Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
2050 storages Capex and Opex,Biomass wheat 2,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,16.709242481681837,0.0,0.0,0.0,0.0,0.0,0.0,11.096467199999529,11.096467199999529,119.5739999999895,0.0,0.0,0.0,0.0,0.0,0.09280000000000421,0.9076812837741853,7156.159241275677,0.031442729272593076,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Sale of biochar,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.5324711888090732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.299543031384452,10.966607859785286,-1.299543031384452,0.0,0.0,0.0,0.0,-0.11849999999999049,0.9076812837741853,7156.159241275677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Wheat2-stage-SOEC,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,9.18090246246255,111.21570805880347,10.41855174234884,10.714572218816919,0.26604375524031365,0.0,0.0,0.0,21.399167716406073,65.69999999999905,0.0,42.04800000000291,0.9840842013042295,34.169590323063524,123.01052516302869,0.32571031531820976,0.9076812837741853,7156.159241275677,0.08964047051685758,0.0,8.505466891052052,0.0,0.0,0.0,0.00893726257012037,46.57252043750709
2050 storages Capex and Opex,Desalination plant,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,22.07757921757849,2.967977284535947,0.34674743553277904,0.0890393185360784,0.0,0.0,0.0,0.0,0.4357867540688574,112.56448290036971,0.0,0.7598102595774794,0.0,0.0,0.0,0.003871440998441491,0.6467006735391826,5098.588110182915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Electrolysers SOEC heat integrated,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.9624514860069768,77.68163666752368,6.8744811210197945,6.641779935073275,0.0,0.0,0.0,0.0,13.51626105609307,10.00573181336614,0.0,342.1960280171292,0.0,0.0,0.0,1.3508518225560868,0.6467006735391826,5098.588110182915,0.12522864748109128,0.0,0.0,0.0,0.03127362688100719,1.6528003382910344e-5,0.0,46.57252043750709
2050 storages Capex and Opex,H2 pipeline to Wheat-2,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.3973976350780137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000000000000124,0.0,0.0,0.0,0.0,0.0,0.0,0.9076812837741853,7156.159241275677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Heat from district heating,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Heat sent to district heating,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,15.240298087687831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1812399999998573,109.06199999999474,-2.1812399999998573,0.0,0.0,0.0,0.0,-0.019999999999999657,0.9076812837741853,7156.159241275677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Heat sent to other process,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.098992708708806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.421045000000128,72.26999999999576,-2.421045000000128,0.0,0.0,0.0,0.0,-0.033500000000003735,0.9076812837741853,7156.159241275677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Sale of oxygen,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,15.699611888055815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.04585450692912,0.0,0.0,0.0,0.0,0.0,0.0,0.6467006735391826,5098.588110182915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,H2 pipes compressor,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,88.0652718042254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8696893821635436,0.0,3.6375080192340765,0.0,0.0,0.0,0.0,0.005573458996321607,43.941150726999545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,H2 pipes valve,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,89.46266943930343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86395756879748,0.0,0.0,0.0,0.0,0.0,0.0,0.005478275643173765,43.19072517078196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,H2 buried pipes,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,63.68681518068491,15.921703795171231,1.3014855750199383,0.4776511138551369,0.0,0.0,0.0,0.0,1.7791366888750753,287.52906042333353,0.0,0.0,0.0,0.0,0.0,0.006187676077874092,0.572645164902285,4514.734480089615,0.00020955882634492604,0.0,0.0,0.0,0.06368681518068492,3.365826102480014e-5,0.0,46.57252043750709
2050 storages Capex and Opex,Solar tracking,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,119.03021748886542,54.61434901789416,4.579968128889938,1.1046993324074046,0.0,0.0,0.0,0.0,5.684667461297343,168.40668939824866,0.0,0.0,0.0,0.0,0.0,0.033755591785634025,0.1794549720953834,1414.8230000000028,5.698422907322327,0.0,0.0,0.0,1.8961513645976262,0.0010021094223520493,0.0,46.57252043750709
2050 storages Capex and Opex,ON_SP198-HH100,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,39.69608347218585,64.82611382557484,5.758337307596978,0.5215729539379047,0.17514689300176586,0.0,0.0,0.0,6.455057154536648,124.41473284224699,0.0,0.0,0.0,0.0,0.0,0.05188338235409313,0.3975369812901171,3134.181560491283,1.1564224666549034,0.0,0.0,0.0,6.826138513877081,0.0036075905387901543,0.0,46.57252043750709
2050 storages Capex and Opex,ON_SP198-HH150,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,47.06205136552583,95.65131488671125,8.496460801504348,0.6183555404475544,0.23742211226119306,0.0,0.0,0.0,9.352238454213095,168.6516281366228,0.0,0.0,0.0,0.0,0.0,0.055452998334750446,0.45454100624716626,3583.6012932526587,1.3710071313230323,0.0,0.0,0.0,8.092790352815824,0.004277011644266838,0.0,46.57252043750709
2050 storages Capex and Opex,Electricity from the grid,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Curtailment,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,126.30192052912629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.89075802093895,0.0,0.0,0.0,0.0,0.0,0.0,0.07219655798894763,569.1976631848631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Charge batteries,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,39.81180729777251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.409460602512032,0.0,0.47047303012560165,0.0,0.0,0.0,0.0,0.029978246016656364,236.34849159531876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Discharge batteries,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,39.81180729777251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.409460602512032,0.0,0.4704730301256011,0.0,0.0,0.0,0.0,0.029978246016656374,236.34849159531885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.57252043750709
2050 storages Capex and Opex,Batteries,2030 bench,Esbjerg,2019,DME-W2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,39.81180729777251,7.166125313599053,0.7298856918935562,0.10749187970398578,0.0,0.0,0.0,0.0,0.837377571597542,106.27397795273455,0.0,0.0,0.0,0.0,0.0,0.0078794224863773,0.3385855566880489,2669.4085289285777,0.03309297965490138,0.0,0.0,0.0,0.0006900713264947236,3.6470030361847494e-7,0.0,46.57252043750709
