Hour,Year,Zone,Price [Eur/MWh]
153,2030,DK2,29.0387286768937
154,2030,DK2,29.0387286768937
155,2030,DK2,27.6910484641634
156,2030,DK2,22.9303872049623
157,2030,DK2,23.7474269012272
158,2030,DK2,27.0649228962303
159,2030,DK2,30.0615555828745
160,2030,DK2,36.6239595755382
161,2030,DK2,40.4494894761552
162,2030,DK2,44.8125645420182
163,2030,DK2,45.9449265976972
164,2030,DK2,50.3852134569338
165,2030,DK2,53.929028791162
166,2030,DK2,50.8939099278673
167,2030,DK2,46.4478477166563
168,2030,DK2,46.4478477166563
169,2030,DK2,74.2171588276133
170,2030,DK2,71.3215588311151
171,2030,DK2,73.0971921784041
172,2030,DK2,74.2171588276133
173,2030,DK2,105.617714024743
174,2030,DK2,113.035796600087
175,2030,DK2,159.643659749774
176,2030,DK2,162.18164228587
177,2030,DK2,162.18164228587
178,2030,DK2,140.823719521189
179,2030,DK2,114.466267359247
180,2030,DK2,73.330762221555
181,2030,DK2,61.3778246666437
182,2030,DK2,60.2545080835576
183,2030,DK2,57.920240317682
184,2030,DK2,51.3109917269692
185,2030,DK2,73.330762221555
186,2030,DK2,73.0971921784041
187,2030,DK2,70.4811875203293
188,2030,DK2,49.175707991894
189,2030,DK2,43.7366927931812
190,2030,DK2,41.6488139494734
191,2030,DK2,35.9760992994061
192,2030,DK2,33.2291128752273
193,2030,DK2,31.1367322190236
194,2030,DK2,30.5904960128692
195,2030,DK2,30.4374202305365
196,2030,DK2,30.5904960128692
197,2030,DK2,31.4206074171764
198,2030,DK2,34.8863603519271
199,2030,DK2,41.5440735208843
200,2030,DK2,43.6793819734308
201,2030,DK2,44.0429727945329
202,2030,DK2,42.5835155406541
203,2030,DK2,42.5835155406541
204,2030,DK2,40.9003456303024
205,2030,DK2,36.3165247073366
206,2030,DK2,36.0031426564153
207,2030,DK2,41.5984352300988
208,2030,DK2,42.5333066328469
209,2030,DK2,42.5333066328469
210,2030,DK2,42.5333066328469
211,2030,DK2,41.9130741498213
212,2030,DK2,40.119354825283
213,2030,DK2,38.445830632074
214,2030,DK2,36.212055340272
215,2030,DK2,32.0089748173777
216,2030,DK2,29.9441973553715
217,2030,DK2,29.3418628048129
218,2030,DK2,28.1655756396931
219,2030,DK2,29.0531146809411
220,2030,DK2,29.2738991564719
221,2030,DK2,29.6517675097679
222,2030,DK2,31.8482437410552
223,2030,DK2,38.7807546146358
224,2030,DK2,40.1638123313731
225,2030,DK2,41.2025028591531
226,2030,DK2,40.9554564278904
227,2030,DK2,39.5356900130239
228,2030,DK2,36.8125323641629
229,2030,DK2,33.1415342841384
230,2030,DK2,33.6464032094609
231,2030,DK2,36.4277834358347
232,2030,DK2,38.3955810673979
233,2030,DK2,38.445830632074
234,2030,DK2,38.445830632074
235,2030,DK2,36.2743064973112
236,2030,DK2,35.5298847180387
237,2030,DK2,33.3255968451595
238,2030,DK2,30.4484641761632
239,2030,DK2,26.209836091422
240,2030,DK2,24.3085984270402
241,2030,DK2,22.6874040612119
242,2030,DK2,21.8915924617652
243,2030,DK2,21.4700753881789
244,2030,DK2,21.4700753881789
245,2030,DK2,21.8915924617652
246,2030,DK2,22.6874040612119
247,2030,DK2,24.0621295271584
248,2030,DK2,30.408646089895
249,2030,DK2,30.9119000109977
250,2030,DK2,30.1840288971002
251,2030,DK2,23.4080968857041
252,2030,DK2,22.3330306676934
253,2030,DK2,22.1521096283687
254,2030,DK2,22.1521096283687
255,2030,DK2,22.374406967001
256,2030,DK2,30.3192715259753
257,2030,DK2,32.5741250380667
258,2030,DK2,32.6344919266154
259,2030,DK2,32.6344919266154
260,2030,DK2,32.6344919266154
261,2030,DK2,31.5707567076643
262,2030,DK2,30.9206683351559
263,2030,DK2,30.9206683351559
264,2030,DK2,30.1156462179841
265,2030,DK2,28.2431671417234
266,2030,DK2,28.2431671417234
267,2030,DK2,28.5293083912468
268,2030,DK2,29.3259066158092
269,2030,DK2,29.7812669042144
270,2030,DK2,30.5904960128692
271,2030,DK2,32.6344919266154
272,2030,DK2,34.4936130200762
273,2030,DK2,34.4936130200762
274,2030,DK2,30.0748959323627
275,2030,DK2,24.4758433949616
276,2030,DK2,10.6607365408231
277,2030,DK2,10.6607365408231
278,2030,DK2,21.9859397891351
279,2030,DK2,24.402115011641
280,2030,DK2,31.8704272917953
281,2030,DK2,34.2465222249937
282,2030,DK2,34.2465222249937
283,2030,DK2,34.2465222249937
284,2030,DK2,34.1152999389618
285,2030,DK2,33.2789967625968
286,2030,DK2,30.9206683351559
287,2030,DK2,30.2542391706989
288,2030,DK2,29.4558068032078
289,2030,DK2,29.3225831382403
290,2030,DK2,29.2401469532548
291,2030,DK2,29.3259066158092
292,2030,DK2,29.7344394774483
293,2030,DK2,30.408646089895
294,2030,DK2,31.4913855639808
295,2030,DK2,33.2789967625968
296,2030,DK2,34.2465222249937
297,2030,DK2,34.2465222249937
298,2030,DK2,30.5813002055672
299,2030,DK2,30.2268091862769
300,2030,DK2,24.7193853933047
301,2030,DK2,22.8314556181633
302,2030,DK2,28.2273118362384
303,2030,DK2,33.3953534424784
304,2030,DK2,46.2986586416701
305,2030,DK2,56.2267140754659
306,2030,DK2,64.8889643085577
307,2030,DK2,64.8889643085577
308,2030,DK2,64.8889643085577
309,2030,DK2,64.8889643085577
310,2030,DK2,64.8889643085577
311,2030,DK2,56.0030714572424
312,2030,DK2,50.2297058681419
313,2030,DK2,49.1906293976058
314,2030,DK2,49.7234290067746
315,2030,DK2,49.7234290067746
316,2030,DK2,49.7234290067746
317,2030,DK2,50.0979298005604
318,2030,DK2,56.4975482387277
319,2030,DK2,58.4418486591059
320,2030,DK2,64.1139767739477
321,2030,DK2,64.8889643085577
322,2030,DK2,49.1906293976058
323,2030,DK2,37.0941999074432
324,2030,DK2,33.9506005672127
325,2030,DK2,32.7026614403382
326,2030,DK2,36.0558521943281
327,2030,DK2,48.6666976814183
328,2030,DK2,80.4238824707984
329,2030,DK2,159.643659749774
330,2030,DK2,159.643659749774
331,2030,DK2,162.18164228587
332,2030,DK2,159.643659749774
333,2030,DK2,157.234574065669
334,2030,DK2,157.234574065669
335,2030,DK2,83.9388609213063
336,2030,DK2,73.816535543868
337,2030,DK2,62.1314422875581
338,2030,DK2,74.0722440968144
339,2030,DK2,74.0722440968144
340,2030,DK2,74.0722440968144
341,2030,DK2,74.0722440968144
342,2030,DK2,74.0722440968144
343,2030,DK2,160.244662804155
344,2030,DK2,163.831844780434
345,2030,DK2,163.831844780434
346,2030,DK2,74.0722440968144
347,2030,DK2,49.8719687820405
348,2030,DK2,43.9948155696675
349,2030,DK2,42.5734657563678
350,2030,DK2,44.3679356675034
351,2030,DK2,49.558322461428
352,2030,DK2,101.445534273881
353,2030,DK2,163.618046189156
354,2030,DK2,163.618046189156
355,2030,DK2,163.618046189156
356,2030,DK2,163.618046189156
357,2030,DK2,132.571023608882
358,2030,DK2,74.0722440968144
359,2030,DK2,73.2786403579244
360,2030,DK2,56.0030714572424
361,2030,DK2,52.5151074719299
362,2030,DK2,52.109052938411
363,2030,DK2,53.2592365917726
364,2030,DK2,61.9279817045748
365,2030,DK2,74.0722440968144
366,2030,DK2,74.3924238792929
367,2030,DK2,99.5068777158926
368,2030,DK2,163.831844780434
369,2030,DK2,163.831844780434
370,2030,DK2,74.6301326343857
371,2030,DK2,51.179606354309
372,2030,DK2,48.2618464770553
373,2030,DK2,46.5530592774662
374,2030,DK2,48.2066655539685
375,2030,DK2,54.3089961977553
376,2030,DK2,119.072014882321
377,2030,DK2,162.393564836295
378,2030,DK2,162.18164228587
379,2030,DK2,162.18164228587
380,2030,DK2,159.643659749774
381,2030,DK2,159.643659749774
382,2030,DK2,157.390565327586
383,2030,DK2,118.701754585493
384,2030,DK2,62.1314422875581
385,2030,DK2,47.7808393544622
386,2030,DK2,45.1144111804822
387,2030,DK2,43.1319662459061
388,2030,DK2,42.7050302620299
389,2030,DK2,39.6995938643976
390,2030,DK2,43.0967712851124
391,2030,DK2,44.6748631404844
392,2030,DK2,54.0287471910712
393,2030,DK2,43.0636627902723
394,2030,DK2,35.2897999617397
395,2030,DK2,29.85734957933
396,2030,DK2,27.2906975718508
397,2030,DK2,26.8644484474319
398,2030,DK2,30.4844621034721
399,2030,DK2,36.8106969751556
400,2030,DK2,40.9266464729768
401,2030,DK2,41.5997583307875
402,2030,DK2,41.6488139494734
403,2030,DK2,41.2914026694989
404,2030,DK2,40.2107167000525
405,2030,DK2,39.3190955508392
406,2030,DK2,37.2540909001205
407,2030,DK2,35.5091114863393
408,2030,DK2,32.428792290245
409,2030,DK2,31.8065998324507
410,2030,DK2,30.8212571767281
411,2030,DK2,31.2792542985709
412,2030,DK2,31.2792542985709
413,2030,DK2,30.620568730823
414,2030,DK2,32.61677138661
415,2030,DK2,36.3008371714315
416,2030,DK2,41.9130741498213
417,2030,DK2,42.7214449351172
418,2030,DK2,41.3497826605596
419,2030,DK2,37.4153624013353
420,2030,DK2,34.4621841314343
421,2030,DK2,32.4854170674874
422,2030,DK2,35.5555911261074
423,2030,DK2,41.0503978963342
424,2030,DK2,41.4544316737023
425,2030,DK2,40.868329929805
426,2030,DK2,35.7769201667655
427,2030,DK2,34.2141830215981
428,2030,DK2,33.4262178979452
429,2030,DK2,31.8522704204121
430,2030,DK2,31.4913855639808
431,2030,DK2,30.3715952777084
432,2030,DK2,30.0382516463171
433,2030,DK2,30.1678133949703
434,2030,DK2,30.551936864419
435,2030,DK2,31.5054626448866
436,2030,DK2,31.8522704204121
437,2030,DK2,33.2822427998128
438,2030,DK2,39.5152188437423
439,2030,DK2,41.9456094233166
440,2030,DK2,42.8448400785929
441,2030,DK2,42.8448400785929
442,2030,DK2,38.4697231865619
443,2030,DK2,37.4743331350061
444,2030,DK2,34.6474025566763
445,2030,DK2,32.1336045089447
446,2030,DK2,34.4614803747318
447,2030,DK2,39.1818825341777
448,2030,DK2,43.363523508058
449,2030,DK2,47.6640943061863
450,2030,DK2,56.2267140754659
451,2030,DK2,58.6203602716902
452,2030,DK2,57.920240317682
453,2030,DK2,56.2267140754659
454,2030,DK2,47.6640943061863
455,2030,DK2,47.6640943061863
456,2030,DK2,47.6640943061863
457,2030,DK2,45.103096483927
458,2030,DK2,44.7582533283349
459,2030,DK2,43.8683487580755
460,2030,DK2,43.3068594809041
461,2030,DK2,42.8646181906128
462,2030,DK2,42.6648425821159
463,2030,DK2,32.4854170674874
464,2030,DK2,31.5326177813866
465,2030,DK2,30.4484641761632
466,2030,DK2,27.910982619991
467,2030,DK2,26.7851644691633
468,2030,DK2,25.5352230452333
469,2030,DK2,23.7980141424023
470,2030,DK2,22.1455140882386
471,2030,DK2,22.1455140882386
472,2030,DK2,23.5668017103697
473,2030,DK2,24.1301455246706
474,2030,DK2,25.7914578472473
475,2030,DK2,25.7914578472473
476,2030,DK2,25.7914578472473
477,2030,DK2,25.2313441114628
478,2030,DK2,24.5080624210325
479,2030,DK2,22.5443050111137
480,2030,DK2,21.9838365726495
481,2030,DK2,21.728591949081
482,2030,DK2,21.7285919490811
483,2030,DK2,21.6139312174497
484,2030,DK2,21.6139312174497
485,2030,DK2,21.6235220585601
486,2030,DK2,22.1521096283687
487,2030,DK2,22.1521096283687
488,2030,DK2,23.0152137534481
489,2030,DK2,22.7444559734352
490,2030,DK2,21.728591949081
491,2030,DK2,21.6139312174497
492,2030,DK2,17.2789078363644
493,2030,DK2,21.6139312174497
494,2030,DK2,21.728591949081
495,2030,DK2,24.3645886232523
496,2030,DK2,30.4113649731046
497,2030,DK2,32.6344919266154
498,2030,DK2,36.0234455494079
499,2030,DK2,36.0234455494079
500,2030,DK2,36.0234455494079
501,2030,DK2,36.0234455494079
502,2030,DK2,36.0234455494079
503,2030,DK2,35.6632080692679
504,2030,DK2,32.5741250380667
505,2030,DK2,35.1259484016567
506,2030,DK2,35.1820406257339
507,2030,DK2,36.0558521943281
508,2030,DK2,41.8281559793826
509,2030,DK2,42.2742273295362
510,2030,DK2,44.2584009146284
511,2030,DK2,55.1442467567252
512,2030,DK2,58.5677283464268
513,2030,DK2,58.4912324989661
514,2030,DK2,45.4865565395526
515,2030,DK2,43.3869665777833
516,2030,DK2,39.8066461325121
517,2030,DK2,38.5388412059889
518,2030,DK2,43.6067464234103
519,2030,DK2,45.4865565395526
520,2030,DK2,75.3971038054255
521,2030,DK2,117.691647594276
522,2030,DK2,161.062848943549
523,2030,DK2,162.393564836295
524,2030,DK2,161.062848943549
525,2030,DK2,141.255685033156
526,2030,DK2,117.691647594276
527,2030,DK2,114.832847130477
528,2030,DK2,83.4264564092149
529,2030,DK2,77.3974517827459
530,2030,DK2,77.3974517827459
531,2030,DK2,77.3974517827459
532,2030,DK2,76.6792651648696
533,2030,DK2,88.2687101457071
534,2030,DK2,105.525442829633
535,2030,DK2,118.123882448214
536,2030,DK2,162.18164228587
537,2030,DK2,159.643659749774
538,2030,DK2,82.4300707489874
539,2030,DK2,72.929944239537
540,2030,DK2,72.4473073815423
541,2030,DK2,72.2165506321977
542,2030,DK2,72.9265252025238
543,2030,DK2,82.4300707489874
544,2030,DK2,165.072564057499
545,2030,DK2,165.072564057499
546,2030,DK2,167.047612559697
547,2030,DK2,167.047612559697
548,2030,DK2,165.072564057499
549,2030,DK2,165.072564057499
550,2030,DK2,163.618046189156
551,2030,DK2,163.618046189156
552,2030,DK2,162.18164228587
553,2030,DK2,159.643659749774
554,2030,DK2,159.643659749774
555,2030,DK2,159.643659749774
556,2030,DK2,159.643659749774
557,2030,DK2,159.643659749774
558,2030,DK2,162.18164228587
559,2030,DK2,163.618046189156
560,2030,DK2,164.857147116428
561,2030,DK2,161.663911359237
562,2030,DK2,49.4667746062788
563,2030,DK2,40.1379636199427
564,2030,DK2,36.8735896519721
565,2030,DK2,36.333806813543
566,2030,DK2,41.8894147140315
567,2030,DK2,46.2673663239064
568,2030,DK2,57.920240317682
569,2030,DK2,114.832847130477
570,2030,DK2,113.035796600087
571,2030,DK2,61.3778246666437
572,2030,DK2,56.6780766951436
573,2030,DK2,48.9576240956705
574,2030,DK2,45.9822651485565
575,2030,DK2,43.6859607789285
576,2030,DK2,40.6901633270886
577,2030,DK2,37.9128495847131
578,2030,DK2,40.119354825283
579,2030,DK2,41.2083936892154
580,2030,DK2,41.9130741498213
581,2030,DK2,41.8571447568542
582,2030,DK2,43.7156502633992
583,2030,DK2,45.77972681096
584,2030,DK2,54.4856429372873
585,2030,DK2,45.420829307384
586,2030,DK2,41.8332858697656
587,2030,DK2,33.7678622691797
588,2030,DK2,23.1310737154051
589,2030,DK2,22.366190347893
590,2030,DK2,22.5691168665551
591,2030,DK2,26.2479380760798
592,2030,DK2,38.6166989707055
593,2030,DK2,42.2974325531478
594,2030,DK2,43.2231967848438
595,2030,DK2,43.2231967848438
596,2030,DK2,42.5734657563678
597,2030,DK2,42.5734657563678
598,2030,DK2,41.7505465590654
599,2030,DK2,39.9466839317794
600,2030,DK2,36.7901411299274
601,2030,DK2,35.2004459504748
602,2030,DK2,35.1542000442099
603,2030,DK2,35.1542000442099
604,2030,DK2,34.6423935768475
605,2030,DK2,35.1542000442099
606,2030,DK2,36.7901411299274
607,2030,DK2,43.5293557058072
608,2030,DK2,46.4516837197716
609,2030,DK2,51.1293917187398
610,2030,DK2,43.9128451960958
611,2030,DK2,42.2974325531478
612,2030,DK2,41.8894147140315
613,2030,DK2,41.9130741498213
614,2030,DK2,43.5223106185521
615,2030,DK2,45.8931072697091
616,2030,DK2,47.3948218282012
617,2030,DK2,73.2786403579244
618,2030,DK2,74.1835178583888
619,2030,DK2,101.484223901834
620,2030,DK2,73.3887222480898
621,2030,DK2,73.2786403579244
622,2030,DK2,73.2786403579244
623,2030,DK2,73.2786403579244
624,2030,DK2,73.2786403579244
625,2030,DK2,73.2786403579244
626,2030,DK2,73.2786403579244
627,2030,DK2,73.2786403579244
628,2030,DK2,73.2786403579244
629,2030,DK2,73.2786403579244
630,2030,DK2,73.7402034438974
631,2030,DK2,116.49787529884
632,2030,DK2,154.880726980416
633,2030,DK2,159.643659749774
634,2030,DK2,116.753569125566
635,2030,DK2,72.840210001622
636,2030,DK2,71.0632180389602
637,2030,DK2,71.1406412305567
638,2030,DK2,71.547869853653
639,2030,DK2,74.8769842562968
640,2030,DK2,121.636206071919
641,2030,DK2,162.18164228587
642,2030,DK2,163.617947029998
643,2030,DK2,163.617947029998
644,2030,DK2,162.393564836295
645,2030,DK2,159.643659749774
646,2030,DK2,159.643659749774
647,2030,DK2,159.852267522992
648,2030,DK2,148.039929085284
649,2030,DK2,117.309016817712
650,2030,DK2,113.188186635123
651,2030,DK2,76.8064062764519
652,2030,DK2,73.5210223655429
653,2030,DK2,73.5210223655429
654,2030,DK2,72.1401503890031
655,2030,DK2,70.3862571278086
656,2030,DK2,70.3862571278086
657,2030,DK2,69.7279005328658
658,2030,DK2,56.2280466956129
659,2030,DK2,52.853375143761
660,2030,DK2,51.3848131291561
661,2030,DK2,51.1238772056637
662,2030,DK2,51.3848131291561
663,2030,DK2,53.2879606471062
664,2030,DK2,55.1442467567252
665,2030,DK2,57.8445890304186
666,2030,DK2,61.2976634301765
667,2030,DK2,56.2267140754659
668,2030,DK2,53.8699099376117
669,2030,DK2,53.6732564466058
670,2030,DK2,49.4282662705314
671,2030,DK2,44.2098099707539
672,2030,DK2,43.8683487580755
673,2030,DK2,42.7812873778872
674,2030,DK2,42.6291719216105
675,2030,DK2,42.6291719216105
676,2030,DK2,42.7690160551666
677,2030,DK2,43.6177060287527
678,2030,DK2,45.8316883790452
679,2030,DK2,47.8248510061692
680,2030,DK2,54.4080048435162
681,2030,DK2,46.4618950142676
682,2030,DK2,41.063072060255
683,2030,DK2,18.8585215740888
684,2030,DK2,18.8585215740888
685,2030,DK2,18.8585215740888
686,2030,DK2,18.8585215740888
687,2030,DK2,41.4477438547559
688,2030,DK2,45.5583106959281
689,2030,DK2,54.8036080827527
690,2030,DK2,56.1547110771651
691,2030,DK2,55.3583318987272
692,2030,DK2,55.3583318987272
693,2030,DK2,53.7925481135725
694,2030,DK2,51.5473984409291
695,2030,DK2,47.0405278163183
696,2030,DK2,45.8725959182807
697,2030,DK2,45.3489350170416
698,2030,DK2,44.3616875529435
699,2030,DK2,45.2335780814171
700,2030,DK2,45.9880333779082
701,2030,DK2,45.9880333779082
702,2030,DK2,47.6131271170376
703,2030,DK2,53.7925481135725
704,2030,DK2,55.8825198359129
705,2030,DK2,47.0515919711858
706,2030,DK2,39.9668255060586
707,2030,DK2,32.4172046160514
708,2030,DK2,22.1345582940859
709,2030,DK2,22.1345582940859
710,2030,DK2,22.5691168665551
711,2030,DK2,36.2245805435043
712,2030,DK2,42.9880477396306
713,2030,DK2,53.2892014962769
714,2030,DK2,53.2892014962769
715,2030,DK2,53.2892014962769
716,2030,DK2,53.2892014962769
717,2030,DK2,48.7849900321532
718,2030,DK2,46.731628551133
719,2030,DK2,46.6675693300392
720,2030,DK2,46.0917523566137
721,2030,DK2,45.1730430907086
722,2030,DK2,43.902688929449
723,2030,DK2,43.902688929449
724,2030,DK2,43.9178959494887
725,2030,DK2,44.8178996688285
726,2030,DK2,46.2738611947487
727,2030,DK2,47.9737069188395
728,2030,DK2,53.2892014962769
729,2030,DK2,44.1467952287554
730,2030,DK2,35.2604557915006
731,2030,DK2,22.2158436418382
732,2030,DK2,18.8585215740888
733,2030,DK2,19.4254678844716
734,2030,DK2,22.1345582940859
735,2030,DK2,29.6475003460869
736,2030,DK2,42.0296049729472
737,2030,DK2,56.1092098328468
738,2030,DK2,71.7396529758886
739,2030,DK2,71.7396860289413
740,2030,DK2,71.0956177860949
741,2030,DK2,56.2267140754659
742,2030,DK2,53.8772797606715
743,2030,DK2,53.8772797606715
744,2030,DK2,53.8772797606715
745,2030,DK2,54.0644487793673
746,2030,DK2,72.1401503890031
747,2030,DK2,73.9724821583782
748,2030,DK2,73.9724821583782
749,2030,DK2,73.9724821583782
750,2030,DK2,73.9724821583782
751,2030,DK2,118.761344514349
752,2030,DK2,166.054400424673
753,2030,DK2,74.2171588276133
754,2030,DK2,46.7148440201943
755,2030,DK2,39.9319633131945
756,2030,DK2,35.2047772080714
757,2030,DK2,34.5135935949091
758,2030,DK2,40.8035397761271
759,2030,DK2,45.9534184358862
760,2030,DK2,73.4174879850323
761,2030,DK2,166.054501060359
762,2030,DK2,166.054501060359
763,2030,DK2,164.397819129471
764,2030,DK2,164.397819129471
765,2030,DK2,164.397819129471
766,2030,DK2,164.397819129471
767,2030,DK2,164.61263615706
768,2030,DK2,164.332049913221
769,2030,DK2,163.618046189156
770,2030,DK2,163.618046189156
771,2030,DK2,163.618046189156
772,2030,DK2,161.663911359237
773,2030,DK2,161.663911359237
774,2030,DK2,162.18164228587
775,2030,DK2,163.618046189156
776,2030,DK2,164.397819129471
777,2030,DK2,123.298338797104
778,2030,DK2,46.2021802213759
779,2030,DK2,40.308202608501
780,2030,DK2,19.11538269128
781,2030,DK2,35.7159463251672
782,2030,DK2,41.4477438547558
783,2030,DK2,46.1065571128366
784,2030,DK2,76.7411288080371
785,2030,DK2,164.857147116428
786,2030,DK2,166.829619436089
787,2030,DK2,166.829619436089
788,2030,DK2,166.829619436089
789,2030,DK2,166.413791622084
790,2030,DK2,164.857147116428
791,2030,DK2,164.857147116428
792,2030,DK2,164.546781041756
793,2030,DK2,163.618046189156
794,2030,DK2,160.244662804155
795,2030,DK2,157.234574065669
796,2030,DK2,157.234574065669
797,2030,DK2,157.234574065669
798,2030,DK2,157.234574065669
799,2030,DK2,157.736992058526
800,2030,DK2,160.244662804155
801,2030,DK2,52.2053210890565
802,2030,DK2,41.6488139494734
803,2030,DK2,30.7865246080776
804,2030,DK2,26.7720967341727
805,2030,DK2,28.7896866888789
806,2030,DK2,33.5477417220477
807,2030,DK2,45.9036035544374
808,2030,DK2,120.183446476105
809,2030,DK2,163.618046189156
810,2030,DK2,163.618046189156
811,2030,DK2,163.618046189156
812,2030,DK2,163.618046189156
813,2030,DK2,163.618046189156
814,2030,DK2,162.18164228587
815,2030,DK2,162.18164228587
816,2030,DK2,162.18164228587
817,2030,DK2,159.643659749774
818,2030,DK2,118.123882448214
819,2030,DK2,103.901047209376
820,2030,DK2,74.2171588276133
821,2030,DK2,72.4143199422432
822,2030,DK2,57.0359958233632
823,2030,DK2,57.0359958233632
824,2030,DK2,57.0359958233632
825,2030,DK2,45.0113816831282
826,2030,DK2,26.7720967341727
827,2030,DK2,22.2735292223248
828,2030,DK2,18.8841703964802
829,2030,DK2,18.8841703964802
830,2030,DK2,22.8314556181633
831,2030,DK2,31.1811254700221
