Hour,Year,Zone,Price [Eur/MWh]
253,2030,DK2,24.0621295271584
254,2030,DK2,24.0621295271584
255,2030,DK2,25.1064475529087
256,2030,DK2,26.2702314161624
257,2030,DK2,27.1870365570848
258,2030,DK2,27.9162660378718
259,2030,DK2,27.5286380862074
260,2030,DK2,27.2205718428983
261,2030,DK2,27.2205718428983
262,2030,DK2,26.9227047858578
263,2030,DK2,26.833526563786
264,2030,DK2,26.413423565272
265,2030,DK2,25.4687923069733
266,2030,DK2,25.3687152544602
267,2030,DK2,25.2982090443365
268,2030,DK2,25.3868347115657
269,2030,DK2,25.7507870897002
270,2030,DK2,26.6540077706861
271,2030,DK2,27.2205718428983
272,2030,DK2,28.4966529723742
273,2030,DK2,28.4966529723742
274,2030,DK2,26.1687065916195
275,2030,DK2,24.8308737802779
276,2030,DK2,8.8395127096
277,2030,DK2,3.94553939393939
278,2030,DK2,23.7980141424023
279,2030,DK2,25.3868347115657
280,2030,DK2,27.2401841235265
281,2030,DK2,28.4016976817508
282,2030,DK2,28.4966529723742
283,2030,DK2,28.4016976817508
284,2030,DK2,27.4848589905018
285,2030,DK2,27.0458403788729
286,2030,DK2,26.4591220781693
287,2030,DK2,25.9112663982509
288,2030,DK2,25.6356515979196
289,2030,DK2,25.2982090443365
290,2030,DK2,25.2982090443365
291,2030,DK2,25.2982090443365
292,2030,DK2,25.6356515979196
293,2030,DK2,26.413423565272
294,2030,DK2,26.833526563786
295,2030,DK2,27.2205718428983
296,2030,DK2,28.4016976817508
297,2030,DK2,29.4453488725538
298,2030,DK2,27.2264877363725
299,2030,DK2,27.2264877363725
300,2030,DK2,26.3132641053886
301,2030,DK2,25.6351374779073
302,2030,DK2,26.7622448175266
303,2030,DK2,28.5621001573559
304,2030,DK2,33.8831785646086
305,2030,DK2,35.3880210598193
306,2030,DK2,37.1821023505387
307,2030,DK2,38.0393785889717
308,2030,DK2,37.6105533976653
309,2030,DK2,37.2404509656647
310,2030,DK2,36.2305466792433
311,2030,DK2,34.335315766518
312,2030,DK2,33.8831785646086
313,2030,DK2,33.8831785646086
314,2030,DK2,33.8078096347265
315,2030,DK2,33.8078096347265
316,2030,DK2,34.1740573883883
317,2030,DK2,33.0931595129152
318,2030,DK2,38.0393785889717
319,2030,DK2,43.1928070661489
320,2030,DK2,49.792692462846
321,2030,DK2,43.1928070661489
322,2030,DK2,32.6052810982842
323,2030,DK2,29.9490136863248
324,2030,DK2,28.4324222370404
325,2030,DK2,28.1064984227873
326,2030,DK2,29.2478897046739
327,2030,DK2,31.2056429539797
328,2030,DK2,43.5768542725151
329,2030,DK2,105.308532694745
330,2030,DK2,105.308532694745
331,2030,DK2,106.982741782575
332,2030,DK2,105.308532694745
333,2030,DK2,105.308532694745
334,2030,DK2,105.308532694745
335,2030,DK2,105.308532694745
336,2030,DK2,105.308532694745
337,2030,DK2,96.1628806947324
338,2030,DK2,96.1628806947324
339,2030,DK2,48.5734882546586
340,2030,DK2,48.5734882546586
341,2030,DK2,48.5734882546586
342,2030,DK2,48.5734882546586
343,2030,DK2,105.308532694745
344,2030,DK2,107.930262877487
345,2030,DK2,108.071329449431
346,2030,DK2,48.9393280503942
347,2030,DK2,31.2376301963403
348,2030,DK2,29.1661615361017
349,2030,DK2,29.0560856947868
350,2030,DK2,29.3071680576244
351,2030,DK2,33.1922365772471
352,2030,DK2,72.5315494257876
353,2030,DK2,107.930262877487
354,2030,DK2,107.930262877487
355,2030,DK2,107.930262877487
356,2030,DK2,106.982741782575
357,2030,DK2,105.308532694745
358,2030,DK2,48.5734882546586
359,2030,DK2,47.3064673401891
360,2030,DK2,36.2088173543532
361,2030,DK2,35.3880210598193
362,2030,DK2,36.2088173543532
363,2030,DK2,36.2305466792433
364,2030,DK2,46.6877186810626
365,2030,DK2,48.053005848441
366,2030,DK2,48.5734882546586
367,2030,DK2,104.050803663584
368,2030,DK2,108.071329449431
369,2030,DK2,108.071329449431
370,2030,DK2,47.239776568538
371,2030,DK2,33.8838054630843
372,2030,DK2,30.9759553584762
373,2030,DK2,30.4464088137296
374,2030,DK2,31.1271501820234
375,2030,DK2,35.967918901762
376,2030,DK2,92.3950295565005
377,2030,DK2,107.122570827749
378,2030,DK2,108.071329449431
379,2030,DK2,108.071329449431
380,2030,DK2,106.982741782575
381,2030,DK2,105.308532694745
382,2030,DK2,105.308532694745
383,2030,DK2,105.308532694745
384,2030,DK2,103.719385153886
385,2030,DK2,36.2305466792433
386,2030,DK2,30.6720050739158
387,2030,DK2,30.1007084700667
388,2030,DK2,29.6216228534951
389,2030,DK2,29.4541268221493
390,2030,DK2,30.9147078868814
391,2030,DK2,36.4860122759825
392,2030,DK2,38.0393785889717
393,2030,DK2,29.8266248721324
394,2030,DK2,28.4966529723742
395,2030,DK2,26.8856413743382
396,2030,DK2,26.1765616063017
397,2030,DK2,26.1765616063017
398,2030,DK2,26.5297388567977
399,2030,DK2,27.947989329868
400,2030,DK2,28.4966529723742
401,2030,DK2,31.4785815502276
402,2030,DK2,31.4048350482642
403,2030,DK2,30.086209859111
404,2030,DK2,28.8099874783327
405,2030,DK2,28.4722666611104
406,2030,DK2,28.1276740739454
407,2030,DK2,28.0993278624541
408,2030,DK2,27.0458403788729
409,2030,DK2,26.833526563786
410,2030,DK2,26.8050072596162
411,2030,DK2,26.833526563786
412,2030,DK2,26.833526563786
413,2030,DK2,26.9218016343804
414,2030,DK2,27.802265971101
415,2030,DK2,29.6035292773285
416,2030,DK2,31.8527091532396
417,2030,DK2,32.9060284668242
418,2030,DK2,30.5354224799418
419,2030,DK2,30.1033384338178
420,2030,DK2,28.5644220774612
421,2030,DK2,28.1838814422467
422,2030,DK2,28.8814152675709
423,2030,DK2,29.5025052539433
424,2030,DK2,29.4747443161138
425,2030,DK2,28.6438526071429
426,2030,DK2,28.6199706671561
427,2030,DK2,28.2851137238644
428,2030,DK2,27.5714218348911
429,2030,DK2,27.0889635151318
430,2030,DK2,26.8931363515475
431,2030,DK2,26.7566034289965
432,2030,DK2,26.5451820927631
433,2030,DK2,26.539003064435
434,2030,DK2,26.8384533819656
435,2030,DK2,27.3196530459989
436,2030,DK2,27.4282036846189
437,2030,DK2,27.9479645400784
438,2030,DK2,27.947989329868
439,2030,DK2,28.4966529723742
440,2030,DK2,29.6965550322695
441,2030,DK2,29.7515816282716
442,2030,DK2,28.2377968390981
443,2030,DK2,28.0841607172449
444,2030,DK2,27.947989329868
445,2030,DK2,27.947989329868
446,2030,DK2,27.947989329868
447,2030,DK2,28.7273935777617
448,2030,DK2,30.5904532170936
449,2030,DK2,39.3975184964734
450,2030,DK2,40.7974142565898
451,2030,DK2,88.2070842125044
452,2030,DK2,49.792692462846
453,2030,DK2,40.7974142565898
454,2030,DK2,40.7974142565898
455,2030,DK2,48.583123865476
456,2030,DK2,40.7974142565898
457,2030,DK2,32.1308826741928
458,2030,DK2,30.6810294664808
459,2030,DK2,30.1211361173137
460,2030,DK2,30.090316576463
461,2030,DK2,29.0369825120904
462,2030,DK2,28.7234379322195
463,2030,DK2,28.4556301824286
464,2030,DK2,28.1022908844055
465,2030,DK2,27.6016068051709
466,2030,DK2,26.8111189212161
467,2030,DK2,25.75874229676
468,2030,DK2,25.2495046470944
469,2030,DK2,24.1956743087156
470,2030,DK2,23.7980141424023
471,2030,DK2,23.7285647433321
472,2030,DK2,24.3085984270402
473,2030,DK2,24.4317127856621
474,2030,DK2,25.4520343438027
475,2030,DK2,25.9143091780212
476,2030,DK2,25.8432863139309
477,2030,DK2,25.3868347115657
478,2030,DK2,24.4773595485543
479,2030,DK2,24.3000692852686
480,2030,DK2,23.1993493531968
481,2030,DK2,23.1993493531968
482,2030,DK2,23.1993493531968
483,2030,DK2,22.7524984540698
484,2030,DK2,22.8833169285191
485,2030,DK2,23.0915781569923
486,2030,DK2,23.1993493531968
487,2030,DK2,23.7980141424023
488,2030,DK2,24.3092759067186
489,2030,DK2,25.2638845598752
490,2030,DK2,25.0205312406596
491,2030,DK2,23.3630517380576
492,2030,DK2,22.3101329139642
493,2030,DK2,23.2981521277419
494,2030,DK2,24.949301421206
495,2030,DK2,27.2218073481172
496,2030,DK2,27.691934774326
497,2030,DK2,28.3314332737466
498,2030,DK2,28.6199706671561
499,2030,DK2,28.9990055119576
500,2030,DK2,28.8677688486725
501,2030,DK2,28.9594175698044
502,2030,DK2,28.5338711299698
503,2030,DK2,28.4722666611105
504,2030,DK2,27.947989329868
505,2030,DK2,29.5411398588646
506,2030,DK2,29.6252889319701
507,2030,DK2,30.1211361173137
508,2030,DK2,30.6720050739158
509,2030,DK2,35.5089228001917
510,2030,DK2,38.6222035562526
511,2030,DK2,49.792692462846
512,2030,DK2,69.1865292706939
513,2030,DK2,50.2357635531682
514,2030,DK2,37.6905015373854
515,2030,DK2,32.0102053506481
516,2030,DK2,30.7718833423053
517,2030,DK2,30.8224411495504
518,2030,DK2,33.1480500202518
519,2030,DK2,38.4852781001021
520,2030,DK2,87.8933225314627
521,2030,DK2,106.982708080762
522,2030,DK2,107.122570827749
523,2030,DK2,108.071329449431
524,2030,DK2,107.122570827749
525,2030,DK2,106.982708080762
526,2030,DK2,106.982708080762
527,2030,DK2,106.244732111205
528,2030,DK2,86.013807799586
529,2030,DK2,80.2370055105715
530,2030,DK2,77.6666200378548
531,2030,DK2,77.6666200378548
532,2030,DK2,80.2370055105715
533,2030,DK2,80.2370055105715
534,2030,DK2,90.0189103935407
535,2030,DK2,106.982708080762
536,2030,DK2,108.075774476174
537,2030,DK2,106.982741782575
538,2030,DK2,76.7390256126853
539,2030,DK2,46.6843854861493
540,2030,DK2,38.7799936430309
541,2030,DK2,37.572729205254
542,2030,DK2,46.9528338124184
543,2030,DK2,79.6834984207215
544,2030,DK2,108.889767086735
545,2030,DK2,110.192638987428
546,2030,DK2,110.192638987428
547,2030,DK2,110.192638987428
548,2030,DK2,110.048805455289
549,2030,DK2,108.889767086735
550,2030,DK2,108.889767086735
551,2030,DK2,108.889767086735
552,2030,DK2,106.982741782575
553,2030,DK2,106.982741782575
554,2030,DK2,106.982741782575
555,2030,DK2,105.308532694745
556,2030,DK2,105.308532694745
557,2030,DK2,105.308532694745
558,2030,DK2,106.982741782575
559,2030,DK2,108.889767086735
560,2030,DK2,108.889767086735
561,2030,DK2,108.889767086735
562,2030,DK2,36.6973139163727
563,2030,DK2,31.3865776567396
564,2030,DK2,29.1522078737689
565,2030,DK2,29.1522078737689
566,2030,DK2,30.1881017710795
567,2030,DK2,37.4552668257716
568,2030,DK2,78.9813739710589
569,2030,DK2,105.308532694745
570,2030,DK2,105.308532694745
571,2030,DK2,105.308532694745
572,2030,DK2,92.5284474001169
573,2030,DK2,39.3975184964734
574,2030,DK2,37.2404509656647
575,2030,DK2,30.8340916817253
576,2030,DK2,30.2044196370432
577,2030,DK2,30.0545571520354
578,2030,DK2,29.9906468819308
579,2030,DK2,30.7042533040425
580,2030,DK2,30.7042533040425
581,2030,DK2,30.7042533040425
582,2030,DK2,31.6594342243823
583,2030,DK2,36.609522852675
584,2030,DK2,38.0394809227125
585,2030,DK2,36.9455733927305
586,2030,DK2,28.926891534202
587,2030,DK2,28.0494034417162
588,2030,DK2,25.5637700048769
589,2030,DK2,24.9567739961486
590,2030,DK2,25.2003902956878
591,2030,DK2,27.2913339258161
592,2030,DK2,28.9928364267807
593,2030,DK2,31.4535958113425
594,2030,DK2,33.9162652625346
595,2030,DK2,33.8652371483226
596,2030,DK2,31.806081172982
597,2030,DK2,30.4352784109719
598,2030,DK2,30.1402246665251
599,2030,DK2,29.1643244395821
600,2030,DK2,27.7100894138754
601,2030,DK2,26.9489031758085
602,2030,DK2,26.747737254832
603,2030,DK2,26.747737254832
604,2030,DK2,26.747737254832
605,2030,DK2,26.9489031758085
606,2030,DK2,27.7657696885476
607,2030,DK2,30.5745600067204
608,2030,DK2,34.9686882410446
609,2030,DK2,36.8981740040388
610,2030,DK2,32.5273242034307
611,2030,DK2,31.0677024650206
612,2030,DK2,30.2367629732128
613,2030,DK2,30.6266495353006
614,2030,DK2,30.8340916817253
615,2030,DK2,31.9333790893462
616,2030,DK2,34.8639039919783
617,2030,DK2,48.053005848441
618,2030,DK2,66.9285601902126
619,2030,DK2,66.9285601902126
620,2030,DK2,66.9285601902126
621,2030,DK2,48.053005848441
622,2030,DK2,48.053005848441
623,2030,DK2,48.053005848441
624,2030,DK2,48.053005848441
625,2030,DK2,48.053005848441
626,2030,DK2,48.053005848441
627,2030,DK2,48.053005848441
628,2030,DK2,48.053005848441
629,2030,DK2,48.053005848441
630,2030,DK2,79.5451225884622
631,2030,DK2,85.2875202112551
632,2030,DK2,105.308532694745
633,2030,DK2,105.308532694745
634,2030,DK2,83.9624383848428
635,2030,DK2,47.3796978543587
636,2030,DK2,43.4380553992564
637,2030,DK2,40.9614754405391
638,2030,DK2,45.0836812916961
639,2030,DK2,50.8426351827809
640,2030,DK2,106.982741782575
641,2030,DK2,107.930262877487
642,2030,DK2,107.930262877487
643,2030,DK2,107.930262877487
644,2030,DK2,107.930262877487
645,2030,DK2,107.92754943689
646,2030,DK2,106.982741782575
647,2030,DK2,106.982741782575
648,2030,DK2,106.982741782575
649,2030,DK2,105.308532694745
650,2030,DK2,92.381641418161
651,2030,DK2,83.9624383848428
652,2030,DK2,53.0129073774281
653,2030,DK2,49.3256170127987
654,2030,DK2,48.1273921640654
655,2030,DK2,39.3402596896278
656,2030,DK2,39.3975184964734
657,2030,DK2,40.3101584170637
658,2030,DK2,39.3975184964734
659,2030,DK2,37.6105533976653
660,2030,DK2,33.6639659073405
661,2030,DK2,33.5020780561503
662,2030,DK2,33.7473717958476
663,2030,DK2,38.0393785889717
664,2030,DK2,45.2512581074932
665,2030,DK2,45.2805589467054
666,2030,DK2,45.2805589467054
667,2030,DK2,45.2805589467054
668,2030,DK2,36.961898126863
669,2030,DK2,36.2088173543532
670,2030,DK2,36.2088173543532
671,2030,DK2,33.5206666451345
672,2030,DK2,31.2161306956431
673,2030,DK2,30.0222637628539
674,2030,DK2,29.8935341278733
675,2030,DK2,29.8935341278733
676,2030,DK2,29.9514259561461
677,2030,DK2,30.0817449860434
678,2030,DK2,30.8742816490138
679,2030,DK2,33.7279510065229
680,2030,DK2,37.4084825259199
681,2030,DK2,34.6423449106274
682,2030,DK2,28.9180937892424
683,2030,DK2,3.94553939393939
684,2030,DK2,3.90074079483387
685,2030,DK2,3.90074079483387
686,2030,DK2,3.94553939393939
687,2030,DK2,30.1516514195807
688,2030,DK2,32.5798820859222
689,2030,DK2,37.7468776811762
690,2030,DK2,39.3460275842283
691,2030,DK2,39.0518409961688
692,2030,DK2,39.0518409961688
693,2030,DK2,38.2747891102437
694,2030,DK2,36.510675824006
695,2030,DK2,34.5484013683116
696,2030,DK2,33.0792543096981
697,2030,DK2,31.1644844601292
698,2030,DK2,31.0851099559034
699,2030,DK2,31.1644844601292
700,2030,DK2,31.806081172982
701,2030,DK2,32.5840415400993
702,2030,DK2,35.800281965294
703,2030,DK2,37.6105533976653
704,2030,DK2,40.2946714962425
705,2030,DK2,35.336301569577
706,2030,DK2,28.4966529723742
707,2030,DK2,27.7026322678338
708,2030,DK2,26.1144883085726
709,2030,DK2,25.879023797489
710,2030,DK2,26.505874120357
711,2030,DK2,27.9714117844732
712,2030,DK2,30.2950834783452
713,2030,DK2,39.0518409961688
714,2030,DK2,39.0518409961688
715,2030,DK2,39.0518409961688
716,2030,DK2,39.0518409961688
717,2030,DK2,36.9270432605326
718,2030,DK2,36.9270432605326
719,2030,DK2,34.9686882410446
720,2030,DK2,33.8831785646086
721,2030,DK2,32.432991390472
722,2030,DK2,32.432991390472
723,2030,DK2,32.432991390472
724,2030,DK2,32.432991390472
725,2030,DK2,33.2262856354775
726,2030,DK2,34.8005270646757
727,2030,DK2,36.6493450542836
728,2030,DK2,39.0518409961688
729,2030,DK2,29.8338187268228
730,2030,DK2,27.9116746897762
731,2030,DK2,25.5437812158751
732,2030,DK2,22.5443050111137
733,2030,DK2,23.1310737154051
734,2030,DK2,25.014399423625
735,2030,DK2,27.2778230950162
736,2030,DK2,29.8338439106993
737,2030,DK2,48.583123865476
738,2030,DK2,49.792692462846
739,2030,DK2,49.792692462846
740,2030,DK2,49.792692462846
741,2030,DK2,48.1440917127816
742,2030,DK2,47.244660278303
743,2030,DK2,47.3064673401891
744,2030,DK2,48.5080333250416
745,2030,DK2,48.5080333250416
746,2030,DK2,48.5080333250416
747,2030,DK2,48.5080333250416
748,2030,DK2,48.583123865476
749,2030,DK2,49.7926924628459
750,2030,DK2,49.792692462846
751,2030,DK2,105.308532694745
752,2030,DK2,109.680565062814
753,2030,DK2,49.792692462846
754,2030,DK2,33.7279510065229
755,2030,DK2,28.8132035879387
756,2030,DK2,27.1519164501214
757,2030,DK2,27.147324867541
758,2030,DK2,28.8876230910371
759,2030,DK2,32.5624607984704
760,2030,DK2,47.244660278303
761,2030,DK2,110.192638987428
762,2030,DK2,109.53750009725
763,2030,DK2,108.401253951539
764,2030,DK2,108.401253951539
765,2030,DK2,108.401253951539
766,2030,DK2,108.401253951539
767,2030,DK2,108.542935669748
768,2030,DK2,108.401253951539
769,2030,DK2,107.930262877487
770,2030,DK2,107.930262877487
771,2030,DK2,107.927450280224
772,2030,DK2,103.278451635516
773,2030,DK2,88.2070842125044
774,2030,DK2,106.917953377415
775,2030,DK2,107.930262877487
776,2030,DK2,108.401253951539
777,2030,DK2,105.58937578161
778,2030,DK2,32.7154585456325
779,2030,DK2,28.7371759989233
780,2030,DK2,25.8567710665885
781,2030,DK2,27.4885747196793
782,2030,DK2,28.8091348501414
783,2030,DK2,33.8838054630843
784,2030,DK2,63.5081769479923
785,2030,DK2,110.048805455289
786,2030,DK2,110.192638987428
787,2030,DK2,110.192638987428
788,2030,DK2,110.192638987428
789,2030,DK2,110.192638987428
790,2030,DK2,110.192638987428
791,2030,DK2,110.192638987428
792,2030,DK2,108.075774476174
793,2030,DK2,107.930262877487
794,2030,DK2,106.422228852282
795,2030,DK2,105.308532694745
796,2030,DK2,105.308532694745
797,2030,DK2,103.719385153886
798,2030,DK2,103.719385153886
799,2030,DK2,105.308532694745
800,2030,DK2,106.982741782575
801,2030,DK2,37.1367295708728
802,2030,DK2,29.5157159369493
803,2030,DK2,26.1542286117755
804,2030,DK2,25.3291273858267
805,2030,DK2,26.0947768752677
806,2030,DK2,27.5552519638953
807,2030,DK2,32.2704254961072
808,2030,DK2,79.2787372726494
809,2030,DK2,108.071329449431
810,2030,DK2,108.542935669748
811,2030,DK2,108.542935669748
812,2030,DK2,108.071329449431
813,2030,DK2,106.982741782575
814,2030,DK2,106.982741782575
815,2030,DK2,106.982741782575
816,2030,DK2,106.982741782575
817,2030,DK2,106.982741782575
818,2030,DK2,106.982741782575
819,2030,DK2,105.308532694745
820,2030,DK2,95.8389090034235
821,2030,DK2,70.1947187112195
822,2030,DK2,49.792692462846
823,2030,DK2,48.583123865476
824,2030,DK2,47.8499847469997
825,2030,DK2,33.9294792700144
826,2030,DK2,27.1936777217519
827,2030,DK2,24.5626094770358
828,2030,DK2,22.5292475697574
829,2030,DK2,22.8314556181633
830,2030,DK2,25.5319855896321
831,2030,DK2,27.2101790731248
832,2030,DK2,34.5088490452626
833,2030,DK2,105.308532694745
