Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Bornholm - HT method,MeOH - Topsoe,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,9.087526833433424,166.3913363868092,14.966900707993489,7.679600140929654,0.0,0.0,0.0,0.0,22.646500848923143,59.859999999990364,0.0,244.40401022000702,0.9482276813185008,47.649632227060344,171.53867601741723,0.3783244378370663,0.7818457805533809,6587.050701162235,0.0,0.0,9.17798145977522,0.0,0.0,0.0,0.008077506246129334,48.956686423558246
Bornholm - HT method,Biogas HT,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,7.646821341189537,0.0,0.0,0.0,0.0,0.0,0.0,17.982089956139106,17.982089956139106,50.369999877142085,0.0,0.0,0.0,0.0,0.0,0.3569999999999877,0.7818457805533809,6587.050701162235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
Bornholm - HT method,Waste water plant,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,9.442174923562428,1.015527818874962,0.11864365294903073,0.03046583456624886,0.0,0.0,0.0,0.004042745521799007,0.1531522330370786,62.19608495074787,0.0,0.15549021237685276,0.0,0.0,0.0,0.0024624095416674137,0.7818457805533959,6587.05070116236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
Bornholm - HT method,Heat from district heating,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
Bornholm - HT method,Heat sent to district heating,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,12.633879655019816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66440011679989,83.22000583999173,-1.66440011679989,0.0,0.0,0.0,0.0,-0.020000000000000667,0.7818457805533809,6587.050701162235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
Bornholm - HT method,Heat sent to other process,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
Bornholm - HT method,Solar fixed,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
Bornholm - HT method,Solar tracking,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,89.86557550424767,41.232806331232766,3.2850176804093145,0.8340272189726626,0.0,0.0,0.0,0.0,4.1190448993819775,120.43784429079294,0.0,0.0,0.0,0.0,0.0,0.03420058639904488,0.15907418397626116,1340.2000000000003,6.833746718486132,0.0,0.0,0.0,1.4315586177826658,0.0012017644334123812,0.0,48.956686423558246
Bornholm - HT method,OFF_SP379-HH100,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
Bornholm - HT method,OFF_SP379-HH150,2030 bench,Esbjerg,2020,MeOH,SOEC,HT,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.956686423558246
