Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Esbjerg - byproduct sale,MeOH - Biogas - SOEC,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,3.6508983571766476,55.168385920804134,4.962396313576332,2.3940317096240316,0.0,0.0,0.0,0.0,7.356428023200364,29.27999999999955,0.0,0.0,0.8482693992709758,42.626602978441,153.4557707223876,0.2512441264754261,0.9519221243314016,8019.943897492058,0.0,0.0,3.259182618108643,0.0,0.0,0.0,0.0033984676863590335,50.41388033523394
Esbjerg - byproduct sale,Biogas w H2,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,4.588560776779393,0.0,0.0,0.0,0.0,0.0,0.0,13.137600000002012,13.137600000002012,36.79999999999652,0.0,0.0,0.0,0.0,0.0,0.3570000000000884,0.9519221243314016,8019.943897492058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Waste water plant,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,2.4422684573498863,0.26267163865080134,0.0306878080111718,0.007880149159524041,0.0,0.0,0.0,0.000816662310204297,0.039384619480900135,12.564035541603955,0.0,0.0314100888540088,0.0,0.0,0.0,0.003134710925521005,0.6106127188809969,5144.412156572399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Electrolysers SOEC alone,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.21709052954221214,8.593306769672923,0.7604696256347719,0.734727728807035,0.0,0.0,0.0,0.0,1.495197354441807,1.116803159253641,0.0,48.245896479758414,0.0,0.0,0.0,1.3388190587149187,0.6106127188809969,5144.412156572399,0.044986203891470504,0.0,0.0,0.0,0.0034595546787846935,5.937396474834464e-6,0.0,50.41388033523394
Esbjerg - byproduct sale,H2 pipeline to MeOH CCU plant,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.1385499032448143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111624510264033,0.0,0.0,0.0,0.0,0.0,0.0,0.9519221243314016,8019.943897492058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Heat from district heating,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Heat sent to district heating,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Heat sent to other process,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Sale of oxygen,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.7367242363376971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.446721263701456,8.934425274029127,-0.446721263701456,0.0,0.0,0.0,0.0,-0.049999999999999954,0.6106127188809969,5144.412156572399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,H2 pipes compressor,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.165309311175545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795801872096868,0.0,0.5448053759771249,0.0,0.0,0.0,0.0,0.006767418329650341,57.01549942730412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,H2 pipes valve,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.30385921442036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739394789823193,0.0,0.0,0.0,0.0,0.0,0.0,0.006611443234715116,55.70140925247485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,H2 buried pipes,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,12.531015918670047,3.132753979667512,0.24231852032728207,0.09398261939002536,0.0,0.0,0.0,0.0,0.33630113971730746,57.599343164606104,0.0,0.0,0.0,0.0,0.0,0.005838628033591176,0.5455836409385965,4596.542174907675,0.00013389871717371405,0.0,0.0,0.0,0.01253101591867005,2.1506123374162893e-5,0.0,50.41388033523394
Esbjerg - byproduct sale,Solar fixed,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Solar tracking,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,14.725049721584785,6.756259223635417,0.5382711723470337,0.13666069793262547,0.0,0.0,0.0,0.0,0.6749318702796592,19.734511636867996,0.0,0.0,0.0,0.0,0.0,0.034200586399044816,0.15907418397626116,1340.2000000000003,2.2892220925850433,0.0,0.0,0.0,0.23457004206484566,0.00040257647881629675,0.0,50.41388033523394
Esbjerg - byproduct sale,OFF_SP379-HH100,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,OFF_SP379-HH150,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,OFF_SP450-HH100,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,OFF_SP450-HH150,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.058306055268433,20.64770574675158,1.753403172014144,0.3781491361209242,0.107159054112677,0.0,0.0,0.0,2.238711362247745,38.05995316434823,0.0,0.0,0.0,0.0,0.0,0.05882065468080516,0.4491314774522689,3783.9326975353656,0.9240552543086461,0.0,0.0,0.0,1.72962630926396,0.002968439034763961,0.0,50.41388033523394
Esbjerg - byproduct sale,Electricity from the grid,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Curtailment,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,14.777292845033516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.969240295918546,0.0,0.0,0.0,0.0,0.0,0.0,0.07204284748719947,606.9609900796555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Charge batteries,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.2908742249914834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03112560707266695,0.0,0.0015562803536333478,0.0,0.0,0.0,0.0,0.012701139380827661,107.00709928347304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Discharge batteries,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.2908742249914834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031125607072666938,0.0,0.001556280353633349,0.0,0.0,0.0,0.0,0.012701139380827661,107.00709928347304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41388033523394
Esbjerg - byproduct sale,Batteries,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.2908742249914834,0.05235736049846702,0.004709544576837109,0.0007853604074770053,0.0,0.0,0.0,0.0,0.005494904984314114,0.43922434687532014,0.0,0.0,0.0,0.0,0.0,0.01251047448395186,0.1792302278986055,1510.0146700457512,0.0007851686063090231,0.0,0.0,0.0,5.0418198998523794e-6,8.652929778421577e-9,0.0,50.41388033523394
