Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Esbjerg - no byproduct sale,MeOH - Biogas - SOEC,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,3.65081455141461,55.16711953971922,4.962282402597744,2.393976755025974,0.0,0.0,0.0,0.0,7.356259157623718,29.2799999999995,0.0,0.0,0.8635261556795647,43.393274154752,156.2157869571072,0.2512383592084646,0.9519439760464037,8020.127998190951,0.0,0.0,3.2601403753195175,0.0,0.0,0.0,0.0033986080082609193,50.41150941758824
Esbjerg - no byproduct sale,Biogas w H2,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,4.588455447133116,0.0,0.0,0.0,0.0,0.0,0.0,13.137600000003149,13.137600000003149,36.80000000000408,0.0,0.0,0.0,0.0,0.0,0.35700000000004595,0.9519439760464037,8020.127998190951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,Waste water plant,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,2.4420519062451467,0.26264834807708803,0.030685086984043576,0.007879450442312643,0.0,0.0,0.0,0.0008133621734250355,0.03937789959978125,12.513264206538226,0.0,0.03128316051634568,0.0,0.0,0.0,0.003146892685220069,0.6081991574204533,5124.077901267319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,Electrolysers SOEC alone,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.21707128055512415,8.592544818189358,0.7604021962999432,0.7346625819551901,0.0,0.0,0.0,0.0,1.4950647782551334,1.1122901516922894,0.0,48.05093455310983,0.0,0.0,0.0,1.344131992880161,0.6081991574204533,5124.077901267319,0.044982215053912034,0.0,0.0,0.0,0.003459247926926459,5.9368700176540465e-6,0.0,50.41150941758824
Esbjerg - no byproduct sale,H2 pipeline to MeOH CCU plant,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.13854672285492511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111624510265559,0.0,0.0,0.0,0.0,0.0,0.0,0.9519439760464037,8020.127998190951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,Heat from district heating,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,Heat sent to district heating,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,Heat sent to other process,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,Sale of oxygen,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.7365702444409932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.898321213538315,0.0,0.0,0.0,0.0,0.0,0.0,0.6081991574204533,5124.077901267319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,H2 pipes compressor,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.349588200081861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187933870087913,0.0,0.5816657837882931,0.0,0.0,0.0,0.0,0.007096638520484052,59.78917953507814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,H2 pipes valve,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.488134922936787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176656863428069,0.0,0.0,0.0,0.0,0.0,0.0,0.006990130763899219,58.89185168585092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,H2 buried pipes,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,12.530007399944031,3.1325018499860082,0.24229901809641774,0.09397505549958024,0.0,0.0,0.0,0.0,0.336274073595998,56.610538257984174,0.0,0.0,0.0,0.0,0.0,0.005940132066286632,0.5362607943907467,4517.997192742041,0.0001338879407638417,0.0,0.0,0.0,0.012530007399944034,2.150439252262722e-5,0.0,50.41150941758824
Esbjerg - no byproduct sale,Solar fixed,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,Solar tracking,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,14.73122583756914,6.75909299610984,0.538496939000071,0.13671801742131268,0.0,0.0,0.0,0.0,0.6752149564213836,19.742788867510157,0.0,0.0,0.0,0.0,0.0,0.034200586399044934,0.15907418397626116,1340.2000000000003,2.2901822592007854,0.0,0.0,0.0,0.23466842759247641,0.0004027453311511115,0.0,50.41150941758824
Esbjerg - no byproduct sale,OFF_SP379-HH100,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,OFF_SP379-HH150,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,OFF_SP450-HH100,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.41150941758824
Esbjerg - no byproduct sale,OFF_SP450-HH150,2030 bench,Esbjerg,2020ma,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.058216664952402,20.647522246176848,1.7533875891453379,0.3781457754287163,0.10715810176725639,0.0,0.0,0.0,2.2386914663413107,38.05961491740907,0.0,0.0,0.0,0.0,0.0,0.05882065468080439,0.4491314774522689,3783.9326975353656,0.9240470420320716,0.0,0.0,0.0,1.7296109377052156,0.002968412653611715,0.0,50.41150941758824
