Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
MeOH Biogas SOEC - Worst fuel,MeOH plant - Biogas,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,3.713644860230909,56.11654249954696,4.96606570792451,2.4351769575284656,0.0,0.0,0.0,0.0,7.401242665452975,29.27999999999964,0.0,0.0,1.053431117597888,52.93623706522051,190.57045343479385,0.25277468119716756,0.9358382534363903,7884.437285201588,0.0,0.0,3.051909446471198,0.0,0.0,0.0,0.003424453830317699,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Biogas w H2,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,4.667422501929558,0.0,0.0,0.0,0.0,0.0,0.0,18.510400000000995,18.510400000000995,36.7999999999993,0.0,0.0,0.0,0.0,0.0,0.5030000000000366,0.9358382534363903,7884.437285201588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Waste water plant,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,2.5247188453661673,0.27153936916685256,0.03172382093197732,0.008146181075005577,0.0,0.0,0.0,0.0008132279636171303,0.04068322997060003,12.511199440262892,0.0,0.03127799860065875,0.0,0.0,0.0,0.003251744979755928,0.5881878048975975,4955.4822562622585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Electrolysers SOEC alone,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.22441945292143708,8.88341471229905,0.7861428948937212,0.7595319579015689,0.0,0.0,0.0,0.0,1.5456748527952902,1.112106616912324,0.0,48.043005850608274,0.0,0.0,0.0,1.3898621132987539,0.5881878048975975,4955.4822562622585,0.046504927173126334,0.0,0.0,0.0,0.0035763484017560217,6.137841533068461e-6,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,H2 pipeline to MeOH plant,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.14093110400052133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111162451026403,0.0,0.0,0.0,0.0,0.0,0.0,0.9358382534363903,7884.437285201588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Heat from district heating,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Heat sent to district heating,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Heat sent to other process,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Sale of oxygen,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,1.7953556233714967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.896852935298591,0.0,0.0,0.0,0.0,0.0,0.0,0.5881878048975975,4955.4822562622585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,H2 pipes compressor,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,10.882897033026435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157313045684714,0.0,0.7667874262943848,0.0,0.0,0.0,0.0,0.008896776885775504,74.95534526265862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,H2 pipes valve,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,11.023828137026957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8147871386825469,0.0,0.0,0.0,0.0,0.0,0.0,0.00877287258147678,73.91145149894186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,H2 buried pipes,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,10.490732066053322,2.622683016513331,0.21438560582172728,0.07868049049539994,0.0,0.0,0.0,0.0,0.2930660963171272,48.28924246005005,0.0,0.0,0.0,0.0,0.0,0.006068972743972581,0.5463547052798758,4603.038391982954,0.00011209750071140018,0.0,0.0,0.0,0.010490732066053325,1.8004524099413488e-5,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Solar tracking,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,13.247684129081827,6.078403114504708,0.5097358668480256,0.12294951754339066,0.0,0.0,0.0,0.0,0.6326853843914163,19.743871509354932,0.0,0.0,0.0,0.0,0.0,0.03204464656750024,0.17689780415430262,1490.3639999999996,2.0595442295469777,0.0,0.0,0.0,0.21103560817627354,0.00036218594368062334,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,OFF_SP379-HH100,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,OFF_SP379-HH150,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,2.3039702467466276,5.291334679898274,0.47001567880842754,0.08661939233785805,0.02516682794718528,0.0,0.0,0.0,0.5818018990934709,8.938566142604005,0.0,0.0,0.0,0.0,0.0,0.06508895160717343,0.4604909317507306,3879.636099999905,0.21166544352285419,0.0,0.0,0.0,0.3961907236305502,0.0006799549723181397,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,OFF_SP450-HH100,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,OFF_SP450-HH150,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,7.990462607258758,16.40283361716589,1.4570216104913132,0.3004070979286589,0.08148028682111645,0.0,0.0,0.0,1.8389089952410884,28.93956022576086,0.0,0.0,0.0,0.0,0.0,0.0635430870716606,0.4298828249258074,3621.7627999999277,0.7340827487275287,0.0,0.0,0.0,1.3740399499442164,0.002358170548686454,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Electricity from the grid,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Curtailment,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,20.31162009392517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.780926602214805,0.0,0.0,0.0,0.0,0.0,0.0,0.05131281877838818,432.31049820792043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Charge batteries,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,-4.27462509833276e-13,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-2.3723361342766344e-15,0.0,-1.1861680671383177e-16,0.0,0.0,0.0,-0.0,0.0006587312746083277,5.549810988575161,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Discharge batteries,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,-4.27462509833276e-13,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-2.366890420778002e-15,0.0,-1.1834452103890012e-16,0.0,0.0,0.0,-0.0,0.0006572191525518134,5.537071360249028,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,52.99011473371017
MeOH Biogas SOEC - Worst fuel,Batteries,2030 bench,Bornholm,2019,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2703300760514545e-14,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99011473371017
