Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Bornholm - bp sale,NH3 plant + ASU - AEC,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,75.47275667865908,502.8115806342954,45.22790167805487,20.11246322537182,0.0,0.0,0.0,0.0,65.34036490342669,425.8064516128852,0.0,191.61290322580115,0.9389834944070027,50.482983570268956,181.73874085296825,0.15345085697017524,0.6696565402061813,5641.856351237077,0.216450709270245,0.0,6.881156045442489,0.0,0.0,0.0,0.020467802059568285,56.12912203774452
Bornholm - bp sale,Waste water plant,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,184.7777489103116,19.873275579681486,2.321785742362307,0.5961982673904447,0.0,0.0,0.0,0.05611824322315516,2.9741022529759067,863.3575880485675,0.0,2.1583939701214874,0.0,0.0,0.0,0.0034448093051434453,0.5545888436837464,4672.411008035563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
Bornholm - bp sale,Electrolysers AEC,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,16.4246887920277,654.3596014743835,58.85964615262079,65.43596014743835,0.0,0.0,0.0,0.0,124.29560630005915,76.74289671543055,0.0,3821.796256428343,0.0,0.0,0.0,1.619636625927195,0.5545888436837464,4672.411008035563,0.2393494824065768,0.0,0.0,0.0,0.3680772758293407,4.647440351380761e-5,0.0,56.12912203774452
Bornholm - bp sale,H2 pipeline to NH3 plant,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,13.585096202158635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129032114,0.0,0.0,0.0,0.0,0.0,0.0,0.6696565402061813,5641.856351237077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
Bornholm - bp sale,Heat from district heating,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
Bornholm - bp sale,Heat sent to district heating,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,93.2265335835492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.711853635135528,435.592681756753,-8.711853635135528,0.0,0.0,0.0,0.0,-0.020000000000001072,0.5545888436837465,4672.411008035564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
Bornholm - bp sale,Heat sent to other process,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
Bornholm - bp sale,Sale of oxygen,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,131.3975103362216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.697158686170408,613.9431737234444,-30.697158686170408,0.0,0.0,0.0,0.0,-0.04999999999999705,0.5545888436837464,4672.411008035563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
Bornholm - bp sale,H2 pipes compressor,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,849.2079629075165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.832046142546687,0.0,13.00212337399472,0.0,0.0,0.0,0.0,0.00193331429284917,16.288172917254258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
Bornholm - bp sale,H2 pipes valve,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,862.7930591096751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.734310717446395,0.0,0.0,0.0,0.0,0.0,0.0,0.0018894278658706306,15.918429769960062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12912203774452
