Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Ceduna - offshore,NH3 plant + ASU - SOEC,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,70.19562874964595,467.6545100307413,41.91587373405534,18.706180401229652,0.0,0.0,0.0,0.0,60.62205413528499,425.80645161289203,0.0,251.22580645161122,1.2018242251649414,64.61420565402909,232.61114035450473,0.1423699756207488,0.7199996070625376,6065.99668950188,0.20131626694414487,0.0,10.164883472931516,0.0,0.0,0.0,0.031017198423205685,78.79660123948906
Ceduna - offshore,Waste water plant,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,229.44508951169394,24.677351689590353,2.883043768120965,0.7403205506877105,0.0,0.0,0.0,0.05608393544908507,3.6794482542577605,862.8297761398367,0.0,2.1570744403494784,0.0,0.0,0.0,0.004264396473101598,0.44635093314411123,3760.506611739137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
Ceduna - offshore,Electrolysers SOEC heat integrated,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,20.39511906770613,807.3199467631574,72.3600868283818,69.02585544824997,0.0,0.0,0.0,0.0,141.38594227663177,76.69598010131483,0.0,2906.7776458398844,0.0,0.0,0.0,1.8434596192637733,0.44635093314411123,3760.506611739137,0.3109307551182545,0.0,0.0,0.0,0.3250166174629649,4.103745169987038e-5,0.0,78.79660123948906
Ceduna - offshore,H2 pipeline to NH3 plant,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,12.63521317493627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129032197,0.0,0.0,0.0,0.0,0.0,0.0,0.7199996070625376,6065.99668950188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
Ceduna - offshore,Heat from district heating,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
Ceduna - offshore,Heat sent to district heating,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
Ceduna - offshore,Heat sent to other process,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
Ceduna - offshore,Sale of oxygen,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,163.16095254164904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.5678408105186,0.0,0.0,0.0,0.0,0.0,0.0,0.44635093314411123,3760.506611739137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
Ceduna - offshore,H2 pipes compressor,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,334.3515521873852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.164351285199874,0.0,16.134490208086813,0.0,0.0,0.0,0.0,0.006093322169189212,51.33623927541911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
Ceduna - offshore,H2 pipes valve,2030 bench,Ceduna,2020ma,NH3,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,338.3448625773697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.113532474206195,0.0,0.0,0.0,0.0,0.0,0.0,0.006003578134520695,50.58014578333685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79660123948906
