Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2221,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6290.067443250515,0.0,415312.7629953755,226707.93136162497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174834.36616497033,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2222,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6854.523502801698,0.0,413795.17677249346,210973.98050736284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157582.82908782616,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2223,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,7418.979562352881,0.0,411265.86640102346,206971.5469193731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151051.08512836642,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2224,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,7983.435621904064,0.0,404183.7973609075,232184.8885951423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169182.35776401966,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2225,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,8547.891681455247,0.0,383443.45231485344,244886.01322353352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161143.13734635682,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2226,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,9112.34774100643,0.0,334374.83110833523,225448.60860274476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38497.766289694526,51561.281170814575,0.0,51561.281170814575,11369.873475439173,469764.3922505709,1.0
 ,2227,51869.103921059876,105034.93544014626,9336.438705790779,9336.438705790779,0.0,0.0,0.0,74691.50964632623,0.0,0.0,9112.34774100643,0.0,199815.51934613075,184900.86625536543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,9336.438705790779,384716.3856014962,1.0
 ,2228,20563.82661268653,41641.74889069023,3701.488790283576,3701.488790283576,0.0,0.0,0.0,29611.910322268606,0.0,0.0,9112.34774100643,0.0,0.0,152523.1872254593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,3701.4887902835753,152523.1872254593,1.0
 ,2229,17610.35566704213,35660.97022576031,3169.8640200675836,3169.8640200675836,0.0,0.0,0.0,25358.91216054067,0.0,0.0,9112.34774100643,0.0,0.0,130617.1086296807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,3169.864020067584,130617.10862968069,1.0
 ,2230,14526.736629974392,29416.641675698145,2614.8125933953906,2614.8125933953906,0.0,0.0,0.0,20918.500747163125,0.0,0.0,9112.34774100643,0.0,0.0,107745.71350555943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,2614.8125933953906,107745.71350555944,1.0
 ,2231,14156.157278212855,28666.21848838103,2548.108310078314,2548.108310078314,0.0,0.0,0.0,20384.86648062651,0.0,0.0,9112.34774100643,0.0,0.0,104997.10329233464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,2548.108310078314,104997.10329233464,1.0
 ,2232,12006.019350986657,24312.18918574798,2161.0834831775983,2161.0834831775983,0.0,0.0,0.0,17288.667865420786,0.0,0.0,9112.34774100643,0.0,0.0,74253.37744748053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15574.756268417827,35986.52490239675,2161.083483177598,89828.13371589835,1.0
 ,2233,12006.019350986657,11235.65074099158,998.7245103103626,2161.0834831775983,0.0,0.0,0.0,7989.796082482901,0.0,1162.3589728672357,7949.988768139196,0.0,0.0,44963.29948469735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35986.52490239675,998.7245103103628,44963.29948469735,1.0
 ,2234,12006.019350986657,19195.841736324284,1706.2970432288253,2161.0834831775983,0.0,0.0,0.0,13650.376345830602,0.0,454.786439948773,7495.202328190427,0.0,0.0,37613.00030251851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35986.52490239675,0.0,1706.2970432288253,73599.52520491525,1.0
 ,2235,12006.019350986657,10015.991060778491,890.3103165136437,2161.0834831775983,0.0,0.0,0.0,7122.482532109149,0.0,1270.7731666639547,6224.429161526472,0.0,0.0,40851.35239060117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.3103165136437,40851.35239060117,1.0
 ,2236,12006.019350986657,10017.970349594814,890.4862532973169,2161.0834831775983,0.0,0.0,0.0,7123.890026378535,0.0,1270.5972298802812,4953.83193164619,0.0,0.0,40858.025342924426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.4862532973169,40858.025342924426,1.0
 ,2237,12006.019350986657,11222.61442611635,997.5657267658978,2161.0834831775983,0.0,0.0,0.0,7980.5258141271825,0.0,1163.5177564117005,3790.31417523449,0.0,0.0,44919.34899757495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.5657267658979,44919.34899757495,1.0
 ,2238,12006.019350986657,14975.153146719433,1331.1247241528386,2161.0834831775983,0.0,0.0,0.0,10648.997793222708,0.0,829.9587590247597,2960.3554162097303,0.0,0.0,57570.61634534151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.1247241528386,57570.61634534151,1.0
 ,2239,12006.019350986657,21732.514454959513,1931.779062663068,2161.0834831775983,0.0,0.0,0.0,15454.232501304545,0.0,229.3044205145302,2731.0509956952,0.0,0.0,80352.30917814982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.7790626630685,80352.30917814982,1.0
 ,2240,41050.70482070695,83127.67726193157,7389.126867727252,7389.126867727252,0.0,0.0,0.0,59113.014941818015,0.0,0.0,2731.0509956952,0.0,214485.51950065678,89990.12382357805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7389.126867727254,304475.6433242348,1.0
 ,2241,56387.89665834081,114185.49073314015,10149.821398501346,10149.821398501346,0.0,0.0,0.0,81198.57118801077,0.0,0.0,2731.0509956952,0.0,338421.72770268726,79810.82605576768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10149.821398501348,418232.55375845503,1.0
 ,2242,60030.09675493328,127832.8903427551,11362.923586022676,10805.41741588799,0.0,0.0,0.0,90903.38868818141,557.5061701346854,0.0,3288.5571658298854,0.0,394066.55587502744,72849.6431464261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11362.923586022674,466916.19902145345,1.0
 ,2243,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,3853.0132253810684,0.0,410254.14225243556,66721.48896550099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9789.30302590644,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2244,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.4560595511753,0.0,4417.469284932244,0.0,416324.4871439635,70121.72014528164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19259.879097215016,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2245,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,4981.925344483427,0.0,416324.4871439635,88986.14030367884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38124.29925561225,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2246,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,5546.38140403461,0.0,414301.0388467875,121936.62252811113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69051.33318286849,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2247,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6110.837463585793,0.0,411265.86640102346,157012.9276468006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101092.46585579391,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2248,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6675.293523136976,0.0,403172.0732123195,182102.59106767824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118088.33608796762,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2249,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,7239.749582688159,0.0,382937.5902405594,173072.5740387621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57605.00855209655,29732.216700185512,0.0,29732.216700185512,11369.873475439173,468672.93902703945,1.0
 ,2250,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,7804.205642239342,0.0,334374.83110833523,155732.01477785542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21829.064470629062,0.0,51561.281170814575,11369.873475439173,468277.7814155616,1.0
 ,2251,45505.013076018826,92147.65147893813,8190.902353683389,8190.902353683389,0.0,0.0,0.0,65527.218829467114,0.0,0.0,7804.205642239342,0.0,200827.24349471874,136686.28255343018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,8190.90235368339,337513.5260481489,1.0
 ,2252,17419.119104529116,35273.71618667146,3135.441438815241,3135.441438815241,0.0,0.0,0.0,25083.531510521927,0.0,0.0,7804.205642239342,0.0,0.0,129198.6950932365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,3135.4414388152413,129198.6950932365,1.0
 ,2253,16228.634502183653,32862.9848669219,2921.154210393058,2921.154210393058,0.0,0.0,0.0,23369.233683144463,0.0,0.0,7804.205642239342,0.0,0.0,120368.79639235255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,2921.154210393058,120368.79639235254,1.0
 ,2254,12415.176146433048,25140.731696526924,2234.731706357949,2234.731706357949,0.0,0.0,0.0,17877.85365086359,0.0,0.0,7804.205642239342,0.0,0.0,92084.13742660309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,2234.7317063579494,92084.13742660309,1.0
 ,2255,12006.019350986657,24312.18918574798,2161.0834831775983,2161.0834831775983,0.0,0.0,0.0,17288.667865420786,0.0,0.0,7804.205642239342,0.0,0.0,79428.84881432723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10126.891671737081,41434.38949907749,2161.083483177598,89555.74048606431,1.0
 ,2256,12006.019350986657,24312.18918574798,2161.0834831775983,2161.0834831775983,0.0,0.0,0.0,17288.667865420786,0.0,0.0,7804.205642239342,0.0,0.0,53517.03114874326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37402.48921445706,4031.900284620431,2161.0834831775983,90919.52036320032,1.0
 ,2257,12006.019350986657,12355.52789871548,1098.2691465524872,2161.0834831775983,0.0,0.0,0.0,8786.153172419898,0.0,1062.814336625111,6741.39130561423,0.0,0.0,48738.84089116817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.900284620431,1098.269146552487,48738.84089116817,1.0
 ,2258,12006.019350986657,11477.80361863652,1020.2492105454686,2161.0834831775983,0.0,0.0,0.0,8161.993684363749,0.0,1140.8342726321298,5600.5570329821,0.0,0.0,45779.69100580198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.900284620431,1020.2492105454687,45779.691005801986,1.0
 ,2259,12006.019350986657,11373.656346588104,1010.991675252276,2161.0834831775983,0.0,0.0,0.0,8087.933402018208,0.0,1150.0918079253224,4450.465225056778,0.0,0.0,45428.57005000986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.900284620431,1010.9916752522762,45428.57005000986,1.0
 ,2260,12006.019350986657,12579.958364586431,1118.2185212965717,2161.0834831775983,0.0,0.0,0.0,8945.748170372573,0.0,1042.8649618810264,3407.6002631757515,0.0,0.0,49495.48327013366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.900284620431,1118.218521296572,49495.48327013366,1.0
 ,2261,12006.019350986657,19139.752663156345,1701.3113478361197,2161.0834831775983,0.0,0.0,0.0,13610.490782688958,0.0,459.7721353414786,2947.828127834273,0.0,0.0,71611.10088172895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.900284620431,1701.3113478361197,71611.10088172895,1.0
 ,2262,12738.389867164075,25795.239481007255,2292.9101760895337,2292.9101760895337,0.0,0.0,0.0,18343.28140871627,0.0,0.0,2947.828127834273,0.0,0.0,94481.43379412264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.900284620431,2292.9101760895333,94481.43379412264,1.0
 ,2263,14167.887191446678,28689.971562679522,2550.219694460402,2550.219694460402,0.0,0.0,0.0,20401.757555683216,0.0,0.0,2947.828127834273,0.0,0.0,101253.79952152004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.900284620431,0.0,2550.219694460402,105285.69980614049,1.0
 ,2264,42275.609231123904,85608.1086930259,7609.609661602303,7609.609661602303,0.0,0.0,0.0,60876.877292818426,0.0,0.0,2947.828127834273,0.0,209932.76083201077,103628.07506081222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7609.609661602303,313560.83589282294,1.0
 ,2265,59661.7274544223,120814.99809520516,10739.110941796014,10739.110941796014,0.0,0.0,0.0,85912.88753436811,0.0,0.0,2947.828127834273,0.0,338421.72770268726,104093.03368472884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10739.110941796016,442514.76138741616,1.0
 ,2266,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,3512.284187385456,0.0,389007.93513208744,119684.63438741064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41506.24132746796,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2267,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,4076.740246936639,0.0,404183.7973609075,107849.75208739146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44847.22125626879,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2268,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,4641.196306487822,0.0,409748.28017814155,99462.37055139992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40023.164321439384,0.0,40023.164321439384,11369.873475439173,469187.4864081021,1.0
 ,2269,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,5205.652366039005,0.0,412277.5905496115,89372.66174977344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34463.924107354775,0.0,0.0,40023.164321439384,11369.873475439173,467186.32819203014,1.0
 ,2270,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,5770.108425590188,0.0,411771.7284753175,81214.03979966823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63821.44618832297,0.0,40023.164321439384,0.0,11369.873475439173,469187.4864081021,1.0
 ,2271,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6334.564485141371,0.0,409242.41810384754,83074.59074599922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25130.680657816585,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2272,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6899.020544692554,0.0,401654.4869894375,103604.0195449477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38072.178342355066,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2273,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,7463.476604243737,0.0,381925.8660919714,156001.87777870975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70741.41567865101,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2274,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,8027.93266379492,0.0,334374.83110833523,244706.16610861648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111894.66902492158,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2275,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,8345.983146342507,7781.527086791324,8592.388723346125,0.0,200827.24349471874,327813.0653882506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,0.0,51561.281170814575,11369.873475439173,477079.0277121547,1.0
 ,2276,46975.923485925974,95126.2450590001,8455.666227466676,8455.666227466676,0.0,0.0,0.0,67645.32981973341,0.0,0.0,8592.388723346125,0.0,0.0,348423.3604903309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,8455.666227466678,348423.3604903309,1.0
 ,2277,41227.524671307816,83485.73745939833,7420.954440835407,7420.954440835407,0.0,0.0,0.0,59367.635526683254,0.0,0.0,8592.388723346125,0.0,0.0,305787.127207382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,7420.954440835407,305787.127207382,1.0
 ,2278,36199.02433139784,73303.02427108063,6515.824379651612,6515.824379651612,0.0,0.0,0.0,52126.595037212894,0.0,0.0,8592.388723346125,0.0,0.0,268490.4259049985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,6515.824379651612,268490.4259049985,1.0
 ,2279,33125.90515564962,67079.95794019048,5962.662928016932,5962.662928016932,0.0,0.0,0.0,47701.303424135454,0.0,0.0,8592.388723346125,0.0,0.0,245696.90890852548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,5962.662928016933,245696.90890852548,1.0
 ,2280,30974.692472030147,62723.75225586105,5575.444644965427,5575.444644965427,0.0,0.0,0.0,44603.557159723416,0.0,0.0,8592.388723346125,0.0,0.0,229741.2299833271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,5575.444644965426,229741.2299833271,1.0
 ,2281,27756.049375445782,56205.99998527771,4996.088887580241,4996.088887580241,0.0,0.0,0.0,39968.71110064193,0.0,0.0,8592.388723346125,0.0,0.0,205868.35297076733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,4996.088887580241,205868.35297076733,1.0
 ,2282,23095.551139509513,46768.49105750676,4157.199205111712,4157.199205111712,0.0,0.0,0.0,33257.5936408937,0.0,0.0,8592.388723346125,0.0,0.0,171301.14627368827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,4157.199205111712,171301.14627368827,1.0
 ,2283,21234.835691284054,43000.54227485021,3822.27042443113,3822.27042443113,0.0,0.0,0.0,30578.16339544904,0.0,0.0,8592.388723346125,0.0,0.0,157500.10349948457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,3822.270424431131,157500.10349948457,1.0
 ,2284,22041.59652513265,44634.23296339362,3967.487374523877,3967.487374523877,0.0,0.0,0.0,31739.898996191016,0.0,0.0,8592.388723346125,0.0,0.0,163483.89902669168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,3967.487374523877,163483.89902669168,1.0
 ,2285,25107.82642655204,50843.34851376789,4519.408756779368,4519.408756779368,0.0,0.0,0.0,36155.27005423494,0.0,0.0,8592.388723346125,0.0,0.0,186226.31784488814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,4519.408756779368,186226.31784488814,1.0
 ,2286,24468.15606270036,49548.01602696823,4404.268091286065,4404.268091286065,0.0,0.0,0.0,35234.14473028852,0.0,0.0,8592.388723346125,0.0,0.0,181481.8427768025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,4404.268091286065,181481.84277680248,1.0
 ,2287,45526.39560925573,53751.5820956524,4777.918408502435,8194.751209666032,0.0,0.0,0.0,38223.34726801948,0.0,3416.832801163595,5175.55592218253,0.0,0.0,159094.84293466847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51561.281170814575,0.0,4777.918408502435,210656.12410548303,1.0
 ,2288,51041.829740348956,103359.70522420664,9187.529353262813,9187.529353262813,0.0,0.0,0.0,73500.2348261025,0.0,0.0,5175.55592218253,0.0,237755.17491818086,140825.2663803462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9187.529353262815,378580.44129852706,1.0
 ,2289,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,5740.011981733696,0.0,358150.3486001533,133235.7945430209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24199.814951144042,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2290,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6304.468041284879,0.0,394066.55587502744,118746.63597698872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45626.863659986004,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2291,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,6868.924100836062,0.0,407218.9698066715,165737.4690794014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105770.11069404276,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2292,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,7433.380160387245,0.0,410254.14225243556,185873.22211959388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128941.0361799993,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2293,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.456059551183,0.0,7997.836219938428,0.0,410760.0043267295,180559.60648560044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124133.28262029978,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
 ,2294,60030.09675493328,127911.07659869069,11369.873475439173,10805.41741588799,0.0,0.0,0.0,90958.98780351339,564.4560595511866,0.0,8562.292279489615,0.0,408736.5560295535,178791.67770859908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120341.90554612246,0.0,0.0,0.0,11369.873475439173,467186.32819203014,1.0
