Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,21,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,50339.49875070524,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,22,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,53884.63188130534,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,23,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,57429.76501190543,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,24,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,60974.898142505524,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,25,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,64520.03127310562,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,26,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,68065.16440370571,0.0,0.0,0.0,858919.3848622208,0.0,0.0,144065.68034938825,0.0,144065.68034938825,17374.650370078707,714853.7045128326,1.0
 ,27,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,71610.2975343058,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,144065.68034938825,17374.650370078707,707650.4204953632,1.0
 ,28,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,75155.4306649059,0.0,0.0,0.0,858919.3848622208,0.0,288131.36069877655,0.0,144065.68034938825,0.0,17374.650370078707,714853.7045128326,1.0
 ,29,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,78700.5637955059,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,30,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,82245.696926106,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,31,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,85790.8300567061,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,32,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,89335.96318730619,0.0,0.0,0.0,858112.6574462526,0.0,150462.23695088946,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,33,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,92881.09631790628,0.0,0.0,0.0,854441.489840431,0.0,146791.06934506795,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,34,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,96426.22944850638,0.0,0.0,0.0,841291.8579581275,0.0,0.0,127277.55948834684,0.0,127277.55948834684,17374.650370078707,714014.2984697805,1.0
 ,35,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,25219.385391529904,21674.25226092981,99971.36257910646,0.0,0.0,0.0,802785.2493346302,0.0,0.0,71200.98258475515,0.0,198478.542073102,17374.650370078707,731584.2667498749,1.0
 ,36,76830.65133043675,164327.80201712772,14606.915734855798,13829.517239478617,0.0,0.0,0.0,116855.32587884639,777.3984953771811,0.0,100748.76107448364,0.0,0.0,0.0,600073.7647266899,0.0,0.0,0.0,0.0,198478.542073102,14606.915734855798,600073.7647266898,1.0
 ,37,76830.65133043675,155582.06894413443,13829.517239478617,13829.517239478617,0.0,0.0,0.0,110636.13791582893,0.0,0.0,100748.76107448364,0.0,0.0,0.0,428572.75118885067,0.0,0.0,0.0,148721.0438365336,49757.49823656841,13829.517239478617,577293.7950253843,1.0
 ,38,76830.65133043675,70075.56410152036,6228.939031246255,13829.517239478617,0.0,0.0,0.0,49831.51224997004,0.0,7600.578208232362,93148.18286625127,0.0,0.0,0.0,281582.06247944455,0.0,0.0,0.0,0.0,49757.49823656841,6228.939031246255,281582.06247944455,1.0
 ,39,17104.82261551661,34637.26579642114,3078.8680707929902,3078.86807079299,0.0,0.0,0.0,24630.944566343922,0.0,0.0,93148.18286625127,0.0,0.0,0.0,126867.53839070018,0.0,0.0,0.0,0.0,49757.49823656841,3078.8680707929902,126867.53839070018,1.0
 ,40,8526.011002752977,17265.172280574778,1534.681980495536,1534.681980495536,0.0,0.0,0.0,12277.455843964288,0.0,0.0,93148.18286625127,0.0,0.0,0.0,63237.956483106514,0.0,0.0,0.0,0.0,49757.49823656841,1534.681980495536,63237.95648310651,1.0
 ,41,4592.812064188509,9300.44442998173,826.7061715539315,826.7061715539317,0.0,0.0,0.0,6613.649372431452,0.0,0.0,93148.18286625127,0.0,0.0,0.0,34065.17413084018,0.0,0.0,0.0,0.0,49757.49823656841,826.7061715539317,34065.17413084018,1.0
 ,42,4023.062052128421,8146.700655560053,724.1511693831159,724.1511693831158,0.0,0.0,0.0,5793.209355064927,0.0,0.0,93148.18286625127,0.0,0.0,0.0,29839.30268201476,0.0,0.0,0.0,0.0,49757.49823656841,724.151169383116,29839.30268201476,1.0
 ,43,3852.389178252403,7801.088085961114,693.4300520854324,693.4300520854325,0.0,0.0,0.0,5547.440416683459,0.0,0.0,93148.18286625127,0.0,0.0,0.0,28573.411309421714,0.0,0.0,0.0,0.0,49757.49823656841,693.4300520854325,28573.41130942171,1.0
 ,44,3766.0677259351555,7626.287145018691,677.8921906683281,677.892190668328,0.0,0.0,0.0,5423.137525346625,0.0,0.0,93148.18286625127,0.0,0.0,0.0,27933.15970249392,0.0,0.0,0.0,0.0,49757.49823656841,677.892190668328,27933.15970249392,1.0
 ,45,5097.136419305926,10321.701249094502,917.4845554750668,917.4845554750667,0.0,0.0,0.0,7339.876443800535,0.0,0.0,93148.18286625127,0.0,0.0,0.0,37805.77939301827,0.0,0.0,0.0,0.0,49757.49823656841,917.484555475067,37805.77939301827,1.0
 ,46,76830.65133043675,16039.990918965941,1425.7769705747503,13829.517239478617,0.0,0.0,0.0,11406.215764598002,0.0,12403.740268903866,80744.4425973474,0.0,0.0,0.0,52137.508122298175,0.0,0.0,0.0,49757.49823656841,0.0,1425.776970574751,101895.00635886658,1.0
 ,47,11117.075653598675,22512.078198537318,2001.0736176477617,2001.0736176477615,0.0,0.0,0.0,16008.588941182094,0.0,0.0,80744.4425973474,0.0,0.0,0.0,82456.04493996972,0.0,0.0,0.0,0.0,0.0,2001.0736176477617,82456.04493996972,1.0
 ,48,16336.581460031222,33081.577456563224,2940.58466280562,2940.58466280562,0.0,0.0,0.0,23524.67730244496,0.0,0.0,80744.4425973474,0.0,0.0,0.0,121169.44572539284,0.0,0.0,0.0,0.0,0.0,2940.58466280562,121169.44572539283,1.0
 ,49,21131.34242632278,42790.96841330361,3803.6416367380994,3803.6416367381003,0.0,0.0,0.0,30429.133093904795,0.0,0.0,80744.4425973474,0.0,0.0,0.0,156732.48748493768,0.0,0.0,0.0,0.0,0.0,3803.6416367380994,156732.48748493765,1.0
 ,50,27700.11295586879,56092.72873563431,4986.020332056383,4986.020332056382,0.0,0.0,0.0,39888.162656451066,0.0,0.0,80744.4425973474,0.0,0.0,0.0,205453.46905073858,0.0,0.0,0.0,0.0,0.0,4986.020332056383,205453.46905073858,1.0
 ,51,37563.294317083426,76065.67099209395,6761.392977075017,6761.392977075017,0.0,0.0,0.0,54091.14381660014,0.0,0.0,80744.4425973474,0.0,0.0,0.0,278609.30165570264,0.0,0.0,0.0,0.0,0.0,6761.392977075017,278609.3016557026,1.0
 ,52,33377.282399844866,67588.99685968585,6007.910831972076,6007.910831972076,0.0,0.0,0.0,48063.28665577661,0.0,0.0,80744.4425973474,0.0,0.0,0.0,247561.38963979937,0.0,0.0,0.0,0.0,0.0,6007.910831972076,247561.38963979937,1.0
 ,53,30047.371353966137,60845.92699178142,5408.526843713905,5408.526843713905,0.0,0.0,0.0,43268.21474971124,0.0,0.0,80744.4425973474,0.0,0.0,0.0,222863.2312930765,0.0,0.0,0.0,0.0,0.0,5408.526843713905,222863.23129307647,1.0
 ,54,28192.84937249598,57090.519979304365,5074.712887049277,5074.712887049277,0.0,0.0,0.0,40597.703096394216,0.0,0.0,80744.4425973474,0.0,0.0,0.0,209108.1258488885,0.0,0.0,0.0,0.0,0.0,5074.712887049277,209108.12584888848,1.0
 ,55,23320.097499376396,47223.197436237206,4197.617549887752,4197.617549887751,0.0,0.0,0.0,33580.940399102015,0.0,0.0,80744.4425973474,0.0,0.0,0.0,172966.62065896846,0.0,0.0,0.0,0.0,0.0,4197.617549887752,172966.62065896846,1.0
 ,56,76830.65133043675,37007.36790621272,3289.543813885575,13829.517239478617,0.0,0.0,0.0,26316.3505110846,0.0,10539.973425593042,70204.46917175436,0.0,0.0,0.0,170096.3132509865,0.0,0.0,0.0,0.0,0.0,3289.543813885575,170096.3132509865,1.0
 ,57,19102.903738997215,38683.38007146937,3438.5226730195,3438.5226730194986,0.0,0.0,0.0,27508.181384156,0.0,0.0,70204.46917175436,0.0,0.0,0.0,141687.43096362607,0.0,0.0,0.0,0.0,0.0,3438.5226730195,141687.43096362607,1.0
 ,58,15801.712191589853,31998.467187969454,2844.3081944861738,2844.3081944861738,0.0,0.0,0.0,22754.46555588939,0.0,0.0,70204.46917175436,0.0,0.0,0.0,117202.28693203394,0.0,0.0,0.0,0.0,0.0,2844.3081944861738,117202.28693203392,1.0
 ,59,15606.086454709006,31602.32507078574,2809.0955618476214,2809.095561847621,0.0,0.0,0.0,22472.76449478097,0.0,0.0,70204.46917175436,0.0,0.0,0.0,115751.31861498013,0.0,0.0,0.0,0.0,0.0,2809.0955618476214,115751.31861498013,1.0
 ,60,18377.26494045591,37213.961504423205,3307.907689282063,3307.9076892820635,0.0,0.0,0.0,26463.261514256505,0.0,0.0,70204.46917175436,0.0,0.0,0.0,136305.32264242024,0.0,0.0,0.0,0.0,0.0,3307.907689282063,136305.32264242024,1.0
 ,61,17707.318933829447,35857.32084100463,3187.3174080893004,3187.3174080893004,0.0,0.0,0.0,25498.539264714404,0.0,0.0,70204.46917175436,0.0,0.0,0.0,131336.29123964638,0.0,0.0,0.0,0.0,0.0,3187.3174080893004,131336.29123964638,1.0
 ,62,23061.910459156872,46700.368679792664,4151.143882648237,4151.143882648237,0.0,0.0,0.0,33209.1510611859,0.0,0.0,70204.46917175436,0.0,0.0,0.0,171051.63124497022,0.0,0.0,0.0,0.0,0.0,4151.143882648237,171051.63124497022,1.0
 ,63,26571.36237540236,53807.008810189785,4782.845227572426,4782.845227572425,0.0,0.0,0.0,38262.761820579406,0.0,0.0,70204.46917175436,0.0,0.0,0.0,197081.4554485078,0.0,0.0,0.0,0.0,0.0,4782.845227572426,197081.4554485078,1.0
 ,64,76830.65133043675,43762.87162200979,3890.0330330675374,13829.517239478617,0.0,0.0,0.0,31120.2642645403,0.0,9939.48420641108,60264.98496534328,0.0,0.0,0.0,192871.74341727237,0.0,0.0,0.0,0.0,0.0,3890.0330330675374,192871.74341727237,1.0
 ,65,29459.94053116812,59656.379575615436,5302.789295610261,5302.789295610261,0.0,0.0,0.0,42422.31436488209,0.0,0.0,60264.98496534328,0.0,0.0,0.0,218506.22016595714,0.0,0.0,0.0,0.0,0.0,5302.789295610261,218506.22016595711,1.0
 ,66,36036.52132919846,72973.95569162689,6486.573839255724,6486.573839255723,0.0,0.0,0.0,51892.59071404579,0.0,0.0,60264.98496534328,0.0,0.0,0.0,267285.1309812481,0.0,0.0,0.0,0.0,0.0,6486.573839255724,267285.1309812481,1.0
 ,67,44264.351019369446,89635.31081422314,7967.583183486501,7967.5831834865,0.0,0.0,0.0,63740.66546789201,0.0,0.0,60264.98496534328,0.0,0.0,0.0,328311.4580326019,0.0,0.0,0.0,0.0,0.0,7967.583183486501,328311.4580326019,1.0
 ,68,42404.641457932434,85869.39895231316,7632.835462427837,7632.835462427838,0.0,0.0,0.0,61062.6836994227,0.0,0.0,60264.98496534328,0.0,0.0,0.0,314517.87598357594,0.0,0.0,0.0,0.0,0.0,7632.835462427837,314517.87598357594,1.0
 ,69,46540.34099173665,94244.19050826672,8377.261378512598,8377.261378512598,0.0,0.0,0.0,67018.09102810078,0.0,0.0,60264.98496534328,0.0,0.0,0.0,345192.61790702277,0.0,0.0,0.0,0.0,0.0,8377.261378512598,345192.6179070227,1.0
 ,70,59125.88659534139,119729.92035556633,10642.659587161452,10642.65958716145,0.0,0.0,0.0,85141.27669729161,0.0,0.0,60264.98496534328,0.0,0.0,0.0,438540.3962455594,0.0,0.0,0.0,0.0,0.0,10642.659587161452,438540.3962455593,1.0
 ,71,76830.65133043675,183806.74283453132,16338.37714084723,13829.517239478617,0.0,0.0,0.0,130707.01712677784,2508.8599013686153,0.0,62773.844866711894,0.0,0.0,0.0,667372.4230874405,0.0,0.0,0.0,0.0,0.0,16338.37714084723,667372.4230874405,1.0
 ,72,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,66318.97799731197,0.0,0.0,0.0,732578.7760927585,0.0,24928.355597395333,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,73,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,69864.11112791207,0.0,0.0,0.0,786304.8201727568,0.0,78654.39967739361,0.0,0.0,0.0,17374.650370078707,707650.4204953632,1.0
 ,74,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,73409.24425851216,0.0,0.0,0.0,769656.853698691,0.0,0.0,59053.745907931254,0.0,59053.745907931254,17374.650370078707,710603.1077907598,1.0
 ,75,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,76954.37738911225,0.0,0.0,0.0,804222.8645154597,0.0,96572.44402009656,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,76,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,80499.51051971232,0.0,0.0,0.0,834143.4780151752,0.0,126493.05751981202,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,77,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,84044.64365031241,0.0,0.0,0.0,851522.47696864,0.0,143872.0564732768,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,78,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,87589.7767809125,0.0,0.0,0.0,855664.3582770023,0.0,148013.93778163916,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,79,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,91134.9099115126,0.0,0.0,0.0,857515.2964565719,0.0,149864.87596120883,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,80,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,94680.0430421127,0.0,0.0,0.0,857964.902580103,0.0,150314.48208473995,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,81,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,98225.17617271279,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,82,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,101770.30930331288,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,83,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,105315.44243391298,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,84,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,108860.57556451307,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,85,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,112405.70869511316,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,86,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,115950.84182571326,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,87,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,119495.97495631335,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,88,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,123041.10808691345,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,89,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,126586.24121751354,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,90,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,130131.37434811363,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,91,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,133676.50747871908,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,92,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.13313060009,0.0,137221.64060931918,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,93,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,140766.77373991927,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,94,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,144311.90687051936,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,95,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,147857.04000111946,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685766,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
 ,96,76830.65133043675,195464.81666338546,17374.650370078707,13829.517239478617,0.0,0.0,0.0,138997.20296062966,3545.133130600092,0.0,151402.17313171955,0.0,0.0,0.0,858919.3848622208,0.0,151268.96436685778,0.0,0.0,59053.745907931254,17374.650370078707,707650.4204953632,1.0
