Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,34,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,60634.36160643989,56939.209853805274,96825.73333507263,0.0,0.0,0.0,1.047754837761312e6,0.0,0.0,67356.02462640686,0.0,67356.02462640686,17758.568482534352,980398.8131349052,1.0
 ,35,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,100520.88508770724,0.0,0.0,0.0,999798.2516022922,0.0,0.0,72657.23520122313,0.0,140013.25982762998,17758.568482534352,927141.016401069,1.0
 ,36,78130.09294388743,160745.55522788246,14288.493798033998,14063.416729899738,0.0,81101.49079764096,0.0,114307.95038427199,225.07706813425878,0.0,100745.9621558415,0.0,0.0,0.0,747338.9692989583,0.0,0.0,0.0,0.0,140013.25982762998,14288.493798033998,747338.9692989583,1.0
 ,37,56666.95354083275,114750.58092018633,10200.051637349896,10200.051637349896,0.0,57895.493093598,0.0,81600.41309879917,0.0,0.0,100745.9621558415,0.0,0.0,0.0,533749.5770857,0.0,0.0,0.0,0.0,140013.25982762998,10200.051637349896,533749.5770857,1.0
 ,38,78130.09294388743,71238.47790092272,6332.3091467486865,14063.416729899738,0.0,35942.18671694554,0.0,50658.47317398949,0.0,7731.107583151051,93014.85457269044,0.0,0.0,0.0,350685.63352758624,0.0,0.0,0.0,0.0,140013.25982762998,6332.3091467486865,350685.63352758624,1.0
 ,39,16774.74100694214,33968.85053905783,3019.4533812495847,3019.453381249585,0.0,17138.41739197264,0.0,24155.627049996678,0.0,0.0,93014.85457269044,0.0,0.0,0.0,158002.33396570093,0.0,0.0,0.0,0.0,140013.25982762998,3019.4533812495847,158002.3339657009,1.0
 ,40,8361.479660349029,16931.996312206782,1505.0663388628252,1505.0663388628252,0.0,8542.756539385395,0.0,12040.530710902602,0.0,0.0,93014.85457269044,0.0,0.0,0.0,78757.29951330628,0.0,0.0,0.0,0.0,140013.25982762998,1505.0663388628252,78757.29951330626,1.0
 ,41,4504.181925887492,9120.96839992217,810.7527466597486,810.7527466597486,0.0,4601.832590040733,0.0,6486.021973277989,0.0,0.0,93014.85457269044,0.0,0.0,0.0,42425.171071304656,0.0,0.0,0.0,0.0,140013.25982762998,810.7527466597486,42425.171071304656,1.0
 ,42,3945.4267077924424,7989.4890832796955,710.1768074026396,710.1768074026396,0.0,4030.963558817382,0.0,5681.414459221117,0.0,0.0,93014.85457269044,0.0,0.0,0.0,37162.22074986625,0.0,0.0,0.0,0.0,140013.25982762998,710.1768074026396,37162.22074986625,1.0
 ,43,78130.09294388743,96.43412818881261,8.571922505672232,14063.416729899738,0.0,48.65423214219558,0.0,68.57538004537786,0.0,14054.844807394064,78960.00976529637,0.0,0.0,0.0,35585.66465085229,0.0,0.0,0.0,0.0,140013.25982762998,8.571922505672177,35585.66465085229,1.0
 ,44,3693.391749053091,7479.118291832509,664.8105148295564,664.8105148295564,0.0,3773.4644821725615,0.0,5318.484118636451,0.0,0.0,78960.00976529637,0.0,0.0,0.0,34788.287721315384,0.0,0.0,0.0,0.0,140013.25982762998,664.8105148295565,34788.287721315384,1.0
 ,45,4998.774043604832,10122.517438299783,899.7793278488697,899.7793278488697,0.0,5107.147464870183,0.0,7198.2346227909575,0.0,0.0,78960.00976529637,0.0,0.0,0.0,47083.76514009164,0.0,0.0,0.0,0.0,140013.25982762998,899.7793278488697,47083.76514009164,1.0
 ,46,6893.750809647652,13959.845389536493,1240.8751457365772,1240.8751457365775,0.0,7043.207327200811,0.0,9927.001165892618,0.0,0.0,78960.00976529637,0.0,0.0,0.0,64932.669735496835,0.0,0.0,0.0,0.0,140013.25982762998,1240.8751457365772,64932.66973549683,1.0
 ,47,10902.543045054981,22077.649666236335,1962.4577481098966,1962.4577481098968,0.0,11138.910178271772,0.0,15699.661984879172,0.0,0.0,78960.00976529637,0.0,0.0,0.0,102691.73435031317,0.0,0.0,0.0,0.0,140013.25982762998,1962.4577481098966,102691.73435031319,1.0
 ,48,16021.325043279885,32443.18321264177,2883.8385077903795,2883.8385077903795,0.0,16368.667370218192,0.0,23070.708062323036,0.0,0.0,78960.00976529637,0.0,0.0,0.0,150905.86191546844,0.0,0.0,0.0,0.0,140013.25982762998,2883.8385077903795,150905.86191546844,1.0
 ,49,20723.558747052626,41965.20646278157,3730.240574469473,3730.240574469473,0.0,21172.845500688727,0.0,29841.924595755783,0.0,0.0,78960.00976529637,0.0,0.0,0.0,195196.49506091038,0.0,0.0,0.0,0.0,140013.25982762998,3730.240574469473,195196.49506091035,1.0
 ,50,27165.567930311292,55010.275058880376,4889.8022274560335,4889.802227456033,0.0,27754.517443040444,0.0,39118.41781964827,0.0,0.0,78960.00976529637,0.0,0.0,0.0,255874.18218359773,0.0,0.0,0.0,0.0,140013.25982762998,4889.8022274560335,255874.18218359773,1.0
 ,51,36838.41380295921,74597.7879509924,6630.914484532657,6630.914484532657,0.0,37637.07061420736,0.0,53047.31587626126,0.0,0.0,78960.00976529637,0.0,0.0,0.0,346983.32201093546,0.0,0.0,0.0,0.0,140013.25982762998,6630.914484532657,346983.3220109354,1.0
 ,52,78130.09294388743,61672.40106859559,5481.991206097386,14063.416729899738,0.0,31115.782085808758,0.0,43855.929648779085,0.0,8581.425523802352,70378.58424149403,0.0,0.0,0.0,308315.8848910706,0.0,0.0,0.0,0.0,140013.25982762998,5481.991206097386,308315.88489107066,1.0
 ,53,29467.529931877696,59671.748112052344,5304.1553877379865,5304.155387737986,0.0,30106.38598080081,0.0,42433.24310190389,0.0,0.0,70378.58424149403,0.0,0.0,0.0,277556.5061489768,0.0,0.0,0.0,0.0,140013.25982762998,5304.1553877379865,277556.50614897686,1.0
 ,54,27648.79572865817,55988.811350532786,4976.78323115847,4976.783231158471,0.0,28248.221620055472,0.0,39814.26584926776,0.0,0.0,70378.58424149403,0.0,0.0,0.0,260425.7350179643,0.0,0.0,0.0,0.0,140013.25982762998,4976.78323115847,260425.7350179643,1.0
 ,55,22870.0761534827,46311.904210802466,4116.613707626886,4116.613707626886,0.0,23365.899404490203,0.0,32932.90966101509,0.0,0.0,70378.58424149403,0.0,0.0,0.0,215414.67666941314,0.0,0.0,0.0,0.0,140013.25982762998,4116.613707626886,215414.67666941314,1.0
 ,56,22490.556979468885,45543.377883424495,4048.3002563043997,4048.3002563043997,0.0,22978.15225478377,0.0,32386.402050435197,0.0,0.0,70378.58424149403,0.0,0.0,0.0,211839.96184942866,0.0,0.0,0.0,0.0,140013.25982762998,4048.3002563043997,211839.96184942866,1.0
 ,57,18734.264008767484,37936.88461775415,3372.1675215781465,3372.1675215781474,0.0,19140.422852477557,0.0,26977.340172625172,0.0,0.0,70378.58424149403,0.0,0.0,0.0,176459.20359008145,0.0,0.0,0.0,0.0,140013.25982762998,3372.1675215781465,176459.20359008145,1.0
 ,58,78130.09294388743,25017.47662975498,2223.775700422665,14063.416729899738,0.0,12622.150875599045,0.0,17790.20560338132,0.0,11839.641029477072,58538.94321201695,0.0,0.0,0.0,145965.11539737246,0.0,0.0,0.0,0.0,140013.25982762998,2223.775700422665,145965.11539737246,1.0
 ,59,15304.926820592154,30992.47681169911,2754.8868277065876,2754.886827706588,0.0,15636.737634062589,0.0,22039.0946216527,0.0,0.0,58538.94321201695,0.0,0.0,0.0,144158.06228108378,0.0,0.0,0.0,0.0,140013.25982762998,2754.8868277065876,144158.06228108375,1.0
 ,60,18022.62827984288,36495.822266681826,3244.073090371718,3244.0730903717185,0.0,18413.35886094987,0.0,25952.584722973745,0.0,0.0,58538.94321201695,0.0,0.0,0.0,169756.26218210757,0.0,0.0,0.0,0.0,140013.25982762998,3244.073090371718,169756.26218210754,1.0
 ,61,17365.610606967435,35165.361479109066,3125.8099092541393,3125.8099092541383,0.0,17742.097044926493,0.0,25006.479274033114,0.0,0.0,58538.94321201695,0.0,0.0,0.0,163567.77165768924,0.0,0.0,0.0,0.0,140013.25982762998,3125.8099092541393,163567.77165768924,1.0
 ,62,22616.871497206255,45799.164781842665,4071.0368694971257,4071.036869497126,0.0,23107.205271265684,0.0,32568.294955977006,0.0,0.0,58538.94321201695,0.0,0.0,0.0,213029.7261866543,0.0,0.0,0.0,0.0,140013.25982762998,4071.0368694971257,213029.72618665427,1.0
 ,63,26058.599499572727,52768.663986634776,4690.5479099230915,4690.547909923091,0.0,26623.549936723462,0.0,37524.38327938473,0.0,0.0,58538.94321201695,0.0,0.0,0.0,245447.57734894427,0.0,0.0,0.0,0.0,140013.25982762998,4690.5479099230915,245447.57734894427,1.0
 ,64,25501.980919804028,51641.511362603145,4590.356565564724,4590.356565564725,0.0,26054.863866145373,0.0,36722.852524517795,0.0,0.0,58538.94321201695,0.0,0.0,0.0,240204.75215744163,0.0,0.0,0.0,0.0,140013.25982762998,4590.356565564724,240204.75215744157,1.0
 ,65,43013.07372747754,87101.47429814203,7742.353270945958,7742.353270945957,0.0,43945.59716588925,0.0,61938.82616756766,0.0,0.0,58538.94321201695,0.0,0.0,0.0,272130.23291997047,0.0,0.0,0.0,140013.25982762998,0.0,7742.353270945958,412143.4927476004,1.0
 ,66,35341.10383232366,71565.73526045539,6361.3986898182575,6361.398689818258,0.0,36107.29896340842,0.0,50891.18951854606,0.0,0.0,58538.94321201695,0.0,0.0,0.0,332880.065815646,0.0,0.0,0.0,0.0,0.0,6361.3986898182575,332880.06581564597,1.0
 ,67,75367.84910995926,84658.6890891709,7525.216807926303,13566.212839792668,0.0,42713.13060178969,0.0,60201.73446341042,0.0,6040.996031866365,52497.947180150586,0.0,0.0,0.0,408882.9758569345,0.0,0.0,0.0,0.0,0.0,7525.216807926303,408882.97585693444,1.0
 ,68,41586.334681061155,84212.32772914885,7485.540242591009,7485.540242591008,0.0,42487.92641694656,0.0,59884.32194072807,0.0,0.0,52497.947180150586,0.0,0.0,0.0,391704.28550683265,0.0,0.0,0.0,0.0,0.0,7485.540242591009,391704.2855068326,1.0
 ,69,45642.225240204614,92425.50611141433,8215.60054323683,8215.600543236831,0.0,46631.74868341224,0.0,65724.80434589463,0.0,0.0,52497.947180150586,0.0,0.0,0.0,429906.97217656474,0.0,0.0,0.0,0.0,0.0,8215.60054323683,429906.9721765647,1.0
 ,70,57984.90032530093,117419.4231587344,10437.282058554169,10437.282058554167,0.0,59242.01296435345,0.0,83498.25646843335,0.0,0.0,52497.947180150586,0.0,0.0,0.0,546163.4002202798,0.0,0.0,0.0,0.0,0.0,10437.282058554169,546163.4002202798,1.0
 ,71,78130.09294388743,179318.50112804258,15939.422322492674,14063.416729899738,0.0,90472.16110246841,0.0,127515.37857994139,1876.0055925929369,0.0,54373.95277274415,0.0,0.0,0.0,831153.514994742,0.0,0.0,0.0,0.0,0.0,15939.422322492674,831153.5149947419,1.0
 ,72,78130.09294388743,197314.01688145657,17539.02372279614,14063.416729899738,0.0,99551.49865059087,0.0,140312.18978236913,3475.6069928964052,0.0,57849.55976564056,0.0,0.0,0.0,912362.2788355234,0.0,0.0,0.0,0.0,0.0,17539.02372279614,912362.2788355234,1.0
 ,73,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,61544.71151827517,0.0,0.0,0.0,979273.3300552744,0.0,55765.17541426653,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,74,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,65239.86327090979,0.0,0.0,0.0,958539.7555566147,0.0,35031.60091560683,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,75,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,68935.0150235444,0.0,0.0,0.0,1.0015886745646743e6,0.0,78080.51992366638,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,76,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,72630.16677617902,0.0,0.0,0.0,1.0388521607693316e6,0.0,115344.00612832373,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,77,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.1517526346142,0.0,76325.31852881363,0.0,0.0,0.0,1.0604961717706218e6,0.0,136988.0171296139,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,78,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,80020.47028144778,0.0,0.0,0.0,1.0656545197769871e6,0.0,142146.36513597926,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,79,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,83715.6220340824,0.0,0.0,0.0,1.067959700094253e6,0.0,144451.54545324517,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,80,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,87410.773786717,0.0,0.0,0.0,1.068519644882213e6,0.0,145011.4902412052,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,81,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,91105.92553935162,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,82,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,94801.07729198624,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,83,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,98496.22904462085,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,84,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,102191.38079725546,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,85,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,105886.53254989008,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,86,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.1517526346142,0.0,109581.68430252469,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,87,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.1517526346142,0.0,113276.8360551593,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,88,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,116971.98780779394,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,89,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,120667.13956042855,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,90,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.1517526346142,0.0,124362.29131306316,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,91,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.1517526346142,0.0,128057.4430656978,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,92,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.151752634616,0.0,131752.5948183324,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
 ,93,78130.09294388743,199783.89542851146,17758.568482534352,14063.416729899738,0.0,100797.63470686498,0.0,142068.54786027482,3695.1517526346142,0.0,135447.74657096702,0.0,0.0,0.0,1.0697083684139892e6,0.0,146200.2137729813,0.0,0.0,0.0,17758.568482534352,923508.1546410079,1.0
