Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,17943.502271385056,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,78679.95285489652,16181.661937211837,660348.5573659849,1.0
 ,12,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,20694.589762577954,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,127182.73911265623,16181.661937211837,662773.6966788729,1.0
 ,13,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,23445.677253770853,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,175685.52537041594,16181.661937211837,662773.6966788729,1.0
 ,14,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,26196.76474496375,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,224188.31162817567,16181.661937211837,662773.6966788729,1.0
 ,15,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,28947.85223615665,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,224188.31162817567,16181.661937211837,660348.5573659849,1.0
 ,16,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,31698.93972734955,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,272691.0978859354,16181.661937211837,662773.6966788729,1.0
 ,17,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,34450.02721854245,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,321193.8841436951,16181.661937211837,662773.6966788729,1.0
 ,18,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,37201.114709735346,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,369696.67040145484,16181.661937211837,662773.6966788729,1.0
 ,19,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,39952.202200928245,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,369696.67040145484,16181.661937211837,660348.5573659849,1.0
 ,20,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929277,0.0,42703.28969212117,0.0,710228.2860144102,0.0,0.0,0.0,0.0,47504.50347469066,0.0,417201.1738761455,16181.661937211837,662723.7825397195,1.0
 ,21,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,45454.37718331407,0.0,681926.9691144053,0.0,0.0,0.0,0.0,20550.868331828995,0.0,437752.0422079745,16181.661937211837,661376.1007825764,1.0
 ,22,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,48205.46467450697,0.0,598595.313797724,0.0,0.0,0.0,0.0,0.0,65003.41428237992,372748.62792559457,16181.661937211837,663598.7280801039,1.0
 ,23,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,50956.55216569987,0.0,506578.5982683427,0.0,0.0,0.0,0.0,0.0,161863.11483962333,210885.51308597124,16181.661937211837,668441.7131079661,1.0
 ,24,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,53707.63965689277,0.0,610275.2223596309,0.0,0.0,0.0,150267.9024253186,0.0,210885.51308597124,0.0,16181.661937211837,670892.8330202835,1.0
 ,25,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,56458.727148085665,0.0,691061.2565794862,0.0,0.0,0.0,0.0,29250.189727144094,0.0,29250.189727144094,16181.661937211837,661811.0668523421,1.0
 ,26,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,59209.814639278564,0.0,691061.2565794862,0.0,0.0,0.0,0.0,29250.189727144094,0.0,58500.37945428819,16181.661937211837,661811.0668523421,1.0
 ,27,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,61960.90213047146,0.0,690537.158118375,0.0,0.0,0.0,30188.600752390106,0.0,0.0,58500.37945428819,16181.661937211837,660348.5573659849,1.0
 ,28,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,64711.98962166437,0.0,698922.7334961543,0.0,0.0,0.0,0.0,36737.31060016135,0.0,95237.69005444954,16181.661937211837,662185.422895993,1.0
 ,29,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,67463.07711285727,0.0,684846.9462548819,0.0,0.0,0.0,0.0,23331.79894180669,0.0,118569.48899625623,16181.661937211837,661515.1473130753,1.0
 ,30,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,3086.181607205134,335.09411601223337,70214.16460405018,0.0,660663.5458350364,0.0,0.0,0.0,0.0,0.0,0.0,118569.48899625623,16181.661937211837,660663.5458350364,1.0
 ,31,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,72965.25209524308,0.0,677210.0829644044,0.0,0.0,0.0,16861.52559841948,0.0,0.0,118569.48899625623,16181.661937211837,660348.5573659849,1.0
 ,32,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,75716.33958643598,0.0,689863.3172398035,0.0,0.0,0.0,0.0,28109.29511792248,0.0,146678.7841141787,16181.661937211837,661754.022121881,1.0
 ,33,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,78467.42707762888,0.0,690162.8020747241,0.0,0.0,0.0,0.0,28394.518770227827,0.0,175073.30288440653,16181.661937211837,661768.2833044963,1.0
 ,34,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,81218.51456882177,0.0,690537.158118375,0.0,0.0,0.0,0.0,28751.048335609623,0.0,203824.35122001613,16181.661937211837,661786.1097827654,1.0
 ,35,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.087491192913,0.0,83969.60206001469,0.0,667626.5682469425,0.0,0.0,0.0,7278.010880957474,0.0,0.0,203824.35122001613,16181.661937211837,660348.5573659849,1.0
 ,36,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,86720.68955120759,0.0,676835.7269207536,0.0,0.0,0.0,16487.169554768712,0.0,0.0,203824.35122001613,16181.661937211837,660348.5573659849,1.0
 ,37,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,89471.77704240048,0.0,677135.2117556742,0.0,0.0,0.0,16786.654389689327,0.0,0.0,203824.35122001613,16181.661937211837,660348.5573659849,1.0
 ,38,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,92222.86453359338,0.0,655722.0460588451,0.0,0.0,0.0,0.0,0.0,4870.011902252384,198954.33931776375,16181.661937211837,660592.0579610976,1.0
 ,39,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,94973.9520247863,0.0,642469.8421136047,0.0,0.0,0.0,0.0,0.0,18819.700265663407,180134.63905210033,16181.661937211837,661289.5423792681,1.0
 ,40,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,97725.0395159792,0.0,637977.5695897944,0.0,0.0,0.0,147349.86999156233,0.0,178653.53449237143,1481.1045597289003,16181.661937211837,669281.2340906035,1.0
 ,41,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,100476.1270071721,0.0,658941.5080342424,0.0,0.0,0.0,0.0,0.0,1481.1045597289003,0.0,16181.661937211837,660422.6125939713,1.0
 ,42,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,103227.21449836499,0.0,681103.3858183733,0.0,0.0,0.0,20754.828452388407,0.0,0.0,0.0,16181.661937211837,660348.5573659849,1.0
 ,43,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,105978.30198955789,0.0,684397.7190025009,0.0,0.0,0.0,24049.161636515986,0.0,0.0,0.0,16181.661937211837,660348.5573659849,1.0
 ,44,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,108729.38948075079,0.0,697874.5365739319,0.0,0.0,0.0,37525.979207947035,0.0,0.0,0.0,16181.661937211837,660348.5573659849,1.0
 ,45,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,111480.47697194369,0.0,701468.3545929801,0.0,0.0,0.0,0.0,39161.71164475736,0.0,39161.71164475736,16181.661937211837,662306.6429482228,1.0
 ,46,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,114231.56446313659,0.0,708057.0209612352,0.0,0.0,0.0,47708.46359525027,0.0,0.0,39161.71164475736,16181.661937211837,660348.5573659849,1.0
 ,47,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,44902.548185226566,42151.46069403367,116982.6519543295,0.0,699970.9304183766,0.0,0.0,0.0,0.0,0.0,0.0,39161.71164475736,16181.661937211837,699970.9304183766,1.0
 ,48,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,119733.7394455224,0.0,706035.4983255205,0.0,0.0,0.0,45686.940959535656,0.0,0.0,39161.71164475736,16181.661937211837,660348.5573659849,1.0
 ,49,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,122484.8269367153,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,87664.49790251706,16181.661937211837,662773.6966788729,1.0
 ,50,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,125235.9144279082,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,87664.49790251706,16181.661937211837,660348.5573659849,1.0
 ,51,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,127987.0019191011,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,136167.28416027676,16181.661937211837,662773.6966788729,1.0
 ,52,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,130738.089410294,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,136167.28416027676,16181.661937211837,660348.5573659849,1.0
 ,53,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,133489.17690148688,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,184670.07041803648,16181.661937211837,662773.6966788729,1.0
 ,54,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,136240.2643926798,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,184670.07041803648,16181.661937211837,660348.5573659849,1.0
 ,55,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,36585.16841981772,33834.08092862482,138991.35188387302,0.0,711276.4829366326,0.0,0.0,0.0,0.0,18213.228093085927,0.0,202883.2985111224,16181.661937211838,693063.2548435467,1.0
 ,56,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,141742.43937506594,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,202883.2985111224,16181.661937211837,660348.5573659849,1.0
 ,57,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,144493.52686625885,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,251386.08476888214,16181.661937211837,662773.6966788729,1.0
 ,58,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,147244.61435745176,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,251386.08476888214,16181.661937211837,660348.5573659849,1.0
 ,59,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,149995.70184864468,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,299888.87102664186,16181.661937211837,662773.6966788729,1.0
 ,60,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,152746.78933983744,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,299888.87102664186,16181.661937211837,660348.5573659849,1.0
 ,61,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,155497.87683103036,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,348391.6572844016,16181.661937211837,662773.6966788729,1.0
 ,62,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,158248.96432222327,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,396894.4435421613,16181.661937211837,662773.6966788729,1.0
 ,63,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,161000.05181341618,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,445397.22979992104,16181.661937211837,662773.6966788729,1.0
 ,64,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,163751.1393046091,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,493900.01605768077,16181.661937211837,662773.6966788729,1.0
 ,65,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,166502.226795802,0.0,708880.6042572671,0.0,0.0,0.0,0.0,46220.997039316375,0.0,540121.0130969972,16181.661937211837,662659.6072179507,1.0
 ,66,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,169253.31428699492,0.0,612446.4874128057,0.0,0.0,0.0,140393.22871114488,0.0,198205.5775413938,341915.43555560336,16181.661937211837,670258.8362430546,1.0
 ,67,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,172004.40177818784,0.0,532933.2637413632,0.0,0.0,0.0,0.0,0.0,134121.3617101281,207794.07384547527,16181.661937211837,667054.6254514913,1.0
 ,68,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,174755.48926938075,0.0,500289.41673500836,0.0,0.0,0.0,0.0,0.0,168483.30592734372,39310.76791813156,16181.661937211837,668772.7226623521,1.0
 ,69,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,177506.57676057366,0.0,623003.3278437599,0.0,0.0,0.0,0.0,0.0,39310.76791813156,0.0,16181.661937211837,662314.0957618915,1.0
 ,70,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,180257.66425176658,0.0,684622.3326286915,0.0,0.0,0.0,24273.775262706564,0.0,0.0,0.0,16181.661937211837,660348.5573659849,1.0
 ,71,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,183008.7517429595,0.0,685445.9159247233,0.0,0.0,0.0,25097.35855873837,0.0,0.0,0.0,16181.661937211837,660348.5573659849,1.0
 ,72,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,185759.8392341524,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,48502.78625775971,16181.661937211837,662773.6966788729,1.0
 ,73,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,188510.9267253453,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775968,0.0,97005.5725155194,16181.661937211835,662773.6966788729,1.0
 ,74,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911928986,0.0,191262.01421653823,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,97005.5725155194,16181.661937211837,660348.5573659849,1.0
 ,75,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,56434.56693890652,53683.479447713624,194013.10170773114,0.0,711276.4829366326,0.0,0.0,0.0,0.0,443.29037123509625,0.0,97448.86288675445,16181.661937211837,710833.1925653975,1.0
 ,76,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,196764.18919892405,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,97448.86288675445,16181.661937211837,660348.5573659849,1.0
 ,77,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,199515.27669011697,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,97448.86288675445,16181.661937211837,660348.5573659849,1.0
 ,78,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,202266.36418130988,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,145951.64914451417,16181.661937211837,662773.6966788729,1.0
 ,79,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,205017.4516725028,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,145951.64914451417,16181.661937211837,660348.5573659849,1.0
 ,80,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,207768.5391636957,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,145951.64914451417,16181.661937211837,660348.5573659849,1.0
 ,81,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,210519.62665488862,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,194454.43540227378,16181.661937211837,662773.6966788729,1.0
 ,82,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.087491192826,0.0,213270.71414608145,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,194454.43540227378,16181.661937211837,660348.5573659849,1.0
 ,83,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,56929.73171528615,54178.64422409325,216021.80163727427,0.0,711276.4829366326,0.0,0.0,0.0,0.0,0.0,0.0,194454.43540227378,16181.661937211837,711276.4829366326,1.0
 ,84,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,218772.88912846718,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,242957.2216600335,16181.661937211837,662773.6966788729,1.0
 ,85,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,221523.9766196601,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,242957.2216600335,16181.661937211837,660348.5573659849,1.0
 ,86,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.087491192913,0.0,224275.064110853,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,242957.2216600335,16181.661937211837,660348.5573659849,1.0
 ,87,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,227026.15160204592,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,291460.00791779323,16181.661937211837,662773.6966788729,1.0
 ,88,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,229777.23909323884,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,291460.00791779323,16181.661937211837,660348.5573659849,1.0
 ,89,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,232528.32658443175,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,291460.00791779323,16181.661937211837,660348.5573659849,1.0
 ,90,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,235279.41407562458,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775968,0.0,339962.7941755529,16181.661937211835,662773.6966788729,1.0
 ,91,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,238030.5015668175,0.0,711276.4829366326,0.0,0.0,0.0,50927.9255706477,0.0,0.0,339962.7941755529,16181.661937211837,660348.5573659849,1.0
 ,92,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,240781.5890580104,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,388465.5804333127,16181.661937211837,662773.6966788729,1.0
 ,93,74614.30247788299,182043.69679363316,16181.661937211837,13430.574446018938,0.0,0.0,0.0,129453.2954976947,2751.0874911929004,0.0,243532.67654920332,0.0,711276.4829366326,0.0,0.0,0.0,0.0,48502.78625775971,0.0,436968.3666910724,16181.661937211837,662773.6966788729,1.0
