Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,22,57124.76089564806,115677.64081368734,10282.456961216652,10282.45696121665,0.0,0.0,0.0,82259.65568973322,0.0,0.0,62236.01354247572,0.0,0.0,310422.2927813823,113275.62907919545,0.0,0.0,0.0,0.0,7049.586893780813,10282.456961216652,423697.92186057766,1.0
 ,23,60066.552582650715,121634.7689798677,10811.97946487713,10811.97946487713,0.0,0.0,0.0,86495.83571901704,0.0,0.0,62236.01354247572,0.0,0.0,330047.0102295536,115470.36443550319,0.0,0.0,0.0,0.0,7049.586893780813,10811.97946487713,445517.3746650568,1.0
 ,24,54275.62003864647,109908.13057825908,9769.611606956363,9769.611606956365,0.0,0.0,0.0,78156.8928556509,0.0,0.0,62236.01354247572,0.0,0.0,296457.6570972055,106108.00895568776,0.0,0.0,0.0,0.0,7049.586893780813,9769.611606956363,402565.6660528932,1.0
 ,25,33536.24785047451,67910.90189721088,6036.524613085411,6036.524613085412,0.0,0.0,0.0,48292.19690468329,0.0,0.0,62236.01354247572,0.0,0.0,184928.10301911176,63812.343303348316,0.0,0.0,0.0,0.0,7049.586893780813,6036.524613085411,248740.44632246008,1.0
 ,26,22108.045604563573,44768.79234924123,3979.448208821443,3979.448208821443,0.0,0.0,0.0,31835.585670571545,0.0,0.0,62236.01354247572,0.0,0.0,127864.12043139809,36112.63557050024,0.0,0.0,0.0,0.0,7049.586893780813,3979.448208821443,163976.7560018983,1.0
 ,27,23631.59035130084,47853.97046138422,4253.686263234153,4253.686263234152,0.0,0.0,0.0,34029.49010587322,0.0,0.0,62236.01354247572,0.0,0.0,143462.4052554104,31814.57735458493,0.0,0.0,0.0,0.0,7049.586893780813,4253.686263234153,175276.98260999532,1.0
 ,28,19084.000729856543,38645.10147795951,3435.120131374179,3435.120131374178,0.0,0.0,0.0,27480.961050993432,0.0,0.0,62236.01354247572,0.0,0.0,119065.08734361292,22482.138819778706,0.0,0.0,0.0,0.0,7049.586893780813,3435.120131374179,141547.22616339164,1.0
 ,29,14058.4149811252,28468.29033677853,2530.514696602536,2530.514696602536,0.0,0.0,0.0,20244.117572820287,0.0,0.0,62236.01354247572,0.0,0.0,90086.31994941355,14185.82261652838,0.0,0.0,0.0,0.0,7049.586893780813,2530.514696602536,104272.14256594192,1.0
 ,30,70195.62874964593,66815.09457687466,5939.119517944415,12635.213174936267,0.0,0.0,0.0,47512.95614355532,0.0,6696.093656991852,55539.91988548386,0.0,0.0,217927.4049145748,42050.575965160024,0.0,0.0,0.0,7049.586893780813,0.0,5939.119517944415,267027.56777351565,1.0
 ,31,70195.62874964593,115512.26430378387,10267.756827003011,12635.213174936267,0.0,0.0,0.0,82142.05461602409,0.0,2367.4563479332555,53172.463537550604,0.0,0.0,360999.1931462748,69852.9922201899,0.0,0.0,0.0,0.0,0.0,10267.756827003011,430852.18536646466,1.0
 ,32,45024.484419347355,91174.5809491784,8104.407195482525,8104.407195482524,0.0,0.0,0.0,64835.2575638602,0.0,0.0,53172.463537550604,0.0,0.0,287451.49576974,46497.919198835545,0.0,0.0,0.0,0.0,0.0,8104.407195482525,333949.4149685756,1.0
 ,33,45091.29405688785,91309.8704651979,8116.432930239814,8116.432930239813,0.0,0.0,0.0,64931.46344191851,0.0,0.0,53172.463537550604,0.0,0.0,288710.10897688003,45734.83724893575,0.0,0.0,0.0,0.0,0.0,8116.432930239814,334444.94622581574,1.0
 ,34,70195.62874964593,177488.42812445902,15776.74916661858,12635.213174936267,0.0,0.0,0.0,126213.99333294864,3141.535991682315,0.0,56313.99952923292,0.0,0.0,543194.38523204,99556.59404758785,0.0,0.0,0.0,0.0,0.0,15776.74916661858,642750.9792796278,1.0
 ,35,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,64073.905422002776,0.0,0.0,877843.000002917,181149.76087677034,0.0,236734.40298835118,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,36,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,71833.81131477258,0.0,0.0,888885.748906312,190693.4230490418,0.0,257320.8140640176,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,37,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,79593.71720754245,0.0,0.0,850666.0912525452,206571.25079615111,0.0,234978.98415736028,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,38,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,87353.62310031231,0.0,0.0,831127.0652165337,216645.85304505078,0.0,225514.56037024828,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,39,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,95113.52899308217,0.0,0.0,807617.5815471741,229635.56170331364,0.0,214994.78535915166,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,40,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,102873.43488585204,0.0,0.0,815597.9114751464,244221.5590041711,0.0,237561.1125879814,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,41,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,110633.3407786219,0.0,0.0,922684.7527473276,286924.5174380808,0.0,387350.91229407233,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,42,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,118393.24667139174,0.0,0.0,933644.0573849584,297745.8737195524,0.0,367671.0825417617,39486.18159182191,0.0,39486.18159182191,20395.119067706124,824232.6669709272,1.0
 ,43,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,126153.1525641616,0.0,0.0,888314.5129116145,296289.1221064391,0.0,362345.2771267175,0.0,0.0,39486.18159182191,20395.119067706124,822258.3578913361,1.0
 ,44,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,133913.05845693144,0.0,0.0,874958.5881964884,302006.4679161733,0.0,354706.6982213255,0.0,0.0,39486.18159182191,20395.119067706124,822258.3578913361,1.0
 ,45,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,141672.9643497013,0.0,0.0,841884.2424264477,297048.7697795183,0.0,316674.65431462985,0.0,0.0,39486.18159182191,20395.119067706124,822258.3578913361,1.0
 ,46,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,149432.87024247117,0.0,0.0,773227.7651021826,283147.1031650677,0.0,234116.51037591405,0.0,0.0,39486.18159182191,20395.119067706124,822258.3578913361,1.0
 ,47,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,157192.77613524103,0.0,0.0,714869.2393995075,270119.8012237423,0.0,162730.68273191364,0.0,0.0,39486.18159182191,20395.119067706124,822258.3578913361,1.0
 ,48,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,164952.6820280109,0.0,0.0,684782.367240128,261203.7522931795,0.0,0.0,117835.9634685442,0.0,157322.1450603661,20395.119067706124,828150.1560647633,1.0
 ,49,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,172712.58792078076,0.0,0.0,604123.011577753,221205.20789808145,0.0,0.0,2923.677699522315,0.0,160245.82275988843,20395.119067706124,822404.5417763122,1.0
 ,50,70195.62874964593,208090.09575332748,18496.897400295777,12635.213174936267,0.0,0.0,0.0,147975.1792023662,5861.68422535951,0.0,178574.27214614028,0.0,0.0,560990.0695836581,187487.97126106417,0.0,0.0,0.0,0.0,160245.82275988843,18496.897400295777,748478.0408447223,1.0
 ,51,70195.62874964593,172181.06580521795,15304.983627130485,12635.213174936267,0.0,0.0,0.0,122439.86901704388,2669.770452194214,0.0,181244.0425983345,0.0,0.0,474489.76723963296,149924.57008047908,0.0,0.0,0.0,0.0,160245.82275988843,15304.983627130485,624414.337320112,1.0
 ,52,70195.62874964593,142146.148218033,12635.213174936267,12635.213174936267,0.0,0.0,0.0,101081.70539949014,0.0,0.0,181244.0425983345,0.0,0.0,319540.1838063707,99007.44580701647,0.0,0.0,0.0,107471.30110477214,52774.52165511629,12635.213174936267,526018.9307181593,1.0
 ,53,23461.65795707522,47509.85736307731,4223.0984322735385,4223.098432273539,0.0,0.0,0.0,33784.78745818831,0.0,0.0,181244.0425983345,0.0,0.0,133294.14316672436,40722.440254524845,0.0,0.0,0.0,0.0,52774.52165511629,4223.0984322735385,174016.58342124918,1.0
 ,54,70195.62874964593,3387.1589486740704,301.08079543769514,12635.213174936267,0.0,0.0,0.0,2408.646363501561,0.0,12334.132379498571,168909.91021883624,0.0,0.0,33447.675841140575,10666.800555541467,0.0,0.0,0.0,9179.341694809877,43595.179960306414,301.08079543769526,53293.81809149192,1.0
 ,55,70195.62874964593,0.0,0.0,12635.213174936267,0.0,0.0,0.0,0.0,0.0,12635.213174936267,156274.69704389997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43595.179960306414,0.0,0.0,43595.179960306414,1.0
 ,56,1335.6660091819067,0.0,0.0,240.41988165274321,0.0,0.0,0.0,0.0,0.0,240.41988165274321,156034.27716224722,0.0,0.0,0.0,788.042945417325,0.0,0.0,0.0,0.0,0.0,0.0,788.0429454173249,1.0
 ,57,6153.559164539767,12460.957308193027,1107.640649617158,1107.640649617158,0.0,0.0,0.0,8861.125196937264,0.0,0.0,156034.27716224722,0.0,0.0,33183.10978263482,12458.223138204412,0.0,0.0,0.0,0.0,0.0,1107.640649617158,45641.33292083924,1.0
 ,58,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,163794.18305501709,0.0,0.0,1.0085042367634895e6,282420.0515207559,0.0,468665.9303929092,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,59,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,171554.08894778683,0.0,0.0,1.0198173476745025e6,314060.48058222723,0.0,511619.4703653937,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,60,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,179313.9948405567,0.0,0.0,1.019145354773208e6,321537.39232236636,0.0,518424.3892042383,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,61,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,187073.90073332656,0.0,0.0,1.0150222591202154e6,321883.24045526073,0.0,514647.1416841401,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,62,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,194833.80662609643,0.0,0.0,1.0014438838783457e6,319632.4247415339,0.0,498817.9507285435,0.0,0.0,0.0,20395.119067706124,822258.3578913361,1.0
 ,63,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,202593.7125188663,0.0,0.0,819233.8639440753,293795.7293705159,0.0,202784.0811815851,83797.28975397137,0.0,83797.28975397137,20395.119067706124,826448.2223790346,1.0
 ,64,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,210353.61841163615,0.0,0.0,639127.2135479779,235834.24972478504,0.0,0.0,50193.433696597014,0.0,133990.7234505684,20395.119067706124,824768.029576166,1.0
 ,65,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,218113.52430440602,0.0,0.0,588103.009144255,211474.3322647613,0.0,0.0,0.0,23874.75419191558,110115.9692586528,20395.119067706124,823452.0956009319,1.0
 ,66,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,225873.43019717585,0.0,0.0,571179.9761233239,194441.24117962152,0.0,0.0,0.0,59618.04272462185,50497.92653403094,20395.119067706124,825239.2600275672,1.0
 ,67,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,233633.33608994572,0.0,0.0,588713.524306593,190106.47808887597,0.0,0.0,0.0,45724.58473249179,4773.341801539151,20395.119067706124,824544.5871279606,1.0
 ,68,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,241393.24198271558,0.0,0.0,628922.4854279242,201998.608346303,0.0,8662.73588289111,0.0,0.0,4773.341801539151,20395.119067706124,822258.3578913361,1.0
 ,69,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,249153.14787548545,0.0,0.0,701214.3608554746,226457.7229179141,0.0,0.0,100394.02464957375,0.0,105167.3664511129,20395.119067706124,827278.0591238148,1.0
 ,70,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,256913.0537682553,0.0,0.0,666170.0974980498,213912.8656714312,0.0,0.0,55071.05264585221,0.0,160238.4190969651,20395.119067706124,825011.9105236287,1.0
 ,71,70195.62874964593,229445.0895116939,20395.119067706124,12635.213174936267,0.0,0.0,0.0,163160.952541649,7759.905892769857,0.0,264672.95966102515,0.0,0.0,622618.720892632,199647.41084477358,0.0,0.0,7.4036629233021465,0.0,160245.82275988843,20395.119067706124,822258.7280744823,1.0
 ,72,70195.62874964593,204193.33166313404,18150.51837005636,12635.213174936267,0.0,0.0,0.0,145204.1469604509,5515.305195120091,0.0,270188.26485614525,0.0,0.0,556194.7084044742,178820.22899552365,0.0,0.0,0.0,0.0,160245.82275988843,18150.51837005636,735014.9373999978,1.0
 ,73,70195.62874964593,156475.89119612158,13908.96810632192,12635.213174936267,0.0,0.0,0.0,111271.74485057536,1273.7549313856491,0.0,271462.0197875309,0.0,0.0,431925.89306439395,138227.93849099067,0.0,0.0,0.0,0.0,160245.82275988843,13908.96810632192,570153.8315553847,1.0
 ,74,70195.62874964593,142146.148218033,12635.213174936265,12635.213174936267,0.0,0.0,0.0,101081.70539949012,0.0,0.0,271462.0197875309,0.0,0.0,329176.19236138556,104244.73224322144,0.0,0.0,0.0,91815.20111401437,68430.62164587405,12635.213174936265,525236.1257186213,1.0
 ,75,68652.46287389744,139021.2373196423,12357.443317301539,12357.44331730154,0.0,0.0,0.0,98859.54653841231,0.0,0.0,271462.0197875309,0.0,0.0,386450.3820851302,122749.22582949675,0.0,0.0,0.0,0.0,68430.62164587405,12357.443317301539,509199.6079146269,1.0
 ,76,70195.62874964593,155854.16731498943,13853.703761332396,12635.213174936267,0.0,0.0,0.0,110829.63009065916,1218.490586396126,0.0,272680.510373927,0.0,0.0,430676.6060258534,137329.2040604353,0.0,0.0,0.0,0.0,68430.62164587405,13853.703761332396,568005.8100862887,1.0
 ,77,70195.62874964593,155941.74351833054,13861.488312740492,12635.213174936267,0.0,0.0,0.0,110891.90650192394,1226.2751378042215,0.0,273906.7855117312,0.0,0.0,431038.7581279857,137269.6228755018,0.0,0.0,0.0,0.0,68430.62164587405,13861.488312740492,568308.3810034875,1.0
 ,78,70195.62874964593,154776.85010125188,13757.94223122239,12635.213174936267,0.0,0.0,0.0,110063.53784977912,1122.7290562861197,0.0,275029.51456801733,0.0,0.0,428284.0491868798,135999.68977690188,0.0,0.0,0.0,0.0,68430.62164587405,13757.94223122239,564283.7389637817,1.0
 ,79,70195.62874964593,162289.73541391164,14425.75425901437,12635.213174936267,0.0,0.0,0.0,115406.03407211496,1790.5410840781005,0.0,276820.05565209535,0.0,0.0,448122.41370378796,142117.92663271585,0.0,0.0,0.0,0.0,68430.62164587405,14425.75425901437,590240.3403365039,1.0
 ,80,70195.62874964593,185001.84131658592,16444.60811702986,12635.213174936267,0.0,0.0,0.0,131556.86493623888,3809.3949420935946,0.0,280629.45059418894,0.0,0.0,507694.96169264097,161014.44275394137,0.0,0.0,0.0,0.0,68430.62164587405,16444.60811702986,668709.4044465823,1.0
 ,81,70195.62874964593,196380.60589570412,17456.053857395924,12635.213174936267,0.0,0.0,0.0,139648.4308591674,4820.840682459658,0.0,285450.2912766486,0.0,0.0,536987.8932187132,171034.51069513473,0.0,0.0,0.0,0.0,68430.62164587405,17456.053857395924,708022.4039138479,1.0
 ,82,70195.62874964593,199261.1426548019,17712.101569315724,12635.213174936267,0.0,0.0,0.0,141696.8125545258,5076.8883943794535,0.0,290527.17967102805,0.0,0.0,544112.5150433463,173861.98334336447,0.0,0.0,0.0,0.0,68430.62164587405,17712.101569315724,717974.4983867106,1.0
 ,83,70195.62874964593,199047.31588921868,17693.094745708328,12635.213174936267,0.0,0.0,0.0,141544.75796566662,5057.881570772059,0.0,295585.0612418001,0.0,0.0,542663.516954719,174572.22183616649,0.0,0.0,0.0,0.0,68430.62164587405,17693.094745708328,717235.7387908854,1.0
 ,84,70195.62874964593,206582.3704050991,18362.877369342143,12635.213174936267,0.0,0.0,0.0,146903.01895473714,5727.664194405878,0.0,301312.725436206,0.0,0.0,561900.3313439556,181368.602185157,0.0,0.0,0.0,0.0,68430.62164587405,18362.877369342143,743268.9335291125,1.0
 ,85,70195.62874964593,221407.35904751733,19680.654137557096,12635.213174936267,0.0,0.0,0.0,157445.23310045677,7045.4409626208235,0.0,308358.1663988268,0.0,0.0,601241.9660082749,193246.47966991249,0.0,0.0,0.0,0.0,68430.62164587405,19680.654137557096,794488.4456781874,1.0
 ,86,70195.62874964593,195928.23252640388,17415.8428912359,12635.213174936267,0.0,0.0,0.0,139326.7431298872,4780.629716299633,0.0,313138.79611512646,0.0,0.0,534485.8033125486,171973.67574222086,0.0,0.0,0.0,0.0,68430.62164587405,17415.8428912359,706459.4790547694,1.0
 ,87,70195.62874964593,164778.34572973882,14646.964064865673,12635.213174936267,0.0,0.0,0.0,117175.71251892539,2011.7508899294048,0.0,315150.5470050559,0.0,0.0,452922.91258719214,145915.43813436598,0.0,0.0,0.0,0.0,68430.62164587405,14646.964064865673,598838.3507215581,1.0
 ,88,68810.96726064454,139342.2087028052,12385.974106916017,12385.974106916017,0.0,0.0,0.0,99087.79285532814,0.0,0.0,315150.5470050559,0.0,0.0,386083.5386259429,124291.70623171149,0.0,0.0,0.0,0.0,68430.62164587405,12385.974106916017,510375.2448576543,1.0
 ,89,70195.62874964593,149871.71638351126,13321.930345201,12635.213174936267,0.0,0.0,0.0,106575.442761608,686.7171702647322,0.0,315837.2641753206,0.0,0.0,414268.0905913541,133068.68388506258,0.0,0.0,0.0,0.0,68430.62164587405,13321.930345201,547336.7744764166,1.0
 ,90,70195.62874964593,174948.27343943302,15550.957639060713,12635.213174936267,0.0,0.0,0.0,124407.6611124857,2915.7444641244433,0.0,318753.00863944506,0.0,0.0,479459.63591025106,154515.25005231658,0.0,0.0,0.0,0.0,68430.62164587405,15550.957639060713,633974.8859625675,1.0
 ,91,70195.62874964593,156326.0095453047,13895.645292915973,12635.213174936267,0.0,0.0,0.0,111165.16234332779,1260.4321179797068,0.0,320013.44075742475,0.0,0.0,430979.16140176624,138656.8373768045,0.0,0.0,0.0,0.0,68430.62164587405,13895.645292915973,569635.9987785707,1.0
 ,92,69525.46228065589,140789.0611183282,12514.583210518062,12514.583210518062,0.0,0.0,0.0,100116.6656841445,0.0,0.0,320013.44075742475,0.0,0.0,391042.9957529837,124631.70332403363,0.0,0.0,0.0,0.0,68430.62164587405,12514.583210518062,515674.6990770173,1.0
 ,93,66241.43963160012,134138.91525399024,11923.459133688022,11923.459133688022,0.0,0.0,0.0,95387.67306950418,0.0,0.0,320013.44075742475,0.0,0.0,372311.7412908626,119005.15654669251,0.0,0.0,0.0,0.0,68430.62164587405,11923.459133688022,491316.8978375551,1.0
 ,94,63754.0436763274,129101.93844456298,11475.727861738933,11475.727861738931,0.0,0.0,0.0,91805.82289391146,0.0,0.0,320013.44075742475,0.0,0.0,357446.9281595134,115420.79841553673,0.0,0.0,0.0,0.0,68430.62164587405,11475.727861738933,472867.7265750501,1.0
