Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,9024.626459924384,18274.868581346876,1624.432762786389,1624.4327627863893,0.0,0.0,0.0,12995.462102291112,0.0,0.0,0.0,0.0,0.0,66936.2184924129,0.0,0.0,0.0,0.0,0.0,0.0,1624.432762786389,66936.2184924129,1.0
 ,12,47355.13722528867,95894.15288120956,8523.924700551961,8523.924700551961,0.0,0.0,0.0,68191.39760441569,0.0,0.0,0.0,0.0,0.0,351236.0124960427,0.0,0.0,0.0,0.0,0.0,0.0,8523.924700551961,351236.01249604265,1.0
 ,13,45984.62400852986,93118.86361727295,8277.232321535374,8277.232321535375,0.0,0.0,0.0,66217.85857228299,0.0,0.0,0.0,0.0,0.0,341070.8303102665,0.0,0.0,0.0,0.0,0.0,0.0,8277.232321535374,341070.8303102664,1.0
 ,14,25578.3878351268,51796.23536613176,4604.109810322823,4604.109810322824,0.0,0.0,0.0,36832.878482582586,0.0,0.0,0.0,0.0,0.0,189716.50122237517,0.0,0.0,0.0,0.0,0.0,0.0,4604.109810322823,189716.50122237514,1.0
 ,15,31860.68595807118,64517.88906509415,5734.923472452813,5734.923472452812,0.0,0.0,0.0,45879.387779622506,0.0,0.0,0.0,0.0,0.0,236312.69904388636,0.0,0.0,0.0,0.0,0.0,0.0,5734.923472452813,236312.69904388636,1.0
 ,16,49875.862936853104,100998.62244712753,8977.655328633558,8977.655328633558,0.0,0.0,0.0,71821.24262906847,0.0,0.0,0.0,0.0,0.0,369932.39264407306,0.0,0.0,0.0,0.0,0.0,0.0,8977.655328633558,369932.392644073,1.0
 ,17,64860.44438692105,149576.31730562466,13295.67264938886,11674.87998964579,0.0,0.0,0.0,106365.38119511088,1620.7926597430694,0.0,1620.7926597430694,0.0,0.0,544071.1414935437,0.0,0.0,0.0,0.0,0.0,0.0,13295.67264938886,544071.1414935437,1.0
 ,18,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,3330.0456953783532,0.0,0.0,854890.5584786234,0.0,0.0,0.0,292743.9314641459,0.0,292743.9314641459,13384.133025281073,562146.6270144766,1.0
 ,19,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,5039.298731013638,0.0,0.0,986766.5968562345,0.0,0.0,0.0,418340.15849044314,0.0,711084.089954589,13384.133025281073,568426.4383657913,1.0
 ,20,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,6748.551766648921,0.0,0.0,1.8018026849287935e6,0.0,0.0,0.0,1.1945650042738323e6,0.0,1.9056490942284213e6,13384.133025281073,607237.6806549609,1.0
 ,21,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,8457.804802284205,0.0,0.0,1.4853630525935113e6,0.0,0.0,0.0,893193.9258592782,0.0,2.7988430200876994e6,13384.133025281073,592169.1267342331,1.0
 ,22,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,10167.057837919489,0.0,0.0,1.3428402770396064e6,0.0,0.0,0.0,757457.9491412735,0.0,3.556300969228973e6,13384.133025281073,585382.3278983328,1.0
 ,23,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,11876.310873554772,0.0,0.0,1.232723066585237e6,0.0,0.0,0.0,652584.4153752072,0.0,4.20888538460418e6,13384.133025281073,580138.6512100296,1.0
 ,24,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,13585.563909190056,0.0,0.0,581139.8126037293,0.0,0.0,0.0,32028.93539281913,0.0,4.240914319997e6,13384.133025281073,549110.8772109102,1.0
 ,25,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,13585.563909190056,0.0,0.0,342543.29125032603,0.0,0.0,0.0,0.0,145821.766889728,4.0950925531072714e6,11674.87998964579,488365.058140054,1.0
 ,26,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,13585.563909190056,0.0,0.0,96806.31216745415,0.0,0.0,0.0,0.0,404492.2711874879,3.6906002819197834e6,11674.87998964579,501298.58335494203,1.0
 ,27,64860.44438692105,131342.39988351436,11674.879989645722,11674.87998964579,0.0,0.0,0.0,93399.03991716578,0.0,0.0,13585.563909190056,0.0,0.0,92906.73032568024,0.0,0.0,0.0,0.0,408597.0941788261,3.2820031877409574e6,11674.879989645722,501503.82450450637,1.0
 ,28,17639.939833847784,35720.87816354177,3175.1891700926017,3175.189170092601,0.0,0.0,0.0,25401.513360740813,0.0,0.0,13585.563909190056,0.0,0.0,130836.53624388864,0.0,0.0,0.0,0.0,0.0,3.2820031877409574e6,3175.1891700926017,130836.53624388864,1.0
 ,29,64860.44438692105,64460.67933925563,5729.838163489389,11674.87998964579,0.0,0.0,0.0,45838.705307915116,0.0,5945.0418261564,7640.522083033629,0.0,0.0,195127.68579057435,0.0,0.0,0.0,0.0,63644.204728742145,3.2183589830122152e6,5729.838163489389,258771.8905193165,1.0
 ,30,64860.44438692105,131342.39988351523,11674.879989645799,11674.87998964579,0.0,0.0,0.0,93399.03991716639,0.0,0.0,7640.522083033629,0.0,0.0,108482.78833306076,0.0,0.0,0.0,0.0,392201.2436447433,2.826157739367472e6,11674.879989645799,500684.03197780513,1.0
 ,31,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,7640.522083033629,0.0,0.0,60656.183611712266,0.0,0.0,0.0,0.0,442545.0380882688,2.3836127012792034e6,11674.87998964579,503201.221699981,1.0
 ,32,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,7640.522083033629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,1.8772190488628163e6,11674.87998964579,506393.652416387,1.0
 ,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7640.522083033629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8772190488628163e6,0.0,0.0,1.0
 ,34,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,7640.522083033629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,1.370825396446429e6,11674.87998964579,506393.652416387,1.0
 ,35,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,7640.522083033629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,864431.744030042,11674.87998964579,506393.652416387,1.0
 ,36,14333.528676634176,29025.395570184202,2580.0351617941515,2580.035161794152,0.0,0.0,0.0,20640.28129435321,0.0,0.0,7640.522083033629,0.0,0.0,106312.67804013798,0.0,0.0,0.0,0.0,0.0,864431.744030042,2580.035161794152,106312.67804013798,1.0
 ,37,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,7640.522083033629,0.0,0.0,28123.201912515564,0.0,0.0,0.0,0.0,476790.28198216064,387641.46204788133,11674.87998964579,504913.4838946756,1.0
 ,38,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,7640.522083033629,0.0,0.0,112814.58085008049,0.0,0.0,0.0,0.0,387641.46204788133,0.0,11674.87998964579,500456.0428979617,1.0
 ,39,21356.570426417762,43247.05511349598,3844.1826767551984,3844.1826767551975,0.0,0.0,0.0,30753.461414041587,0.0,0.0,7640.522083033629,0.0,0.0,158403.01763839222,0.0,0.0,0.0,0.0,0.0,0.0,3844.182676755198,158403.01763839222,1.0
 ,40,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,9349.775118668913,0.0,0.0,676095.5408086353,0.0,0.0,128586.11036736611,0.0,0.0,0.0,13384.133025281073,547509.4304412692,1.0
 ,41,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,11059.028154304197,0.0,0.0,945163.3428736584,0.0,0.0,397653.9124323892,0.0,0.0,0.0,13384.133025281073,547509.4304412692,1.0
 ,42,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,12768.281189939466,0.0,0.0,1.0367011123644547e6,0.0,0.0,0.0,465896.83992684307,0.0,465896.83992684307,13384.133025281073,570804.2724376114,1.0
 ,43,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,14477.53422557475,0.0,0.0,1.4988674595316786e6,0.0,0.0,951358.0290904094,0.0,0.0,465896.83992684307,13384.133025281073,547509.4304412692,1.0
 ,44,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,16186.787261210033,0.0,0.0,2.8780304330365174e6,0.0,0.0,0.0,2.219543811995474e6,0.0,2.685440651922317e6,13384.133025281073,658486.621041043,1.0
 ,45,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,17896.040296845316,0.0,0.0,2.239694672017725e6,0.0,0.0,0.0,1.6116049919775769e6,0.0,4.297045643899894e6,13384.133025281073,628089.6800401481,1.0
 ,46,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,423228.10260996973,421518.84957433445,19605.2933324806,0.0,0.0,1.8311205826571798e6,0.0,0.0,0.0,845127.07963432,0.0,5.142172723534214e6,13384.133025281073,985993.5030228596,1.0
 ,47,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,21314.546368115884,0.0,0.0,1.193895620064991e6,0.0,0.0,0.0,615605.8948797348,0.0,5.757778618413949e6,13384.133025281073,578289.725185256,1.0
 ,48,64860.44438692105,135084.84271590092,12007.541574746749,11674.87998964579,0.0,0.0,0.0,96060.33259797399,332.6615851009578,0.0,21647.207953216843,0.0,0.0,494003.90186796983,0.0,0.0,0.0,0.0,0.0,5.757778618413949e6,12007.541574746749,494003.90186796983,1.0
 ,49,64860.44438692105,29110.6170972713,2587.610408646338,11674.87998964579,0.0,0.0,0.0,20700.883269170703,0.0,9087.269580999451,12559.938372217392,0.0,0.0,136410.87321872282,0.0,0.0,0.0,0.0,0.0,5.757778618413949e6,2587.610408646339,136410.87321872285,1.0
 ,50,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,75175.89935872145,0.0,0.0,0.0,0.0,427261.12677562755,5.330517491638321e6,11674.87998964579,502437.026134349,1.0
 ,51,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,42734.63272601024,0.0,0.0,0.0,0.0,461409.828494271,4.86910766314405e6,11674.87998964579,504144.46122028114,1.0
 ,52,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,4.3627140107276635e6,11674.87998964579,506393.652416387,1.0
 ,53,64860.44438692105,131342.39988350542,11674.879989644927,11674.87998964579,0.0,0.0,0.0,93399.03991715942,0.0,0.0,12559.938372217392,0.0,0.0,14845.161890055324,0.0,0.0,0.0,0.0,490767.1662162929,3.8719468445113706e6,11674.879989644927,505612.32810634957,1.0
 ,54,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,3.3655531920949835e6,11674.87998964579,506393.652416387,1.0
 ,55,1845.0558511792342,3736.2380986379494,332.1100532122622,332.1100532122622,0.0,0.0,0.0,2656.8804256980975,0.0,0.0,12559.938372217392,0.0,0.0,13684.89456418708,0.0,0.0,0.0,0.0,0.0,3.3655531920949835e6,332.1100532122622,13684.894564187078,1.0
 ,56,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,18226.711950854744,0.0,0.0,0.0,0.0,487207.6398365401,2.8783455522584436e6,11674.87998964579,505434.3517873946,1.0
 ,57,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,2.3719518998420564e6,11674.87998964579,506393.652416387,1.0
 ,58,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,1.8655582474256693e6,11674.87998964579,506393.652416387,1.0
 ,59,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,1.3591645950092822e6,11674.87998964579,506393.652416387,1.0
 ,60,40910.589459738694,82843.94365597086,7363.906102752965,7363.906102752965,0.0,0.0,0.0,58911.24882202372,0.0,0.0,12559.938372217392,0.0,0.0,303436.39893472317,0.0,0.0,0.0,0.0,0.0,1.3591645950092822e6,7363.906102752965,303436.3989347231,1.0
 ,61,27180.4633055569,55040.43819375272,4892.483395000242,4892.483395000242,0.0,0.0,0.0,39139.86716000194,0.0,0.0,12559.938372217392,0.0,0.0,201599.1951162721,0.0,0.0,0.0,0.0,0.0,1.3591645950092822e6,4892.483395000241,201599.1951162721,1.0
 ,62,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,12559.938372217392,0.0,0.0,273312.40619194246,0.0,0.0,0.0,0.0,218696.38274065807,1.1404682122686242e6,11674.87998964579,492008.7889326005,1.0
 ,63,62373.86242076542,126307.07140204997,11227.295235737776,11227.295235737776,0.0,0.0,0.0,89818.36188590221,0.0,0.0,12559.938372217392,0.0,0.0,462630.8359412184,0.0,0.0,0.0,0.0,0.0,1.1404682122686242e6,11227.295235737776,462630.8359412184,1.0
 ,64,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,14269.191407852673,0.0,0.0,561391.7791318982,0.0,0.0,0.0,13221.28446726239,0.0,1.153689496735887e6,13384.133025281073,548170.4946646324,1.0
 ,65,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,15978.444443487955,0.0,0.0,944656.2887045363,0.0,0.0,0.0,378235.10310787614,0.0,1.531924599843763e6,13384.133025281073,566421.185596663,1.0
 ,66,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,17687.69747912324,0.0,0.0,1.2448273052795636e6,0.0,0.0,0.0,664112.2617507565,0.0,2.1960368615945196e6,13384.133025281073,580715.0435288071,1.0
 ,67,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,19396.950514758522,0.0,0.0,1.817545188505283e6,0.0,0.0,0.0,1.2095578648228701e6,0.0,3.4055947264173897e6,13384.133025281073,607987.3236824127,1.0
 ,68,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,21106.203550393806,0.0,0.0,1.7744432832929522e6,0.0,0.0,0.0,1.1685084312873168e6,0.0,4.574103157704706e6,13384.133025281073,605934.852005635,1.0
 ,69,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,22815.45658602909,0.0,0.0,1.3106701005647823e6,0.0,0.0,0.0,726819.6858319171,0.0,5.300922843536624e6,13384.133025281073,583850.414732865,1.0
 ,70,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,24524.709621664373,0.0,0.0,785008.0327174468,0.0,0.0,0.0,226189.145024931,0.0,5.527111988561555e6,13384.133025281073,558818.8876925157,1.0
 ,71,59000.32786244149,119475.663921444,10620.059015239467,10620.059015239469,0.0,0.0,0.0,84960.47212191574,0.0,0.0,24524.709621664373,0.0,0.0,437609.1192762199,0.0,0.0,0.0,0.0,0.0,5.527111988561555e6,10620.059015239467,437609.11927621986,1.0
 ,72,58672.65154094328,118812.11937041015,10561.077277369792,10561.077277369792,0.0,0.0,0.0,84488.61821895833,0.0,0.0,24524.709621664373,0.0,0.0,435178.72351989767,0.0,0.0,0.0,0.0,0.0,5.527111988561555e6,10561.077277369792,435178.7235198976,1.0
 ,73,64860.44438692105,131342.3998835151,11674.879989645788,11674.87998964579,0.0,0.0,0.0,93399.0399171663,0.0,0.0,24524.709621664373,0.0,0.0,85785.14990207252,0.0,0.0,0.0,0.0,416093.4946247317,5.111018493936823e6,11674.87998964579,501878.6445268042,1.0
 ,74,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,24524.709621664373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,4.604624841520436e6,11674.87998964579,506393.652416387,1.0
 ,75,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,24524.709621664373,0.0,0.0,52323.71885778349,0.0,0.0,0.0,0.0,451316.05361872015,4.153308787901716e6,11674.87998964579,503639.7724765036,1.0
 ,76,64860.44438692105,52702.444646326876,4684.661746340167,11674.87998964579,0.0,0.0,0.0,37477.29397072134,0.0,6990.218243305622,17534.49137835875,0.0,0.0,215948.09848619153,0.0,0.0,0.0,0.0,0.0,4.153308787901716e6,4684.661746340167,215948.09848619156,1.0
 ,77,39922.39375793899,80842.84735982644,7186.030876429018,7186.0308764290185,0.0,0.0,0.0,57488.24701143214,0.0,0.0,17534.49137835875,0.0,0.0,296106.88965224335,0.0,0.0,0.0,0.0,0.0,4.153308787901716e6,7186.030876429018,296106.8896522433,1.0
 ,78,64860.44438692105,93482.41102487493,8309.54764665555,11674.87998964579,0.0,0.0,0.0,66476.3811732444,0.0,3365.3323429902393,14169.159035368511,0.0,0.0,353433.224024091,0.0,0.0,0.0,0.0,0.0,4.153308787901716e6,8309.54764665555,353433.2240240909,1.0
 ,79,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,14169.159035368511,0.0,0.0,250879.22108088032,0.0,0.0,0.0,0.0,242310.261804934,3.9109985260967817e6,11674.87998964579,493189.48288581433,1.0
 ,80,64860.44438692105,131342.3998835151,11674.879989645788,11674.87998964579,0.0,0.0,0.0,93399.0399171663,0.0,0.0,14169.159035368511,0.0,0.0,154782.54745845494,0.0,0.0,0.0,0.0,343464.6550916976,3.5675338710050844e6,11674.87998964579,498247.2025501525,1.0
 ,81,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,14169.159035368511,0.0,0.0,84547.14515388683,0.0,0.0,0.0,0.0,417396.65751755884,3.1501372134875255e6,11674.879989645793,501943.80267144565,1.0
 ,82,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,14169.159035368511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,2.6437435610711384e6,11674.87998964579,506393.652416387,1.0
 ,83,64860.44438692105,122415.33513886628,10881.363123454781,11674.87998964579,0.0,0.0,0.0,87050.90498763825,0.0,793.5168661910084,13375.642169177503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474713.0135842808,2.1690305474868575e6,10881.363123454781,474713.0135842808,1.0
 ,84,12972.08887738421,26268.479976703027,2334.975997929158,2334.975997929158,0.0,0.0,0.0,18679.807983433264,0.0,0.0,13375.642169177503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101278.73048327741,2.06775181700358e6,2334.975997929158,101278.73048327741,1.0
 ,85,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,13375.642169177503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506393.652416387,1.5613581645871932e6,11674.87998964579,506393.652416387,1.0
 ,86,64860.44438692105,131342.3998835152,11674.879989645795,11674.87998964579,0.0,0.0,0.0,93399.03991716636,0.0,0.0,13375.642169177503,0.0,0.0,110587.60767613945,0.0,0.0,0.0,0.0,389985.6443362405,1.1713725202509528e6,11674.879989645797,500573.25201237993,1.0
 ,87,64860.44438692105,131342.3998835151,11674.87998964579,11674.87998964579,0.0,0.0,0.0,93399.03991716632,0.0,0.0,13375.642169177503,0.0,0.0,183851.36724781196,0.0,0.0,0.0,0.0,312865.8974186902,858506.6228322627,11674.87998964579,496717.26466650213,1.0
 ,88,64860.44438692105,101799.3474332244,9048.83088295328,11674.87998964579,0.0,0.0,0.0,72390.64706362624,0.0,2626.0491066925097,10749.593062485314,0.0,0.0,381472.85102079576,0.0,0.0,0.0,0.0,0.0,858506.6228322627,9048.83088295328,381472.85102079576,1.0
 ,89,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,12458.846098120597,0.0,0.0,667041.2801906734,0.0,0.0,0.0,113839.85690419277,0.0,972346.4797364556,13384.133025281073,553201.4232864789,1.0
 ,90,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,14168.09913375588,0.0,0.0,917628.2887839462,0.0,0.0,0.0,352494.1508025494,0.0,1.324840630539005e6,13384.133025281073,565134.1379813968,1.0
 ,91,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,15877.352169391164,0.0,0.0,926386.7816376449,0.0,0.0,0.0,360835.5725679767,0.0,1.6856762031069817e6,13384.133025281073,565551.2090696681,1.0
 ,92,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,17586.605205026448,0.0,0.0,1.1134751859696778e6,0.0,0.0,0.0,539015.005265151,0.0,2.224691208372133e6,13384.133025281073,574460.1807045268,1.0
 ,93,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,19295.85824066173,0.0,0.0,1.5832137929359302e6,0.0,0.0,0.0,986385.1071377723,0.0,3.211076315509905e6,13384.133025281073,596828.6857981578,1.0
 ,94,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,21005.111276297015,0.0,0.0,1.3873911428010256e6,0.0,0.0,0.0,799887.3451045299,0.0,4.010963660614435e6,13384.133025281073,587503.7976964958,1.0
 ,95,64860.44438692105,150571.49653441206,13384.133025281073,11674.87998964579,0.0,0.0,0.0,107073.06420224858,1709.2530356352836,0.0,22714.3643119323,0.0,0.0,752767.4236355777,0.0,0.0,0.0,195483.80304219844,0.0,4.206447463656633e6,13384.133025281073,557283.6205933791,1.0
