Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48991.3354122534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0970506139602931e6,0.0,0.0,1.0
 ,23,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,38887.46948633743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,1.0621893221691237e6,0.0,34861.29179116936,1.0
 ,24,56132.5884773066,113668.49166654586,10103.865925915188,10103.865925915188,0.0,0.0,0.0,80830.9274073215,0.0,0.0,38887.46948633743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438251.4916031189,623937.8305660048,10103.865925915188,438251.49160311883,1.0
 ,25,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,28783.60356042224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,589076.5387748355,0.0,34861.29179116936,1.0
 ,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28783.60356042224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589076.5387748355,0.0,0.0,1.0
 ,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28783.60356042224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589076.5387748355,0.0,0.0,1.0
 ,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28783.60356042224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589076.5387748355,0.0,0.0,1.0
 ,29,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,18679.737634507055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,554215.2469836662,0.0,34861.29179116936,1.0
 ,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18679.737634507055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554215.2469836662,0.0,0.0,1.0
 ,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18679.737634507055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554215.2469836662,0.0,0.0,1.0
 ,32,17647.45384889756,35736.09404401757,3176.5416928015616,3176.5416928015607,0.0,0.0,0.0,25412.333542412493,0.0,0.0,18679.737634507055,0.0,130892.26816313878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554215.2469836662,3176.5416928015616,130892.26816313877,1.0
 ,33,56132.5884773066,133538.96511672967,11870.130232598194,10103.865925915188,0.0,0.0,0.0,94961.04186078555,1766.2643066830037,0.0,20446.001941190058,0.0,484990.2988781563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554215.2469836662,11870.130232598194,484990.29887815623,1.0
 ,34,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,27671.321856014532,0.0,752286.0886007766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52488.12758421601,0.0,606703.3745678823,17329.18584073966,699797.9610165606,1.0
 ,35,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,34896.64177083901,0.0,872155.84997123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166649.8050798858,0.0,773353.179647768,17329.18584073966,705506.044891344,1.0
 ,36,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,42121.96168566348,0.0,902467.7436511148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195518.2752512045,0.0,968871.4548989725,17329.18584073966,706949.46839991,1.0
 ,37,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,49347.28160048796,0.0,883178.3567639154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177147.4305967291,0.0,1.1460188854957016e6,17329.18584073966,706030.9261671862,1.0
 ,38,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,56572.60151531243,0.0,833577.0761968312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129908.11577093451,0.0,1.2759270012666362e6,17329.18584073966,703668.9604258965,1.0
 ,39,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,63797.92143013691,0.0,741263.5818080913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41990.50206737281,0.0,1.317917503334009e6,17329.18584073966,699273.0797407185,1.0
 ,40,56132.5884773066,168632.89402621047,14989.590580107599,10103.865925915188,0.0,0.0,0.0,119916.72464086079,4885.724654192413,0.0,68683.64608432932,0.0,606237.8735976954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317917503334009e6,14989.590580107599,606237.8735976953,1.0
 ,41,55728.80162809756,112850.82329689756,10031.184293057562,10031.18429305756,0.0,0.0,0.0,80249.4743444605,0.0,0.0,68683.64608432932,0.0,413344.0047257014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317917503334009e6,10031.184293057562,413344.0047257014,1.0
 ,42,56132.5884773066,60469.34232743251,5375.052651327334,10103.865925915188,0.0,0.0,0.0,43000.421210618675,0.0,4728.813274587854,63954.83280974146,0.0,236983.89604273546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317917503334009e6,5375.052651327334,236983.89604273543,1.0
 ,43,56132.5884773066,24914.33359927628,2214.6074310467807,10103.865925915188,0.0,0.0,0.0,17716.859448374245,0.0,7889.258494868407,56065.574314873054,0.0,117114.13467228207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317917503334009e6,2214.6074310467807,117114.13467228206,1.0
 ,44,56046.644708569685,0.0,0.0,10088.396047542543,0.0,0.0,0.0,0.0,0.0,10088.396047542543,45977.17826733051,0.0,33067.52037805611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317917503334009e6,0.0,33067.52037805611,1.0
 ,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45977.17826733051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.317917503334009e6,0.0,0.0,1.0
 ,46,56132.5884773066,113668.49166654586,10103.865925915188,10103.865925915188,0.0,0.0,0.0,80830.9274073215,0.0,0.0,45977.17826733051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438251.4916031189,879666.0117308901,10103.865925915188,438251.49160311883,1.0
 ,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45977.17826733051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879666.0117308901,0.0,0.0,1.0
 ,48,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,35873.31234141532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,844804.7199397208,0.0,34861.29179116936,1.0
 ,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35873.31234141532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844804.7199397208,0.0,0.0,1.0
 ,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35873.31234141532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844804.7199397208,0.0,0.0,1.0
 ,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35873.31234141532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844804.7199397208,0.0,0.0,1.0
 ,52,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,25769.446415500133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116944,809943.4281485514,0.0,34861.291791169366,1.0
 ,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25769.446415500133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809943.4281485514,0.0,0.0,1.0
 ,54,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,15665.580489584945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,775082.136357382,0.0,34861.29179116936,1.0
 ,55,56132.5884773066,113668.49166654586,10103.865925915188,10103.865925915188,0.0,0.0,0.0,80830.9274073215,0.0,0.0,15665.580489584945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438251.4916031189,336830.64475426316,10103.865925915188,438251.49160311883,1.0
 ,56,2414.9147372175607,4890.202342865561,434.684652699161,434.68465269916095,0.0,0.0,0.0,3477.477221593288,0.0,0.0,15665.580489584945,0.0,17911.573538113727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336830.64475426316,434.684652699161,17911.573538113727,1.0
 ,57,17647.45384889756,35736.09404401757,3176.5416928015616,3176.5416928015607,0.0,0.0,0.0,25412.333542412493,0.0,0.0,15665.580489584945,0.0,130892.26816313878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336830.64475426316,3176.5416928015616,130892.26816313877,1.0
 ,58,44583.04130247804,90280.65863751805,8024.947434446049,8024.947434446048,0.0,0.0,0.0,64199.57947556839,0.0,0.0,15665.580489584945,0.0,330675.2037805611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336830.64475426316,8024.947434446049,330675.20378056105,1.0
 ,59,56132.5884773066,151085.9295714701,13429.860406352898,10103.865925915188,0.0,0.0,0.0,107438.88325082319,3325.9944804377096,0.0,18991.57497002266,0.0,545614.0862379259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336830.64475426316,13429.860406352898,545614.0862379259,1.0
 ,60,56132.5884773066,189769.01030123874,16868.35647122122,10103.865925915188,0.0,0.0,0.0,134946.85176976977,6764.490545306031,0.0,25756.06551532869,0.0,679261.9810992359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336830.64475426316,16868.35647122122,679261.9810992359,1.0
 ,61,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,32981.38543015316,0.0,749530.4619026053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49863.721205005066,0.0,386694.36595926824,17329.18584073966,699666.7406976001,1.0
 ,62,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,40206.705344977636,0.0,783975.795629747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82668.80094514003,0.0,469363.16690440825,17329.18584073966,701306.9946846068,1.0
 ,63,56132.5884773066,194953.3407083212,17329.18584073966,10103.865925915188,0.0,0.0,0.0,138633.4867259173,7225.319914824473,0.0,47432.02525980211,0.0,757797.3419971194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57736.94034263756,0.0,527100.1072470458,17329.18584073966,700060.4016544817,1.0
 ,64,56132.5884773066,191762.983534732,17045.59853642062,10103.865925915188,0.0,0.0,0.0,136364.78829136497,6941.7326105054335,0.0,54373.75787030754,0.0,686151.0478446643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527100.1072470458,17045.59853642062,686151.0478446643,1.0
 ,65,56132.5884773066,155472.67068515517,13819.79294979157,10103.865925915188,0.0,0.0,0.0,110558.34359833256,3715.9270238763847,0.0,58089.68489418393,0.0,560770.0330778682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527100.1072470458,13819.79294979157,560770.033077868,1.0
 ,66,54242.700251348295,109841.46800898027,9763.686045242692,9763.686045242694,0.0,0.0,0.0,78109.48836194153,0.0,0.0,58089.68489418393,0.0,402321.497933016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527100.1072470458,9763.686045242692,402321.497933016,1.0
 ,67,31393.891583828296,63572.6304572523,5650.900485089093,5650.900485089093,0.0,0.0,0.0,45207.20388071275,0.0,0.0,58089.68489418393,0.0,232850.45599547846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527100.1072470458,5650.900485089093,232850.45599547843,1.0
 ,68,11145.76032561951,22570.164659379512,2006.2368586115122,2006.236858611512,0.0,0.0,0.0,16049.894868892097,0.0,0.0,58089.68489418393,0.0,82668.80094514028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527100.1072470458,2006.2368586115122,82668.80094514026,1.0
 ,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58089.68489418393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527100.1072470458,0.0,0.0,1.0
 ,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58089.68489418393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527100.1072470458,0.0,0.0,1.0
 ,71,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,47985.81896826874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,492238.81545587647,0.0,34861.29179116936,1.0
 ,72,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,37881.953042353554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,457377.5236647071,0.0,34861.29179116936,1.0
 ,73,11226.51769546132,0.0,0.0,2020.7731851830376,0.0,0.0,0.0,0.0,0.0,2020.7731851830374,35861.179857170515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6972.258358233873,450405.2653064732,0.0,6972.258358233872,1.0
 ,74,56132.5884773066,16423.97565818082,1459.908947393851,10103.865925915188,0.0,0.0,0.0,11679.271579150807,0.0,8643.956978521337,27217.222878649176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93147.1960494561,357258.0692570171,1459.908947393851,93147.1960494561,1.0
 ,75,11226.51769546132,0.0,0.0,2020.7731851830376,0.0,0.0,0.0,0.0,0.0,2020.7731851830374,25196.44969346614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6972.25835823291,350285.8108987842,0.0,6972.258358233824,1.0
 ,76,11226.51769546132,0.0,0.0,2020.7731851830376,0.0,0.0,0.0,0.0,0.0,2020.7731851830374,23175.6765082831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6972.258358233873,343313.5525405503,0.0,6972.258358233872,1.0
 ,77,15637.683908947442,0.0,0.0,2814.7831036105395,0.0,0.0,0.0,0.0,0.0,2814.7831036105395,20360.893404672563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9711.824743451569,333601.72779709875,0.0,9711.824743451569,1.0
 ,78,56132.5884773066,0.0,0.0,10103.865925915188,0.0,0.0,0.0,0.0,0.0,10103.865925915188,10257.027478757387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34861.29179116936,298740.43600592937,0.0,34861.29179116936,1.0
 ,79,11226.51769546132,0.0,0.0,2020.7731851830376,0.0,0.0,0.0,0.0,0.0,2020.7731851830374,8236.25429357435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6972.258358233873,291768.17764769547,0.0,6972.258358233872,1.0
