Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,21,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1221.0465332961428,0.0,0.0,0.0,0.0,0.0,5648.489987139981,0.0,0.0,0.0,0.0,5.311084348699052e-13,129.60857760909235,5648.489987139981,1.0
 ,22,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1269.7212068939464,0.0,0.0,0.0,0.0,0.0,5648.489987139981,0.0,0.0,0.0,5.311084348699052e-13,0.0,129.60857760909235,5648.489987139981,1.0
 ,23,2132.671696439932,2680.407050170406,1431.7452272186479,127.26624241943537,80.93390401128876,0.0,0.0,0.0,1018.129939355483,46.33233840814658,0.0,1316.0535453020927,0.0,0.0,0.0,0.0,0.0,5545.033433691313,0.0,0.0,0.0,0.0,0.0,127.26624241943537,5545.033433691313,1.0
 ,24,2132.671696439932,2680.407050170406,1416.1464864082166,125.87968768073036,80.93390401128876,0.0,0.0,0.0,1007.0375014458428,44.94578366944158,0.0,1360.9993289715344,0.0,0.0,0.0,0.0,0.0,5483.791910672848,0.0,0.0,0.0,0.0,0.0,125.87968768073036,5483.791910672847,1.0
 ,25,2132.671696439932,2680.407050170406,1416.4493745792927,125.90661107371491,80.93390401128876,0.0,0.0,0.0,1007.2528885897193,44.97270706242613,0.0,1405.9720360339604,0.0,0.0,0.0,0.0,0.0,5484.981066459613,0.0,0.0,0.0,0.0,0.0,125.90661107371491,5484.981066459613,1.0
 ,26,2132.671696439932,2680.407050170406,1412.3603842697623,125.54314526842332,80.93390401128876,0.0,0.0,0.0,1004.3451621473865,44.609241257134535,0.0,1450.581277291095,0.0,0.0,0.0,0.0,0.0,5468.927463338268,0.0,0.0,0.0,0.0,0.0,125.54314526842332,5468.927463338268,1.0
 ,27,2132.671696439932,2680.407050170406,1287.4190137007736,114.43724566229099,80.93390401128876,0.0,0.0,0.0,915.4979652983279,33.503341651002216,0.0,1484.0846189420972,0.0,0.0,0.0,0.0,0.0,4978.400701297165,0.0,0.0,0.0,0.0,0.0,114.43724566229099,4978.400701297165,1.0
 ,28,2132.671696439932,2680.407050170406,1019.9687586403684,90.66388965692164,80.93390401128876,0.0,0.0,0.0,725.3111172553731,9.729985645632873,0.0,1493.8146045877302,0.0,0.0,0.0,0.0,0.0,3928.376141582511,0.0,0.0,0.0,0.0,0.0,90.66388965692164,3928.3761415825106,1.0
 ,29,2132.671696439932,2680.407050170406,788.2315650992311,70.06502800882055,80.93390401128876,0.0,0.0,0.0,560.5202240705644,0.0,10.868876002468213,1482.945728585262,0.0,0.0,0.0,0.0,0.0,3028.779788893796,0.0,0.0,0.0,0.0,0.0,70.06502800882055,3028.7797888937957,1.0
 ,30,1250.0548487747049,1571.1071869846016,533.688784457646,47.43900306290186,47.43900306290186,0.0,0.0,0.0,379.5120245032149,0.0,0.0,1482.945728585262,0.0,0.0,0.0,0.0,0.0,2050.699154278505,0.0,0.0,0.0,0.0,0.0,47.43900306290186,2050.6991542785045,1.0
 ,31,836.1486042688442,1050.8971529061976,356.97884190889795,31.731452614124265,31.731452614124265,0.0,0.0,0.0,253.85162091299412,0.0,0.0,1482.945728585262,0.0,0.0,0.0,0.0,0.0,1371.6912000349407,0.0,0.0,0.0,0.0,0.0,31.731452614124265,1371.6912000349405,1.0
 ,32,538.9479733627098,677.3663053192527,230.0942947197795,20.452826197313733,20.452826197313737,0.0,0.0,0.0,163.62260957850987,0.0,0.0,1482.945728585262,0.0,0.0,0.0,0.0,0.0,884.1373274607529,0.0,0.0,0.0,0.0,0.0,20.452826197313733,884.1373274607528,1.0
 ,33,527.9134462250971,663.497773944111,225.38329873355556,20.034070998538272,20.034070998538272,0.0,0.0,0.0,160.27256798830618,0.0,0.0,1482.945728585262,0.0,24.707606246521685,0.0,0.0,0.0,841.3277191371657,0.0,0.0,0.0,0.0,0.0,20.034070998538272,866.0353253836873,1.0
 ,34,2132.671696439932,2680.407050170406,417.27853822358196,37.09142561987395,80.93390401128876,0.0,0.0,0.0,296.7314049589916,0.0,43.84247839141481,1439.1032501938473,0.0,461.20864993507143,0.0,0.0,0.0,1142.1841331890425,0.0,0.0,0.0,0.0,0.0,37.09142561987395,1603.3927831241137,1.0
 ,35,1178.7130288395072,1481.4426045523858,503.23065760062667,44.7316140089446,44.731614008944604,0.0,0.0,0.0,357.8529120715568,0.0,0.0,1439.1032501938473,0.0,823.5868748840562,0.0,0.0,0.0,1110.0769269463522,0.0,0.0,0.0,0.0,0.0,44.7316140089446,1933.6638018304084,1.0
 ,36,1295.767077604204,1628.5597150216768,553.2048111846156,49.17376099418805,49.17376099418805,0.0,0.0,0.0,393.3900879535044,0.0,0.0,1439.1032501938473,0.0,881.2379561259401,0.0,0.0,0.0,1244.4515308509456,0.0,0.0,0.0,0.0,0.0,49.17376099418805,2125.6894869768857,1.0
 ,37,1314.0761691345995,1651.5711415352887,561.0215536363235,49.86858254545098,49.868582545450984,0.0,0.0,0.0,398.9486603636078,0.0,0.0,1439.1032501938473,0.0,963.5966436143457,0.0,0.0,0.0,1192.1286762332277,0.0,0.0,0.0,0.0,0.0,49.86858254545098,2155.725319847573,1.0
 ,38,1508.103018989296,1895.4300238663282,643.857881780323,57.23181171380649,57.2318117138065,0.0,0.0,0.0,457.85449371045195,0.0,0.0,1439.1032501938473,0.0,889.4738248747806,0.0,0.0,0.0,1584.5500858661107,0.0,0.0,0.0,0.0,0.0,57.23181171380649,2474.023910740891,1.0
 ,39,1557.7757568482864,1957.8602408475729,665.0647777134355,59.11686913008316,59.11686913008317,0.0,0.0,0.0,472.9349530406653,0.0,0.0,1439.1032501938473,0.0,387.0858311955064,0.0,0.0,0.0,2168.42557716837,0.0,0.0,0.0,0.0,0.0,59.11686913008316,2555.5114083638764,1.0
 ,40,1369.9686427438646,1721.8185127381903,584.8838556225909,51.98967605534141,51.98967605534141,0.0,0.0,0.0,415.9174084427313,0.0,0.0,1439.1032501938473,0.0,8.235868748840561,0.0,0.0,0.0,2239.1803464809655,0.0,0.0,0.0,0.0,0.0,51.98967605534141,2247.4162152298054,1.0
 ,41,2132.671696439932,2680.407050170406,584.4426033332933,51.950453629626075,80.93390401128876,0.0,0.0,0.0,415.6036290370086,0.0,28.983450381662685,1410.1197998121847,0.0,0.0,0.0,0.0,0.0,2245.72070330818,0.0,0.0,0.0,0.0,0.0,51.95045362962608,2245.72070330818,1.0
 ,42,1582.0496998844844,1988.3684752646523,675.4281079030516,60.038054035826804,60.038054035826804,0.0,0.0,0.0,480.30443228661443,0.0,0.0,1410.1197998121847,0.0,0.0,0.0,0.0,0.0,2595.332504617476,0.0,0.0,0.0,0.0,0.0,60.038054035826804,2595.332504617476,1.0
 ,43,1486.0031545306724,1867.6542379347247,634.4227359455924,56.39313208405267,56.39313208405266,0.0,0.0,0.0,451.14505667242133,0.0,0.0,1410.1197998121847,0.0,0.0,0.0,0.0,0.0,2437.7693628709394,0.0,0.0,0.0,0.0,0.0,56.39313208405267,2437.7693628709394,1.0
 ,44,1798.78869656969,2260.7726787487904,767.9609849995061,68.26319866662277,68.26319866662278,0.0,0.0,0.0,546.1055893329822,0.0,0.0,1410.1197998121847,0.0,0.0,0.0,0.0,0.0,2950.890084860603,0.0,0.0,0.0,0.0,0.0,68.26319866662277,2950.8900848606027,1.0
 ,45,2132.671696439932,2680.407050170406,913.5035665070362,81.20031702284767,80.93390401128876,0.0,0.0,0.0,649.6025361827814,0.2664130115589134,0.0,1410.3862128237436,0.0,0.0,0.0,0.0,0.0,3510.387882534153,0.0,0.0,0.0,0.0,0.0,81.20031702284767,3510.3878825341526,1.0
 ,46,2132.671696439932,2680.407050170406,771.3652045582387,68.56579596073233,80.93390401128876,0.0,0.0,0.0,548.5263676858586,0.0,12.36810805055643,1398.0181047731871,0.0,0.0,0.0,0.0,0.0,2963.9707985150326,0.0,0.0,0.0,0.0,0.0,68.56579596073233,2963.9707985150326,1.0
 ,47,1840.4692728553066,2313.1581024957404,785.7557690565167,69.84495724946815,69.84495724946817,0.0,0.0,0.0,558.7596579957452,0.0,0.0,1398.0181047731871,0.0,0.0,0.0,0.0,0.0,3019.266542599666,0.0,0.0,0.0,0.0,0.0,69.84495724946815,3019.2665425996656,1.0
 ,48,2132.671696439932,2680.407050170406,720.9208601879305,64.08185423892716,80.93390401128876,0.0,0.0,0.0,512.6548339114173,0.0,16.85204977236161,1381.1660550008255,0.0,0.0,0.0,0.0,0.0,2770.1384052721237,0.0,0.0,0.0,0.0,0.0,64.08185423892716,2770.1384052721237,1.0
 ,49,1475.1299607170333,1853.988475218129,629.7806183655027,55.98049941026691,55.98049941026691,0.0,0.0,0.0,447.84399528213527,0.0,0.0,1381.1660550008255,0.0,0.0,0.0,0.0,0.0,2419.9320260694444,0.0,0.0,0.0,0.0,0.0,55.98049941026691,2419.9320260694444,1.0
 ,50,1776.679869148624,2232.9856278917127,758.5220125866572,67.42417889659176,67.42417889659176,0.0,0.0,0.0,539.393431172734,0.0,0.0,1381.1660550008255,0.0,0.0,0.0,0.0,0.0,2914.6208333642307,0.0,0.0,0.0,0.0,0.0,67.42417889659176,2914.6208333642303,1.0
 ,51,2132.671696439932,2680.407050170406,958.1795717407958,85.17151748807075,80.93390401128876,0.0,0.0,0.0,681.372139904566,4.23761347678199,0.0,1385.4036684776074,0.0,0.0,0.0,0.0,0.0,3685.788361082184,0.0,0.0,0.0,0.0,0.0,85.17151748807075,3685.7883610821837,1.0
 ,52,2132.671696439932,2680.407050170406,1295.14266206322,115.12379218339734,80.93390401128876,0.0,0.0,0.0,920.9903374671787,34.18988817210858,0.0,1419.593556649716,0.0,0.0,0.0,0.0,0.0,5008.724173859706,0.0,0.0,0.0,0.0,0.0,115.12379218339734,5008.724173859706,1.0
 ,53,2132.671696439932,2680.407050170406,1411.7546079276096,125.48929848245419,80.93390401128876,0.0,0.0,0.0,1003.9143878596335,44.555394471165414,0.0,1464.1489511208815,0.0,0.0,0.0,0.0,0.0,5466.549151764736,0.0,0.0,0.0,0.0,0.0,125.48929848245419,5466.549151764736,1.0
 ,54,2132.671696439932,2680.407050170406,1457.7936099312121,129.58165421610775,80.93390401128876,0.0,0.0,0.0,1036.653233728862,48.64775020481922,0.0,1512.7967013257007,0.0,0.0,0.0,0.0,0.0,5647.3008313532155,0.0,0.0,0.0,0.0,0.0,129.58165421610775,5647.300831353214,1.0
 ,55,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1561.4713749235043,0.0,0.0,0.0,0.0,0.0,5648.489987139981,0.0,0.0,0.0,0.0,0.0,129.60857760909235,5648.489987139981,1.0
 ,56,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1610.1460485213079,0.0,0.0,0.0,0.0,0.0,5648.489987139981,0.0,0.0,0.0,0.0,0.0,129.60857760909235,5648.489987139981,1.0
 ,57,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1658.8207221191115,0.0,0.0,0.0,0.0,0.0,5648.489987139981,0.0,0.0,0.0,0.0,0.0,129.60857760909235,5648.489987139981,1.0
 ,58,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1707.495395716915,0.0,24.707606246521685,0.0,0.0,0.0,5648.489987139981,0.0,24.707606246522595,0.0,0.0,0.0,129.60857760909235,5648.489987139981,1.0
 ,59,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1756.1700693147186,0.0,49.41521249304337,0.0,0.0,0.0,5648.489987139981,0.0,49.41521249304337,0.0,0.0,0.0,129.60857760909235,5648.489987139981,1.0
 ,60,2132.671696439932,2680.407050170406,1458.096498102289,129.60857760909235,80.93390401128876,0.0,0.0,0.0,1036.8686208727388,48.67467359780359,0.0,1804.8447429125222,0.0,74.12281873956505,0.0,0.0,0.0,5648.489987139981,0.0,74.12281873956596,0.0,0.0,0.0,129.60857760909235,5648.489987139981,1.0
 ,61,516.5535059011731,649.2202533184143,1458.096498102289,129.60857760909235,19.6029665199234,0.0,0.0,0.0,1036.8686208727388,110.00561108916895,0.0,1914.8503540016911,0.0,57.65108124188393,0.0,0.0,0.0,5648.489987139981,0.0,0.0,0.0,0.0,0.0,129.60857760909235,5706.141068381864,1.0
 ,62,1440.0496147804283,1809.898422948079,1458.096498102289,129.60857760909235,54.64921651498797,0.0,0.0,0.0,1036.8686208727388,74.95936109410438,0.0,1989.8097150957956,0.0,24.707606246521685,0.0,0.0,0.0,5648.489987139981,0.0,0.0,0.0,0.0,0.0,129.60857760909235,5673.197593386503,1.0
 ,63,2132.671696439932,2680.407050170406,1408.4228380457698,125.19314115962399,80.93390401128876,0.0,0.0,0.0,1001.5451292769919,44.25923714833521,0.0,2034.0689522441307,0.0,0.0,0.0,0.0,0.0,5453.468438110307,0.0,0.0,0.0,0.0,0.0,125.19314115962399,5453.468438110306,1.0
 ,64,2132.671696439932,2680.407050170406,1061.1615499067502,94.32547110282225,80.93390401128876,0.0,0.0,0.0,754.603768822578,13.391567091533476,0.0,2047.4605193356642,0.0,0.0,0.0,0.0,0.0,4090.10132858273,0.0,0.0,0.0,0.0,0.0,94.32547110282225,4090.10132858273,1.0
 ,65,2132.671696439932,2680.407050170406,1041.32237470125,92.56198886233335,80.93390401128876,0.0,0.0,0.0,740.4959108986668,11.628084851044587,0.0,2059.088604186709,0.0,0.0,0.0,0.0,0.0,4012.2116245495363,0.0,0.0,0.0,0.0,0.0,92.56198886233335,4012.2116245495363,1.0
 ,66,2128.246469122954,2674.8452890616354,908.6171476762242,80.76596868233105,80.76596868233105,0.0,0.0,0.0,646.1277494586484,0.0,0.0,2059.088604186709,0.0,0.0,0.0,0.0,0.0,3491.3613899458924,0.0,0.0,0.0,0.0,0.0,80.76596868233105,3491.361389945892,1.0
 ,67,1442.5103792761165,1812.991187068343,615.8542656252337,54.74260138890966,54.74260138890967,0.0,0.0,0.0,437.9408111112773,0.0,0.0,2059.088604186709,0.0,0.0,0.0,0.0,0.0,2366.420015664961,0.0,0.0,0.0,0.0,0.0,54.74260138890966,2366.420015664961,1.0
 ,68,2132.671696439932,2680.407050170406,678.2133784511053,60.285633640098254,80.93390401128876,0.0,0.0,0.0,482.28506912078603,0.0,20.648270371190506,2038.4403338155184,0.0,0.0,0.0,0.0,0.0,2606.0349066983727,0.0,0.0,0.0,0.0,0.0,60.285633640098254,2606.0349066983727,1.0
 ,69,1507.7495421579508,1894.9857633679162,643.7069711057719,57.21839743162417,57.21839743162417,0.0,0.0,0.0,457.74717945299335,0.0,0.0,2038.4403338155184,0.0,0.0,0.0,0.0,0.0,2473.444036473929,0.0,0.0,0.0,0.0,0.0,57.21839743162417,2473.4440364739285,1.0
 ,70,986.9235584846392,1240.395729242989,421.3495390194752,37.453292357286685,37.45329235728668,0.0,0.0,0.0,299.6263388582935,0.0,0.0,2038.4403338155184,0.0,0.0,0.0,0.0,0.0,1619.0356036823337,0.0,0.0,0.0,0.0,0.0,37.453292357286685,1619.0356036823337,1.0
 ,71,594.038822018481,746.6061697500033,253.61435712556732,22.54349841116154,22.54349841116154,0.0,0.0,0.0,180.34798728929232,0.0,0.0,2038.4403338155184,0.0,0.0,0.0,0.0,0.0,974.5131672549926,0.0,0.0,0.0,0.0,0.0,22.54349841116154,974.5131672549925,1.0
 ,72,80.82407401471707,101.58216952669358,34.50640734533344,3.067236208474084,3.067236208474084,0.0,0.0,0.0,24.537889667792673,0.0,0.0,2038.4403338155184,0.0,0.0,0.0,0.0,0.0,132.5908702244438,0.0,0.0,0.0,0.0,0.0,3.067236208474084,132.5908702244438,1.0
 ,73,426.5343392879864,536.0814100340813,0.0,0.0,16.186780802257754,0.0,0.0,0.0,0.0,0.0,16.186780802257754,2022.2535530132604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,74,426.5343392879864,536.0814100340813,0.0,0.0,16.186780802257754,0.0,0.0,0.0,0.0,0.0,16.186780802257754,2006.0667722110027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,75,426.5343392879864,536.0814100340813,11.76003120289391,1.045336106923903,16.186780802257754,0.0,0.0,0.0,8.362688855391225,0.0,15.14144469533385,1990.9253275156689,0.0,0.0,0.0,0.0,0.0,45.187919897119855,0.0,0.0,0.0,0.0,0.0,1.045336106923903,45.187919897119855,1.0
 ,76,426.5343392879864,536.0814100340813,43.945379758182504,3.9062559785051114,16.186780802257754,0.0,0.0,0.0,31.25004782804089,0.0,12.280524823752643,1978.6448026919163,0.0,0.0,0.0,0.0,0.0,168.8601217208163,0.0,0.0,0.0,0.0,0.0,3.9062559785051114,168.86012172081627,1.0
 ,77,2132.671696439932,2680.407050170406,75.35704205012281,6.698403737788695,80.93390401128876,0.0,0.0,0.0,53.58722990230956,0.0,74.23550027350007,1904.4093024184162,0.0,0.0,0.0,0.0,0.0,289.55943407759696,0.0,0.0,0.0,0.0,0.0,6.698403737788695,289.55943407759696,1.0
 ,78,503.6985746166433,633.0637823050707,177.79310331743554,15.803831405994272,19.115127826142924,0.0,0.0,0.0,126.43065124795417,0.0,3.3112964201486523,1901.0980059982676,0.0,0.0,0.0,0.0,0.0,683.1699994972462,0.0,0.0,0.0,0.0,0.0,15.803831405994272,683.1699994972462,1.0
 ,79,609.6237331513637,766.1937629771237,260.26805899036253,23.134938576921115,23.134938576921115,0.0,0.0,0.0,185.07950861536892,0.0,0.0,1901.0980059982676,0.0,0.0,0.0,0.0,0.0,1000.0800166704682,0.0,0.0,0.0,0.0,0.0,23.134938576921115,1000.0800166704681,1.0
 ,80,570.1177958564554,716.5414920600258,243.40169844936997,21.635706528832888,21.635706537484634,0.0,0.0,0.0,173.0856522306631,0.0,0.0,1901.0980059982676,0.0,0.0,0.0,0.0,0.0,935.2710262917043,0.0,0.0,0.0,0.0,0.0,21.635706528832888,935.2710262917042,1.0
 ,81,691.8975663412326,869.5980341993633,295.39341534637464,26.257192475233303,26.2571924752333,0.0,0.0,0.0,210.05753980186643,0.0,0.0,1901.0980059982676,0.0,0.0,0.0,0.0,0.0,1135.0491984684447,0.0,0.0,0.0,0.0,0.0,26.257192475233303,1135.0491984684447,1.0
 ,82,1501.8289452792103,1887.5445760339799,641.1792770973242,56.99371351976215,56.99371351976215,0.0,0.0,0.0,455.9497081580972,0.0,0.0,1901.0980059982676,0.0,74.12281873956505,0.0,0.0,0.0,2389.6085535069037,0.0,0.0,0.0,0.0,0.0,56.99371351976215,2463.7313722464687,1.0
 ,83,2132.671696439932,2680.407050170406,915.0620127535789,81.3388455780959,80.93390401128876,0.0,0.0,0.0,650.7107646247672,0.40494156680713306,0.0,1901.5029475650747,0.0,205.89671872101405,0.0,0.0,0.0,3310.609710357412,0.0,0.0,0.0,0.0,0.0,81.3388455780959,3516.5064290784258,1.0
 ,84,2132.671696439932,2680.407050170406,1106.8684048355797,98.38830265205152,80.93390401128876,0.0,0.0,0.0,787.1064212164122,17.454398640762758,0.0,1918.9573462058374,0.0,288.2554062094197,0.0,0.0,0.0,3981.2935740936123,0.0,0.0,0.0,0.0,0.0,98.38830265205152,4269.548980303031,1.0
 ,85,2132.671696439932,2680.407050170406,1107.7379794534686,98.46559817364167,80.93390401128876,0.0,0.0,0.0,787.7247853891333,17.531694162352917,0.0,1936.4890403681904,0.0,247.07606246521684,0.0,0.0,0.0,4025.886916097349,0.0,0.0,0.0,0.0,0.0,98.46559817364167,4272.962978562566,1.0
 ,86,2132.671696439932,2680.407050170406,1162.6564735511838,103.34724209343857,80.93390401128876,0.0,0.0,0.0,826.7779367475085,22.413338082149796,0.0,1958.9023784503404,0.0,156.48150622797067,0.0,0.0,0.0,4332.094531189675,0.0,0.0,0.0,0.0,0.0,103.34724209343857,4488.576037417645,1.0
