Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,31,1477.1885005472511,1856.5757110703155,630.6594754979104,56.0586200442587,56.05862004425871,0.0,0.0,0.0,448.4689603540696,0.0,0.0,2588.6976607041875,0.0,0.0,579.909311106126,0.0,1843.399723494595,0.0,0.0,0.0,0.0,0.0,56.05862004425871,2423.309034600721,1.0
 ,32,956.8615519663225,1202.6128795205145,408.5150976084888,36.31245312075456,36.31245312075456,0.0,0.0,0.0,290.4996249660365,0.0,0.0,2588.6976607041875,0.0,0.0,381.53747286124144,0.0,1188.181789699377,0.0,0.0,0.0,0.0,0.0,36.31245312075456,1569.7192625606185,1.0
 ,33,934.7827224222094,1174.8635309131591,399.08893225806827,35.47457175627274,35.47457175627274,0.0,0.0,0.0,283.7965740501819,0.0,0.0,2588.6976607041875,39.74305238724548,0.0,363.10571088726846,0.0,1130.650458927114,0.0,0.0,0.0,0.0,0.0,35.474571756272745,1533.4992222016278,1.0
 ,34,1681.7129188889182,2113.6282587128476,717.977554639527,63.82022707906908,63.820227079069085,0.0,0.0,0.0,510.5618166325526,0.0,0.0,2588.6976607041875,741.8703112285822,0.0,481.9905756193944,0.0,1534.967866854407,0.0,0.0,0.0,0.0,0.0,63.82022707906908,2758.8287537023834,1.0
 ,35,2003.4276589573888,2517.9691888535485,855.3279666934817,76.02915259497615,76.02915259497615,0.0,0.0,0.0,608.2332207598092,0.0,0.0,2588.6976607041875,1324.7684129081827,0.0,470.0099303363119,0.0,1491.8193687752098,0.0,0.0,0.0,0.0,0.0,76.02915259497617,3286.597712019704,1.0
 ,36,2202.3377946576775,2767.9655342692117,940.2491272667526,83.57770020148912,83.57770020148912,0.0,0.0,0.0,668.621601611913,0.0,0.0,2588.6976607041875,1417.5022018117552,0.0,523.0012460114845,0.0,1672.4038236992578,0.0,0.0,0.0,0.0,0.0,83.57770020148914,3612.907271522498,1.0
 ,37,2226.606350697047,2798.4669981438296,950.6101575734538,84.49868067319589,84.49868067319589,0.0,0.0,0.0,675.9894453855671,0.0,0.0,2588.6976607041875,1549.9790431025735,0.0,500.6527346180421,0.0,1602.0877527553807,0.0,0.0,0.0,0.0,0.0,84.49868067319589,3652.7195304759966,1.0
 ,38,2581.43452534686,3244.425906173649,1102.0977642219148,97.96424570861465,97.96424570861465,0.0,0.0,0.0,783.7139656689172,0.0,0.0,2588.6976607041875,1430.749885940837,0.0,674.6024882474125,0.0,2129.4582848344585,0.0,0.0,0.0,0.0,0.0,97.96424570861465,4234.810659022708,1.0
 ,39,3713.6448602309083,4667.422501929556,1162.1922369349,103.30597661643556,140.9311040005213,0.0,0.0,0.0,826.4478129314845,0.0,37.6251273840857,2551.0725333201017,622.6411540668457,0.0,928.9608034882401,0.0,2914.121712867269,0.0,0.0,0.0,0.0,0.0,103.3059766164356,4465.723670422355,1.0
 ,40,2427.36375442507,3050.7850465451697,1036.3199765237991,92.11733124655993,92.11733124655993,0.0,0.0,0.0,736.9386499724794,0.0,0.0,2551.0725333201017,13.247684129081826,0.0,959.6036077699702,0.0,3009.2082178936475,0.0,0.0,0.0,0.0,0.0,92.11733124655994,3982.059509792699,1.0
 ,41,2426.471937765316,3049.664184076626,1035.9392311912486,92.08348721699987,92.08348721699987,0.0,0.0,0.0,736.667897735999,0.0,0.0,2551.0725333201017,0.0,0.0,962.5987690907409,0.0,3017.997726761632,0.0,0.0,0.0,0.0,0.0,92.08348721699987,3980.596495852373,1.0
 ,42,2805.707802180757,3526.299423505869,1197.847268827362,106.4753127846544,106.47531278465442,0.0,0.0,0.0,851.8025022772352,0.0,0.0,2551.0725333201017,0.0,0.0,1114.891202400693,0.0,3487.836928068447,0.0,0.0,0.0,0.0,0.0,106.4753127846544,4602.72813046914,1.0
 ,43,2634.9200316731844,3311.648127239521,1124.9324541440226,99.99399592391312,99.99399592391312,0.0,0.0,0.0,799.951967391305,0.0,0.0,2551.0725333201017,0.0,0.0,1046.4632860723182,0.0,3276.08966897609,0.0,0.0,0.0,0.0,0.0,99.99399592391313,4322.552955048408,1.0
 ,44,3195.9939997782944,4016.8230598306427,1364.4730505605335,121.28649338315853,121.28649338315854,0.0,0.0,0.0,970.2919470652682,0.0,0.0,2551.0725333201017,0.0,0.0,1277.3211047963302,0.0,3965.666591982521,0.0,0.0,0.0,0.0,0.0,121.28649338315856,5242.987696778851,1.0
 ,45,3713.6448602309083,4667.422501929556,1625.8905331238154,144.52360294433916,140.9311040005213,0.0,0.0,0.0,1156.1888235547133,3.5924989438178954,0.0,2554.66503226392,0.0,0.0,1533.2921992098804,0.0,4717.56912332557,0.0,0.0,0.0,0.0,0.0,144.5236029443392,6250.861322535452,1.0
 ,46,3210.2208351688587,4034.703781906215,1370.5469460329696,121.82639520293064,121.82639520293063,0.0,0.0,0.0,974.6111616234451,0.0,0.0,2554.66503226392,0.0,0.0,1283.0810304131967,0.0,3983.24560971849,0.0,0.0,0.0,0.0,0.0,121.82639520293066,5266.326640131687,1.0
 ,47,3713.6448602309083,4667.422501929556,1396.5418378967026,124.13705225748468,140.9311040005213,0.0,0.0,0.0,993.0964180598775,0.0,16.794051743036576,2537.870980520883,0.0,0.0,1308.655100152084,0.0,4057.5569119659967,0.0,0.0,0.0,0.0,0.0,124.13705225748468,5366.212012118081,1.0
 ,48,2997.2217318499765,3766.999990849697,1279.6107501914457,113.74317779479519,113.74317779479519,0.0,0.0,0.0,909.9454223583615,0.0,0.0,2537.870980520883,0.0,0.0,1194.1477788887769,0.0,3722.7565287218545,0.0,0.0,0.0,0.0,0.0,113.7431777947952,4916.904307610632,1.0
 ,49,2615.3921249984082,3287.104856555376,1116.595360146524,99.25292090191324,99.25292090191324,0.0,0.0,0.0,794.0233672153059,0.0,0.0,2537.870980520883,0.0,0.0,1038.399390208705,0.0,3252.1182811543135,0.0,0.0,0.0,0.0,0.0,99.25292090191324,4290.517671363019,1.0
 ,50,3713.6448602309083,4667.422501929556,1347.4110324198623,119.76986954843221,140.9311040005213,0.0,0.0,0.0,958.1589563874577,0.0,21.161234452089047,2516.709746068794,0.0,0.0,1260.5021219950797,0.0,3916.9247700782425,0.0,0.0,0.0,0.0,0.0,119.76986954843223,5177.426892073322,1.0
 ,51,3713.6448602309083,4667.422501929556,1707.9366291632152,151.81658925895246,140.9311040005213,0.0,0.0,0.0,1214.5327140716197,10.885485258431215,0.0,2527.5952313272255,0.0,0.0,1619.6910834628789,0.0,4953.287770239703,0.0,0.0,0.0,0.0,0.0,151.8165892589525,6572.978853702581,1.0
 ,52,3713.6448602309083,4667.422501929556,2287.535025368372,203.33644669941086,140.9311040005213,0.0,0.0,0.0,1626.6915735952869,62.4053426988896,0.0,2590.000574026115,0.0,0.0,2117.3486567601503,0.0,6731.165700354776,0.0,0.0,0.0,0.0,0.0,203.33644669941089,8848.514357114927,1.0
 ,53,3713.6448602309083,4667.422501929556,2460.151842643608,218.6801637905429,140.9311040005213,0.0,0.0,0.0,1749.4413103243432,77.74905979002163,0.0,2667.7496338161363,0.0,0.0,2179.786250446984,0.0,7346.4313211137005,0.0,0.0,0.0,0.0,0.0,218.68016379054293,9526.217571560685,1.0
 ,54,3713.6448602309083,4667.422501929556,2524.3117975037812,224.383270889225,140.9311040005213,0.0,0.0,0.0,1795.0661671138,83.45216688870374,0.0,2751.20180070484,0.0,0.0,2188.7717344092957,0.0,7589.3413843743665,0.0,0.0,0.0,0.0,0.0,224.38327088922503,9778.113118783664,1.0
 ,55,3713.6448602309083,4667.422501929556,2524.7188453661665,224.41945292143703,140.9311040005213,0.0,0.0,0.0,1795.3556233714962,83.48834892091577,0.0,2834.690149625756,0.0,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,0.0,-4.09213403903171e-11,0.0,-4.09213403903171e-11,224.41945292143703,9779.711211305155,1.0
 ,56,3713.6448602309083,4667.422501929556,2524.7188453661665,224.41945292143703,140.9311040005213,0.0,0.0,0.0,1795.3556233714962,83.48834892091577,0.0,2918.178498546672,0.0,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,0.0,-4.09213403903171e-11,0.0,-8.18426807806342e-11,224.41945292143703,9779.711211305155,1.0
 ,57,3713.6448602309083,4667.422501929556,2524.7188453661665,224.41945292143703,140.9311040005213,0.0,0.0,0.0,1795.3556233714962,83.48834892078733,-1.284377049159957e-10,3001.6668474675894,0.0,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,0.0,0.0,-8.18426807806342e-11,0.0,224.41945292143703,9779.711211305032,1.0
 ,58,3713.6448602309083,4667.422501929556,2524.7188453661665,224.41945292143703,140.9311040005213,0.0,0.0,0.0,1795.3556233714962,83.48834892091577,0.0,3085.155196388505,39.74305238724548,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,39.743052387203534,0.0,0.0,0.0,224.41945292143703,9779.711211305157,1.0
 ,59,3713.6448602309083,4667.422501929556,2524.7188453661665,224.41945292143703,140.9311040005213,0.0,0.0,0.0,1795.3556233714962,83.48834892091577,0.0,3168.643545309421,79.48610477449095,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,79.48610477444709,0.0,0.0,0.0,224.41945292143703,9779.711211305157,1.0
 ,60,371.32402979992145,466.6914035736717,2524.7188453661665,224.41945292143703,14.091575105103487,0.0,0.0,0.0,1795.3556233714962,210.32787781633354,0.0,3378.9714231257544,119.22915716173641,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,0.0,0.0,0.0,0.0,224.41945292143703,9898.94036846685,1.0
 ,61,1114.0619921181892,1400.1872032086528,2524.7188453661665,224.41945292143703,42.27813708187327,0.0,0.0,0.0,1795.3556233714962,182.14131583956376,0.0,3561.1127389653184,92.73378890357277,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,0.0,0.0,0.0,0.0,224.41945292143703,9872.445000208687,1.0
 ,62,2599.537916754724,3267.178802478614,2524.7188453661665,224.41945292143703,98.6512610354128,0.0,0.0,0.0,1795.3556233714962,125.76819188602423,0.0,3686.880930851343,39.74305238724548,0.0,2188.7717344092957,0.0,7590.939476895818,0.0,0.0,0.0,0.0,0.0,224.41945292143703,9819.45426369236,1.0
 ,63,3713.6448602309083,4667.422501929556,2455.087475188445,218.22999779452846,140.9311040005213,0.0,0.0,0.0,1745.8399823562277,77.29889379400718,0.0,3764.17982464535,0.0,0.0,2177.4822802002377,0.0,7328.852303377731,0.0,0.0,0.0,0.0,0.0,218.22999779452851,9506.334583577971,1.0
 ,64,3713.6448602309083,4667.422501929556,1897.1533302897824,168.635851581314,140.9311040005213,0.0,0.0,0.0,1349.086812650512,27.70474758079273,0.0,3791.8845722261426,0.0,0.0,1819.214906831137,0.0,5496.639227533298,0.0,0.0,0.0,0.0,0.0,168.635851581314,7315.854134364436,1.0
 ,65,3713.6448602309083,4667.422501929556,1860.6914511212126,165.3947956552189,140.9311040005213,0.0,0.0,0.0,1323.1583652417512,24.463691654697634,0.0,3816.34826388084,0.0,0.0,1780.7386037104682,0.0,5391.964167378208,0.0,0.0,0.0,0.0,0.0,165.3947956552189,7172.702771088676,1.0
 ,66,3713.6448602309083,4667.422501929556,1617.1477716434551,143.74646859052936,140.9311040005213,0.0,0.0,0.0,1149.9717487242349,2.8153645900079027,0.0,3819.163628470848,0.0,0.0,1524.5371122722431,0.0,4691.999642982342,0.0,0.0,0.0,0.0,0.0,143.74646859052936,6216.536755254585,1.0
 ,67,2557.3701819997073,3214.181103059741,1091.8239189084056,97.0510150140805,97.0510150140805,0.0,0.0,0.0,776.408120112644,0.0,0.0,3819.163628470848,0.0,0.0,1015.1292907165639,0.0,3180.204117688985,0.0,0.0,0.0,0.0,0.0,97.05101501408052,4195.33340840555,1.0
 ,68,3713.6448602309083,4667.422501929556,1202.8495252258617,106.91995779785438,140.9311040005213,0.0,0.0,0.0,855.359662382835,0.0,34.01114620266688,3785.152482268181,0.0,0.0,1119.7295399188608,0.0,3502.219760761513,0.0,0.0,0.0,0.0,0.0,106.91995779785437,4621.949300680374,1.0
 ,69,2673.5545122535164,3360.2051246902115,1141.4267615732367,101.4601565842877,101.46015658428772,0.0,0.0,0.0,811.6812526743016,0.0,0.0,3785.152482268181,0.0,0.0,1061.8998867255204,0.0,3324.0324446196423,0.0,0.0,0.0,0.0,0.0,101.46015658428772,4385.932331345162,1.0
 ,70,1746.664660044354,2195.2615945912644,745.7075505030123,66.28511560026776,66.28511560026776,0.0,0.0,0.0,530.2809248021421,0.0,0.0,3785.152482268181,0.0,0.0,689.5782948512656,0.0,2175.8029679565593,0.0,0.0,0.0,0.0,0.0,66.28511560026776,2865.381262807825,1.0
 ,71,1053.7899114433528,1324.4354078249787,449.8969444926276,39.990839510455785,39.990839510455785,0.0,0.0,0.0,319.9267160836463,0.0,0.0,3785.152482268181,0.0,0.0,419.0921878832115,0.0,1309.63682132971,0.0,0.0,0.0,0.0,0.0,39.990839510455785,1728.7290092129215,1.0
 ,72,123.36517249663345,155.04912390287262,52.668576117816485,4.681651210472577,4.681651210472577,0.0,0.0,0.0,37.453209683780614,0.0,0.0,3785.152482268181,0.0,0.0,24.19168759083959,0.0,178.18731614187027,0.0,0.0,0.0,0.0,0.0,4.681651210472577,202.3790037327099,1.0
 ,73,3713.6448602309083,4667.422501929556,0.0,0.0,140.9311040005213,0.0,0.0,0.0,0.0,0.0,140.9311040005213,3644.2213782676595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,74,742.7289720461818,933.4845003859114,0.0,0.0,28.18622080010426,0.0,0.0,0.0,0.0,0.0,28.18622080010426,3616.035157467555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,75,742.7289720461818,933.4845003859114,17.662933918043223,1.570038570492731,28.18622080010426,0.0,0.0,0.0,12.560308563941849,0.0,26.61618222961153,3589.4189752379434,0.0,0.0,7.142307764914544,0.0,60.72751581516655,0.0,0.0,0.0,0.0,0.0,1.570038570492731,67.86982358008109,1.0
 ,76,742.7289720461818,933.4845003859114,69.91047482427133,6.214264428824119,28.18622080010426,0.0,0.0,0.0,49.714115430592955,0.0,21.97195637128014,3567.4470188666633,0.0,0.0,41.701861466113954,0.0,226.9291380461487,0.0,0.0,0.0,0.0,0.0,6.214264428824119,268.63099951226263,1.0
 ,77,742.7289720461818,933.4845003859114,133.82982781310167,11.895984694497928,28.18622080010426,0.0,0.0,0.0,95.16787755598342,0.0,16.290236105606333,3551.156782761057,0.0,0.0,125.10558439834186,0.0,389.13552897350144,0.0,0.0,0.0,0.0,0.0,11.89598469449793,514.2411133718433,1.0
 ,78,1868.3360044985343,2348.1818635773925,316.582511523154,28.14066769094702,70.90248682032814,0.0,0.0,0.0,225.12534152757615,0.0,42.761819129381365,3508.3949636316756,0.0,0.0,298.36414695368825,0.0,918.1041535740311,0.0,0.0,0.0,0.0,0.0,28.140667690947023,1216.4683005277193,1.0
 ,79,1080.4925053267987,1357.9960449462494,461.2971441602589,41.004190592023015,41.00419059202302,0.0,0.0,0.0,328.0335247361841,0.0,0.0,3508.3949636316756,0.0,0.0,428.5384658948727,0.0,1343.9958105409228,0.0,0.0,0.0,0.0,0.0,41.00419059202302,1772.5342764357954,1.0
 ,80,1012.0925150665101,1272.0288440726629,432.09497939548123,38.408442612931665,38.408442612931665,0.0,0.0,0.0,307.2675409034533,0.0,0.0,3508.3949636316756,0.0,0.0,403.42519020533445,0.0,1256.8997681218023,0.0,0.0,0.0,0.0,0.0,38.408442612931665,1660.3249583271368,1.0
 ,81,1221.957081670347,1535.7930534654631,521.6929402860103,46.372705803200915,46.37270580320093,0.0,0.0,0.0,370.9816464256073,0.0,0.0,3508.3949636316756,0.0,0.0,479.22581132329844,0.0,1525.3793117256964,0.0,0.0,0.0,0.0,0.0,46.372705803200915,2004.6051230489948,1.0
 ,82,2655.2249026414715,3337.167910423707,1133.6012592898578,100.7645563813207,100.7645563813207,0.0,0.0,0.0,806.1164510505656,0.0,0.0,3508.3949636316756,119.22915716173641,0.0,1025.2667598022492,0.0,3211.366921857294,0.0,0.0,0.0,0.0,0.0,100.7645563813207,4355.862838821279,1.0
 ,83,3713.6448602309083,4667.422501929556,1618.6250571914507,143.8777828614623,140.9311040005213,0.0,0.0,0.0,1151.0222628916983,2.9466788609410477,0.0,3511.3416424926168,331.19210322704566,0.0,1442.054977438714,0.0,4449.089579721675,0.0,0.0,0.0,0.0,0.0,143.8777828614623,6222.336660387435,1.0
 ,84,3713.6448602309083,4667.422501929556,1964.3355105527685,174.60760093802386,140.9311040005213,0.0,0.0,0.0,1396.860807504191,33.67649693750263,0.0,3545.0181394301194,463.6689445178639,0.0,1765.5324000819405,0.0,5350.413761820463,0.0,0.0,0.0,0.0,0.0,174.60760093802392,7579.615106420268,1.0
 ,85,3713.6448602309083,4667.422501929556,1968.3033011335926,174.96029343409714,140.9311040005213,0.0,0.0,0.0,1399.682347472777,34.029189433575894,0.0,3579.0473288636954,397.4305238724547,0.0,1787.4201174260336,0.0,5410.342231374904,0.0,0.0,0.0,0.0,0.0,174.96029343409714,7595.192872673392,1.0
