Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,34,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,765.5979252927564,483.20650377035594,0.0,0.0,0.0,0.0,6212.655048476004,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,35,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,788.1155113307786,862.8687567327785,0.0,0.0,0.0,0.0,5832.992795513581,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,36,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,810.6330973688009,923.269569704073,0.0,0.0,0.0,0.0,5772.591982542287,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,37,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,833.1506834068232,1009.5564453773509,0.0,0.0,0.0,0.0,5686.305106869008,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,38,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,855.6682694448455,931.8982572714007,0.0,0.0,0.0,0.0,5763.963294974959,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,39,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,878.1858554828677,405.5483156644059,0.0,0.0,0.0,0.0,6290.313236581954,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,40,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,900.70344152089,8.628687567327784,0.0,0.0,0.0,0.0,6687.232864679032,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,41,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,923.2210275589123,0.0,0.0,0.0,0.0,0.0,6695.861552246362,0.0,0.0,-2.791685011815341e-12,2.791685011815341e-12,154.4063042607242,6695.86155224636,1.0
 ,42,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,945.7386135969346,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,1.3958425059076705e-12,154.4063042607242,6695.86155224636,1.0
 ,43,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,968.2561996349568,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,1.3958425059076705e-12,154.4063042607242,6695.86155224636,1.0
 ,44,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,990.7737856729791,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,0.0,154.4063042607242,6695.86155224636,1.0
 ,45,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1013.2913717110014,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,46,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1035.8089577490236,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,47,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1058.326543787046,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,48,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1080.8441298250682,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,49,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1103.3617158630905,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,-1.3958425059076705e-12,154.4063042607242,6695.86155224636,1.0
 ,50,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1125.8793019011127,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,-2.791685011815341e-12,154.4063042607242,6695.86155224636,1.0
 ,51,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1148.396887939135,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,-4.187527517723012e-12,154.4063042607242,6695.86155224636,1.0
 ,52,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1170.9144739771573,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,-5.583370023630682e-12,154.4063042607242,6695.86155224636,1.0
 ,53,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1193.4320600151796,0.0,0.0,0.0,0.0,0.0,6695.861552246365,0.0,0.0,-5.583370023630682e-12,0.0,154.4063042607242,6695.86155224636,1.0
 ,54,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1215.9496460532018,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,8.115145982102197e-13,-8.115145982102197e-13,154.4063042607242,6695.86155224636,1.0
 ,55,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1238.467232091224,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,9.573628439715034e-13,-1.768877442181723e-12,154.4063042607242,6695.86155224636,1.0
 ,56,3475.3709198813062,4367.952522255193,1737.0709229331464,154.40630426072414,131.88871822270195,0.0,0.0,0.0,1235.2504340857931,22.517586038022188,0.0,1260.9848181292464,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,-1.768877442181723e-12,0.0,154.40630426072414,6695.861552246357,1.0
 ,57,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1283.5024041672687,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,-1.3958425059076705e-12,154.4063042607242,6695.86155224636,1.0
 ,58,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1306.019990205291,25.886062701983356,0.0,0.0,0.0,0.0,6669.975489544378,0.0,1.3958425059076705e-12,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,59,3475.3709198813062,4367.952522255193,1737.0709229331458,154.40630426072408,131.88871822270195,0.0,0.0,0.0,1235.2504340857927,22.51758603802213,0.0,1328.537576243313,51.77212540396671,0.0,0.0,0.0,0.0,6644.089426842387,0.0,0.0,0.0,0.0,154.40630426072408,6695.861552246354,1.0
 ,60,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1351.0551622813352,77.65818810595006,0.0,0.0,0.0,0.0,6618.20336414041,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,61,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1373.5727483193575,60.40081297129449,0.0,0.0,0.0,0.0,6635.460739275065,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,62,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1396.0903343573798,25.886062701983356,0.0,0.0,0.0,0.0,6669.975489544377,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,63,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1418.607920395402,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,8.115145982102197e-13,-8.115145982102197e-13,154.4063042607242,6695.86155224636,1.0
 ,64,3475.3709198813062,4367.952522255193,1737.0709229331464,154.40630426072414,131.88871822270195,0.0,0.0,0.0,1235.2504340857931,22.517586038022188,0.0,1441.1255064334243,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,-8.115145982102197e-13,0.0,154.40630426072414,6695.861552246357,1.0
 ,65,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1463.6430924714466,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,66,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1486.1606785094689,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,67,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1508.6782645474912,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,0.0,-4.6956368061459444e-12,4.6956368061459444e-12,154.4063042607242,6695.86155224636,1.0
 ,68,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1531.1958505855134,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,9.573628439715034e-13,3.738273962174441e-12,154.4063042607242,6695.86155224636,1.0
 ,69,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1553.7134366235357,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,9.573628439715034e-13,2.780911118202938e-12,154.4063042607242,6695.86155224636,1.0
 ,70,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1576.231022661558,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,9.573628439715034e-13,1.823548274231435e-12,154.4063042607242,6695.86155224636,1.0
 ,71,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1598.7486086995802,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,9.573628439715034e-13,8.661854302599316e-13,154.4063042607242,6695.86155224636,1.0
 ,72,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1621.2661947376025,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,-8.661854302599316e-13,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,73,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1643.7837807756248,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.2527990341033346e-12,-1.2527990341033346e-12,154.4063042607242,6695.86155224636,1.0
 ,74,3475.3709198813062,4367.952522255193,1737.0709229331464,154.40630426072414,131.88871822270195,0.0,0.0,0.0,1235.2504340857931,22.517586038022188,0.0,1666.301366813647,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,-1.2527990341033346e-12,0.0,154.40630426072414,6695.861552246357,1.0
 ,75,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1688.8189528516693,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,-8.661854302599316e-13,0.0,-8.661854302599316e-13,154.4063042607242,6695.86155224636,1.0
 ,76,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1711.3365388896916,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,-8.661854302599316e-13,0.0,-1.7323708605198632e-12,154.4063042607242,6695.86155224636,1.0
 ,77,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1733.8541249277139,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,8.115145982102197e-13,-2.543885458730083e-12,154.4063042607242,6695.86155224636,1.0
 ,78,3475.3709198813062,4367.952522255193,1737.0709229331464,154.40630426072414,131.88871822270195,0.0,0.0,0.0,1235.2504340857931,22.517586038022188,0.0,1756.3717109657362,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,-2.543885458730083e-12,0.0,154.40630426072414,6695.861552246357,1.0
 ,79,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1778.8892970037584,0.0,0.0,0.0,0.0,0.0,6695.861552246359,0.0,0.0,1.3958425059076705e-12,-1.3958425059076705e-12,154.4063042607242,6695.86155224636,1.0
 ,80,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1801.4068830417807,0.0,0.0,0.0,0.0,0.0,6695.861552246361,0.0,0.0,-1.3958425059076705e-12,0.0,154.4063042607242,6695.86155224636,1.0
 ,81,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1823.924469079803,0.0,0.0,0.0,0.0,0.0,6695.86155224636,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,82,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1846.4420551178252,77.65818810595006,0.0,0.0,0.0,0.0,6618.20336414041,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
 ,83,3475.3709198813062,4367.952522255193,1737.0709229331471,154.4063042607242,131.88871822270195,0.0,0.0,0.0,1235.2504340857936,22.517586038022245,0.0,1868.9596411558475,215.71718918319462,0.0,0.0,0.0,0.0,6480.144363063165,0.0,0.0,0.0,0.0,154.4063042607242,6695.86155224636,1.0
