Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,2.9829238612686595,729.9208814616466,0.0,0.0,0.0,0.0,5037.256192944091,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,12,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,4.474385791902989,401.0554293745311,0.0,0.0,0.0,0.0,5366.121645031206,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,13,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,5.965847722537319,328.8654520871155,0.0,0.0,0.0,0.0,5438.3116223186225,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,14,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,7.457309653171649,192.50660609977493,0.0,0.0,0.0,0.0,5574.6704683059625,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,15,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,8.948771583805978,136.35884598734057,0.0,0.0,0.0,0.0,5630.818228418397,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,16,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,0.0,0.0,1055.1097457816156,0.0,0.0,8.948771583805978,0.0,0.0,0.0,0.0,0.0,5701.301997420738,0.0,0.0,0.0,0.0,131.88871822270195,5701.301997420738,1.0
 ,17,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,0.0,0.0,1055.1097457816156,0.0,0.0,8.948771583805978,0.0,0.0,0.0,0.0,0.0,5701.301997420738,0.0,0.0,0.0,0.0,131.88871822270195,5701.301997420738,1.0
 ,18,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,10.440233514440308,0.0,0.0,0.0,0.0,0.0,5767.177074405738,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,19,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,11.931695445074638,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,20,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,13.423157375708968,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,21,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,14.914619306343297,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,22,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,16.406081236977627,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,23,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,17.897543167611957,0.0,0.0,0.0,0.0,0.0,5767.177074405738,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,24,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,19.389005098246287,0.0,0.0,0.0,0.0,0.0,5767.177074405735,0.0,0.0,2.8720885319145103e-12,-2.8720885319145103e-12,133.38018015333628,5767.177074405738,1.0
 ,25,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,20.880467028880616,0.0,0.0,0.0,0.0,0.0,5767.1770744057385,0.0,0.0,-1.9147256879430067e-12,-9.573628439715034e-13,133.38018015333628,5767.177074405737,1.0
 ,26,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,22.371928959514946,0.0,0.0,0.0,0.0,0.0,5767.1770744057385,0.0,0.0,-9.573628439715034e-13,0.0,133.38018015333628,5767.177074405737,1.0
 ,27,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,23.863390890149276,0.0,0.0,0.0,0.0,0.0,5767.177074405732,0.0,0.0,4.786814219857517e-12,-4.786814219857517e-12,133.38018015333628,5767.177074405738,1.0
 ,28,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,25.354852820783606,0.0,0.0,0.0,0.0,0.0,5767.1770744057385,0.0,0.0,-1.9147256879430067e-12,-2.8720885319145103e-12,133.38018015333628,5767.177074405737,1.0
 ,29,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,26.846314751417935,0.0,0.0,0.0,0.0,0.0,5767.1770744057385,0.0,0.0,-9.573628439715034e-13,-1.9147256879430067e-12,133.38018015333628,5767.177074405737,1.0
 ,30,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,28.337776682052265,0.0,0.0,0.0,0.0,0.0,5767.1770744057385,0.0,0.0,-1.9147256879430067e-12,0.0,133.38018015333628,5767.177074405737,1.0
 ,31,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,29.829238612686595,0.0,0.0,0.0,0.0,0.0,5767.1770744057385,0.0,0.0,-9.573628439715034e-13,9.573628439715034e-13,133.38018015333628,5767.177074405737,1.0
 ,32,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,31.320700543320925,0.0,0.0,0.0,0.0,0.0,5767.177074405736,0.0,0.0,9.573628439715034e-13,0.0,133.38018015333628,5767.177074405737,1.0
 ,33,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,32.812162473955254,24.063325762471866,0.0,0.0,0.0,0.0,5743.113748643265,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,34,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,34.303624404589584,449.18208089947484,0.0,0.0,0.0,0.0,5317.994993506262,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,35,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,35.795086335223914,802.1108587490622,0.0,0.0,0.0,0.0,4965.066215656675,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,36,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,37.286548265858244,858.2586188614965,0.0,0.0,0.0,0.0,4908.918455544241,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,37,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,38.77801019649257,938.4697047364028,0.0,0.0,0.0,0.0,4828.707369669335,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,38,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,40.2694721271269,866.2797274489872,0.0,0.0,0.0,0.0,4900.89734695675,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,39,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,41.76093405776123,376.9921036120592,0.0,0.0,0.0,0.0,5390.184970793678,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,40,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,43.25239598839556,8.021108587490621,0.0,0.0,0.0,0.0,5759.155965818247,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
