Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Scenario: MeOH Biogas - 2030lgp ren crit,1,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,66.98228903225709,0.0,0.0,0.0,0.0,0.0,2677.835148955279,6277.170951576501,0.0,0.0,0.0,0.0,205.70040335641337,8955.006100531778,1.0
Profile: 2030lgp,2,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,133.96457806451406,0.0,0.0,0.0,0.0,0.0,2076.9184254870534,6878.087675044726,0.0,0.0,0.0,0.0,205.70040335641337,8955.006100531778,1.0
Location: Bornholm,3,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,200.94686709677114,0.0,0.0,0.0,0.0,0.0,3215.8434029354244,5739.1626975963545,0.0,0.0,0.0,0.0,205.70040335641337,8955.006100531778,1.0
Fuel: MeOH,4,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,267.92915612902823,0.0,0.0,0.0,0.0,0.0,4078.7222605405786,5497.857075828567,0.0,591.9745103213012,0.0,591.9745103213012,205.70040335641337,8984.604826047844,1.0
Electrolyser: SOEC,5,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,334.9114451612853,0.0,0.0,0.0,0.0,0.0,8146.177332516128,387.04692941166155,0.0,0.0,443.9808827410416,147.99362758025956,205.70040335641337,8977.205144668831,1.0
CO2 capture: None,6,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,401.8937341935424,0.0,0.0,0.0,0.0,0.0,8919.857613981467,0.0,0.0,0.0,36.99840689506489,110.99522068519467,205.70040335641337,8956.856020876532,1.0
CO2taxWTTup: 0,7,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,468.8760232258003,0.0,0.0,0.0,0.0,0.0,8919.857613981467,0.0,0.0,0.0,36.99840689506489,73.99681379012978,205.70040335641337,8956.856020876532,1.0
CO2taxWTTop: 0,8,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,535.8583122580574,0.0,0.0,0.0,0.0,0.0,8919.857613981467,0.0,0.0,0.0,36.99840689506489,36.99840689506489,205.70040335641337,8956.856020876532,1.0
CO2WTTop_treshhold -1,9,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,602.8406012903143,0.0,0.0,0.0,0.0,0.0,8919.857613981467,0.0,0.0,0.0,36.99840689506489,0.0,205.70040335641337,8956.856020876532,1.0
Renewable criterion: MinPricehourly30,10,3655.3308507320085,4594.131670318917,2314.1295377596502,205.70040335641337,138.7181143241563,0.0,0.0,0.0,1645.603226851307,66.98228903225709,0.0,669.8228903225714,0.0,371.73251130864503,0.0,0.0,0.0,8919.857613981467,0.0,336.5840247583334,0.0,0.0,0.0,205.70040335641337,8955.006100531778,1.0
