Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: -1,11,0.0,0.0,2314.1295377598244,205.70040335642884,0.0,0.0,0.0,0.0,1645.6032268514307,205.70040335642884,0.0,875.5232936790896,1057.1143290340397,0.0,0.0,0.0,8919.85761398213,0.0,891.5708150190012,0.0,0.0,0.0,205.70040335642884,9085.40112799717,1.0
 ,12,0.0,0.0,2314.1295377598244,205.70040335642884,0.0,0.0,0.0,0.0,1645.6032268514307,279.42974230989887,73.72933895347003,1081.2236970355184,580.8320489198021,0.0,0.0,0.0,8919.85761398213,0.0,0.0,329.5075774176198,0.0,329.5075774176198,205.70040335642884,9171.182085484312,1.0
 ,13,0.0,0.0,2314.1295377598244,205.70040335642884,0.0,0.0,0.0,0.0,1645.6032268514307,205.70040335642884,0.0,1286.9241003919471,476.28228011423766,0.0,0.0,0.0,8919.85761398213,0.0,310.7387660991992,0.0,0.0,329.5075774176198,205.70040335642884,9085.40112799717,1.0
 ,14,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,1353.906389424213,278.799383481505,0.0,0.0,0.0,8919.85761398213,0.0,0.0,232.04847326778864,0.0,561.5560506854084,205.70040335642884,8966.608524195844,1.0
 ,15,0.0,0.0,2314.1295377598244,205.70040335642884,0.0,0.0,0.0,0.0,1645.6032268514307,205.70040335642884,0.0,1559.606792780642,197.48289663273272,0.0,0.0,0.0,8919.85761398213,0.0,0.0,30.41845963589973,0.0,591.9745103213081,205.70040335642884,9086.922050978963,1.0
 ,16,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,1626.589081812908,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,36.99840689507932,554.9761034262287,205.70040335642884,8956.856020877209,1.0
 ,17,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,1693.571370845174,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,36.99840689507932,517.9776965311494,205.70040335642884,8956.856020877209,1.0
 ,18,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,1760.55365987744,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,36.99840689507932,480.97928963607006,205.70040335642884,8956.856020877209,1.0
 ,19,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,1827.535948909706,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,36.99840689507932,443.98088274099075,205.70040335642884,8956.856020877209,1.0
 ,20,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,1894.5182379419718,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,36.99840689507932,406.98247584591144,205.70040335642884,8956.856020877209,1.0
 ,21,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,1961.5005269742378,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,36.99840689507932,369.9840689508321,205.70040335642884,8956.856020877209,1.0
 ,22,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2028.4828160065038,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,36.99840689507932,332.9856620557528,205.70040335642884,8956.856020877209,1.0
 ,23,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2095.4651050387697,0.0,0.0,0.0,0.0,8756.483379789195,198.5227207432609,0.0,0.0,0.0,332.9856620557528,205.70040335642884,8955.006100532455,1.0
 ,24,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2162.447394071036,0.0,0.0,0.0,0.0,8659.773344606021,295.232755926435,0.0,0.0,0.0,332.9856620557528,205.70040335642884,8955.006100532455,1.0
 ,25,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2229.4296831033016,0.0,0.0,0.0,0.0,8661.651209366859,293.35489116559717,0.0,0.0,0.0,332.9856620557528,205.70040335642884,8955.006100532455,1.0
 ,26,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2296.411972135568,0.0,0.0,0.0,0.0,8636.30003509554,318.70606543691525,0.0,0.0,0.0,332.9856620557528,205.70040335642884,8955.006100532455,1.0
 ,27,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2363.394261167834,0.0,0.0,0.0,0.0,7861.680821249725,1093.3252792827307,0.0,0.0,0.0,332.9856620557528,205.70040335642884,8955.006100532455,1.0
 ,28,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226573,0.0,2430.3765502000997,0.0,0.0,0.0,0.0,6203.526237429467,3023.4181537818213,0.0,258.9888482655553,0.0,591.9745103213081,205.70040335642884,8967.955542945732,1.0
 ,29,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2497.3588392323654,0.0,0.0,0.0,0.0,4782.921545855261,4172.084554677195,0.0,0.0,0.0,591.9745103213081,205.70040335642884,8955.006100532455,1.0
 ,30,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2564.341128264631,0.0,0.0,0.0,0.0,3238.377780065723,5716.628320466733,0.0,0.0,0.0,591.9745103213081,205.70040335642884,8955.006100532455,1.0
 ,31,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,2631.323417296897,0.0,0.0,0.0,0.0,2166.117001627029,6788.889098905427,0.0,0.0,0.0,591.9745103213081,205.70040335642884,8955.006100532455,1.0
 ,32,1193.8941473060272,1500.5226987999247,509.7119673359925,45.307730429866,45.307730429866,0.0,0.0,0.0,362.461843438928,0.0,0.0,2631.323417296897,0.0,0.0,0.0,0.0,1396.1924496833083,0.0,0.0,0.0,591.9745103213081,0.0,45.30773042986599,1988.1669600046162,0.0
 ,33,831.1184168341889,1044.5750594090898,354.83129244718697,31.540559328638842,31.540559328638842,0.0,0.0,0.0,252.32447462911074,0.0,0.0,2631.323417296897,34.849922935188125,0.0,0.0,0.0,1328.589318293128,0.0,0.0,0.0,0.0,0.0,31.54055932863884,1363.439241228316,0.0
 ,34,1496.0316600307347,1880.2583705304312,638.704228386573,56.773709189917604,56.773709227207696,0.0,0.0,0.0,454.18967351934083,0.0,0.0,2631.323417296897,650.5318947901783,0.0,0.0,0.0,1803.689102785229,0.0,0.0,0.0,0.0,0.0,56.773709189917604,2454.220997575407,0.0
 ,35,1776.698167807338,2233.0086262059435,758.5298248750028,67.42487332222247,67.42487332222247,0.0,0.0,0.0,539.3989865777797,0.0,0.0,2631.323417296897,1161.6640978396042,0.0,0.0,0.0,1752.9867542425936,0.0,0.0,0.0,0.0,0.0,67.42487332222247,2914.6508520821985,0.0
 ,36,1955.6176861643892,2457.8801520098878,834.91634532354,74.21478625098133,74.21478625098133,0.0,0.0,0.0,593.7182900078507,0.0,0.0,2631.323417296897,1242.9805846883764,0.0,0.0,0.0,1965.1854722173266,0.0,0.0,0.0,0.0,0.0,74.21478625098135,3208.166056905703,0.0
 ,37,1976.0630498561,2483.5765107481034,843.6451313501042,74.99067834223149,74.99067834223149,0.0,0.0,0.0,599.9254267378519,0.0,0.0,2631.323417296897,1359.146994472337,0.0,0.0,0.0,1882.5594227404395,0.0,0.0,0.0,0.0,0.0,74.9906783422315,3241.706417212776,0.0
 ,38,2290.082908205583,2878.24627807259,977.7103498982082,86.90758665761851,86.90758665761851,0.0,0.0,0.0,695.2606932609481,0.0,0.0,2631.323417296897,1254.5972256667724,0.0,0.0,0.0,2502.254793817093,0.0,0.0,0.0,0.0,0.0,86.90758665761851,3756.852019483865,0.0
 ,39,2420.1762607281316,3041.751584521695,1033.2514033502493,91.84456918668883,91.84456918668883,0.0,0.0,0.0,734.7565534935106,0.0,0.0,2631.323417296897,545.982125984614,0.0,0.0,0.0,3424.2863913887195,0.0,0.0,0.0,0.0,0.0,91.84456918668883,3970.268517373333,0.0
 ,40,3655.330850732182,4594.131670319135,923.2624555984376,82.06777383097223,138.71811432416288,0.0,0.0,0.0,656.5421906477778,0.0,56.650340493190654,2574.6730768037064,11.616640978396042,0.0,0.0,0.0,3536.019344658601,0.0,0.0,0.0,0.0,0.0,82.06777383097223,3547.635985636997,0.0
 ,41,2161.76468626589,2716.9720100609543,922.9271570184022,82.03796951274687,82.03796951274687,0.0,0.0,0.0,656.303756101975,0.0,0.0,2574.6730768037064,0.0,0.0,0.0,0.0,3546.3476008432117,0.0,0.0,0.0,0.0,0.0,82.03796951274688,3546.3476008432117,0.0
 ,42,2498.306289528888,3139.947795582755,1066.60763579172,94.80956762593067,94.80956762593067,0.0,0.0,0.0,758.4765410074453,0.0,0.0,2574.6730768037064,0.0,0.0,0.0,0.0,4098.439840529684,0.0,0.0,0.0,0.0,0.0,94.80956762593067,4098.439840529684,0.0
 ,43,2346.6336281943736,2949.320953468338,1001.8536785214321,89.0536603130162,89.05366031301621,0.0,0.0,0.0,712.4292825041296,0.0,0.0,2574.6730768037064,0.0,0.0,0.0,0.0,3849.622759718604,0.0,0.0,0.0,0.0,0.0,89.05366031301621,3849.622759718604,0.0
 ,44,2840.571389446019,3570.117046844723,1212.731660122407,107.7983697886584,107.79836978865842,0.0,0.0,0.0,862.3869583092672,0.0,0.0,2574.6730768037064,0.0,0.0,0.0,0.0,4659.92140402035,0.0,0.0,0.0,0.0,0.0,107.7983697886584,4659.92140402035,0.0
 ,45,3379.152424599899,4247.022172994408,1442.6692970708623,128.23727085074333,128.23727085074336,0.0,0.0,0.0,1025.8981668059466,0.0,0.0,2574.6730768037064,0.0,0.0,0.0,0.0,5543.456773994791,0.0,0.0,0.0,0.0,0.0,128.23727085074336,5543.456773994791,0.0
 ,46,3655.330850732182,4594.131670319135,1218.1074603486195,108.27621869765507,138.71811432416288,0.0,0.0,0.0,866.2097495812405,0.0,30.441895626507815,2544.231181177199,0.0,0.0,0.0,0.0,4680.577916389571,0.0,0.0,0.0,0.0,0.0,108.27621869765508,4680.577916389571,0.0
 ,47,2906.3916009685445,3652.84190285664,1240.8324340321547,110.29621635841374,110.29621635841376,0.0,0.0,0.0,882.36973086731,0.0,0.0,2544.231181177199,0.0,0.0,0.0,0.0,4767.898627768554,0.0,0.0,0.0,0.0,0.0,110.29621635841374,4767.898627768554,0.0
 ,48,2666.577091160387,3351.435688343656,1138.4478751783788,101.19536668252256,101.19536668252256,0.0,0.0,0.0,809.5629334601805,0.0,0.0,2544.231181177199,0.0,0.0,0.0,0.0,4374.485960372921,0.0,0.0,0.0,0.0,0.0,101.19536668252256,4374.485960372921,0.0
 ,49,2329.463138231976,2927.740556247838,994.5230418493242,88.40204816438437,88.40204816438438,0.0,0.0,0.0,707.216385315075,0.0,0.0,2544.231181177199,0.0,0.0,0.0,0.0,3821.4547883060286,0.0,0.0,0.0,0.0,0.0,88.40204816438438,3821.4547883060286,0.0
 ,50,3655.330850732182,4594.131670319135,1197.826032222454,106.47342508644036,138.71811432416288,0.0,0.0,0.0,851.7874006915229,0.0,32.244689237722525,2511.9864919394763,0.0,0.0,0.0,0.0,4602.64652881478,0.0,0.0,0.0,0.0,0.0,106.47342508644037,4602.64652881478,0.0
 ,51,3547.9955758968104,4459.229412329324,1514.753891013258,134.64479031228962,134.64479031228962,0.0,0.0,0.0,1077.158322498317,0.0,0.0,2511.9864919394763,0.0,0.0,0.0,0.0,5820.441826218445,0.0,0.0,0.0,0.0,0.0,134.64479031228962,5820.4418262184445,0.0
 ,52,3655.330850732182,4594.131670319135,2047.8470786636954,182.03085143677293,138.71811432416288,0.0,0.0,0.0,1456.2468114941835,43.31273711261001,0.0,2555.2992290520865,0.0,0.0,0.0,0.0,7909.566372651103,0.0,0.0,0.0,0.0,0.0,182.0308514367729,7909.566372651103,0.0
 ,53,3655.330850732182,4594.131670319135,2231.9957547820736,198.39962264729544,138.71811432416288,0.0,0.0,0.0,1587.1969811783636,59.68150832313255,0.0,2614.980737375219,0.0,0.0,0.0,0.0,8632.544305573865,0.0,0.0,0.0,0.0,0.0,198.3996226472955,8632.544305573865,0.0
 ,54,3655.330850732182,4594.131670319135,2304.698608730109,204.86209855378746,138.71811432416288,0.0,0.0,0.0,1638.8967884302997,66.1439842296246,0.0,2681.1247216048437,0.0,0.0,0.0,0.0,8917.979749221293,0.0,0.0,0.0,0.0,0.0,204.86209855378752,8917.979749221295,0.0
 ,55,3655.330850732182,4594.131670319135,2305.1769169797667,204.90461484264594,138.71811432416288,0.0,0.0,0.0,1639.2369187411675,66.18650051848309,0.0,2747.311222123327,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,0.0,0.0,204.904614842646,8919.85761398213,0.0
 ,56,3655.330850732182,4594.131670319135,2305.1769169797667,204.90461484264594,138.71811432416288,0.0,0.0,0.0,1639.2369187411675,66.18650051848309,0.0,2813.49772264181,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,0.0,0.0,204.904614842646,8919.85761398213,0.0
 ,57,3655.330850732182,4594.131670319135,2305.1769169797667,204.90461484264594,138.71811432416288,0.0,0.0,0.0,1639.2369187411675,66.18650051848309,0.0,2879.684223160293,0.0,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,0.0,0.0,204.904614842646,8919.85761398213,0.0
 ,58,3655.330850732182,4594.131670319135,2314.053491048077,205.69364364871794,138.71811432416288,0.0,0.0,0.0,1645.5491491897435,66.97552932455507,0.0,2946.6597524848485,34.849922935188125,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,0.0,0.0,205.69364364871797,8954.707536917318,0.0
 ,59,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,3013.642041517114,69.69984587037625,0.0,0.0,0.0,8919.85761398213,0.0,0.0,32.906056495287274,0.0,32.906056495287274,205.70040335642884,8956.65140335722,0.0
 ,60,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,3080.62433054938,104.54976880556436,0.0,0.0,0.0,8919.85761398213,0.0,0.0,66.09645929070379,0.0,99.00251578599,205.70040335642884,8958.31092349699,0.0
 ,61,3655.330850732182,4594.131670319135,2314.1295377598244,205.70040335642884,138.71811432416288,0.0,0.0,0.0,1645.6032268514307,66.98228903226595,0.0,3147.606619581646,81.31648684877229,0.0,0.0,0.0,8919.85761398213,0.0,0.0,43.96952409376002,0.0,142.97203987975,205.70040335642884,8957.204576737144,0.0
 ,62,3655.330850732182,4594.131670319135,2314.053491048077,205.69364364871794,138.71811432416288,0.0,0.0,0.0,1645.5491491897435,66.97552932455507,0.0,3214.5821489062014,34.849922935188125,0.0,0.0,0.0,8919.85761398213,0.0,0.0,0.0,0.0,142.97203987975,205.69364364871797,8954.707536917318,0.0
 ,63,3655.330850732182,4594.131670319135,2226.7343640358345,197.93194346985194,138.71811432416288,0.0,0.0,0.0,1583.4555477588156,59.213829145689054,0.0,3273.7959780518904,0.0,0.0,0.0,0.0,8611.887793204643,0.0,0.0,0.0,0.0,142.97203987975,197.931943469852,8611.887793204645,0.0
 ,64,3655.330850732182,4594.131670319135,1678.353955802792,149.1870182935815,138.71811432416288,0.0,0.0,0.0,1193.496146348652,10.468903969418628,0.0,3284.264882021309,0.0,0.0,0.0,0.0,6458.915844903482,0.0,0.0,0.0,0.0,142.97203987975,149.1870182935815,6458.915844903482,0.0
 ,65,3655.330850732182,4594.131670319135,1647.0247654501843,146.40220137334973,138.71811432416288,0.0,0.0,0.0,1171.2176109867978,7.684087049186826,0.0,3291.948969070496,0.0,0.0,0.0,0.0,6335.91570306857,0.0,0.0,0.0,0.0,142.97203987975,146.40220137334975,6335.915703068571,0.0
 ,66,3360.8372353066743,4224.003082625874,1434.8499512872809,127.54221789220274,127.54221789220274,0.0,0.0,0.0,1020.3377431376219,0.0,0.0,3291.948969070496,0.0,0.0,0.0,0.0,5513.410937821377,0.0,0.0,0.0,0.0,142.97203987975,127.54221789220276,5513.410937821377,0.0
 ,67,2277.9516683447823,2862.9993645863383,972.5311318330001,86.4472117184889,86.4472117184889,0.0,0.0,0.0,691.5776937479112,0.0,0.0,3291.948969070496,0.0,0.0,0.0,0.0,3736.9508740683036,0.0,0.0,0.0,0.0,142.97203987975,86.4472117184889,3736.9508740683036,0.0
 ,68,3655.330850732182,4594.131670319135,1071.0060177949847,95.20053491510976,138.71811432416288,0.0,0.0,0.0,761.604279320878,0.0,43.51757940905311,3248.4313896614426,0.0,0.0,0.0,0.0,4115.34062337723,0.0,0.0,0.0,0.0,142.97203987975,95.20053491510978,4115.34062337723,0.0
 ,69,2380.9746081191693,2992.481747909338,1016.5149518656483,90.35688461027985,90.35688461027985,0.0,0.0,0.0,722.8550768822388,0.0,0.0,3248.4313896614426,0.0,0.0,0.0,0.0,3905.9587025437545,0.0,0.0,0.0,0.0,142.97203987975,90.35688461027986,3905.9587025437545,0.0
 ,70,1558.5081389203121,1958.7807210473866,665.3774552716732,59.144662690815395,59.1446626908154,0.0,0.0,0.0,473.15730152652316,0.0,0.0,3248.4313896614426,0.0,0.0,0.0,0.0,2556.7128718814047,0.0,0.0,0.0,0.0,142.97203987975,59.1446626908154,2556.7128718814047,0.0
 ,71,938.0811016123362,1179.0090348133185,400.497116852836,35.599743720252086,35.599743720252086,0.0,0.0,0.0,284.7979497620167,0.0,0.0,3248.4313896614426,0.0,0.0,0.0,0.0,1538.9101715070224,0.0,0.0,0.0,0.0,142.97203987975,35.599743720252086,1538.9101715070224,0.0
 ,72,127.63397538715742,160.41428600571695,54.491065929336436,4.8436503048299056,4.843650304829906,0.0,0.0,0.0,38.749202438639244,0.0,0.0,3248.4313896614426,0.0,0.0,0.0,0.0,209.3819208334753,0.0,0.0,0.0,0.0,142.97203987975,4.843650304829906,209.3819208334753,0.0
 ,73,731.0661701464364,918.8263340638271,35.34767414073188,3.1420154791761674,27.743622864832577,0.0,0.0,0.0,25.13612383340934,0.0,24.60160738565641,3223.8297822757863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.97203987975,0.0,3.1420154791761727,142.97203987974999,0.0
 ,74,731.0661701464364,918.8263340638271,0.0,0.0,27.743622864832577,0.0,0.0,0.0,0.0,0.0,27.743622864832577,3196.0861594109538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ,75,731.0661701464364,918.8263340638271,18.57094623600704,1.650750776533959,27.743622864832577,0.0,0.0,0.0,13.206006212271673,0.0,26.09287208829862,3169.9932873226553,0.0,0.0,0.0,0.0,71.35886091185705,0.0,0.0,0.0,0.0,0.0,1.6507507765339589,71.35886091185705,0.0
 ,76,731.0661701464364,918.8263340638271,69.39669382928946,6.168595007047952,27.743622864832577,0.0,0.0,0.0,49.34876005638362,0.0,21.575027857784626,3148.4182594648705,0.0,0.0,0.0,0.0,266.6567960390448,0.0,0.0,0.0,0.0,0.0,6.168595007047952,266.6567960390448,0.0
 ,77,731.0661701464364,918.8263340638271,119.0006686438872,10.577837212789973,27.743622864832577,0.0,0.0,0.0,84.62269770231978,0.0,17.165785652042604,3131.2524738128277,0.0,0.0,0.0,0.0,457.26006926413663,0.0,0.0,0.0,0.0,0.0,10.577837212789975,457.26006926413663,0.0
 ,78,3655.330850732182,4594.131670319135,280.763384541738,24.95674529259893,138.71811432416288,0.0,0.0,0.0,199.65396234079145,0.0,113.76136903156396,3017.491104781264,0.0,0.0,0.0,0.0,1078.8333051016284,0.0,0.0,0.0,0.0,0.0,24.956745292598935,1078.8333051016284,0.0
 ,79,962.6921372251065,1209.9409374960353,411.00436274952415,36.53372113329104,36.53372113329104,0.0,0.0,0.0,292.2697690663283,0.0,0.0,3017.491104781264,0.0,0.0,0.0,0.0,1579.2842638650468,0.0,0.0,0.0,0.0,0.0,36.53372113329104,1579.2842638650468,0.0
 ,80,900.306023695061,1131.5321609282184,384.3697161741983,34.16619699326207,34.16619699326207,0.0,0.0,0.0,273.32957594609655,0.0,0.0,3017.491104781264,0.0,0.0,0.0,0.0,1476.9406343993571,0.0,0.0,0.0,0.0,0.0,34.16619699326207,1476.940634399357,0.0
 ,81,1092.615511273917,1373.2326097978191,466.47284690180834,41.46425305793852,41.46425305793853,0.0,0.0,0.0,331.71402446350817,0.0,0.0,3017.491104781264,0.0,0.0,0.0,0.0,1792.4219142201987,0.0,0.0,0.0,0.0,0.0,41.46425305793852,1792.4219142201987,0.0
 ,82,2364.0042261191693,2971.152852499502,1009.2697477450135,89.71286646622343,89.71286646622343,0.0,0.0,0.0,717.7029317297875,0.0,0.0,3017.491104781264,104.54976880556436,0.0,0.0,0.0,3773.569236904651,0.0,0.0,0.0,0.0,0.0,89.71286646622343,3878.119005710215,0.0
 ,83,3655.330850732182,4594.131670319135,1436.1461336717887,127.657434104159,138.71811432416288,0.0,0.0,0.0,1021.259472833272,0.0,11.060680220003889,3006.43042456126,290.41602445990105,0.0,0.0,0.0,5227.975494173948,0.0,0.0,0.0,0.0,0.0,127.65743410415901,5518.391518633849,0.0
 ,84,3655.330850732182,4594.131670319135,1738.148781756021,154.50211393386854,138.71811432416288,0.0,0.0,0.0,1236.0169114709483,15.783999609705461,0.0,3022.2144241709657,406.5824342438615,0.0,0.0,0.0,6287.091219286774,0.0,0.0,0.0,0.0,0.0,154.50211393386854,6693.673653530635,0.0
 ,85,3655.330850732182,4594.131670319135,1741.2910510043512,154.78142675594233,138.71811432416288,0.0,0.0,0.0,1238.2514140475387,16.063312431779476,0.0,3038.2777366027453,348.4992293518812,0.0,0.0,0.0,6357.5111478182125,0.0,0.0,0.0,0.0,0.0,154.78142675594233,6706.010377170093,0.0
 ,86,3655.330850732182,4594.131670319135,1831.9079870408493,162.83626551474217,138.71811432416288,0.0,0.0,0.0,1302.6901241179373,24.118151190579326,0.0,3062.3958877933246,220.71617858952476,0.0,0.0,0.0,6841.061323734086,0.0,0.0,0.0,0.0,0.0,162.83626551474222,7061.777502323611,0.0
 ,87,3655.330850732182,4594.131670319135,1594.4944723366941,141.73284198548393,138.71811432416288,0.0,0.0,0.0,1133.8627358838714,3.014727661321051,0.0,3065.4106154546457,104.54976880556436,0.0,0.0,0.0,6025.129085149825,0.0,0.0,0.0,0.0,0.0,141.73284198548393,6129.678853955389,0.0
