Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,28,2131.5469451919544,2678.9934283833304,1017.4258068066844,90.4378494939275,80.89122022189335,0.0,513.3252337275325,0.0,723.50279595142,9.546629272034137,0.0,1408.296665346784,0.0,0.0,0.0,0.0,0.0,4515.322300830318,0.0,0.0,0.0,0.0,0.0,90.4378494939275,4515.3223008303175,1.0
 ,29,1841.0363324328287,2313.870800325413,785.9978651028939,69.86647689803502,69.86647689803502,0.0,396.5621228732467,0.0,558.9318151842801,0.0,0.0,1408.296665346784,0.0,0.0,0.0,0.0,0.0,3481.3155441849012,0.0,0.0,0.0,0.0,0.0,69.86647689803502,3481.3155441849012,1.0
 ,30,1246.5124284571705,1566.654964727591,532.1764108244761,47.30456985106454,47.30456985106454,0.0,268.50073847464233,0.0,378.43655880851634,0.0,0.0,1408.296665346784,0.0,0.0,0.0,0.0,0.0,2357.0980196100754,0.0,0.0,0.0,0.0,0.0,47.30456985106454,2357.0980196100754,1.0
 ,31,833.7791163962575,1047.919108039012,355.967231015386,31.64153164581209,31.641531645812087,0.0,179.5973336216294,0.0,253.13225316649672,0.0,0.0,1408.296665346784,0.0,0.0,0.0,0.0,0.0,1576.6381940389806,0.0,0.0,0.0,0.0,0.0,31.64153164581209,1576.6381940389804,1.0
 ,32,537.4206961773883,675.4467766163896,229.44225076717774,20.394866734860244,20.39486673486024,0.0,115.76126358706674,0.0,163.15893387888195,0.0,0.0,1408.296665346784,0.0,0.0,0.0,0.0,0.0,1016.237969022958,0.0,0.0,0.0,0.0,0.0,20.394866734860244,1016.237969022958,1.0
 ,33,526.2494241404999,661.4063800672948,224.67287396738638,19.970922130434346,19.970922130434346,0.0,113.35495401234533,0.0,159.76737704347477,0.0,0.0,1408.296665346784,0.0,28.081508673631873,0.0,0.0,0.0,967.032095606917,0.0,0.0,0.0,0.0,0.0,19.970922130434346,995.1136042805489,1.0
 ,34,971.4820789064637,1220.988405182987,414.757072717391,36.86729535265698,36.86729535265698,0.0,209.258768421681,0.0,294.93836282125585,0.0,0.0,1408.296665346784,0.0,524.188161907795,0.0,0.0,0.0,1312.8400393363163,0.0,0.0,0.0,0.0,0.0,36.86729535265698,1837.028201244111,1.0
 ,35,2131.5469451919544,2678.9934283833304,499.4135669001726,44.39231705779312,80.89122022189335,0.0,251.97079162003374,0.0,355.138536462345,0.0,36.49890316410023,1371.7977621826838,0.0,936.0502891210625,0.0,0.0,0.0,1275.9356342742856,0.0,0.0,0.0,0.0,0.0,44.39231705779312,2211.9859233953475,1.0
 ,36,1286.1025940666038,1616.4130963678626,549.078731055693,48.806998316061595,48.806998316061595,0.0,277.02852244196555,0.0,390.45598652849276,0.0,0.0,1371.7977621826838,0.0,1001.5738093595368,0.0,0.0,0.0,1430.3874036079699,0.0,0.0,0.0,0.0,0.0,48.806998316061595,2431.9612129675065,1.0
 ,37,1303.7997521630746,1638.6554262158859,556.6342193625603,49.47859727667203,49.47859727667203,0.0,280.8405181423904,0.0,395.82877821337627,0.0,0.0,1371.7977621826838,0.0,1095.1788382716431,0.0,0.0,0.0,1370.2468916550308,0.0,0.0,0.0,0.0,0.0,49.47859727667203,2465.4257299266737,1.0
 ,38,1497.7808104410306,1882.4567562920054,639.4509976036472,56.840088675879755,56.840088675879755,0.0,322.6243433242935,0.0,454.72070940703804,0.0,0.0,1371.7977621826838,0.0,1010.9343122507474,0.0,0.0,0.0,1821.3007313020735,0.0,0.0,0.0,0.0,0.0,56.840088675879755,2832.235043552821,1.0
 ,39,1550.7290834689495,1949.0037661085155,662.0563252811486,58.849451136102104,58.849451136102104,0.0,334.0294846485155,0.0,470.79560908881683,0.0,0.0,1371.7977621826838,0.0,439.94363588689936,0.0,0.0,0.0,2492.4141715041883,0.0,0.0,0.0,0.0,0.0,58.849451136102104,2932.357807391087,1.0
 ,40,1366.0304043976803,1716.8688142703083,583.2024944903656,51.84022173247694,51.84022173247694,0.0,294.2450985535391,0.0,414.7217738598155,0.0,0.0,1371.7977621826838,0.0,9.360502891210624,0.0,0.0,0.0,2573.740545622367,0.0,0.0,0.0,0.0,0.0,51.84022173247694,2583.1010485135776,1.0
 ,41,2131.5469451919544,2678.9934283833304,582.7864029237593,51.80323581544528,80.89122022189335,0.0,294.0351664884673,0.0,414.4258865235622,0.0,29.087984406448072,1342.7097777762356,0.0,0.0,0.0,0.0,0.0,2581.2581096164845,0.0,0.0,0.0,0.0,0.0,51.803235815445284,2581.2581096164845,1.0
 ,42,1577.5664686041023,1982.733812999691,673.5140716871088,59.867917483298555,59.867917483298555,0.0,339.81029963520257,0.0,478.94333986638844,0.0,0.0,1342.7097777762356,0.0,0.0,0.0,0.0,0.0,2983.106075847486,0.0,0.0,0.0,0.0,0.0,59.867917483298555,2983.106075847486,1.0
 ,43,1481.792101094346,1862.3616571131122,632.6249012410414,56.233324554759236,56.23332455475925,0.0,319.1803501728134,0.0,449.8665964380739,0.0,0.0,1342.7097777762356,0.0,0.0,0.0,0.0,0.0,2802.0011250801126,0.0,0.0,0.0,0.0,0.0,56.233324554759236,2802.0011250801126,1.0
 ,44,1793.6912677393266,2254.3660742078964,765.7847280144607,68.0697536012854,68.0697536012854,0.0,386.36392144089587,0.0,544.5580288102832,0.0,0.0,1342.7097777762356,0.0,0.0,0.0,0.0,0.0,3391.788191164049,0.0,0.0,0.0,0.0,0.0,68.0697536012854,3391.788191164049,1.0
 ,45,2131.5469451919544,2678.9934283833304,910.9622007932014,80.97441784828457,80.89122022189335,0.0,459.6107957068632,0.0,647.7953427862766,0.08319762639123286,0.0,1342.7929754026268,0.0,0.0,0.0,0.0,0.0,4034.8816201153627,0.0,0.0,0.0,0.0,0.0,80.97441784828457,4034.8816201153622,1.0
 ,46,1801.642347306174,2264.359234319235,769.1793006552662,68.37149339157922,68.37149339157922,0.0,388.0765964906036,0.0,546.9719471326338,0.0,0.0,1342.7929754026268,0.0,0.0,0.0,0.0,0.0,3406.8233191522836,0.0,0.0,0.0,0.0,0.0,68.37149339157922,3406.823319152283,1.0
 ,47,1835.2537291114852,2306.603047517167,783.5290850004899,69.64702977782133,69.64702977782133,0.0,395.3165410189138,0.0,557.1762382225706,0.0,0.0,1342.7929754026268,0.0,0.0,0.0,0.0,0.0,3470.3809056480036,0.0,0.0,0.0,0.0,0.0,69.64702977782133,3470.3809056480036,1.0
 ,48,1683.8218046337947,2116.2787708512174,718.8779060687835,63.9002583172252,63.90025831722521,0.0,362.6978662085702,0.0,511.2020665378016,0.0,0.0,1342.7929754026268,0.0,0.0,0.0,0.0,0.0,3184.030058962987,0.0,0.0,0.0,0.0,0.0,63.9002583172252,3184.0300589629865,1.0
 ,49,1470.9497198668262,1848.73462059765,627.9959385490337,55.821861204358555,55.82186120435856,0.0,316.84488419593913,0.0,446.57488963486844,0.0,0.0,1342.7929754026268,0.0,0.0,0.0,0.0,0.0,2781.498677823429,0.0,0.0,0.0,0.0,0.0,55.821861204358555,2781.4986778234284,1.0
 ,50,2131.5469451919544,2678.9934283833304,756.3725038740453,67.23311145547069,80.89122022189335,0.0,381.6151406212516,0.0,537.8648916437655,0.0,13.658108766422657,1329.1348666362042,0.0,0.0,0.0,0.0,0.0,3350.0998817421255,0.0,0.0,0.0,0.0,0.0,67.23311145547069,3350.0998817421255,1.0
 ,51,2131.5469451919544,2678.9934283833304,955.6375404432404,84.94555915051026,80.89122022189335,0.0,482.15099373829617,0.0,679.5644732040821,4.05433892861692,0.0,1333.189205564821,0.0,0.0,0.0,0.0,0.0,4236.489018139419,0.0,0.0,0.0,0.0,0.0,84.94555915051026,4236.4890181394185,1.0
 ,52,2131.5469451919544,2678.9934283833304,1292.5956106850608,114.89738761644986,80.89122022189335,0.0,652.1575721109693,0.0,919.1791009315989,34.00616739455649,0.0,1367.1953729593774,0.0,0.0,0.0,0.0,0.0,5757.0871896767985,0.0,0.0,0.0,0.0,0.0,114.89738761644986,5757.0871896767985,1.0
 ,53,2131.5469451919544,2678.9934283833304,1409.2058192631287,125.26273949005588,80.89122022189335,0.0,710.991309345557,0.0,1002.101915920447,44.371519268162544,0.0,1411.56689222754,0.0,0.0,0.0,0.0,0.0,6283.316669265014,0.0,0.0,0.0,0.0,0.0,125.26273949005588,6283.316669265013,1.0
 ,54,2131.5469451919544,2678.9934283833304,1455.2441353770673,129.35503425573933,80.89122022189335,0.0,734.2191744355763,0.0,1034.8402740459146,48.463814033845956,0.0,1460.0307062613858,0.0,0.0,0.0,0.0,0.0,6491.074801466076,0.0,0.0,0.0,0.0,0.0,129.35503425573933,6491.074801466076,1.0
 ,55,2131.5469451919544,2678.9934283833304,1455.5470190357114,129.3819572476188,80.89122022189335,0.0,734.3719893374843,0.0,1035.0556579809504,48.49073702572545,0.0,1508.5214432871112,0.0,0.0,0.0,0.0,0.0,6492.441631283188,0.0,0.0,0.0,-9.573628439715034e-13,9.573628439715034e-13,129.3819572476188,6492.441631283187,1.0
 ,56,2131.5469451919544,2678.9934283833304,1455.5470190357119,129.38195724761883,80.89122022189335,0.0,734.3719893374844,0.0,1035.0556579809506,48.4907370257255,0.0,1557.0121803128377,0.0,0.0,0.0,0.0,0.0,6492.441631283188,0.0,0.0,0.0,2.2139015766841015e-12,-1.2565387327125982e-12,129.38195724761883,6492.441631283189,1.0
 ,57,2131.5469451919544,2678.9934283833304,1455.5470190357114,129.3819572476188,80.89122022189335,0.0,734.3719893374843,0.0,1035.0556579809504,48.49073702572545,0.0,1605.502917338563,0.0,0.0,0.0,0.0,0.0,6492.441631283188,0.0,0.0,0.0,-1.2565387327125982e-12,0.0,129.3819572476188,6492.441631283187,1.0
 ,58,2131.5469451919544,2678.9934283833304,1455.5470190357114,129.3819572476188,80.89122022189335,0.0,734.3719893374843,0.0,1035.0556579809504,48.49073702572545,0.0,1653.9936543642884,0.0,28.081508673631873,0.0,0.0,0.0,6492.441631283188,0.0,28.081508673632925,0.0,0.0,0.0,129.3819572476188,6492.441631283187,1.0
 ,59,2131.5469451919544,2678.9934283833304,1455.5470190357114,129.3819572476188,80.89122022189335,0.0,734.3719893374843,0.0,1035.0556579809504,48.49073702572545,0.0,1702.4843913900138,0.0,56.16301734726375,0.0,0.0,0.0,6492.441631283188,0.0,56.16301734726494,0.0,0.0,0.0,129.3819572476188,6492.441631283187,1.0
 ,60,0.0,0.0,1455.5470190357114,129.3819572476188,0.0,0.0,734.3719893374843,0.0,1035.0556579809504,129.3819572476188,0.0,1831.8663486376327,0.0,84.24452602089562,0.0,0.0,0.0,6492.441631283188,0.0,8.206779012317384,0.0,0.0,0.0,129.3819572476188,6568.479378291767,1.0
 ,61,294.742661830102,370.44159683564726,1455.5470190357114,129.3819572476188,11.185347627771222,0.0,734.3719893374843,0.0,1035.0556579809504,118.19660961984758,0.0,1950.0629582574802,0.0,65.52352023847438,0.0,0.0,0.0,6492.441631283188,0.0,0.0,0.0,0.0,0.0,129.3819572476188,6557.965151521662,1.0
 ,62,1344.3451094654397,1689.6140720057438,1455.5470190357114,129.3819572476188,51.01727482441219,0.0,734.3719893374843,0.0,1035.0556579809504,78.36468242320662,0.0,2028.4276406806869,0.0,28.081508673631873,0.0,0.0,0.0,6492.441631283188,0.0,0.0,0.0,0.0,0.0,129.3819572476188,6520.523139956819,1.0
 ,63,2131.5469451919544,2678.9934283833304,1405.874099018041,124.96658657938143,80.89122022189335,0.0,709.3103454245689,0.0,999.7326926350514,44.07536635748808,0.0,2072.503007038175,0.0,0.0,0.0,0.0,0.0,6268.2815412767795,0.0,0.0,0.0,0.0,0.0,124.96658657938143,6268.281541276779,1.0
 ,64,2131.5469451919544,2678.9934283833304,1058.6179843823136,94.09937638953899,80.89122022189335,0.0,534.1080603870232,0.0,752.7950111163119,13.208156167645635,0.0,2085.7111632058204,0.0,0.0,0.0,0.0,0.0,4701.211155957584,0.0,0.0,0.0,0.0,0.0,94.09937638953899,4701.211155957584,1.0
 ,65,2131.5469451919544,2678.9934283833304,1038.7791047411097,92.33592042143198,80.89122022189335,0.0,524.0986843120478,0.0,738.6873633714558,11.444700199538635,0.0,2097.155863405359,0.0,0.0,0.0,0.0,0.0,4611.683802936732,0.0,0.0,0.0,0.0,0.0,92.33592042143198,4611.683802936732,1.0
 ,66,2131.5469451919544,2678.9934283833304,906.0422975822917,80.53709311842593,80.89122022189335,0.0,457.1285405401855,0.0,644.2967449474074,0.0,0.3541271034674196,2096.8017363018917,0.0,0.0,0.0,0.0,0.0,4013.012343041567,0.0,0.0,0.0,0.0,0.0,80.53709311842593,4013.012343041567,1.0
 ,67,1438.4225761842677,1807.853511051265,614.109050473011,54.587471153156535,54.58747115315654,0.0,309.8384862653165,0.0,436.6997692252523,0.0,0.0,2096.8017363018917,0.0,0.0,0.0,0.0,0.0,2719.991336053378,0.0,0.0,0.0,0.0,0.0,54.587471153156535,2719.991336053378,1.0
 ,68,1584.0718973406142,1990.9100349089683,676.2914493023134,60.11479549353897,60.11479549353897,0.0,341.21157922132716,0.0,480.91836394831176,0.0,0.0,2096.8017363018917,0.0,0.0,0.0,0.0,0.0,2995.4075442014964,0.0,0.0,0.0,0.0,0.0,60.11479549353897,2995.4075442014964,1.0
 ,69,2131.5469451919544,2678.9934283833304,641.8828266250567,57.056251255560596,80.89122022189335,0.0,323.8512821265619,0.0,456.45001004448477,0.0,23.83496896633276,2072.966767335559,0.0,0.0,0.0,0.0,0.0,2843.0060195934802,0.0,0.0,0.0,0.0,0.0,57.056251255560596,2843.0060195934802,1.0
 ,70,984.126802751196,1236.8806810534156,420.15551367789163,37.34715677136815,37.34715677136815,0.0,211.98246183428557,0.0,298.7772541709452,0.0,0.0,2072.966767335559,0.0,0.0,0.0,0.0,0.0,1860.9387959983285,0.0,0.0,0.0,0.0,0.0,37.34715677136815,1860.9387959983283,1.0
 ,71,592.3554277301544,744.4904282947294,252.8956617400163,22.47961437689034,22.479614376890343,0.0,127.59429120322955,0.0,179.8369150151227,0.0,0.0,2072.966767335559,0.0,0.0,0.0,0.0,0.0,1120.117035123489,0.0,0.0,0.0,0.0,0.0,22.47961437689034,1120.117035123489,1.0
 ,72,80.59503379122906,101.29430476493268,34.40862267725665,3.058544237978369,3.0585442379783685,0.0,17.36029709476522,0.0,24.46835390382695,0.0,0.0,2072.966767335559,0.0,0.0,0.0,0.0,0.0,152.4015246080159,0.0,0.0,0.0,0.0,0.0,3.058544237978369,152.4015246080159,1.0
 ,73,2131.5469451919544,2678.9934283833304,0.0,0.0,80.89122022189335,0.0,0.0,0.0,0.0,0.0,80.89122022189335,1992.0755471136656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,74,426.3093890383909,535.7986856766661,0.0,0.0,16.178244044378673,0.0,0.0,0.0,0.0,0.0,16.178244044378673,1975.8973030692869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,75,426.3093890383909,535.7986856766661,11.726705486419306,1.0423738210150495,16.178244044378673,0.0,5.916513808081421,0.0,8.338990568120396,0.0,15.13587022336362,1960.7614328459233,0.0,0.0,0.0,0.0,0.0,51.93953305026551,0.0,0.0,0.0,0.0,0.0,1.0423738210150495,51.93953305026551,1.0
 ,76,426.3093890383909,535.7986856766661,43.82084681767214,3.8951863837930794,16.178244044378673,0.0,22.109077914409514,0.0,31.161491070344635,0.0,12.28305766058559,1948.4783751853377,0.0,0.0,0.0,0.0,0.0,194.08983402993954,0.0,0.0,0.0,0.0,0.0,3.8951863837930794,194.08983402993954,1.0
 ,77,426.3093890383909,535.7986856766661,75.1434943669237,6.67942172150433,16.178244044378673,0.0,37.91239769125857,0.0,53.43537377203464,0.0,9.49882232287434,1938.9795528624634,0.0,0.0,0.0,0.0,0.0,332.82306046683294,0.0,0.0,0.0,0.0,0.0,6.67942172150433,332.8230604668329,1.0
 ,78,555.3381860626513,697.9660261989605,177.28927110389188,15.759046320345945,21.07482718489942,0.0,89.44834691428358,0.0,126.07237056276756,0.0,5.315780864553474,1933.6637719979099,0.0,0.0,0.0,0.0,0.0,785.2437299309878,0.0,0.0,0.0,0.0,0.0,15.759046320345945,785.2437299309877,1.0
 ,79,607.8961741562658,764.0225139668914,259.5305082652272,23.06937851246464,23.069378512464645,0.0,130.9417924367493,0.0,184.55502809971713,0.0,0.0,1933.6637719979099,0.0,0.0,0.0,0.0,0.0,1149.5038761914022,0.0,0.0,0.0,0.0,0.0,23.06937851246464,1149.503876191402,1.0
 ,80,568.5021890296111,714.5109479607133,242.71194381759958,21.574395006008853,21.57439500600885,0.0,122.45626605410624,0.0,172.59516004807082,0.0,0.0,1933.6637719979099,0.0,0.0,0.0,0.0,0.0,1075.0116511587848,0.0,0.0,0.0,0.0,0.0,21.574395006008853,1075.0116511587848,1.0
 ,81,689.9368587778307,867.1337569338855,294.55632596808493,26.182784530496438,26.182784530496434,0.0,148.61348499509776,0.0,209.4622762439715,0.0,0.0,1933.6637719979099,0.0,0.0,0.0,0.0,0.0,1304.6390604336427,0.0,0.0,0.0,0.0,0.0,26.182784530496438,1304.6390604336427,1.0
 ,82,1497.0690005075182,1881.5621317854052,639.1471029557017,56.813075818284595,56.813075818284595,0.0,322.47101834458334,0.0,454.50460654627676,0.0,0.0,1933.6637719979099,0.0,84.24452602089562,0.0,0.0,0.0,2746.6445174870664,0.0,0.0,0.0,0.0,0.0,56.813075818284595,2830.889043507962,1.0
 ,83,2131.5469451919544,2678.9934283833304,911.9339342147298,81.06079415242043,80.89122022189335,0.0,460.1010676091383,0.0,648.4863532193634,0.16957393052708655,0.0,1933.833345928437,0.0,234.01257228026563,0.0,0.0,0.0,3805.254210840504,0.0,0.0,0.0,0.0,0.0,81.06079415242043,4039.2667831207696,1.0
 ,84,2131.5469451919544,2678.9934283833304,1103.502792919644,98.0891371484128,80.89122022189335,0.0,556.753942454391,0.0,784.7130971873024,17.197916926519454,0.0,1951.0312628549564,0.0,327.61760119237186,0.0,0.0,0.0,4576.146227691814,0.0,0.0,0.0,0.0,0.0,98.0891371484128,4903.7638288841845,1.0
