Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1580,3719.7794136251655,4675.132596359497,170.12849858250465,15.122533207333747,141.1639074631413,0.0,85.83549848482635,0.0,120.98026565866998,0.0,126.04137425580755,9197.124896650968,0.0,0.0,0.0,0.0,753.527474971677,0.0,0.0,0.0,0.0,0.0,15.122533207333749,753.527474971677,1.0
 ,1581,3719.7794136251655,4675.132596359497,87.30625276094423,7.7605558009728215,141.1639074631413,0.0,44.048914726321726,0.0,62.08444640778257,0.0,133.40335166216937,9063.721544988799,0.0,0.0,0.0,0.0,386.6939445203489,0.0,0.0,0.0,0.0,0.0,7.760555800972823,386.6939445203489,1.0
 ,1582,743.9558827250331,935.0265192718995,24.002625381407633,2.1335667005695673,28.23278149262826,0.0,12.110124592432863,0.0,17.06853360455654,0.0,26.099214792058692,9037.622330196,0.0,0.0,0.0,0.0,106.31162825181798,0.0,0.0,0.0,0.0,0.0,2.1335667005695678,106.31162825181798,1.0
 ,1583,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,8896.458422732858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1584,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,8755.294515269716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1585,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,8614.130607806574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1586,743.9558827250331,935.0265192718995,0.0,0.0,28.23278149262826,0.0,0.0,0.0,0.0,0.0,28.23278149262826,8585.897826313945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1587,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,8444.733918850803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1588,3719.7794136251655,4675.132596359497,64.09492272178082,5.697326464158295,141.1639074631413,0.0,32.33802501056248,0.0,45.57861171326636,0.0,135.466580998983,8309.26733785182,0.0,0.0,0.0,0.0,283.88709522188753,0.0,0.0,0.0,0.0,0.0,5.697326464158295,283.88709522188753,1.0
 ,1589,743.9558827250331,935.0265192718995,170.91979392474886,15.192870571088788,28.23278149262826,0.0,86.23473336149995,0.0,121.5429645687103,0.0,13.039910921539558,8296.22742693028,0.0,0.0,0.0,0.0,757.0322539250335,0.0,0.0,0.0,0.0,0.0,15.192870571088788,757.0322539250335,1.0
 ,1590,3719.7794136251655,4675.132596359497,297.2632835697407,26.42340298397695,141.1639074631413,0.0,149.97923533705315,0.0,211.3872238718156,0.0,114.74050447916434,8181.486922451116,0.0,0.0,0.0,0.0,1316.6286268109764,0.0,0.0,0.0,0.0,0.0,26.42340298397695,1316.6286268109764,1.0
 ,1591,3719.7794136251655,4675.132596359497,443.9166869990005,39.459261066577824,141.1639074631413,0.0,223.9707658138957,0.0,315.6740885326226,0.0,101.70464639656348,8079.782276054551,0.0,0.0,0.0,0.0,1966.1809928330733,0.0,0.0,0.0,0.0,0.0,39.45926106657783,1966.1809928330733,1.0
 ,1592,3719.7794136251655,4675.132596359497,695.4880571694548,61.82116063728487,141.1639074631413,0.0,350.8969077772289,0.0,494.56928509827895,0.0,79.34274682585644,8000.439529228695,316.3301853324424,0.0,0.0,0.0,2764.1023345472677,0.0,0.0,0.0,0.0,0.0,61.82116063728487,3080.43251987971,1.0
 ,1593,3719.7794136251655,4675.132596359497,1020.6453530188799,90.724031379456,141.1639074631413,0.0,514.9496021097922,0.0,725.792251035648,0.0,50.439876083684794,7949.999653145011,918.8638716799517,0.0,0.0,0.0,3601.744504399504,0.0,0.0,0.0,0.0,0.0,90.72403137945601,4520.608376079455,1.0
 ,1594,3719.7794136251655,4675.132596359497,1308.7635178699813,116.33453492177613,141.1639074631413,0.0,660.3148202160012,0.0,930.676279374209,0.0,24.82937254136516,7925.170280603645,1581.6509266622118,0.0,0.0,0.0,4215.080821236915,0.0,0.0,0.0,0.0,0.0,116.33453492177613,5796.731747899126,1.0
 ,1595,3719.7794136251655,4675.132596359497,1605.1086604921627,142.67632537708113,141.1639074631413,0.0,809.8308228403124,0.0,1141.410603016649,1.5124179139398293,0.0,7926.682698517585,2470.388114024788,0.0,0.0,0.0,4640.327334244187,0.0,0.0,0.0,0.0,0.0,142.67632537708113,7110.715448268973,1.0
 ,1596,3719.7794136251655,4675.132596359497,1768.2020580764015,157.17351627345792,141.1639074631413,0.0,892.116878368147,0.0,1257.3881301876634,16.009608810316614,0.0,7942.692307327901,3464.5686964981787,0.0,0.0,0.0,4382.1419513469145,0.0,0.0,0.0,0.0,0.0,157.17351627345792,7846.710647845092,1.0
 ,1597,3719.7794136251655,4675.132596359497,1690.8860452140327,150.30098179680292,141.1639074631413,0.0,853.1083726786533,0.0,1202.4078543744233,9.137074333661625,0.0,7951.829381661563,3841.1522504653717,0.0,0.0,0.0,3656.652708002091,0.0,0.0,0.0,0.0,0.0,150.30098179680292,7497.804958467462,1.0
 ,1598,3719.7794136251655,4675.132596359497,1384.3221946819597,123.05086174950753,141.1639074631413,0.0,698.4366912902046,0.0,984.4068939960603,0.0,18.113045713633767,7933.716335947929,2651.148219929041,0.0,0.0,0.0,3480.24550068314,0.0,0.0,0.0,0.0,0.0,123.05086174950756,6131.393720612181,1.0
 ,1599,2152.162041442759,2704.903112195817,918.827477833718,81.67355358521938,81.67355358521938,0.0,463.57909014970517,0.0,653.388428681755,0.0,0.0,7933.716335947929,1205.0673726950185,0.0,0.0,0.0,2864.572664543491,0.0,0.0,0.0,0.0,0.0,81.6735535852194,4069.6400372385096,1.0
 ,1600,3719.7794136251655,4675.132596359497,623.0483933707599,55.382079410734214,141.1639074631413,0.0,314.3486827353274,0.0,443.0566352858737,0.0,85.78182805240709,7847.934507895522,406.7102382845688,0.0,0.0,0.0,2352.874937353422,0.0,0.0,0.0,0.0,0.0,55.382079410734214,2759.5851756379907,1.0
 ,1601,3719.7794136251655,4675.132596359497,814.6584223705255,72.41408198849116,141.1639074631413,0.0,411.02232936667576,0.0,579.3126559079293,0.0,68.74982547465014,7779.184682420872,60.25336863475093,0.0,0.0,0.0,3548.0045604480356,0.0,0.0,0.0,0.0,0.0,72.41408198849118,3608.2579290827866,1.0
 ,1602,2754.8364452146316,3462.3627453517224,1176.1286436889739,104.5447683279088,104.5447683279088,0.0,593.3961050292103,0.0,836.3581466232704,0.0,0.0,7779.184682420872,0.0,0.0,0.0,0.0,5209.2697843390815,0.0,0.0,0.0,0.0,0.0,104.54476832790883,5209.2697843390815,1.0
 ,1603,3719.7794136251655,4675.132596359497,1214.6383503448587,107.96785336398744,141.1639074631413,0.0,612.8255356939926,0.0,863.7428269118996,0.0,33.19605409915387,7745.988628321718,0.0,0.0,0.0,0.0,5379.835693402438,0.0,0.0,0.0,0.0,0.0,107.96785336398747,5379.835693402438,1.0
 ,1604,2290.8574879694675,2879.2197936228276,978.0410430138406,86.93698160123029,86.9369816012303,0.0,493.45430756858303,0.0,695.4958528098423,0.0,0.0,7745.988628321718,0.0,0.0,0.0,0.0,4331.9067863488035,0.0,0.0,0.0,0.0,0.0,86.9369816012303,4331.9067863488035,1.0
 ,1605,3719.7794136251655,4675.132596359497,609.0336484139585,54.136324303462985,141.1639074631413,0.0,307.27777674645586,0.0,433.0905944277039,0.0,87.02758315967833,7658.96104516204,0.0,0.0,0.0,0.0,2697.5115344334913,0.0,0.0,0.0,0.0,0.0,54.136324303462985,2697.5115344334913,1.0
 ,1606,3719.7794136251655,4675.132596359497,417.2764104767789,37.09123648682479,141.1639074631413,0.0,210.5298582992175,0.0,296.7298918945983,0.0,104.07267097631666,7554.8883741857235,0.0,0.0,0.0,0.0,1848.1867680700666,0.0,0.0,0.0,0.0,0.0,37.0912364868248,1848.1867680700666,1.0
 ,1607,3719.7794136251655,4675.132596359497,1736.2092251678362,154.32970890380767,141.1639074631413,0.0,875.9754277380122,0.0,1234.6376712304614,13.165801440666385,0.0,7568.05417562639,0.0,0.0,0.0,0.0,7702.335879826768,0.0,0.0,0.0,0.0,0.0,154.32970890380767,7702.335879826768,1.0
 ,1608,3719.7794136251655,4675.132596359497,2264.586074111014,201.29653992097903,141.1639074631413,0.0,1142.5591605914767,0.0,1610.3723193678322,60.132632457837715,0.0,7628.186808084228,0.0,0.0,0.0,0.0,10086.7538277604,0.0,0.0,0.0,0.0,0.0,201.29653992097903,10086.7538277604,1.0
 ,1609,3719.7794136251655,4675.132596359497,2422.244820316989,215.31065069484345,141.1639074631413,0.0,1222.1032533439313,0.0,1722.4852055587476,74.14674323170213,0.0,7702.33355131593,0.0,0.0,0.0,0.0,10798.223955291798,0.0,0.0,0.0,0.0,0.0,215.3106506948435,10798.223955291798,1.0
 ,1610,3719.7794136251655,4675.132596359497,2424.8336338835893,215.54076745631906,141.1639074631413,0.0,1223.409396082067,0.0,1724.3261396505525,74.37685999317776,0.0,7776.710411309108,0.0,0.0,0.0,0.0,10809.906551802987,0.0,0.0,0.0,0.0,0.0,215.54076745631912,10809.906551802987,1.0
 ,1611,3719.7794136251655,4675.132596359497,2113.9171245348607,187.90374440309873,141.1639074631413,0.0,1066.5416532319882,0.0,1503.2299552247898,46.739836939957435,0.0,7823.450248249065,0.0,0.0,0.0,0.0,9406.826710809213,0.0,0.0,0.0,0.0,0.0,187.90374440309873,9406.826710809213,1.0
 ,1612,3719.7794136251655,4675.132596359497,1810.7670558859331,160.95707163430518,141.1639074631413,0.0,913.592338596316,0.0,1287.6565730744414,19.793164171163856,0.0,7843.243412420227,0.0,0.0,0.0,0.0,8038.794659349006,0.0,0.0,0.0,0.0,0.0,160.95707163430515,8038.794659349005,1.0
 ,1613,3719.7794136251655,4675.132596359497,1731.290479391295,153.89248705700402,141.1639074631413,0.0,873.4937565355547,0.0,1231.1398964560321,12.728579593862712,0.0,7855.97199201409,0.0,0.0,0.0,0.0,7680.1389464555095,0.0,0.0,0.0,0.0,0.0,153.89248705700402,7680.138946455509,1.0
 ,1614,3719.7794136251655,4675.132596359497,2031.592853116962,180.5860313881744,141.1639074631413,0.0,1025.0063141592777,0.0,1444.6882511053952,39.42212392503311,0.0,7895.3941159391225,0.0,0.0,0.0,0.0,9035.32014175341,0.0,0.0,0.0,0.0,0.0,180.58603138817443,9035.32014175341,1.0
 ,1615,3719.7794136251655,4675.132596359497,2305.748209819963,204.95539642844116,141.1639074631413,0.0,1163.326830127832,0.0,1639.6431714275293,63.79148896529985,0.0,7959.185604904423,0.0,0.0,0.0,0.0,10272.507112288302,0.0,0.0,0.0,0.0,0.0,204.9553964284412,10272.507112288302,1.0
 ,1616,3719.7794136251655,4675.132596359497,2343.540430824498,208.3147049621776,141.1639074631413,0.0,1182.3942653653198,0.0,1666.5176396974207,67.15079749903629,0.0,8026.336402403459,286.2035010150669,0.0,0.0,0.0,10156.849406827532,0.0,0.0,0.0,0.0,0.0,208.31470496217761,10443.0529078426,1.0
 ,1617,3719.7794136251655,4675.132596359497,2275.9679396683887,202.3082613038568,141.1639074631413,0.0,1148.301691160691,0.0,1618.4660904308544,61.144353840715496,0.0,8087.480756244175,572.4070020301338,0.0,0.0,0.0,9565.71002336138,0.0,0.0,0.0,0.0,0.0,202.30826130385685,10138.117025391513,1.0
 ,1618,3719.7794136251655,4675.132596359497,2320.3306215040807,206.25161080036276,141.1639074631413,0.0,1170.6841429028589,0.0,1650.012886402902,65.08770333722147,0.0,8152.568459581396,662.7870549822602,0.0,0.0,0.0,9675.526430566555,0.0,0.0,0.0,0.0,0.0,206.25161080036276,10338.313485548813,1.0
 ,1619,743.9558827250331,935.0265192718995,2488.7773289786246,221.22465146476665,28.23278149262826,0.0,1255.6711217140153,0.0,1769.7972117181332,192.9918699721384,0.0,8345.560329553535,783.293792251762,0.0,0.0,0.0,10683.734509482147,0.0,262.40635769227345,0.0,0.0,0.0,221.22465146476665,11204.621944041635,1.0
 ,1620,3719.7794136251655,4675.132596359497,2488.7773289786246,221.22465146476665,141.1639074631413,0.0,1255.6711217140153,0.0,1769.7972117181332,80.06074400162535,0.0,8425.621073555161,1069.4972932668288,0.0,0.0,0.0,10905.703843194735,0.0,876.7344508322121,0.0,0.0,0.0,221.22465146476665,11098.466685629352,1.0
 ,1621,3719.7794136251655,4675.132596359497,2488.7773289786246,221.22465146476665,141.1639074631413,0.0,1255.6711217140153,0.0,1769.7972117181332,80.06074400162535,0.0,8505.681817556786,1159.8773462189554,0.0,0.0,0.0,10905.703843194735,0.0,967.1145037843369,0.0,0.0,0.0,221.22465146476665,11098.466685629352,1.0
 ,1622,743.9558827250331,935.0265192718995,2488.7773289786246,221.22465146476665,28.23278149262826,0.0,1255.6711217140153,0.0,1769.7972117181332,192.9918699721384,0.0,8698.673687528924,994.1805824733904,0.0,0.0,0.0,10988.650278424175,0.0,778.2089168559298,0.0,0.0,0.0,221.22465146476665,11204.621944041635,1.0
 ,1623,3719.7794136251655,4675.132596359497,2488.7773289786246,221.22465146476665,141.1639074631413,0.0,1255.6711217140153,0.0,1769.7972117181332,80.06074400162535,0.0,8778.73443153055,1084.5606354255167,0.0,0.0,0.0,10916.218180054804,0.0,902.3121298509675,0.0,0.0,0.0,221.22465146476665,11098.466685629352,1.0
 ,1624,3719.7794136251655,4675.132596359497,2488.7773289786246,221.22465146476665,141.1639074631413,0.0,1255.6711217140153,0.0,1769.7972117181332,80.06074400162535,0.0,8858.795175532176,1054.4339511081414,0.0,0.0,0.0,10739.810972735853,0.0,695.7782382146431,0.0,0.0,0.0,221.22465146476665,11098.466685629352,1.0
 ,1625,3719.7794136251655,4675.132596359497,2456.9534932254087,218.3958660644808,141.1639074631413,0.0,1239.614935781993,0.0,1747.1669285158464,77.2319586013395,0.0,8936.027134133516,557.3436598714461,0.0,0.0,0.0,10397.510894958023,0.0,0.0,0.0,0.0,0.0,218.39586606448083,10954.854554829468,1.0
 ,1626,3719.7794136251655,4675.132596359497,2143.1432325858073,190.501620674294,141.1639074631413,0.0,1081.2871989472926,0.0,1524.012965394352,49.337713211152696,0.0,8985.364847344668,15.063342158687732,0.0,0.0,0.0,9523.652675921101,0.0,0.0,0.0,0.0,0.0,190.501620674294,9538.71601807979,1.0
 ,1627,3719.7794136251655,4675.132596359497,1861.7666831479642,165.4903718353746,141.1639074631413,0.0,939.3233505375861,0.0,1323.9229746829967,24.326464372233282,0.0,9009.691311716902,0.0,0.0,0.0,0.0,8268.941810619424,0.0,0.0,0.0,0.0,0.0,165.49037183537462,8268.941810619424,1.0
 ,1628,3554.9066844056943,4467.915504990763,1517.7044664243904,134.90706368216803,134.90706368216803,0.0,765.7324934599857,0.0,1079.2565094573442,0.0,0.0,9009.691311716902,0.0,0.0,0.0,0.0,6722.16603253803,0.0,0.0,0.0,0.0,0.0,134.90706368216806,6722.16603253803,1.0
 ,1629,3719.7794136251655,4675.132596359497,1272.9304405568485,113.1493724939421,141.1639074631413,0.0,642.2358382756153,0.0,905.1949799515368,0.0,28.014534969199218,8981.676776747703,0.0,0.0,0.0,0.0,5638.021076299709,0.0,0.0,0.0,0.0,0.0,113.14937249394211,5638.021076299709,1.0
 ,1630,2515.7420957420904,3161.8616503862336,1074.0515445394713,95.47124840350855,95.47124840350857,0.0,541.8948059383144,0.0,763.7699872280684,0.0,0.0,8981.676776747703,0.0,0.0,0.0,0.0,4757.153299356075,0.0,0.0,0.0,0.0,0.0,95.47124840350857,4757.153299356075,1.0
 ,1631,3719.7794136251655,4675.132596359497,604.0221112464118,53.690854333014386,141.1639074631413,0.0,304.7492891941896,0.0,429.5268346641151,0.0,87.47305313012691,8894.203723617577,0.0,0.0,0.0,0.0,2675.3146010622327,0.0,0.0,0.0,0.0,0.0,53.69085433301439,2675.3146010622327,1.0
 ,1632,969.3515098770481,1218.3106408290766,413.8474639937206,36.78644124388628,36.78644124388628,0.0,208.7998405002985,0.0,294.29152995109024,0.0,0.0,8894.203723617577,0.0,0.0,0.0,0.0,1832.999392605521,0.0,0.0,0.0,0.0,0.0,36.78644124388628,1832.9993926055208,1.0
 ,1633,3719.7794136251655,4675.132596359497,312.561660186462,27.78325868324107,141.1639074631413,0.0,157.69777628607628,0.0,222.26606946592855,0.0,113.38064877990023,8780.823074837674,0.0,0.0,0.0,0.0,1384.3876865758714,0.0,0.0,0.0,0.0,0.0,27.78325868324107,1384.3876865758714,1.0
 ,1634,3719.7794136251655,4675.132596359497,201.25278204411015,17.88913618169868,141.1639074631413,0.0,101.5387369673217,0.0,143.11308945358945,0.0,123.27477128144261,8657.548303556232,0.0,0.0,0.0,0.0,891.3821138037047,0.0,0.0,0.0,0.0,0.0,17.889136181698685,891.3821138037047,1.0
 ,1635,3719.7794136251655,4675.132596359497,114.7378246254101,10.198917744480898,141.1639074631413,0.0,57.88905711767357,0.0,81.59134195584718,0.0,130.9649897186604,8526.583313837571,0.0,0.0,0.0,0.0,508.1929482367123,0.0,0.0,0.0,0.0,0.0,10.1989177444809,508.19294823671225,1.0
 ,1636,743.9558827250331,935.0265192718995,69.89775523157168,6.213133798361927,28.23278149262826,0.0,35.26574743950229,0.0,49.705070386895414,0.0,22.019647694266332,8504.563666143304,0.0,0.0,0.0,0.0,309.5888075465029,0.0,0.0,0.0,0.0,0.0,6.213133798361928,309.5888075465029,1.0
 ,1637,3719.7794136251655,4675.132596359497,25.05768583773324,2.2273498522429547,141.1639074631413,0.0,12.64243776133101,0.0,17.818798817943637,0.0,138.93655761089835,8365.627108532406,0.0,0.0,0.0,0.0,110.98466685629349,0.0,0.0,0.0,0.0,0.0,2.227349852242955,110.98466685629349,1.0
 ,1638,3719.7794136251655,4675.132596359497,0.0,0.0,141.1639074631413,0.0,0.0,0.0,0.0,0.0,141.1639074631413,8224.463201069264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,1639,743.9558827250331,935.0265192718995,34.00942726326487,3.0230602011790997,28.23278149262826,0.0,17.15888970189257,0.0,24.184481609432797,0.0,25.20972129144866,8199.253479777815,150.63342158687732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0230602011790997,150.63342158687732,1.0
 ,1640,3719.7794136251655,4675.132596359497,217.66033448489517,19.347585287546238,141.1639074631413,0.0,109.81689409211243,0.0,154.7806823003699,0.0,121.81632217559506,8077.43715760222,964.0538981560148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.347585287546238,964.0538981560148,1.0
 ,1641,3719.7794136251655,4675.132596359497,550.9527216648909,48.97357525910141,141.1639074631413,0.0,277.9740131706596,0.0,391.7886020728113,0.0,92.1903322040398,7985.246825398181,2440.261429707413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.97357525910142,2440.261429707413,1.0
 ,1642,3719.7794136251655,4675.132596359497,860.4385097606012,76.48342308983122,141.1639074631413,0.0,434.11990945788193,0.0,611.8673847186498,0.0,64.68048437331008,7920.566341024871,3811.0255661479964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.48342308983123,3811.025566147997,1.0
 ,1643,3719.7794136251655,4675.132596359497,1044.0894169822316,92.80794817619837,141.1639074631413,0.0,526.7779138481019,0.0,742.4635854095869,0.0,48.35595928694295,7872.2103817379275,4624.446042717133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.80794817619835,4624.446042717133,1.0
 ,1644,3719.7794136251655,4675.132596359497,1282.1554078250854,113.96936958445204,141.1639074631413,0.0,646.8901417613497,0.0,911.7549566756163,0.0,27.19453787868926,7845.015843859238,5678.879993825275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.96936958445205,5678.879993825275,1.0
 ,1645,3719.7794136251655,4675.132596359497,1491.487273686303,132.5766465498936,141.1639074631413,0.0,752.505045817196,0.0,1060.6131723991489,0.0,8.587260913247718,7836.4285829459905,6582.680523346539,0.0,0.0,0.0,23.36519302237758,0.0,0.0,0.0,0.0,0.0,132.5766465498936,6606.045716368917,1.0
 ,1646,3286.1962230450767,4130.191974318948,1402.9832926813594,124.70962601612084,124.70962601612084,0.0,707.8518372675018,0.0,997.6770081289667,0.0,0.0,7836.4285829459905,5950.0201526816545,0.0,0.0,0.0,264.0266811528666,0.0,0.0,0.0,0.0,0.0,124.70962601612084,6214.046833834521,1.0
 ,1647,3719.7794136251655,4675.132596359497,1120.1865984675787,99.572142086007,141.1639074631413,0.0,565.1714784801757,0.0,796.577136688056,0.0,41.591765377134294,7794.8368175688565,4127.355751480439,0.0,0.0,0.0,834.1373908988796,0.0,0.0,0.0,0.0,0.0,99.57214208600702,4961.493142379319,1.0
 ,1648,1756.7392598757674,2207.92365995315,750.0087225221396,66.66744200196797,66.66744200196797,0.0,378.4044008031702,0.0,533.3395360157438,0.0,0.0,7794.8368175688565,1777.4743747251523,0.0,0.0,0.0,1544.439258779158,0.0,0.0,0.0,0.0,0.0,66.66744200196797,3321.9136335043104,1.0
 ,1649,3719.7794136251655,4675.132596359497,683.5346157655963,60.75863251249745,141.1639074631413,0.0,344.86599814093546,0.0,486.0690600999796,0.0,80.40527495064384,7714.431542618216,361.52021180850556,0.0,0.0,0.0,2665.9685238532816,0.0,0.0,0.0,0.0,0.0,60.758632512497456,3027.488735661787,1.0
 ,1650,3719.7794136251655,4675.132596359497,1016.2869845556439,90.33662084939057,141.1639074631413,0.0,512.7506599411408,0.0,722.6929667951246,0.0,50.82728661375073,7663.604256004465,0.0,0.0,0.0,0.0,4501.30443576104,0.0,0.0,0.0,0.0,0.0,90.33662084939057,4501.30443576104,1.0
 ,1651,3414.6627119760637,4291.652588822375,1457.8297855279118,129.58486982470328,129.58486982470328,0.0,735.5237211250158,0.0,1036.6789585976262,0.0,0.0,7663.604256004465,0.0,0.0,0.0,0.0,6456.9710917340435,0.0,0.0,0.0,0.0,0.0,129.5848698247033,6456.9710917340435,1.0
 ,1652,3719.7794136251655,4675.132596359497,1927.2636663829592,171.3123259007075,141.1639074631413,0.0,972.3687618124156,0.0,1370.49860720566,30.148418437566143,0.0,7693.752674442031,0.0,0.0,0.0,0.0,8564.511502352501,0.0,0.0,0.0,0.0,0.0,171.3123259007075,8564.511502352501,1.0
 ,1653,3719.7794136251655,4675.132596359497,2008.5524123742166,178.53799221104148,141.1639074631413,0.0,1013.3816437898713,0.0,1428.3039376883319,37.37408474790019,0.0,7731.126759189931,0.0,0.0,0.0,0.0,8931.345032803829,0.0,0.0,0.0,0.0,0.0,178.5379922110415,8931.345032803829,1.0
 ,1654,3719.7794136251655,4675.132596359497,1972.3090224418088,175.316357550383,141.1639074631413,0.0,995.0956454559738,0.0,1402.530860403064,34.152450087241704,0.0,7765.279209277173,0.0,0.0,0.0,0.0,8767.788681647186,0.0,0.0,0.0,0.0,0.0,175.316357550383,8767.788681647186,1.0
 ,1655,3719.7794136251655,4675.132596359497,2084.663531232274,185.30342499842436,141.1639074631413,0.0,1051.7822402910565,0.0,1482.427399987395,44.13951753528309,0.0,7809.418726812456,0.0,0.0,0.0,0.0,9274.81337023278,0.0,0.0,0.0,0.0,0.0,185.30342499842436,9274.81337023278,1.0
 ,1656,3719.7794136251655,4675.132596359497,1930.6291240195399,171.61147769062578,141.1639074631413,0.0,974.0667473719918,0.0,1372.8918215250062,30.447570227484448,0.0,7839.86629703994,0.0,0.0,0.0,0.0,8579.698877817047,0.0,0.0,0.0,0.0,0.0,171.61147769062578,8579.698877817047,1.0
 ,1657,3713.68510253087,4667.473079683607,1585.4921007433106,140.93263117718317,140.93263117718317,0.0,799.9336145616916,0.0,1127.4610494174653,0.0,0.0,7839.86629703994,0.0,0.0,0.0,0.0,7022.408762875581,0.0,0.0,0.0,0.0,0.0,140.93263117718317,7022.40876287558,1.0
 ,1658,3719.7794136251655,4675.132596359497,1265.281252248488,112.46944464431006,141.1639074631413,0.0,638.3765678011038,0.0,899.7555571544805,0.0,28.69446281883124,7811.171834221109,0.0,0.0,0.0,0.0,5604.141546417262,0.0,0.0,0.0,0.0,0.0,112.46944464431007,5604.141546417262,1.0
 ,1659,3719.7794136251655,4675.132596359497,1102.0106466321001,97.95650192285335,141.1639074631413,0.0,556.0011049141156,0.0,783.6520153828268,0.0,43.20740554028795,7767.964428680821,0.0,0.0,0.0,0.0,4880.988822374676,0.0,0.0,0.0,0.0,0.0,97.95650192285333,4880.988822374676,1.0
 ,1660,2277.883375982585,2862.913532655708,972.5019756181313,86.444620054945,86.444620054945,0.0,490.6596634318678,0.0,691.55696043956,0.0,0.0,7767.964428680821,0.0,0.0,0.0,0.0,4307.373333675307,0.0,0.0,0.0,0.0,0.0,86.44462005494502,4307.373333675307,1.0
 ,1661,3719.7794136251655,4675.132596359497,657.3026642908552,58.426903492520466,141.1639074631413,0.0,331.6311042235461,0.0,467.41522794016373,0.0,82.73700397062083,7685.2274247102,0.0,0.0,0.0,0.0,2911.303050588246,0.0,0.0,0.0,0.0,0.0,58.42690349252046,2911.303050588246,1.0
 ,1662,1378.9627597486115,1733.122594219566,588.7237346296906,52.330998633750276,52.330998633750276,0.0,297.03074824516654,0.0,418.6479890700022,0.0,0.0,7685.2274247102,0.0,0.0,0.0,0.0,2607.5555412973376,0.0,0.0,0.0,0.0,0.0,52.330998633750276,2607.5555412973376,1.0
 ,1663,3719.7794136251655,4675.132596359497,487.7016959365133,43.35126186102341,141.1639074631413,0.0,246.06176232316884,0.0,346.8100948881873,0.0,97.8126456021179,7587.414779108082,0.0,0.0,0.0,0.0,2160.112094918807,0.0,0.0,0.0,0.0,0.0,43.35126186102342,2160.112094918807,1.0
 ,1664,3719.7794136251655,4675.132596359497,352.19416611563156,31.306148099167252,141.1639074631413,0.0,177.6936966108733,0.0,250.44918479333802,0.0,109.85775936397386,7477.557019744108,105.44339511081412,0.0,0.0,0.0,1454.4832656430042,0.0,0.0,0.0,0.0,0.0,31.306148099167256,1559.9266607538184,1.0
 ,1665,3719.7794136251655,4675.132596359497,440.52293442642934,39.157594171238166,141.1639074631413,0.0,222.2585045159478,0.0,313.26075336990533,0.0,102.00631329190313,7375.550706452205,406.7102382845688,0.0,0.0,0.0,1544.439258779158,0.0,0.0,0.0,0.0,0.0,39.157594171238166,1951.1494970637268,1.0
 ,1666,1315.4271053721864,1653.2690395388133,561.5983119435483,49.91984995053763,49.91984995053764,0.0,283.34506831925154,0.0,399.35879960430105,0.0,0.0,7375.550706452205,828.4838187278252,0.0,0.0,0.0,1658.928704588808,0.0,0.0,0.0,0.0,0.0,49.91984995053764,2487.4125233166333,1.0
 ,1667,3719.7794136251655,4675.132596359497,575.6482508108369,51.16873340540773,141.1639074631413,0.0,290.43373080909424,0.0,409.3498672432618,0.0,89.99517405773358,7285.555532394472,1641.9042952969628,0.0,0.0,0.0,907.737748919369,0.0,0.0,0.0,0.0,0.0,51.16873340540773,2549.6420442163317,1.0
