Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Scenario: MeOH Biogas SOEC - Bench fuel,1,1033.6782918832725,1299.1585089243315,441.3106446138546,39.22761285456485,39.22761285456485,0.0,0.0,0.0,313.8209028365188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695.7361519287365,0.0,0.0,0.0,0.0,0.0,39.22761285456485,1695.7361519287365,1.0
Profile: 2019,2,801.7168238589759,1007.6222376369641,342.2788029052757,30.424782480468956,30.424782480468956,0.0,0.0,0.0,243.39825984375165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.2063001635222,0.0,0.0,0.0,0.0,0.0,30.424782480468956,1315.2063001635222,1.0
Location: Bornholm,3,1241.3562937237757,1560.1745768113026,529.9750903935666,47.108896923872585,47.108896923872585,0.0,0.0,0.0,376.8711753909807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.42928483728,0.0,0.0,0.0,0.0,0.0,47.108896923872585,2036.4292848372797,1.0
Fuel: MeOH,4,1574.4384642149146,1978.8024413630071,672.178625596979,59.74921116417592,59.749211164175925,0.0,0.0,0.0,477.99368931340734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2582.8463688563925,0.0,0.0,0.0,0.0,0.0,59.74921116417592,2582.8463688563925,1.0
Electrolyser: SOEC,5,2132.671696439898,2680.407050170363,1333.3065716188194,118.5161396994506,80.93390401128747,0.0,0.0,0.0,948.1291175956048,37.58223568816313,0.0,37.58223568816313,0.0,0.0,0.0,0.0,0.0,5158.557802992187,0.0,0.0,0.0,0.0,0.0,118.5161396994506,5158.557802992187,1.0
CO2 capture: None,6,2132.671696439898,2680.407050170363,1458.0964981022653,129.60857760909025,80.93390401128747,0.0,0.0,0.0,1036.868620872722,48.67467359780278,0.0,86.25690928596592,0.0,0.0,0.0,0.0,0.0,5648.4899871399,0.0,0.0,0.0,-1.1488354127658043e-11,1.1488354127658043e-11,129.60857760909025,5648.489987139888,1.0
CO2taxWTTup: 0,7,2132.671696439898,2680.407050170363,1458.0964981022735,129.608577609091,80.93390401128747,0.0,0.0,0.0,1036.868620872728,48.67467359780349,0.0,134.9315828837694,0.0,0.0,0.0,0.0,0.0,5648.4899871399,0.0,0.0,0.0,2.2512985627767387e-11,-1.1024631500109344e-11,129.608577609091,5648.489987139923,1.0
CO2taxWTTop: 0,8,2132.671696439898,2680.407050170363,1458.0964981022653,129.60857760909025,80.93390401128747,0.0,0.0,0.0,1036.868620872722,48.67467359780278,0.0,183.6062564815722,0.0,0.0,0.0,0.0,0.0,5648.4899871399,0.0,0.0,0.0,-1.1024631500109344e-11,0.0,129.60857760909025,5648.489987139888,1.0
CO2WTTop_treshhold 0.037,9,2132.671696439898,2680.407050170363,1458.0964981022678,129.60857760909047,80.93390401128747,0.0,0.0,0.0,1036.8686208727238,48.674673597803,0.0,232.2809300793752,0.0,0.0,0.0,0.0,0.0,5648.4899871399,0.0,0.0,0.0,0.0,0.0,129.60857760909047,5648.489987139899,1.0
Renewable criterion: None,10,2132.671696439898,2680.407050170363,1458.0964981022653,129.60857760909025,80.93390401128747,0.0,0.0,0.0,1036.868620872722,48.67467359780278,0.0,280.955603677178,0.0,263.54779996289363,0.0,0.0,0.0,5648.4899871399,0.0,263.54779996290563,0.0,0.0,0.0,129.60857760909025,5648.489987139889,1.0
