Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,62,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,565.1281345844793,23.87441901392711,0.0,0.0,0.0,0.0,6080.018708880103,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,63,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,574.2431044971322,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,64,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,583.3580744097851,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,65,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,592.473044322438,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,66,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,601.5880142350909,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,4.5250353172090595e-13,-4.5250353172090595e-13,141.00368813535485,6103.89312789403,1.0
 ,67,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,610.7029841477438,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,-4.5250353172090595e-13,141.00368813535485,6103.89312789403,1.0
 ,68,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,619.8179540603967,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,-4.5250353172090595e-13,141.00368813535485,6103.89312789403,1.0
 ,69,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,628.9329239730496,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,4.5250353172090595e-13,-9.050070634418119e-13,141.00368813535485,6103.89312789403,1.0
 ,70,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,638.0478938857025,0.0,0.0,0.0,0.0,0.0,6103.893127894032,0.0,1.7238229779844034e-12,0.0,8.188159145425916e-13,141.00368813535485,6103.89312789403,1.0
 ,71,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,647.1628637983554,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,8.188159145425916e-13,141.00368813535485,6103.89312789403,1.0
 ,72,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,656.2778337110083,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,8.188159145425916e-13,141.00368813535485,6103.89312789403,1.0
 ,73,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,665.3928036236612,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,-4.094079572712958e-13,0.0,4.094079572712958e-13,141.00368813535485,6103.89312789403,1.0
 ,74,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,674.5077735363141,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,4.094079572712958e-13,141.00368813535485,6103.89312789403,1.0
 ,75,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,683.622743448967,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,4.094079572712958e-13,141.00368813535485,6103.89312789403,1.0
 ,76,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,692.7377133616199,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,-4.094079572712958e-13,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,77,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,701.8526832742727,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,78,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,710.9676531869256,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,79,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,720.0826230995785,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,80,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,729.1975930122314,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,81,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,738.3125629248843,0.0,0.0,0.0,0.0,0.0,6103.89312789403,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,82,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,747.4275328375372,71.62325704178132,0.0,0.0,0.0,0.0,6032.2698708522485,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,83,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,756.5425027501901,198.9534917827259,0.0,0.0,0.0,0.0,5904.939636111304,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
 ,84,3475.3709198813062,4367.952522255193,1586.291491522742,141.00368813535485,131.88871822270195,0.0,0.0,0.0,1128.0295050828388,9.114969912652896,0.0,765.657472662843,278.5348884958163,0.0,0.0,0.0,0.0,5825.358239398213,0.0,0.0,0.0,0.0,141.00368813535485,6103.89312789403,1.0
