Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
2025 power Capex and Opex,Biomass bamboo 2,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,13.988477080240076,0.0,0.0,0.0,0.0,0.0,0.0,14.412806099999584,14.412806099999584,101.17799999999468,0.0,0.0,0.0,0.0,0.0,0.14245000000000338,0.9174217650512378,7232.953195663959,0.026322910703583,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
2025 power Capex and Opex,Sale of biochar,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
2025 power Capex and Opex,Bamboo2-stage-SOEC,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,9.083426675480569,90.43386930695051,8.471734461620377,9.416425097403689,0.2595945555346019,0.0,0.0,0.0,18.14775411455867,65.70000000000434,0.0,11.82599999999922,0.9951432611887625,34.55358545794314,124.39290764859531,0.27622152381366016,0.9174217650512378,7232.953195663959,0.08868873669277473,0.0,6.717840956015574,0.0,0.0,0.0,0.007650009436386977,53.9496217713095
2025 power Capex and Opex,Desalination plant,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,20.352296655460517,2.73604064858018,0.3196503839000754,0.08208121945740537,0.0,0.0,0.0,0.0,0.40173160335748076,101.59680071813109,0.0,0.6857784048473934,0.0,0.0,0.0,0.003954175727167236,0.6331695083903016,4991.908404149138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
2025 power Capex and Opex,Electrolysers SOEC heat integrated,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.809093036040935,71.61109914081189,6.337265410691318,6.122748976539418,0.0,0.0,0.0,0.0,12.460014387230736,9.030826730500163,0.0,308.854274183109,0.0,0.0,0.0,1.3797202359280178,0.6331695083903016,4991.908404149138,0.11544248389641147,0.0,0.0,0.0,0.028829706622348343,1.52363999991261e-5,0.0,53.9496217713095
2025 power Capex and Opex,H2 pipeline to Bamboo-2,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.2477234444341438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.024725274724458,0.0,0.0,0.0,0.0,0.0,0.0,0.9174217650512378,7232.953195663959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
2025 power Capex and Opex,Heat from district heating,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
2025 power Capex and Opex,Heat sent to district heating,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,13.988477080240076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02356000000021,101.17799999999468,-2.02356000000021,0.0,0.0,0.0,0.0,-0.020000000000003126,0.9174217650512378,7232.953195663959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
2025 power Capex and Opex,Heat sent to other process,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.9075196018509193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46219949999993826,13.797000000000777,-0.46219949999993826,0.0,0.0,0.0,0.0,-0.03349999999999364,0.9174217650512378,7232.953195663959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
2025 power Capex and Opex,Sale of oxygen,2030 bench,Esbjerg,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,14.47274428832748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2466138440013,0.0,0.0,0.0,0.0,0.0,0.0,0.6331695083903016,4991.908404149138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9496217713095
