Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Arica - offshore,NH3 plant + ASU - AEC,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,64.85105219610696,432.04808589881605,40.20232295501682,17.281923435952642,0.0,0.0,0.0,0.0,57.48424639096946,425.8064516129183,0.0,191.61290322581112,3.2668213075524464,175.63555416948634,632.2879950101509,0.13500088167575683,0.7793370100523599,6565.914309691132,0.18598838657150976,0.0,36.221388299561646,0.0,0.0,0.0,0.11188863882096847,253.05224307951292
Arica - offshore,Waste water plant,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,231.42723292526,24.8905358122921,2.9079499721637947,0.7467160743687631,0.0,0.0,0.0,0.05605672585081286,3.7107227723833707,862.4111669356198,0.0,2.1560279173389656,0.0,0.0,0.0,0.004302730431435127,0.4423133006542544,3726.4895580120933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,Electrolysers AEC,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,20.571309593356446,819.5609741993209,76.26062015190979,81.95609741993208,0.0,0.0,0.0,0.0,158.21671757184185,76.65877039427355,0.0,3817.60676563476,0.0,0.0,0.0,2.0639088881558783,0.4423133006542544,3726.4895580120933,0.29977629201625045,0.0,0.0,0.0,0.4610030479871179,5.820745555392696e-5,0.0,253.05224307951292
Arica - offshore,H2 pipeline to NH3 plant,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,11.673189395299254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129033268,0.0,0.0,0.0,0.0,0.0,0.0,0.7793370100523599,6565.914309691132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,Heat from district heating,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,Heat sent to district heating,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,116.76275325189116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.11518075789246,0.0,0.0,0.0,0.0,0.0,0.0,0.4423133006542544,3726.4895580120933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,Heat sent to other process,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,Sale of oxygen,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,164.57047674685157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.2701631541884,0.0,0.0,0.0,0.0,0.0,0.0,0.4423133006542544,3726.4895580120933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,H2 pipes compressor,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1296.9821843509442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.651594566731863,0.0,23.172498892728903,0.0,0.0,0.0,0.0,0.0022560103948413195,19.006887576538116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,H2 pipes valve,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1288.0840641528869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.637985462770242,0.0,0.0,0.0,0.0,0.0,0.0,0.0022703409251714247,19.127622294569253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,H2 buried pipes,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,151.2122661330296,37.80306653325741,3.0901307057021765,1.1340919959977223,0.0,0.0,0.0,0.0,4.224222701699899,623.3480018333261,0.0,0.0,0.0,0.0,0.0,0.0067766683927373735,0.48929822483837904,4122.337544263343,0.0001188710567995974,0.0,0.0,0.0,0.15121226613302963,1.909245784507882e-5,0.0,253.05224307951292
Arica - offshore,OFF_SP379-HH100,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,OFF_SP379-HH150,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,OFF_SP450-HH100,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,5149.246374150769,9276.085278888273,863.145071836934,193.5895624332291,11.889827172380842,0.0,0.0,0.0,1068.6244614425439,4222.940087145426,0.0,0.0,0.0,0.0,0.0,0.2530522430795129,0.09734224060424858,820.1083770907943,34.80292404144961,0.0,0.0,0.0,885.4644064989665,0.11180106142663321,0.0,253.05224307951292
Arica - offshore,OFF_SP450-HH150,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
Arica - offshore,Electricity from the grid,2030 bench,Arica,2020ma,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.05224307951292
