Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Morocco,NH3 plant + ASU - SOEC,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,60.02598667092894,399.90272735959593,42.42138069248395,15.996109094383838,0.0,0.0,0.0,0.0,58.41748978686779,425.8064516129009,0.0,251.22580645162864,0.6481052494871218,34.844368251995796,125.43972570718486,0.13719258965097814,0.8419824132892877,7093.701831962248,0.17215042833121016,0.0,9.618434059799807,0.0,0.0,0.0,0.012027518612071336,35.13900165337342
Morocco,Waste water plant,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,128.42691649634864,13.812612819628567,1.6137212700946415,0.41437838458885706,0.0,0.0,0.0,0.05604916758734731,2.084148822270846,862.2948859592555,0.0,2.155737214898152,0.0,0.0,0.0,0.002416979221617841,0.7969477439182687,6714.284742511414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,Electrolysers SOEC heat integrated,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,11.415725910786545,451.87984458261593,47.93507421384094,38.63572671181367,0.0,0.0,0.0,0.0,86.57080092565461,76.64843430749026,0.0,2904.975660253666,0.0,0.0,0.0,1.1294529589261906,0.7969477439182686,6714.284742511413,0.17403675192483337,0.0,0.0,0.0,0.18192100811429443,2.296982425685548e-5,0.0,35.13900165337342
Morocco,H2 pipeline to NH3 plant,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,10.804677600767208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129031816,0.0,0.0,0.0,0.0,0.0,0.0,0.8419824132892877,7093.701831962248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,Heat from district heating,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,Heat sent to district heating,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,Heat sent to other process,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,Sale of oxygen,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,91.32580728629236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.1874744599221,0.0,0.0,0.0,0.0,0.0,0.0,0.7969477439182686,6714.284742511413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,H2 pipes compressor,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,112.61578986183991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.707801133233784,0.0,4.425333065239567,0.0,0.0,0.0,0.0,0.004961910338695817,41.80409460351226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,H2 pipes valve,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,115.3257979013864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704528116071065,0.0,0.0,0.0,0.0,0.0,0.0,0.004841943203457041,40.79337148912557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,H2 buried pipes,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,36.36685736254916,9.091714340637292,0.7431827157926404,0.27275143021911874,0.0,0.0,0.0,0.0,1.0159341460117592,181.33599481148704,0.0,0.0,0.0,0.0,0.0,0.005602495781755311,0.591845481737406,4986.298183637646,2.8588730780368488e-5,0.0,0.0,0.0,0.03636685736254917,4.5917749195138085e-6,0.0,35.13900165337342
Morocco,Solar fixed,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,Solar tracking,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,501.7628243928366,230.22263248538675,24.42184378479224,4.656775975272595,0.0,0.0,0.0,0.0,29.078619760064836,1212.0321869364666,0.0,0.0,0.0,0.0,0.0,0.023991623385484485,0.2867119287833833,2415.5480000000043,5.738899336822228,0.0,0.0,0.0,7.993081792577888,0.0010092274990628702,0.0,35.13900165337342
Morocco,ON_SP198-HH100,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,506.1972740486858,826.6508742271361,87.69050330539721,6.651003938105887,3.373446188337338,0.0,0.0,0.0,97.71495343184044,2396.310885603069,0.0,0.0,0.0,0.0,0.0,0.04077724389556781,0.5618927764822703,4733.946641863127,3.523070533888249,0.0,0.0,0.0,87.04568324541202,0.010990616571390466,0.0,35.13900165337342
Morocco,ON_SP198-HH150,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,ON_SP237-HH100,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
Morocco,ON_SP237-HH150,2030 bench,Morocco,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13900165337342
