Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
No H2 storage,NH3 plant + ASU - AEC,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,65.31685849917314,435.15136201885133,38.508970090163835,17.406054480754054,0.0,0.0,0.0,0.0,55.91502457091789,425.8064516128782,0.0,191.61290322582514,1.5735304752271395,84.5984126466204,304.5542855278335,0.1313155880074664,0.7737791785852064,6519.0895795803635,0.18732428722122138,0.0,10.291017860466216,0.0,0.0,0.0,0.024479827917140026,58.18578314058704
No H2 storage,Waste water plant,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,132.2666384608256,14.22558382506302,1.6619684847313194,0.4267675147518907,0.0,0.0,0.0,0.05604677419353939,2.1447827736767495,862.2580645161783,0.0,2.155645161290598,0.0,0.0,0.0,0.002487402393714008,0.7737791785852065,6519.089579580364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058704
No H2 storage,Electrolysers AEC,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,11.757034529851165,468.40025566927045,41.45135005922747,46.840025566927046,0.0,0.0,0.0,0.0,88.29137562615452,76.64516129031846,0.0,3816.9290322583147,0.0,0.0,0.0,1.1519497661662195,0.7737791785852064,6519.0895795803635,0.17132989032474497,0.0,0.0,0.0,0.2634751438139646,3.326706361287627e-5,0.0,58.18578314058704
No H2 storage,H2 pipeline to NH3 plant,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,11.757034529851163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129031846,0.0,0.0,0.0,0.0,0.0,0.0,0.7737791785852065,6519.089579580364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058704
No H2 storage,Heat from district heating,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058704
No H2 storage,Heat sent to district heating,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,66.73292799143519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.700758709678404,435.03793548392304,-8.700758709678404,0.0,0.0,0.0,0.0,-0.01999999999999987,0.7737791785852065,6519.089579580364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058704
No H2 storage,Heat sent to other process,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058704
No H2 storage,Sale of oxygen,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,94.0562762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.1612903225476,0.0,0.0,0.0,0.0,0.0,0.0,0.7737791785852065,6519.089579580364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058704
No H2 storage,OFF_SP379-HH100,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058704
No H2 storage,OFF_SP379-HH150,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1124.7578958425963,2583.1368565480584,229.45341705523055,42.28606927657415,13.817735864072143,0.0,0.0,0.0,285.5572221958768,4907.680309224687,0.0,0.0,0.0,0.0,0.0,0.05818578314058704,0.5179016617210578,4363.321499999912,7.60205683894668,0.0,0.0,0.0,193.41336776909287,0.02442087976882629,0.0,58.18578314058704
