Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,434,59309.664997817825,120102.0716205811,10675.73969960721,10675.73969960721,0.0,0.0,0.0,85405.91759685767,0.0,0.0,21141.752892890785,0.0,0.0,439903.49214287725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,10675.739699607211,439903.49214287725,1.0
 ,435,56668.52205572591,114753.75716284497,10200.333970030664,10200.333970030664,0.0,0.0,0.0,81602.67176024531,0.0,0.0,21141.752892890785,0.0,0.0,420313.9698699475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,10200.333970030662,420313.9698699475,1.0
 ,436,53421.47466356841,108178.48619372604,9615.865439442316,9615.865439442316,0.0,0.0,0.0,76926.92351553852,0.0,0.0,21141.752892890785,0.0,0.0,396230.4164218534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9615.865439442316,396230.4164218534,1.0
 ,437,49275.82895175782,99783.55362730958,8869.649211316408,8869.649211316408,0.0,0.0,0.0,70957.19369053126,0.0,0.0,21141.752892890785,0.0,0.0,365481.90307449724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8869.649211316408,365481.90307449724,1.0
 ,438,44403.7134841336,89917.51980537054,7992.668427144048,7992.668427144048,0.0,0.0,0.0,63941.347417152385,0.0,0.0,21141.752892890785,0.0,0.0,329345.1181439117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,7992.668427144049,329345.1181439117,1.0
 ,439,37361.25658512953,75656.5445848873,6725.026185323316,6725.026185323316,0.0,0.0,0.0,53800.20948258653,0.0,0.0,21141.752892890785,0.0,0.0,277110.77517044236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,6725.026185323318,277110.7751704424,1.0
 ,440,60025.98667092892,79410.56917396323,7058.717259907843,10804.677600767205,0.0,0.0,0.0,56469.738079262745,0.0,3745.960340859362,17395.792552031424,0.0,6021.153892714038,248092.38126960202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,0.0,7058.717259907844,305719.5431064994,1.0
 ,441,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,18006.84086205076,0.0,274966.0277672744,241761.87079775386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47761.101707711176,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,442,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,18617.8891720701,0.0,372308.0156994847,237241.96674498357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140583.1855871512,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,443,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,19228.937482089437,0.0,397396.1569191265,190852.30250688197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119281.66256869142,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,444,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,19839.98579210878,0.0,399904.97104109067,258342.10580345168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189280.2799872253,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,445,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,20451.034102128117,0.0,394887.3427971623,370820.4123574881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296740.9582973334,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,446,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,21062.082412147454,0.0,385353.84913369844,404171.9457188419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320558.99799522327,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,447,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,21673.130722166792,0.0,376322.11829462735,399602.1777811896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306957.49921849987,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,448,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,22284.179032186144,0.0,364279.8105091993,383209.7403814632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278522.7540333454,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,449,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,22895.227342205482,0.0,316110.579367487,387363.76708218345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234507.5495923534,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,450,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,23506.27565222482,0.0,193680.4502156349,416026.4291177718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86553.77413469716,51606.00794418335,0.0,51606.00794418335,11415.725910786543,471547.0972545262,1.0
 ,451,55176.815654669386,111733.05170070552,9931.82681784049,9931.82681784049,0.0,0.0,0.0,79454.61454272392,0.0,0.0,23506.27565222482,0.0,7024.6795414997105,402225.2107201616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9931.826817840492,409249.8902616613,1.0
 ,452,52868.90054181409,107059.52359717352,9516.402097526536,9516.402097526536,0.0,0.0,0.0,76131.21678021229,0.0,0.0,23506.27565222482,0.0,0.0,392131.939624919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9516.402097526536,392131.9396249189,1.0
 ,453,51333.48542605958,103950.30798777065,9240.027376690725,9240.027376690725,0.0,0.0,0.0,73920.2190135258,0.0,0.0,23506.27565222482,0.0,0.0,380743.66974792304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9240.027376690725,380743.66974792304,1.0
 ,454,60025.98667092892,99391.60951001212,8834.8097342233,10804.677600767205,0.0,0.0,0.0,70678.4778737864,0.0,1969.8678665439056,21536.407785680916,0.0,0.0,370503.10008668614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8834.8097342233,370503.10008668614,1.0
 ,455,49132.749129006355,99493.81698623786,8843.894843221144,8843.894843221144,0.0,0.0,0.0,70751.15874576915,0.0,0.0,21536.407785680916,0.0,0.0,364420.6710866607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8843.894843221145,364420.6710866607,1.0
 ,456,48259.44400356479,97725.3741072187,8686.699920641662,8686.699920641662,0.0,0.0,0.0,69493.5993651333,0.0,0.0,21536.407785680916,0.0,0.0,357943.3123896903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8686.699920641662,357943.31238969025,1.0
 ,457,48204.505848904104,97614.12434403082,8676.81105280274,8676.81105280274,0.0,0.0,0.0,69414.48842242191,0.0,0.0,21536.407785680916,0.0,0.0,357535.8326629373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8676.81105280274,357535.8326629373,1.0
 ,458,50189.1853720057,101633.10037831153,9034.053366961025,9034.053366961025,0.0,0.0,0.0,72272.4269356882,0.0,0.0,21536.407785680916,0.0,0.0,372256.324728252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9034.053366961027,372256.324728252,1.0
 ,459,60025.98667092892,102792.23140017639,9137.087235571234,10804.677600767205,0.0,0.0,0.0,73096.69788456988,0.0,1667.5903651959707,19868.817420484967,0.0,0.0,381967.9189424983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9137.087235571234,381967.9189424983,1.0
 ,460,54507.08100696363,110376.83903910135,9811.274581253454,9811.274581253454,0.0,0.0,0.0,78490.19665002763,0.0,0.0,19868.817420484967,0.0,0.0,404282.42652121215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9811.274581253454,404282.42652121215,1.0
 ,461,54290.8985035868,109939.06946976329,9772.361730645625,9772.361730645625,0.0,0.0,0.0,78178.893845165,0.0,0.0,19868.817420484967,0.0,0.0,402678.9873822598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9772.361730645625,402678.9873822598,1.0
 ,462,59774.50919926519,121043.381128512,10759.411655867734,10759.411655867734,0.0,0.0,0.0,86075.29324694187,0.0,0.0,19868.817420484967,0.0,0.0,394325.5630908007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,0.0,10759.411655867734,445931.57103498396,1.0
 ,463,49272.70970674777,99777.23715616425,8869.0877472146,8869.0877472146,0.0,0.0,0.0,70952.7019777168,0.0,0.0,19868.817420484967,0.0,0.0,365458.76743930497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8869.0877472146,365458.76743930497,1.0
 ,464,46694.133009857374,94555.61934496117,8404.943941774327,8404.943941774327,0.0,0.0,0.0,67239.55153419462,0.0,0.0,19868.817420484967,0.0,4515.865419535528,341817.4374978898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8404.94394177433,346333.30291742535,1.0
 ,465,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,20479.865730504305,0.0,245362.02112809703,308053.78063604195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84449.00490682188,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,466,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,21090.914040523643,0.0,362272.75921162794,268692.4227938779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161998.3851481888,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,467,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,21701.96235054298,0.0,391375.00302641245,185875.55973422088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108283.7659033162,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,468,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,22313.01066056232,0.0,395890.868445948,197628.9470535188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124553.01864214969,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,469,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,22924.058970581656,0.0,394887.3427971623,217476.03611410508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143396.5820539503,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,470,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,23535.107280600994,0.0,385855.61195809126,215319.7788506193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132208.59395139353,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,471,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,24146.155590620332,0.0,377325.64394341304,188387.2933817295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96746.14046782546,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,472,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,24757.20390063967,0.0,363276.2848604136,188365.72098501868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82675.20898811525,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,473,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,21277.9709798891,20666.922669869764,25368.252210659008,0.0,319121.156313844,213604.62571782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42221.02653778039,0.0,42221.02653778039,11415.725910786545,490504.75549388374,1.0
 ,474,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,25979.300520678345,0.0,205722.75800106293,273098.2693329772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9384.981406402962,0.0,51606.00794418335,11415.725910786543,469436.0459276372,1.0
 ,475,45796.75772572337,92738.43439458983,8243.416390630207,8243.416390630207,0.0,0.0,0.0,65947.33112504166,0.0,0.0,25979.300520678345,0.0,9533.493663463893,330143.92068558425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8243.41639063021,339677.4143490482,1.0
 ,476,53465.53354652459,108267.7054317123,9623.796038374427,9623.796038374427,0.0,0.0,0.0,76990.36830699541,0.0,0.0,25979.300520678345,0.0,0.0,396557.20391041954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9623.796038374427,396557.20391041954,1.0
 ,477,54728.52374030531,110825.26057411826,9851.134273254956,9851.134273254956,0.0,0.0,0.0,78809.07418603965,0.0,0.0,25979.300520678345,0.0,0.0,405924.8811145783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9851.134273254958,405924.88111457834,1.0
 ,478,53658.18338246627,108657.82134949419,9658.473008843928,9658.473008843928,0.0,0.0,0.0,77267.78407075143,0.0,0.0,25979.300520678345,0.0,0.0,397986.09978421376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9658.47300884393,397986.09978421376,1.0
 ,479,55077.207584214695,111531.34535803476,9913.897365158646,9913.897365158646,0.0,0.0,0.0,79311.17892126917,0.0,0.0,25979.300520678345,0.0,0.0,408511.09097759443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9913.897365158648,408511.0909775945,1.0
 ,480,54192.77509779037,109740.3695730255,9754.699517602266,9754.699517602266,0.0,0.0,0.0,78037.59614081813,0.0,0.0,25979.300520678345,0.0,0.0,401951.1999487548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9754.699517602268,401951.19994875486,1.0
 ,481,53400.9804720118,108136.98545582389,9612.176484962123,9612.176484962123,0.0,0.0,0.0,76897.41187969699,0.0,0.0,25979.300520678345,0.0,0.0,396078.40972219105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9612.176484962125,396078.40972219105,1.0
 ,482,49195.20036907672,99620.28074738036,8855.13606643381,8855.13606643381,0.0,0.0,0.0,70841.08853147048,0.0,0.0,25979.300520678345,0.0,0.0,364883.8758374652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8855.136066433814,364883.8758374652,1.0
 ,483,48659.69407421567,98535.88050028673,8758.744933358821,8758.744933358821,0.0,0.0,0.0,70069.95946687057,0.0,0.0,25979.300520678345,0.0,0.0,328156.8875553357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34479.05749894899,17126.95044523436,8758.744933358821,362635.9450542847,1.0
 ,484,36662.014018947266,74240.5783883682,6599.162523410508,6599.162523410508,0.0,0.0,0.0,52793.30018728406,0.0,0.0,25979.300520678345,0.0,0.0,271924.44935440813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17126.95044523436,6599.16252341051,271924.44935440813,1.0
 ,485,29260.385422670948,59252.280480908674,5266.869376080771,5266.869376080771,0.0,0.0,0.0,42134.95500864617,0.0,0.0,25979.300520678345,0.0,0.0,217026.10745403936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17126.95044523436,5266.869376080772,217026.10745403936,1.0
 ,486,22106.36079198018,44765.38060375986,3979.1449425564324,3979.1449425564324,0.0,0.0,0.0,31833.15954045146,0.0,0.0,25979.300520678345,0.0,0.0,163964.2596416665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17126.95044523436,3979.144942556432,163964.2596416665,1.0
 ,487,60025.98667092892,31131.164663859316,2767.214636787495,10804.677600767205,0.0,0.0,0.0,22137.71709429996,0.0,8037.46296397971,17941.837556698636,0.0,0.0,140370.59478175375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17126.95044523436,2767.2146367874943,140370.59478175372,1.0
 ,488,19869.40723637817,40235.549653665796,3576.493302548071,3576.493302548071,0.0,0.0,0.0,28611.946420384567,0.0,0.0,17941.837556698636,0.0,9533.493663463893,137839.14164670528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17126.95044523436,3576.4933025480705,147372.63531016913,1.0
 ,489,60025.98667092892,121552.62300863105,10804.677600767205,10804.677600767205,0.0,0.0,0.0,86437.42080613764,0.0,0.0,17941.837556698636,0.0,295036.5407429878,133909.3510964863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17126.95044523436,0.0,10804.677600767207,446072.8422847085,1.0
 ,490,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,18552.885866717977,0.0,360265.7079140566,116952.22171865712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8251.132775396632,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,491,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,19163.934176737315,0.0,383848.5606605199,94695.73508480481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9577.498888007714,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,492,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,19774.982486756653,0.0,386859.13760687696,135810.8044918571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53703.14524141693,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,493,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,20386.03079677599,0.0,379332.6952409844,263673.4321344997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174039.33051816706,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,494,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,20997.079106795343,0.0,370300.96440191334,283552.82309579407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184886.99064039037,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,495,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,21608.12741681468,0.0,365785.0989823778,251548.37910004993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148366.6812251107,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,496,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,22219.17572683402,0.0,348725.16295302135,221219.41553343448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100977.78162913874,0.0,0.0,0.0,11415.725910786543,468966.7968573171,1.0
 ,497,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,20276.66816152843,19665.61985150909,22830.224036853357,0.0,299050.64333813055,242588.14452099756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,0.0,51606.00794418335,11415.725910786543,490032.7799149448,1.0
 ,498,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,23441.272346872694,0.0,166083.4948740289,314068.9849908278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11185.683007539657,0.0,0.0,51606.00794418335,11415.725910786543,468966.7968573171,1.0
 ,499,50678.33299423659,102623.6243133291,9122.099938962587,9122.099938962587,0.0,0.0,0.0,72976.7995117007,0.0,0.0,23441.272346872694,0.0,7526.442365892547,356258.4846276244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12736.248653208244,38869.75929097511,9122.099938962581,376521.17564672517,1.0
 ,500,55650.79525329901,112692.86038793049,10017.143145593822,10017.143145593822,0.0,0.0,0.0,80137.14516475057,0.0,0.0,23441.272346872694,0.0,0.0,412765.4265684221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38869.75929097511,10017.143145593822,412765.42656842206,1.0
 ,501,60025.98667092892,123595.40909052837,10986.258585824744,10804.677600767205,0.0,0.0,0.0,87890.06868659795,181.58098505753821,0.0,23622.853331930233,0.0,0.0,452274.2071872863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38869.75929097511,10986.258585824744,452274.2071872863,1.0
 ,502,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,24233.90164194957,0.0,0.0,470419.2444542514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.2834256517162,0.0,40253.04271662683,11415.725910786543,469035.96102859965,1.0
 ,503,60025.98667092892,128426.9164963486,11415.725910786543,10804.677600767205,0.0,0.0,0.0,91325.80728629234,611.0483100193378,0.0,24844.94995196891,0.0,0.0,480887.4103462514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11352.965227556526,0.0,51606.00794418335,11415.725910786543,469534.4451186949,1.0
 ,504,60025.98667092892,125763.46099701435,11178.97431084572,10804.677600767205,0.0,0.0,0.0,89431.79448676576,374.2967100785148,0.0,25219.246662047422,0.0,0.0,459764.7060768672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,11178.974310845722,459764.70607686724,1.0
 ,505,55972.861552451024,113345.04464371332,10075.115079441184,10075.115079441184,0.0,0.0,0.0,80600.92063552947,0.0,0.0,25219.246662047422,0.0,0.0,415154.21243837633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,10075.115079441186,415154.21243837633,1.0
 ,506,50793.30952815172,102856.45179450723,9142.79571506731,9142.79571506731,0.0,0.0,0.0,73142.36572053848,0.0,0.0,25219.246662047422,0.0,0.0,376737.1513521469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,9142.795715067312,376737.1513521469,1.0
 ,507,60025.98667092892,92878.73746850985,8255.887774978653,10804.677600767205,0.0,0.0,0.0,66047.10219982923,0.0,2548.7898257885518,22670.456836258883,0.0,0.0,348545.6756512103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,8255.887774978653,348545.6756512103,1.0
 ,508,43346.83144550427,87777.33367714615,7802.429660190769,7802.429660190769,0.0,0.0,0.0,62419.43728152615,0.0,0.0,22670.456836258883,0.0,0.0,321506.15800827055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51606.00794418335,7802.42966019077,321506.15800827055,1.0
