Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2324,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0425380936565021e6,0.0,0.0,0.0,0.0,406966.21061822306,0.0,7.8649904055784745e6,11757.034529851162,635571.8830382789,1.0
 ,2325,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0363519252293679e6,0.0,0.0,0.0,421128.3527220001,0.0,0.0,7.8649904055784745e6,11757.034529851162,615223.5725073678,1.0
 ,2326,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0157688557354484e6,0.0,0.0,0.0,0.0,381471.6983124577,0.0,8.246462103890932e6,11757.034529851162,634297.1574229907,1.0
 ,2327,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,934448.8598660287,0.0,0.0,0.0,0.0,304024.0831987246,0.0,8.550486187089657e6,11757.034529851162,630424.776667304,1.0
 ,2328,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,807576.1692149838,0.0,0.0,0.0,0.0,183192.94924534857,0.0,8.733679136335006e6,11757.034529851162,624383.2199696352,1.0
 ,2329,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,738628.5101998327,0.0,0.0,0.0,123404.93769246491,0.0,0.0,8.733679136335006e6,11757.034529851162,615223.5725073678,1.0
 ,2330,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,613442.9563925518,0.0,0.0,0.0,0.0,0.0,1874.3327524379436,8.731804803582568e6,11757.034529851162,615317.2891449897,1.0
 ,2331,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,594884.451111149,0.0,0.0,0.0,0.0,0.0,21409.601469703975,8.710395202112863e6,11757.034529851162,616294.052580853,1.0
 ,2332,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,703985.9670078808,0.0,0.0,0.0,88762.39450051298,0.0,0.0,8.710395202112863e6,11757.034529851162,615223.5725073678,1.0
 ,2333,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,571601.9626672072,0.0,0.0,0.0,325217.6092973614,0.0,388251.8096184442,8.322143392494419e6,11757.034529851162,634636.16298829,1.0
 ,2334,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,369932.87194262986,0.0,0.0,0.0,0.0,0.0,258200.73743656627,8.063942655057852e6,11757.034529851162,628133.6093791961,1.0
 ,2335,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,870787.5629613377,0.0,0.0,0.0,255563.99045396992,0.0,0.0,8.063942655057852e6,11757.034529851162,615223.5725073678,1.0
 ,2336,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,8.495653539384613e6,11757.034529851162,636809.1167237058,1.0
 ,2337,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0685200010504662e6,0.0,0.0,0.0,0.0,431710.88432676037,0.0,8.927364423711373e6,11757.034529851162,636809.1167237058,1.0
 ,2338,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0608716473587365e6,0.0,0.0,0.0,0.0,424426.7379536844,0.0,9.351791161665058e6,11757.034529851162,636444.909405052,1.0
 ,2339,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,820285.9334380052,0.0,0.0,0.0,0.0,195297.486600607,0.0,9.547088648265665e6,11757.034529851162,624988.4468373981,1.0
 ,2340,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,787667.95445857,0.0,0.0,0.0,0.0,164232.74471543063,0.0,9.711321392981095e6,11757.034529851162,623435.2097431393,1.0
 ,2341,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,978764.320962227,0.0,0.0,0.0,363540.74845485913,0.0,0.0,9.711321392981095e6,11757.034529851162,615223.5725073678,1.0
 ,2342,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0330901273314244e6,0.0,0.0,0.0,0.0,397968.1474514824,0.0,1.0109289540432578e7,11757.034529851162,635121.9798799419,1.0
 ,2343,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0334275547001772e6,0.0,0.0,0.0,0.0,398289.5068502946,0.0,1.0507579047282873e7,11757.034529851162,635138.0478498825,1.0
 ,2344,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0246544431126049e6,0.0,0.0,0.0,0.0,389934.1624811782,0.0,1.089751320976405e7,11757.034529851162,634720.2806314267,1.0
 ,2345,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,998222.6325603039,0.0,0.0,0.0,0.0,364761.0095742248,0.0,1.1262274219338275e7,11757.034529851162,633461.6229860791,1.0
 ,2346,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,943221.971453601,0.0,0.0,0.0,0.0,312379.42756784114,0.0,1.1574653646906117e7,11757.034529851162,630842.5438857599,1.0
 ,2347,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,782831.4955064467,0.0,0.0,0.0,0.0,159626.59333245608,0.0,1.1734280240238573e7,11757.034529851162,623204.9021739906,1.0
 ,2348,65316.85849917311,132266.63846082555,11757.03452985116,11757.03452985116,0.0,66732.92799143518,0.0,94056.27623880928,0.0,594659.4995319804,0.0,0.0,0.0,0.0,0.0,21646.392605673205,1.17126338476329e7,11757.034529851204,616305.8921376535,1.0
 ,2349,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,479596.7667872829,0.0,0.0,0.0,0.0,0.0,142765.05865271948,1.156986878898018e7,11757.034529851162,622361.8254400038,1.0
 ,2350,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,390290.98985738074,0.0,0.0,0.0,0.0,0.0,236771.13963156534,1.1333097649348615e7,11757.034529851162,627062.129488946,1.0
 ,2351,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,354636.16455917055,0.0,0.0,0.0,0.0,0.0,274302.5346823129,1.1058795114666302e7,11757.034529851162,628938.6992414835,1.0
 ,2352,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,348562.4719216205,0.0,0.0,0.0,0.0,0.0,280695.8953534197,1.0778099219312882e7,11757.034529851162,629258.3672750387,1.0
 ,2353,30092.059560315494,60936.42060963887,5416.570720856789,5416.570720856789,0.0,30744.45541158313,0.0,43332.56576685431,0.0,283438.9897523342,0.0,0.0,0.0,0.0,0.0,0.0,1.0778099219312882e7,5416.570720856789,283438.9897523342,1.0
 ,2354,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,190084.08439739872,0.0,0.0,0.0,0.0,0.0,447515.2506420743,1.0330583968670808e7,11757.034529851162,637599.3350394715,1.0
 ,2355,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,95604.42114662066,0.0,0.0,0.0,0.0,0.0,546967.5277481582,9.78361644092265e6,11757.034529851204,642571.9488947778,1.0
 ,2356,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,6973.498954224095,0.0,0.0,0.0,0.0,0.0,640263.2353190985,9.143353205603551e6,11757.034529851162,647236.7342733227,1.0
 ,2357,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340714,8.49574944506948e6,11757.034529851162,647603.7605340714,1.0
 ,2358,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340714,7.848145684535409e6,11757.034529851162,647603.7605340714,1.0
 ,2359,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,1237.2336854268556,0.0,0.0,0.0,0.0,0.0,128218.4008589983,7.719927283676411e6,2351.4069059702324,129455.63454442349,1.0
 ,2360,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,25082.10107728989,0.0,0.0,0.0,0.0,0.0,621201.5488737691,7.098725734802642e6,11757.034529851242,646283.6499510602,1.0
 ,2361,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,73671.64217769004,0.0,0.0,0.0,0.0,0.0,570054.6635049237,6.528671071297718e6,11757.034529851162,643726.305682614,1.0
 ,2362,39063.11744314802,79102.81282237473,7031.361139766644,7031.361139766644,0.0,39910.005829315465,0.0,56250.88911813315,0.0,103365.25062793457,0.0,0.0,0.0,0.0,0.0,278497.5726462286,6.25017349865149e6,7031.361139766653,381862.8232741633,1.0
 ,2363,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,40378.8084607492,0.0,0.0,0.0,0.0,0.0,605099.7516280198,5.64507374702347e6,11757.034529851162,645478.5600887688,1.0
 ,2364,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340714,4.997469986489398e6,11757.034529851167,647603.7605340716,1.0
 ,2365,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340715,4.349866225955327e6,11757.034529851164,647603.7605340715,1.0
 ,2366,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647603.7605340714,3.7022624654212557e6,11757.034529851162,647603.7605340714,1.0
 ,2367,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,2361.991581269451,0.0,0.0,0.0,0.0,0.0,127034.44517916255,3.575228020242093e6,2351.4069059702456,129396.43676043235,1.0
 ,2368,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,65011.00637970204,0.0,0.0,0.0,0.0,0.0,579171.1222396493,2.996056898002444e6,11757.034529851177,644182.128619351,1.0
 ,2369,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,120686.52222391055,0.0,0.0,0.0,0.0,0.0,520565.3160878498,2.475491581914594e6,11757.034529851162,641251.8383117603,1.0
 ,2370,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,156003.92015336806,0.0,0.0,0.0,0.0,0.0,483389.1077410523,1.9921024741735416e6,11757.034529851162,639393.0278944204,1.0
 ,2371,23225.815811433982,47032.277018153814,4180.646846058117,4180.646846058117,0.0,23729.35149822587,0.0,33445.17476846494,0.0,218765.41074138493,0.0,0.0,0.0,0.0,0.0,0.0,1.9921024741735416e6,4180.646846058117,218765.4107413849,1.0
 ,2372,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,366783.54983427055,0.0,0.0,0.0,0.0,0.0,261515.81334010256,1.730586660833439e6,11757.034529851162,628299.3631743729,1.0
 ,2373,58882.518131712575,119237.09921671796,10598.853263708264,10598.853263708264,0.0,60159.0911248081,0.0,84790.82610966612,0.0,554618.118439984,0.0,0.0,0.0,0.0,0.0,0.0,1.730586660833439e6,10598.853263708264,554618.118439984,1.0
 ,2374,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,817249.0871192303,0.0,0.0,0.0,0.0,192405.2520112976,0.0,1.9229919128447366e6,11757.034529851162,624843.8351079327,1.0
 ,2375,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,984838.0135997771,0.0,0.0,0.0,0.0,352013.7534213422,0.0,2.275005666266082e6,11757.034529851162,632824.2601784349,1.0
 ,2376,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,966167.03252879,0.0,0.0,0.0,0.0,334231.86668706854,0.0,2.6092375329531506e6,11757.034529851164,631935.1658417213,1.0
 ,2377,65316.85849917311,132266.63846082555,11757.03452985116,11757.03452985116,0.0,66732.92799143518,0.0,94056.27623880928,0.0,905205.1545741212,0.0,0.0,0.0,0.0,276172.93530166993,0.0,2.8854104682548204e6,11757.034529851162,629032.2192724512,1.0
 ,2378,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,961443.049366251,0.0,0.0,0.0,0.0,329732.83510369825,0.0,3.2151433033585185e6,11757.034529851162,631710.2142625527,1.0
 ,2379,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,959081.0577849816,0.0,0.0,0.0,0.0,327483.31931201305,0.0,3.5426266226705317e6,11757.034529851162,631597.7384729685,1.0
 ,2380,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,976739.7567497103,0.0,0.0,0.0,0.0,344301.12784984993,0.0,3.8869277505203816e6,11757.034529851162,632438.6288998603,1.0
 ,2381,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,987087.5293914622,0.0,0.0,0.0,0.0,354156.1494134232,0.0,4.241083899933805e6,11757.034529851162,632931.379978039,1.0
 ,2382,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,949183.1883015668,0.0,0.0,0.0,0.0,318056.7769468561,0.0,4.5591406768806605e6,11757.034529851162,631126.4113547106,1.0
 ,2383,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0101450662562355e6,0.0,0.0,0.0,0.0,376115.7083322549,0.0,4.935256385212915e6,11757.034529851162,634029.3579239806,1.0
 ,2384,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.009582687308314e6,0.0,0.0,0.0,0.0,375580.10933423444,0.0,5.310836494547149e6,11757.034529851162,634002.5779740795,1.0
 ,2385,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,973253.0072725982,0.0,0.0,0.0,0.0,340980.4140621241,0.0,5.651816908609273e6,11757.034529851162,632272.593210474,1.0
 ,2386,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,926575.5545951305,0.0,0.0,0.0,0.0,296525.69722644065,0.0,5.948342605835713e6,11757.034529851162,630049.8573686898,1.0
 ,2387,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,841881.2850381831,0.0,0.0,0.0,0.0,215864.48812458332,0.0,6.164207093960296e6,11757.034529851218,626016.7969135997,1.0
 ,2388,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,963917.5167371047,0.0,0.0,0.0,0.0,332089.4706949875,0.0,6.4962965646552835e6,11757.034529851162,631828.0460421172,1.0
 ,2389,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0339899336480985e6,0.0,0.0,0.0,0.0,398825.10584831494,0.0,6.895121670503598e6,11757.034529851162,635164.8277997836,1.0
 ,2390,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0496240684003106e6,0.0,0.0,0.0,0.0,413714.7579932788,0.0,7.308836428496877e6,11757.034529851162,635909.3104070318,1.0
 ,2391,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0631211631504218e6,0.0,0.0,0.0,0.0,426569.13394576556,0.0,7.735405562442643e6,11757.034529851164,636552.0292046561,1.0
 ,2392,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0598593652524783e6,0.0,0.0,0.0,0.0,423462.6597572478,0.0,8.158868222199891e6,11757.034529851167,636396.7054952304,1.0
 ,2393,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.05277339050867e6,0.0,0.0,0.0,0.0,416714.11238219246,0.0,8.575582334582083e6,11757.034529851162,636059.2781264774,1.0
 ,2394,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.0551353820899394e6,0.0,0.0,0.0,0.0,418963.62817387754,0.0,8.994545962755961e6,11757.034529851167,636171.753916062,1.0
 ,2395,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,1.03983867470648e6,0.0,0.0,0.0,0.0,404395.33542772586,0.0,9.398941298183687e6,11757.034529851162,635443.3392787541,1.0
 ,2396,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,979214.2241205641,0.0,0.0,0.0,0.0,346657.76344113925,0.0,9.745599061624827e6,11757.034529851162,632556.4606794248,1.0
 ,2397,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,947496.0514578029,0.0,0.0,0.0,0.0,316449.97995279526,0.0,1.0062049041577622e7,11757.034529851162,631046.0715050076,1.0
 ,2398,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,918027.3945867269,0.0,0.0,0.0,0.0,288384.5924565324,0.0,1.0350433634034155e7,11757.034529851162,629642.8021301944,1.0
 ,2399,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,871687.3692780118,0.0,0.0,0.0,0.0,244251.23501966096,0.0,1.0594684869053816e7,11757.034529851162,627436.1342583508,1.0
 ,2400,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,714333.7396496327,0.0,0.0,0.0,0.0,94390.63537358306,0.0,1.06890755044274e7,11757.034529851217,619943.1042760496,1.0
 ,2401,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,664956.8680221427,0.0,0.0,0.0,0.0,47365.04334740458,0.0,1.0736440547774805e7,11757.034529851162,617591.824674738,1.0
 ,2402,50380.31717657581,102020.14228256601,9068.457091783646,9068.457091783646,0.0,51472.56245296397,0.0,72547.65673426917,0.0,474535.3562559912,0.0,0.0,0.0,0.0,0.0,0.0,1.0736440547774805e7,9068.457091783648,474535.35625599115,1.0
 ,2403,27632.15310419446,55955.110035993785,4973.787558755003,4973.787558755003,0.0,28231.218183493394,0.0,39790.30047004003,0.0,260268.9770979767,0.0,0.0,0.0,0.0,0.0,0.0,1.0736440547774805e7,4973.787558755004,260268.9770979767,1.0
 ,2404,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,199757.00230164506,0.0,0.0,0.0,0.0,0.0,437333.23179549724,1.0299107315979308e7,11757.034529851162,637090.2340971427,1.0
 ,2405,18019.41185576035,36489.30900791471,3243.494134036863,3243.494134036863,0.0,18410.072704793234,0.0,25947.953072294906,0.0,169725.96648264772,0.0,0.0,0.0,0.0,0.0,0.0,1.0299107315979308e7,3243.494134036863,169725.96648264772,1.0
 ,2406,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,57475.12847755665,0.0,0.0,0.0,0.0,0.0,587103.6252945381,9.71200369068477e6,11757.034529851162,644578.7537720947,1.0
 ,2407,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,4836.458952123163,0.0,0.0,0.0,0.0,0.0,124429.74268352675,9.587573948001243e6,2351.4069059702324,129266.20163564991,1.0
 ,2408,65316.85849917311,132266.63846082555,11757.03452985116,11757.03452985116,0.0,66732.92799143518,0.0,94056.27623880928,0.0,7198.4505333926145,0.0,0.0,0.0,0.0,0.0,640026.4441831298,8.947547503818113e6,11757.034529851144,647224.8947165234,1.0
 ,2409,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,5961.2168479657585,0.0,0.0,0.0,0.0,0.0,123245.78700369224,8.824301716814421e6,2351.4069059702365,129207.00385165839,1.0
 ,2410,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,4948.934741707422,0.0,0.0,0.0,0.0,0.0,124311.3471155446,8.699990369698877e6,2351.406905970255,129260.28185725192,1.0
 ,2411,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,337.42736875277876,0.0,0.0,0.0,0.0,0.0,647248.5738301212,8.052741795868755e6,11757.034529851162,647586.0011988739,1.0
 ,2412,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,23844.867391863034,0.0,0.0,0.0,0.0,0.0,104420.89169432689,7.948320904174428e6,2351.4069059702324,128265.75908618991,1.0
 ,2413,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,121698.80433016889,0.0,0.0,0.0,0.0,0.0,519499.7559760064,7.428821148198422e6,11757.034529851302,641198.5603061751,1.0
 ,2414,22007.80387684978,44565.8028506208,3961.40469783296,3961.40469783296,0.0,22484.93306489988,0.0,31691.23758266368,0.0,207292.88020379044,0.0,0.0,0.0,0.0,0.0,0.0,7.428821148198422e6,3961.4046978329616,207292.88020379044,1.0
 ,2415,25614.074506697118,51868.50087606167,4610.533411205482,4610.533411205482,0.0,26169.38764200231,0.0,36884.26728964385,0.0,241260.56865823682,0.0,0.0,0.0,0.0,0.0,0.0,7.428821148198422e6,4610.533411205482,241260.56865823682,1.0
 ,2416,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,206955.45283503766,0.0,0.0,0.0,0.0,0.0,429755.91544455756,6.9990652327538645e6,11757.034529851147,636711.3682795949,1.0
 ,2417,14580.319334581436,29525.146652527405,2624.4574802246584,2624.4574802246584,0.0,14896.42065775516,0.0,20995.659841797267,0.0,137332.93908238097,0.0,0.0,0.0,0.0,0.0,0.0,6.9990652327538645e6,2624.457480224659,137332.93908238097,1.0
 ,2418,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,131484.19802399946,0.0,0.0,0.0,0.0,0.0,509199.3415614404,6.489865891192424e6,11757.034529851162,640683.5395854398,1.0
 ,2419,17482.053649326146,35401.15863988545,3146.7696568787064,3146.7696568787064,0.0,17861.064572443534,0.0,25174.15725502965,0.0,164664.55595135604,0.0,0.0,0.0,0.0,0.0,0.0,6.489865891192424e6,3146.7696568787064,164664.55595135604,1.0
 ,2420,22342.160094186624,45242.87419072791,4021.5888169535924,4021.5888169535924,0.0,22826.538125028586,0.0,32172.71053562874,0.0,210442.2023121497,0.0,0.0,0.0,0.0,0.0,0.0,6.489865891192424e6,4021.588816953593,210442.20231214972,1.0
 ,2421,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,240585.71392073127,0.0,0.0,0.0,0.0,0.0,394355.64061751217,6.095510250574912e6,11757.034529851162,634941.3545382434,1.0
 ,2422,33435.62173368388,67707.13401070985,6018.4119120630985,6018.4119120630985,0.0,34160.506012870144,0.0,48147.29529650479,0.0,314932.2108359269,0.0,0.0,0.0,0.0,0.0,0.0,6.095510250574912e6,6018.4119120631,314932.2108359269,1.0
 ,2423,46153.099285960074,93460.02605406915,8307.557871472814,8307.557871472814,0.0,47153.69847847969,0.0,66460.46297178252,0.0,434718.9267431634,0.0,0.0,0.0,0.0,0.0,0.0,6.095510250574912e6,8307.557871472816,434718.92674316344,1.0
 ,2424,41269.110254146966,83569.94826464761,7428.439845746454,7428.439845746454,0.0,42163.82456445687,0.0,59427.51876597163,0.0,388716.3288032012,0.0,0.0,0.0,0.0,0.0,0.0,6.095510250574912e6,7428.439845746455,388716.3288032012,1.0
 ,2425,65316.85849917312,132266.63846082558,11757.034529851162,11757.034529851162,0.0,66732.9279914352,0.0,94056.2762388093,0.0,270166.8465813915,0.0,0.0,0.0,0.0,0.0,363217.6062378725,5.732292644337039e6,11757.034529851162,633384.4528192615,1.0
 ,2426,15941.626790881422,32281.79425153488,2869.492822358656,2869.492822358656,0.0,16287.241259707731,0.0,22955.94257886925,0.0,150155.17909498658,0.0,0.0,0.0,0.0,0.0,0.0,5.732292644337039e6,2869.492822358657,150155.17909498658,1.0
 ,2427,13063.371699834624,26453.327692165112,2351.4069059702324,2351.4069059702324,0.0,13346.585598287038,0.0,18811.25524776186,0.0,65123.482169286304,0.0,0.0,0.0,0.0,0.0,60969.71824440765,5.671322926092632e6,2351.4069059702324,126093.20041369395,1.0
