Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,8930.856968171553,18084.98536054739,1607.5542542708793,1607.5542542708795,0.0,6843.358460431133,0.0,12860.434034167034,0.0,0.0,0.0,0.0,0.0,80588.1460308565,0.0,0.0,0.0,0.0,0.0,0.0,1607.5542542708793,80588.1460308565,1.0
 ,12,46863.09833933371,94897.77413715073,8435.357701080065,8435.357701080067,0.0,35909.31773349784,0.0,67482.86160864052,0.0,0.0,0.0,0.0,0.0,422872.0968086239,0.0,0.0,0.0,0.0,0.0,0.0,8435.357701080065,422872.09680862376,1.0
 ,13,45506.82530507404,92151.32124277494,8191.2285549133285,8191.228554913328,0.0,34870.059958266036,0.0,65529.82843930663,0.0,0.0,0.0,0.0,0.0,410633.6823169172,0.0,0.0,0.0,0.0,0.0,0.0,8191.2285549133285,410633.6823169172,1.0
 ,14,25312.618117365346,51258.05168766482,4556.271261125762,4556.271261125762,0.0,19396.046758612367,0.0,36450.1700890061,0.0,0.0,0.0,0.0,0.0,228409.9916206785,0.0,0.0,0.0,0.0,0.0,0.0,4556.271261125762,228409.99162067848,1.0
 ,15,31529.64064085481,63847.522297731,5675.3353153538665,5675.3353153538665,0.0,24159.90243746141,0.0,45402.68252283093,0.0,0.0,0.0,0.0,0.0,284509.68292529345,0.0,0.0,0.0,0.0,0.0,0.0,5675.3353153538665,284509.68292529345,1.0
 ,16,49357.63269883816,99949.20621514726,8884.373885790868,8884.37388579087,0.0,37820.779631811725,0.0,71074.99108632695,0.0,0.0,0.0,0.0,0.0,445381.6835100098,0.0,0.0,0.0,0.0,0.0,0.0,8884.373885790868,445381.6835100098,1.0
 ,17,65386.09950262354,147712.16380096338,13129.97011564119,11769.497910472237,0.0,55894.28278228454,0.0,105039.76092512952,1360.472205168951,0.0,1360.472205168951,0.0,0.0,655036.7736538078,0.0,0.0,0.0,0.0,0.0,0.0,13129.97011564119,655036.7736538077,1.0
 ,18,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,8921.54062356265,0.0,0.0,1.0292491377427422e6,0.0,0.0,0.0,74158.56590072127,0.0,74158.56590072127,19330.566328865934,955090.5718420206,1.0
 ,19,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,16482.609041956348,0.0,0.0,1.188021857177892e6,0.0,0.0,0.0,225370.67964848326,0.0,299529.2455492045,19330.566328865934,962651.1775294088,1.0
 ,20,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,24043.677460350045,0.0,0.0,2.1692880351209193e6,0.0,0.0,0.0,1.1599098967370808e6,0.0,1.4594391422862853e6,19330.566328865934,1.0093781383838386e6,1.0
 ,21,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,31604.745878743743,0.0,0.0,1.7883091887662099e6,0.0,0.0,0.0,797072.900208786,0.0,2.2565120424950714e6,19330.566328865934,991236.2885574239,1.0
 ,22,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,39165.81429713744,0.0,0.0,1.6167182846525728e6,0.0,0.0,0.0,633652.9915291318,0.0,2.890165034024203e6,19330.566328865934,983065.2931234412,1.0
 ,23,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,46726.88271553114,0.0,0.0,1.4841421989925625e6,0.0,0.0,0.0,507390.0528053123,0.0,3.3975550868295156e6,19330.566328865934,976752.1461872503,1.0
 ,24,65386.09950262354,158217.35841823218,14063.76519273175,11769.497910472237,0.0,59869.44842545905,0.0,112510.121541854,2294.267282259511,0.0,49021.14999779065,0.0,0.0,699665.7584975816,0.0,0.0,0.0,0.0,0.0,3.3975550868295156e6,14063.76519273175,699665.7584975815,1.0
 ,25,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,49021.14999779065,0.0,0.0,412406.45795221394,0.0,0.0,0.0,0.0,186956.9447799247,3.210598142049591e6,11769.497910472237,599363.4027321386,1.0
 ,26,65386.09950262354,18722.154797130977,1664.1915375227536,11769.497910472237,0.0,7084.463375234362,0.0,13313.532300182029,0.0,10105.306372949482,38915.84362484117,0.0,0.0,116550.37283804365,0.0,0.0,0.0,0.0,0.0,3.210598142049591e6,1664.1915375227536,116550.37283804364,1.0
 ,27,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,38915.84362484117,0.0,0.0,111855.45463079876,0.0,0.0,0.0,0.0,503326.4219603617,2.7072717200892293e6,11769.497910472237,615181.8765911604,1.0
 ,28,17456.65377761978,35349.72389968005,3142.1976799715603,3142.1976799715603,0.0,13376.33552363893,0.0,25137.581439772483,0.0,0.0,38915.84362484117,0.0,0.0,157521.20640321317,0.0,0.0,0.0,0.0,0.0,2.7072717200892293e6,3142.1976799715603,157521.20640321317,1.0
 ,29,65386.09950262354,132406.8514928127,11769.497910472242,11769.497910472237,0.0,50102.752604880334,0.0,94155.98328377794,0.0,0.0,38915.84362484117,0.0,0.0,234924.81038402682,0.0,0.0,0.0,0.0,373779.7316938062,2.333491988395423e6,11769.497910472242,608704.542077833,1.0
 ,30,65386.09950262354,22097.63642133592,1964.234348563193,11769.497910472237,0.0,8361.745621833512,0.0,15713.874788505544,0.0,9805.263561909045,29110.580062932124,0.0,0.0,130608.31616907273,0.0,0.0,0.0,0.0,0.0,2.333491988395423e6,1964.2343485631932,130608.31616907274,1.0
 ,31,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,29110.580062932124,0.0,0.0,73027.27122431002,0.0,0.0,0.0,0.0,544198.193967192,1.7892937944282312e6,11769.497910472237,617225.465191502,1.0
 ,32,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,29110.580062932124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621069.0057822552,1.168224788645976e6,11769.497910472237,621069.0057822552,1.0
 ,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29110.580062932124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.168224788645976e6,0.0,0.0,1.0
 ,34,65386.09950262354,0.0,0.0,11769.497910472237,0.0,0.0,0.0,0.0,0.0,11769.497910472237,17341.082152459887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40608.20916478725,1.1276165794811887e6,0.0,40608.20916478725,1.0
 ,35,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,17341.082152459887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621069.0057822552,506547.57369893335,11769.497910472237,621069.0057822552,1.0
 ,36,14184.597559650983,28723.810058293242,2553.227560737177,2553.227560737177,0.0,10869.089726058162,0.0,20425.820485897417,0.0,0.0,17341.082152459887,0.0,0.0,127995.60261685812,0.0,0.0,0.0,0.0,0.0,506547.57369893335,2553.227560737177,127995.60261685813,1.0
 ,37,65386.09950262354,114413.73995519818,10170.110218239839,11769.497910472237,0.0,43294.15919904699,0.0,81360.88174591871,0.0,1599.387692232398,15741.694460227489,0.0,0.0,33859.04901152967,0.0,0.0,0.0,0.0,506547.57369893335,0.0,10170.110218239839,540406.622710463,1.0
 ,38,15052.103452938502,30480.50949220047,2709.3786215289306,2709.3786215289306,0.0,11533.824791848656,0.0,21675.028972231445,0.0,0.0,15741.694460227489,0.0,0.0,135823.59626405637,0.0,0.0,0.0,0.0,0.0,0.0,2709.37862152893,135823.59626405637,1.0
 ,39,21134.667086333644,42797.700849825625,3804.240075540056,3804.240075540056,0.0,16194.650001574017,0.0,30433.920604320447,0.0,0.0,15741.694460227489,0.0,0.0,190709.98937022453,0.0,0.0,0.0,0.0,0.0,0.0,3804.240075540056,190709.98937022453,1.0
 ,40,65386.09950262354,185127.64073862866,16455.790287878102,11769.497910472237,0.0,70052.29925549707,0.0,131646.32230302482,4686.292377405866,0.0,20427.986837633493,0.0,0.0,813988.1128730482,0.0,0.0,0.0,0.0,0.0,0.0,16455.790287878102,813988.112873048,1.0
 ,41,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,27989.05525602719,0.0,0.0,1.1379334419249946e6,0.0,0.0,186550.79837800993,0.0,0.0,0.0,19330.566328865934,951382.6435469846,1.0
 ,42,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,35550.12367442089,0.0,0.0,1.248140730314005e6,0.0,0.0,296758.0867670203,0.0,0.0,0.0,19330.566328865934,951382.6435469846,1.0
 ,43,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,43111.192092814585,0.0,0.0,1.8045678771550152e6,0.0,0.0,853185.2336080306,0.0,0.0,0.0,19330.566328865934,951382.6435469846,1.0
 ,44,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,50672.26051120828,0.0,0.0,3.4650170272927126e6,0.0,0.0,0.0,2.393937508329265e6,0.0,2.393937508329265e6,19330.566328865934,1.0710795189634478e6,1.0
 ,45,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,58233.328929601965,0.0,0.0,2.6964899625089252e6,0.0,0.0,808126.1770628262,892362.9922848707,0.0,3.2863005006141355e6,19330.566328865934,996000.7931612282,1.0
 ,46,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,65794.39734799566,0.0,0.0,2.204585443260591e6,0.0,0.0,0.0,1.1935264759177205e6,0.0,4.479826976531856e6,19330.566328865934,1.0110589673428707e6,1.0
 ,47,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,73355.46576638936,0.0,0.0,1.4373957289849462e6,0.0,0.0,0.0,462869.60517901095,0.0,4.942696581710867e6,19330.566328865934,974526.1238059351,1.0
 ,48,65386.09950262354,133523.1982820035,11868.72873617809,11769.497910472237,0.0,50525.17822991012,0.0,94949.82988942471,99.23082570585251,0.0,73454.6965920952,0.0,0.0,594758.1067499554,0.0,0.0,0.0,0.0,0.0,4.942696581710867e6,11868.72873617809,594758.1067499553,1.0
 ,49,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,73454.6965920952,0.0,0.0,164232.45320309117,0.0,0.0,0.0,0.0,448192.73925268557,4.494503842458181e6,11769.497910472237,612425.1924557766,1.0
 ,50,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,73454.6965920952,0.0,0.0,90508.34498827136,0.0,0.0,0.0,0.0,525797.0636893379,3.968706778768843e6,11769.497910472237,616305.4086776093,1.0
 ,51,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,73454.6965920952,0.0,0.0,51450.543521353735,0.0,0.0,0.0,0.0,566910.5389176728,3.40179623985117e6,11769.497910472237,618361.082439026,1.0
 ,52,65386.09950262354,132406.85149281146,11769.49791047213,11769.497910472237,0.0,50102.75260487985,0.0,94155.98328377704,0.0,0.0,73454.6965920952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621069.00578225,2.7807272340689204e6,11769.49791047213,621069.0057822498,1.0
 ,53,30293.044131082548,0.0,0.0,5452.747943594859,0.0,0.0,0.0,0.0,0.0,5452.747943594859,68001.94864850034,0.0,0.0,17872.8960373387,0.0,0.0,0.0,0.0,0.0,2.7807272340689204e6,0.0,17872.8960373387,1.0
 ,54,65386.09950262354,0.0,0.0,11769.497910472237,0.0,0.0,0.0,0.0,0.0,11769.497910472237,56232.45073802811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40608.20916478725,2.7401190249041333e6,0.0,40608.20916478725,1.0
 ,55,65386.09950262354,0.0,0.0,11769.497910472237,0.0,0.0,0.0,0.0,0.0,11769.497910472237,44462.95282755587,0.0,0.0,16475.98723672428,0.0,0.0,0.0,0.0,23265.064705077486,2.7168539601990557e6,0.0,39741.051941801765,1.0
 ,56,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,44462.95282755587,0.0,0.0,21944.127670198937,0.0,0.0,0.0,0.0,597969.924024153,2.1188840361749027e6,11769.497910472237,619914.0516943501,1.0
 ,57,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,44462.95282755587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621069.0057822552,1.4978150303926477e6,11769.497910472237,621069.0057822552,1.0
 ,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44462.95282755587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978150303926477e6,0.0,0.0,1.0
 ,59,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,44462.95282755587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621069.0057822552,876746.0246103925,11769.497910472237,621069.0057822552,1.0
 ,60,40485.51201215859,81983.16182462116,7287.392162188547,7287.392162188547,0.0,31022.428434436642,0.0,58299.13729750838,0.0,0.0,44462.95282755587,0.0,0.0,365323.5479862139,0.0,0.0,0.0,0.0,0.0,876746.0246103925,7287.392162188547,365323.5479862138,1.0
 ,61,65386.09950262354,49016.09328716151,4356.986069969912,11769.497910472237,0.0,18547.689699861916,0.0,34855.888559759296,0.0,7412.511840502326,37050.440987053546,0.0,0.0,242716.21166610692,0.0,0.0,0.0,0.0,0.0,876746.0246103925,4356.986069969912,242716.2116661069,1.0
 ,62,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,37050.440987053546,0.0,0.0,329055.6383124273,0.0,0.0,0.0,0.0,274694.6496639106,602051.3749464819,11769.497910472237,603750.287976338,1.0
 ,63,65386.09950262354,124476.145998612,11064.546310987735,11769.497910472237,0.0,47101.77364587478,0.0,88516.37048790188,0.0,704.9515994845024,36345.48938756904,0.0,0.0,556986.3700835451,0.0,0.0,0.0,0.0,0.0,602051.3749464819,11064.546310987735,556986.370083545,1.0
 ,64,65386.09950262354,152620.80130634474,13566.293449452867,11769.497910472237,0.0,57751.71121432085,0.0,108530.34759562294,1796.79553898063,0.0,38142.28492654967,0.0,0.0,675890.0292870861,0.0,0.0,0.0,0.0,0.0,602051.3749464819,13566.293449452867,675890.029287086,1.0
 ,65,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,45703.35334494337,0.0,0.0,1.1373229718932672e6,0.0,0.0,0.0,177086.0269964597,0.0,779137.4019429416,19330.566328865934,960236.9448968075,1.0
 ,66,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,53264.421763337064,0.0,0.0,1.49871514884633e6,0.0,0.0,0.0,521269.05266604316,0.0,1.3004064546089848e6,19330.566328865934,977446.0961802867,1.0
 ,67,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,60825.49018173076,0.0,0.0,2.1882412895127437e6,0.0,0.0,0.0,1.177960615205485e6,0.0,2.4783670698144697e6,19330.566328865934,1.0102806743072588e6,1.0
 ,68,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,68386.55860012447,0.0,0.0,2.136348566713454e6,0.0,0.0,0.0,1.1285389744442569e6,0.0,3.6069060442587268e6,19330.566328865934,1.0078095922691975e6,1.0
 ,69,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,75947.62701851816,0.0,0.0,1.5779868633386334e6,0.0,0.0,0.0,596765.9236110941,0.0,4.203671967869821e6,19330.566328865934,981220.9397275393,1.0
 ,70,65386.09950262354,215993.24475105293,19199.399533426928,11769.497910472237,0.0,81731.84381379842,0.0,153595.19626741542,7429.901622954689,0.0,83377.52864147285,0.0,0.0,945113.7724967188,0.0,0.0,0.0,0.0,0.0,4.203671967869821e6,19199.399533426928,945113.7724967187,1.0
 ,71,58387.29077093644,118234.2638111463,10509.71233876856,10509.712338768559,0.0,44739.845426137756,0.0,84077.69871014848,0.0,0.0,83377.52864147285,0.0,0.0,526861.3674772182,0.0,0.0,0.0,0.0,0.0,4.203671967869821e6,10509.71233876856,526861.3674772182,1.0
 ,72,58063.01913796056,117577.61375437013,10451.3434448329,10451.3434448329,0.0,44491.36904465366,0.0,83610.7475586632,0.0,0.0,83377.52864147285,0.0,0.0,523935.2821300832,0.0,0.0,0.0,0.0,0.0,4.203671967869821e6,10451.3434448329,523935.2821300832,1.0
 ,73,65386.09950262354,15536.113890906605,1380.9879014139206,11769.497910472237,0.0,5878.865496319059,0.0,11047.903211311364,0.0,10388.510009058318,72989.01863241453,0.0,0.0,103281.39747498198,0.0,0.0,0.0,0.0,0.0,4.203671967869821e6,1380.9879014139206,103281.39747498198,1.0
 ,74,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,72989.01863241453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621069.0057822552,3.582602962087566e6,11769.497910472237,621069.0057822552,1.0
 ,75,65386.09950262354,5862.95188486482,521.1512786546507,11769.497910472237,0.0,2218.540993232848,0.0,4169.210229237206,0.0,11248.346631817587,61740.67200059695,0.0,0.0,62995.36470926407,0.0,0.0,0.0,0.0,0.0,3.582602962087566e6,521.1512786546507,62995.36470926406,1.0
 ,76,65386.09950262354,132406.8514928127,11769.497910472242,11769.497910472237,0.0,50102.752604880334,0.0,94155.98328377794,0.0,0.0,61740.67200059695,0.0,0.0,259991.63513940616,0.0,0.0,0.0,0.0,347393.600372355,3.235209361715211e6,11769.497910472242,607385.2355117603,1.0
 ,77,39507.58406040058,80002.85772231116,7111.365130872104,7111.365130872105,0.0,30273.081362122542,0.0,56890.92104697683,0.0,0.0,61740.67200059695,0.0,0.0,356499.1539930284,0.0,0.0,0.0,0.0,0.0,3.235209361715211e6,7111.365130872104,356499.15399302833,1.0
 ,78,65386.09950262354,92908.8711456875,8258.566324061112,11769.497910472237,0.0,35156.71684152815,0.0,66068.5305924889,0.0,3510.931586411127,58229.74041418581,0.0,0.0,425517.43900857365,0.0,0.0,0.0,0.0,0.0,3.235209361715211e6,8258.566324061112,425517.43900857365,1.0
 ,79,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,58229.74041418581,0.0,0.0,302047.1093219163,0.0,0.0,0.0,0.0,303124.68018023804,2.932084681534973e6,11769.497910472237,605171.7895021543,1.0
 ,80,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,58229.74041418581,0.0,0.0,186351.10883988475,0.0,0.0,0.0,0.0,424909.9438455344,2.5071747376894387e6,11769.497910472237,611261.0526854191,1.0
 ,81,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,58229.74041418581,0.0,0.0,101790.89637287697,0.0,0.0,0.0,0.0,513920.6938108057,1.993254043878633e6,11769.497910472237,615711.5901836826,1.0
 ,82,65386.09950262354,0.0,0.0,11769.497910472237,0.0,0.0,0.0,0.0,0.0,11769.497910472237,46460.242503713576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40608.20916478725,1.9526458347138457e6,0.0,40608.20916478725,1.0
 ,83,65386.09950262354,0.0,0.0,11769.497910472237,0.0,0.0,0.0,0.0,0.0,11769.497910472237,34690.74459324134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40608.20916478725,1.9120376255490584e6,0.0,40608.20916478725,1.0
 ,84,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,34690.74459324134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621069.0057822545,1.290968619766804e6,11769.497910472237,621069.0057822551,1.0
 ,85,65386.09950262354,114028.90896517655,10135.903019126805,11769.497910472237,0.0,43148.5391524228,0.0,81087.22415301444,0.0,1633.594891345434,33057.149701896196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540501.610367972,750467.0093988319,10135.903019126805,540501.6103679719,1.0
 ,86,14754.973149847408,29878.820628441,2655.8951669725334,2655.8951669725334,0.0,11306.145725802075,0.0,21247.161335780267,0.0,0.0,33057.149701896196,0.0,0.0,133142.42240346994,0.0,0.0,0.0,0.0,0.0,750467.0093988319,2655.8951669725334,133142.42240346994,1.0
 ,87,24530.072078677407,49673.39595932176,4415.4129741619345,4415.412974161934,0.0,18796.413031007352,0.0,35323.303793295476,0.0,0.0,33057.149701896196,0.0,0.0,221348.63853145053,0.0,0.0,0.0,0.0,0.0,750467.0093988319,4415.4129741619345,221348.63853145053,1.0
 ,88,65386.09950262354,132406.85149281265,11769.497910472237,11769.497910472237,0.0,50102.75260488031,0.0,94155.9832837779,0.0,0.0,33057.149701896196,0.0,0.0,459275.86764339893,0.0,0.0,0.0,0.0,137620.72405236156,612846.2853464703,11769.497910472237,596896.5916957605,1.0
 ,89,65386.09950262354,182561.67958980755,16227.70485242734,11769.497910472237,0.0,69081.33955678318,0.0,129821.63881941872,4458.206941955103,0.0,37515.3566438513,0.0,0.0,803087.1971458704,0.0,0.0,0.0,0.0,0.0,612846.2853464703,16227.70485242734,803087.1971458703,1.0
 ,90,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,45076.425062245,0.0,0.0,1.104782495995762e6,0.0,0.0,0.0,146095.09757026425,0.0,758941.3829167343,19330.566328865934,958687.3984254978,1.0
 ,91,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,52637.493480638695,0.0,0.0,1.1153273208604068e6,0.0,0.0,0.0,156137.7879175411,0.0,915079.1708342754,19330.566328865934,959189.5329428617,1.0
 ,92,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,60198.5618990324,0.0,0.0,1.3405732040095837e6,0.0,0.0,0.0,370657.6766310468,0.0,1.2857368474653224e6,19330.566328865934,969915.527378537,1.0
 ,93,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,67759.6303174261,0.0,0.0,1.9061170053645747e6,0.0,0.0,0.0,909270.8207786573,0.0,2.1950076682439796e6,19330.566328865934,996846.1845859175,1.0
 ,94,65386.09950262354,217468.87119974176,19330.566328865934,11769.497910472237,0.0,82290.22086198228,0.0,154644.53063092747,7561.068418393697,0.0,75320.6987358198,0.0,0.0,1.6703554896911168e6,0.0,0.0,0.0,684736.0439467926,0.0,2.8797437121907724e6,19330.566328865934,985619.4457443242,1.0
