Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,14,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,25799.175567970407,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,228853.89635627932,16384.635904753315,816695.889370787,1.0
 ,15,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,28624.685324947983,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,267348.17037763994,16384.635904753315,816695.889370787,1.0
 ,16,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,31450.195081925558,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,305842.44439900055,16384.635904753315,816695.889370787,1.0
 ,17,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,34275.70483890313,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,344336.71842036117,16384.635904753315,816695.889370787,1.0
 ,18,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,37101.21459588071,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,382830.9924417218,16384.635904753315,816695.889370787,1.0
 ,19,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,39926.724352858284,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136062,0.0,421325.2664630824,16384.635904753315,816695.889370787,1.0
 ,20,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,42752.23410983586,0.0,853929.8831513592,0.0,0.0,0.0,0.0,37294.00712537169,0.0,458619.2735884541,16384.635904753315,816635.8760259876,1.0
 ,21,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,45577.743866813435,0.0,819902.3166500716,0.0,0.0,0.0,0.0,4886.8009336692985,0.0,463506.07452212344,16384.635904753315,815015.5157164024,1.0
 ,22,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,48403.25362379101,0.0,719710.0375073915,0.0,0.0,0.0,0.0,0.0,100064.35596034458,363441.7185617789,16384.635904753315,819774.3934677362,1.0
 ,23,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,51228.763380768585,0.0,609075.4363696075,0.0,0.0,0.0,0.0,0.0,216521.83084222258,146919.8877195563,16384.635904753315,825597.26721183,1.0
 ,24,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,54054.27313774616,0.0,733753.1601904627,0.0,0.0,0.0,0.0,0.0,85282.12155711175,61637.76616244456,16384.635904753315,819035.2817475745,1.0
 ,25,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,56879.782894723736,0.0,830884.7587483708,0.0,0.0,0.0,0.0,15346.269598716115,0.0,76984.03576116067,16384.635904753315,815538.4891496547,1.0
 ,26,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,59705.29265170131,0.0,830884.7587483708,0.0,0.0,0.0,0.0,15346.26959871614,0.0,92330.30535987682,16384.635904753315,815538.4891496547,1.0
 ,27,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,62530.80240867889,0.0,830254.6186279765,0.0,0.0,0.0,0.0,14746.136150721548,0.0,107076.44151059836,16384.635904753315,815508.482477255,1.0
 ,28,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,65356.31216565646,0.0,840336.860554284,0.0,0.0,0.0,0.0,24348.271318633397,0.0,131424.71282923163,16384.635904753315,815988.5892356506,1.0
 ,29,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,68181.82192263403,0.0,823413.0973208393,0.0,0.0,0.0,0.0,8230.401572495632,0.0,139655.11440172727,16384.635904753315,815182.6957483437,1.0
 ,30,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,71007.33167961161,0.0,794336.6317655063,0.0,0.0,0.0,0.0,0.0,21510.046214960566,118145.06818676672,16384.635904753315,815846.677980467,1.0
 ,31,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,73832.8414365892,0.0,814231.0555665237,0.0,0.0,0.0,0.0,0.0,568.5474770475719,117576.52070971915,16384.635904753315,814799.6030435713,1.0
 ,32,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,76658.35119356678,0.0,829444.438473184,0.0,0.0,0.0,0.0,13974.536003300122,0.0,131551.05671301926,16384.635904753315,815469.9024698839,1.0
 ,33,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,79483.86095054436,0.0,829804.5185419807,0.0,0.0,0.0,0.0,14317.469402154064,0.0,145868.52611517333,16384.635904753315,815487.0491398267,1.0
 ,34,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,82309.37070752194,0.0,830254.6186279765,0.0,0.0,0.0,0.0,14746.136150721548,0.0,160614.66226589488,16384.635904753315,815508.482477255,1.0
 ,35,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,85134.88046449953,0.0,802708.4933650296,0.0,0.0,0.0,0.0,0.0,12697.560320725606,147917.10194516927,16384.635904753315,815406.0536857552,1.0
 ,36,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,87960.39022147711,0.0,813780.9554805278,0.0,0.0,0.0,0.0,0.0,1042.3370412537388,146874.76490391552,16384.635904753315,814823.2925217816,1.0
 ,37,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,90785.89997845469,0.0,814141.0355493245,0.0,0.0,0.0,0.0,0.0,663.3053898888543,146211.45951402668,16384.635904753315,814804.3409392134,1.0
 ,38,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,93611.40973543227,0.0,788395.310630361,0.0,0.0,0.0,0.0,0.0,27764.068462482017,118447.39105154466,16384.635904753315,816159.379092843,1.0
 ,39,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,96436.91949240986,0.0,772461.7675861071,0.0,0.0,0.0,0.0,0.0,44536.21903538079,73911.17201616388,16384.635904753315,816997.986621488,1.0
 ,40,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,99262.42924938744,0.0,767060.5665541567,0.0,0.0,0.0,0.0,0.0,50221.69380585492,23689.47821030896,16384.635904753315,817282.2603600117,1.0
 ,41,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,102087.93900636502,0.0,792266.1713699254,0.0,0.0,0.0,0.0,0.0,23689.47821030896,0.0,16384.635904753315,815955.6495802344,1.0
 ,42,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,104913.4487633426,0.0,818912.0964608806,0.0,0.0,0.0,4140.920791161596,0.0,0.0,0.0,16384.635904753315,814771.1756697189,1.0
 ,43,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,107738.95852032019,0.0,822872.9772176443,0.0,0.0,0.0,8101.801547925454,0.0,0.0,0.0,16384.635904753315,814771.1756697189,1.0
 ,44,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,110564.46827729777,0.0,839076.5803134956,0.0,0.0,0.0,24305.40464377671,0.0,0.0,0.0,16384.635904753315,814771.1756697189,1.0
 ,45,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,113389.97803427535,0.0,843397.5411390559,0.0,0.0,0.0,0.0,27263.205208892246,0.0,27263.205208892246,16384.635904753315,816134.3359301635,1.0
 ,46,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,116215.48779125293,0.0,851319.3026525831,0.0,0.0,0.0,36548.12698286411,0.0,0.0,27263.205208892246,16384.635904753315,814771.1756697189,1.0
 ,47,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,5854.864298355236,3029.3545413783813,119040.99754822979,0.0,841597.1407950723,0.0,0.0,0.0,0.0,22836.544625198414,0.0,50099.74983409066,16384.635904753315,818760.5961698738,1.0
 ,48,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,121866.50730520737,0.0,848888.7621882054,0.0,0.0,0.0,0.0,32492.9395414156,0.0,82592.68937550632,16384.635904753315,816395.8226467897,1.0
 ,49,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775535,0.0,124692.01706218492,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,121086.96339686692,16384.635904753315,816695.889370787,1.0
 ,50,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,127517.52681916251,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,121086.96339686692,16384.635904753315,814771.1756697189,1.0
 ,51,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,130343.03657614009,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,159581.23741822742,16384.635904753315,816695.889370787,1.0
 ,52,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,133168.54633311767,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,198075.51143958792,16384.635904753315,816695.889370787,1.0
 ,53,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,135994.05609009526,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,236569.78546094848,16384.635904753315,816695.889370787,1.0
 ,54,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,138819.56584707284,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,236569.78546094848,16384.635904753315,814771.1756697189,1.0
 ,55,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,141645.07560405042,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,275064.059482309,16384.635904753315,816695.889370787,1.0
 ,56,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,45824.432865944145,42998.92310896657,144470.58536102794,0.0,855190.1633921475,0.0,0.0,0.0,0.0,0.0,0.0,275064.059482309,16384.635904753315,855190.1633921475,1.0
 ,57,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,147296.09511800553,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,313558.3335036695,16384.635904753315,816695.889370787,1.0
 ,58,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,150121.6048749831,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,313558.3335036695,16384.635904753315,814771.1756697189,1.0
 ,59,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,152947.1146319607,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,352052.60752503,16384.635904753315,816695.889370787,1.0
 ,60,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,155772.62438893827,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,390546.88154639053,16384.635904753315,816695.889370787,1.0
 ,61,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,158598.13414591586,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,429041.15556775103,16384.635904753315,816695.889370787,1.0
 ,62,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,161423.643902894,0.0,855190.1633921475,0.0,0.0,0.0,40418.987722428516,0.0,0.0,429041.15556775103,16384.635904753315,814771.1756697189,1.0
 ,63,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,164249.15365987158,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,467535.42958911153,16384.635904753315,816695.889370787,1.0
 ,64,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,167074.66341684916,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.27402136049,0.0,506029.70361047203,16384.635904753315,816695.889370787,1.0
 ,65,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,169900.17317382674,0.0,852309.522841774,0.0,0.0,0.0,0.0,35750.806830528614,0.0,541780.5104410007,16384.635904753315,816558.7160112454,1.0
 ,66,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,172725.68293080432,0.0,736363.7406892386,0.0,0.0,0.0,0.0,0.0,82534.14208471603,459246.3683562847,16384.635904753315,818897.8827739548,1.0
 ,67,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,175551.1926877819,0.0,640762.4824237165,0.0,0.0,0.0,0.0,0.0,183167.04552210795,276079.3228341767,16384.63590475332,823929.5279458245,1.0
 ,68,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,178376.7024447595,0.0,601513.7549248768,0.0,0.0,0.0,0.0,0.0,224481.49552088656,51597.82731329014,16384.63590475331,825995.2504457631,1.0
 ,69,75328.47859875411,180396.93149925664,16035.282799933924,13559.12614777574,0.0,68262.1988793187,0.0,128282.2623994714,2476.1566521581844,0.0,180852.85909691767,0.0,749056.563114322,0.0,0.0,0.0,0.0,0.0,51597.82731329014,0.0,16035.282799933926,800654.3904276122,1.0
 ,70,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775535,0.0,183678.36885389523,0.0,823143.0372692419,0.0,0.0,0.0,8371.861599522992,0.0,0.0,0.0,16384.635904753315,814771.1756697189,1.0
 ,71,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,186503.8786108728,0.0,824133.2574584327,0.0,0.0,0.0,9362.081788713695,0.0,0.0,0.0,16384.635904753315,814771.1756697189,1.0
 ,72,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775826,0.0,189329.3883678504,0.0,855190.1633921475,0.0,0.0,0.0,40418.987722428516,0.0,0.0,0.0,16384.635904753315,814771.1756697189,1.0
 ,73,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,45824.432865944196,42998.92310896662,192154.89812482795,0.0,855190.1633921475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16384.635904753315,855190.1633921475,1.0
 ,74,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,194980.40788180553,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,0.0,16384.635904753315,814771.1756697189,1.0
 ,75,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,197805.9176387831,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,38494.2740213606,16384.635904753315,816695.889370787,1.0
 ,76,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,200631.4273957607,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,76988.5480427212,16384.635904753315,816695.889370787,1.0
 ,77,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,23475.803835216033,20650.294078238458,203456.93715273833,0.0,855190.1633921475,0.0,0.0,0.0,0.0,20007.344084651835,0.0,96995.89212737304,16384.635904753315,835182.8193074956,1.0
 ,78,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,206282.44690971592,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,96995.89212737304,16384.635904753315,814771.1756697189,1.0
 ,79,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,209107.9566666935,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,135490.16614873364,16384.635904753315,816695.889370787,1.0
 ,80,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,211933.46642367108,0.0,855190.1633921475,0.0,0.0,0.0,40418.987722428516,0.0,0.0,135490.16614873364,16384.635904753315,814771.1756697189,1.0
 ,81,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,214758.97618064866,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,173984.44017009425,16384.635904753315,816695.889370787,1.0
 ,82,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,217584.48593762625,0.0,855190.1633921475,0.0,0.0,0.0,40418.987722428516,0.0,0.0,173984.44017009425,16384.635904753315,814771.1756697189,1.0
 ,83,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,45824.432865944145,42998.92310896656,220409.99569460383,0.0,855190.1633921475,0.0,0.0,0.0,0.0,0.0,0.0,173984.44017009425,16384.635904753315,855190.1633921475,1.0
 ,84,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,223235.5054515814,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,173984.44017009425,16384.635904753315,814771.1756697189,1.0
 ,85,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,226061.015208559,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,212478.71419145487,16384.635904753315,816695.889370787,1.0
 ,86,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,228886.52496553655,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,250972.9882128155,16384.635904753315,816695.889370787,1.0
 ,87,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,231712.03472251413,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,289467.2622341761,16384.635904753315,816695.889370787,1.0
 ,88,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,234537.5444794917,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,289467.2622341761,16384.635904753315,814771.1756697189,1.0
 ,89,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,237363.0542364693,0.0,855190.1633921475,0.0,0.0,0.0,0.0,38494.2740213606,0.0,327961.5362555367,16384.635904753315,816695.889370787,1.0
 ,90,75328.47859875411,184327.15392847479,16384.635904753315,13559.12614777574,0.0,69749.39504653486,0.0,131077.08723802652,2825.5097569775753,0.0,240188.56399344688,0.0,855190.1633921475,0.0,0.0,0.0,40418.98772242863,0.0,0.0,327961.5362555367,16384.635904753315,814771.1756697189,1.0
