Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,1459,10816.879248391378,21904.18047799254,1947.0382647104482,1947.0382647104482,0.0,0.0,0.0,15576.306117683585,0.0,0.0,0.0,0.0,80229.46944027187,0.0,0.0,0.0,0.0,1947.0382647104482,80229.46944027187,1.0
 ,1460,10816.879248391378,21904.18047799254,1947.0382647104482,1947.0382647104482,0.0,0.0,0.0,15576.306117683585,0.0,0.0,0.0,0.0,80229.46944027187,0.0,0.0,0.0,0.0,1947.0382647104482,80229.46944027187,1.0
 ,1461,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1462,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1463,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1464,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1465,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1466,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1467,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1468,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1469,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013595,0.0,1.1087173507327125e-10,0.0,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1470,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1471,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1472,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1473,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1474,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013595,0.0,1.1087173507327125e-10,0.0,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1475,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1476,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135975,0.0,3.4428591417489495e-10,0.0,3.4428591417489495e-10,9735.19132355224,401147.3472013594,1.0
 ,1477,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,2.217434701465425e-10,9735.19132355224,401147.3472013594,1.0
 ,1478,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1479,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1480,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1481,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013595,0.0,1.1087173507327125e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1482,54084.39624195688,109520.90238996268,9735.191323552239,9735.191323552239,0.0,0.0,0.0,77881.53058841791,0.0,0.0,0.0,0.0,401147.34720135934,0.0,0.0,0.0,0.0,9735.191323552239,401147.34720135934,1.0
 ,1483,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1484,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135987,0.0,4.43486940293085e-10,0.0,4.43486940293085e-10,9735.19132355224,401147.3472013594,1.0
 ,1485,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,3.326152052198137e-10,9735.19132355224,401147.3472013594,1.0
 ,1486,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,2.217434701465425e-10,9735.19132355224,401147.3472013594,1.0
 ,1487,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1488,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1489,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1490,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1491,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135963,0.0,2.4508488805670486e-10,0.0,2.4508488805670486e-10,9735.19132355224,401147.3472013594,1.0
 ,1492,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,1.2254244402835243e-10,9735.19132355224,401147.3472013594,1.0
 ,1493,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,0.0,9735.19132355224,401147.3472013594,1.0
 ,1494,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1495,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1496,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1497,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1498,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1499,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1500,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1501,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1502,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1503,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1504,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1505,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1506,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1507,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135975,0.0,3.4428591417489495e-10,0.0,2.334141791016237e-10,9735.19132355224,401147.3472013594,1.0
 ,1508,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1509,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1510,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1511,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1512,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1513,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1514,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1515,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1516,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1517,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1518,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1519,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1520,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1521,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1522,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1523,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1524,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1525,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1526,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013595,0.0,1.2254244402835243e-10,0.0,1.2254244402835243e-10,9735.19132355224,401147.3472013594,1.0
 ,1527,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,0.0,9735.19132355224,401147.3472013594,1.0
 ,1528,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,-1.2254244402835243e-10,9735.19132355224,401147.3472013594,1.0
 ,1529,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,-2.334141791016237e-10,9735.19132355224,401147.3472013594,1.0
 ,1530,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,-3.4428591417489495e-10,9735.19132355224,401147.3472013594,1.0
 ,1531,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,-3.4428591417489495e-10,9735.19132355224,401147.3472013594,1.0
 ,1532,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,-3.4428591417489495e-10,9735.19132355224,401147.3472013594,1.0
 ,1533,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,-3.4428591417489495e-10,9735.19132355224,401147.3472013594,1.0
 ,1534,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135975,0.0,3.4428591417489495e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1535,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1536,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1537,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1538,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1539,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1540,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,-1.2254244402835243e-10,9735.19132355224,401147.3472013594,1.0
 ,1541,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,-2.4508488805670486e-10,9735.19132355224,401147.3472013594,1.0
 ,1542,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,-2.4508488805670486e-10,9735.19132355224,401147.3472013594,1.0
 ,1543,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135963,0.0,0.0,-2.4508488805670486e-10,0.0,9735.19132355224,401147.3472013594,1.0
 ,1544,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1545,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1546,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1547,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1548,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1549,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1550,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1551,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1552,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1553,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1554,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1555,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1556,54084.39624195688,109520.90238996268,9735.191323552239,9735.191323552239,0.0,0.0,0.0,77881.53058841791,0.0,0.0,0.0,0.0,401147.34720135934,0.0,0.0,0.0,0.0,9735.191323552239,401147.34720135934,1.0
 ,1557,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1558,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1559,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1560,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135963,0.0,2.217434701465425e-10,0.0,2.217434701465425e-10,9735.19132355224,401147.3472013594,1.0
 ,1561,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1562,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1563,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1564,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1565,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1566,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,-1.1087173507327125e-10,0.0,-1.1087173507327125e-10,9735.19132355224,401147.3472013594,1.0
 ,1567,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013593,0.0,0.0,1.2254244402835243e-10,-2.334141791016237e-10,9735.19132355224,401147.3472013594,1.0
 ,1568,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.34720135963,0.0,2.334141791016237e-10,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1569,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
 ,1570,54084.39624195689,109520.9023899627,9735.19132355224,9735.19132355224,0.0,0.0,0.0,77881.53058841793,0.0,0.0,0.0,0.0,401147.3472013594,0.0,0.0,0.0,0.0,9735.19132355224,401147.3472013594,1.0
