Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,7240.014296964864,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,18182.323872754816,16249.409411255821,666078.1517768241,1.0
 ,12,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,8617.05871345154,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626569,0.0,52006.66013844481,16249.409411255821,667769.3685901086,1.0
 ,13,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,9994.103129938218,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,85830.99640413478,16249.409411255821,667769.3685901086,1.0
 ,14,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,11371.147546424894,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,119655.33266982477,16249.409411255821,667769.3685901086,1.0
 ,15,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,12748.191962911571,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,153479.6689355143,16249.409411255821,667769.3685901086,1.0
 ,16,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164865312,0.0,14125.236379398102,0.0,701593.7048557986,0.0,0.0,0.0,35515.55307897462,0.0,0.0,153479.6689355143,16249.409411255821,666078.151776824,1.0
 ,17,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,15502.280795884779,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,187304.00520120427,16249.409411255821,667769.3685901086,1.0
 ,18,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,16879.325212371456,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,221128.34146689426,16249.409411255821,667769.3685901086,1.0
 ,19,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,18256.369628858134,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,254952.67773258424,16249.409411255821,667769.3685901086,1.0
 ,20,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,19633.414045344813,0.0,700559.777290748,0.0,0.0,0.0,0.0,32839.643346594115,0.0,287792.32107917836,16249.409411255821,667720.1339441538,1.0
 ,21,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,21010.45846183149,0.0,672643.7330343805,0.0,0.0,0.0,0.0,6252.934531006044,0.0,294045.2556101844,16249.409411255821,666390.7985033744,1.0
 ,22,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,22387.50287831817,0.0,590446.4916128537,0.0,0.0,0.0,0.0,0.0,79612.2738568112,214432.9817533732,16249.409411255825,670058.7654696648,1.0
 ,23,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,23764.547294804845,0.0,499682.421795193,0.0,0.0,0.0,0.0,0.0,175153.39998066437,39279.58177270883,16249.409411255821,674835.8217758574,1.0
 ,24,82624.2499709397,175046.8921065343,15559.72374280305,14872.364994769145,0.0,0.0,0.0,124477.7899424244,687.3587480339235,0.0,24451.906042838767,0.0,601967.3987662753,0.0,0.0,0.0,0.0,0.0,39279.58177270883,0.0,15559.72374280305,641246.9805389838,1.0
 ,25,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,25828.950459325442,0.0,681653.6732441075,0.0,0.0,0.0,0.0,14833.82996884136,0.0,14833.82996884136,16249.409411255818,666819.8432752661,1.0
 ,26,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,27205.994875812103,0.0,681653.6732441075,0.0,0.0,0.0,0.0,14833.829968841279,0.0,29667.65993768264,16249.409411255821,666819.8432752662,1.0
 ,27,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,28583.03929229878,0.0,681136.7094615821,0.0,0.0,0.0,0.0,14341.48350929329,0.0,44009.14344697593,16249.409411255821,666795.2259522888,1.0
 ,28,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,29960.08370878546,0.0,689408.1299819874,0.0,0.0,0.0,0.0,22219.02686206025,0.0,66228.17030903618,16249.409411255821,667189.1031199271,1.0
 ,29,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,31337.12812527214,0.0,675523.9598227357,0.0,0.0,0.0,0.0,8996.007662772954,0.0,75224.17797181194,16249.409411255821,666527.9521599627,1.0
 ,30,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,32714.172541758817,0.0,651669.7738576386,0.0,0.0,0.0,0.0,0.0,15166.713599145143,60057.464372666785,16249.409411255883,666836.4874567837,1.0
 ,31,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,34091.216958245495,0.0,667991.0589916524,0.0,0.0,0.0,0.0,1821.8163950745493,0.0,61879.28076774134,16249.409411255821,666169.2425965779,1.0
 ,32,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,35468.261374732174,0.0,680472.0417411925,0.0,0.0,0.0,0.0,13708.466632731695,0.0,75587.74740047303,16249.409411255821,666763.5751084607,1.0
 ,33,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,36845.30579121885,0.0,680767.4496169211,0.0,0.0,0.0,0.0,13989.807466759014,0.0,89577.55486723204,16249.409411255821,666777.642150162,1.0
 ,34,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,38222.35020770553,0.0,681136.7094615821,0.0,0.0,0.0,0.0,14341.483509293314,0.0,103919.03837652536,16249.409411255821,666795.2259522888,1.0
 ,35,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,39599.39462419221,0.0,658538.0069683322,0.0,0.0,0.0,0.0,0.0,7936.994535254612,95982.04384127076,16249.409411255821,666475.0015035869,1.0
 ,36,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,40976.43904067889,0.0,667621.7991469916,0.0,0.0,0.0,0.0,1470.1403525404055,0.0,97452.18419381116,16249.409411255821,666151.6587944512,1.0
 ,37,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,42353.48345716556,0.0,667917.2070227202,0.0,0.0,0.0,0.0,1751.481186567717,0.0,99203.66538037888,16249.409411255821,666165.7258361526,1.0
 ,38,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,43730.52787365224,0.0,646795.5439081142,0.0,0.0,0.0,0.0,0.0,20297.481967063097,78906.18341331578,16249.409411255821,667093.0258751772,1.0
 ,39,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,45107.572290138916,0.0,633723.7454071166,0.0,0.0,0.0,0.0,0.0,34057.26986285053,44848.91355046525,16249.409411255834,667781.0152699671,1.0
 ,40,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,46484.616706625595,0.0,629292.6272711853,0.0,0.0,0.0,0.0,0.0,38721.60474277776,6127.308807687491,16249.409411255821,668014.232013963,1.0
 ,41,82624.2499709397,179827.37164073126,15984.65525695389,14872.364994769145,0.0,0.0,0.0,127877.24205563113,1112.2902621847709,0.0,47596.90696881036,0.0,649971.1785721983,0.0,0.0,0.0,0.0,0.0,6127.308807687491,0.0,15984.65525695389,656098.4873798856,1.0
 ,42,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866785,0.0,48973.95138529704,0.0,671831.3613761263,0.0,0.0,0.0,5753.209599302172,0.0,0.0,0.0,16249.409411255821,666078.1517768241,1.0
 ,43,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,50350.99580178372,0.0,675080.8480091427,0.0,0.0,0.0,9002.69623231855,0.0,0.0,0.0,16249.409411255821,666078.1517768241,1.0
 ,44,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866713,0.0,51728.04021827039,0.0,688374.2024169368,0.0,0.0,0.0,22296.050640112626,0.0,0.0,0.0,16249.409411255821,666078.1517768241,1.0
 ,45,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,53105.08463475707,0.0,691919.0969256818,0.0,0.0,0.0,25840.94514885768,0.0,0.0,0.0,16249.409411255821,666078.1517768241,1.0
 ,46,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,54482.12905124375,0.0,698418.0701917144,0.0,0.0,0.0,0.0,30799.922299895523,0.0,30799.922299895523,16249.409411255821,667618.1478918189,1.0
 ,47,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866421,0.0,55859.17346773039,0.0,690442.057547038,0.0,0.0,0.0,24363.90577021383,0.0,0.0,30799.922299895523,16249.409411255821,666078.1517768241,1.0
 ,48,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,57236.21788421707,0.0,696424.0670305453,0.0,0.0,0.0,0.0,28900.87167021068,0.0,59700.7939701062,16249.409411255821,667523.1953603347,1.0
 ,49,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,58613.26230070375,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,59700.7939701062,16249.409411255821,666078.1517768241,1.0
 ,50,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,59990.306717190426,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,59700.7939701062,16249.409411255821,666078.1517768241,1.0
 ,51,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,61367.351133677104,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626569,0.0,93525.1302357962,16249.409411255821,667769.3685901086,1.0
 ,52,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,62744.39555016378,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,93525.1302357962,16249.409411255821,666078.1517768241,1.0
 ,53,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,64121.43996665046,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,127349.46650148617,16249.409411255821,667769.3685901086,1.0
 ,54,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,65498.48438313714,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,127349.46650148617,16249.409411255821,666078.1517768241,1.0
 ,55,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,66875.52879962382,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,161173.80276717615,16249.409411255821,667769.3685901086,1.0
 ,56,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,68252.5732161105,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,161173.80276717615,16249.409411255821,666078.1517768241,1.0
 ,57,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,39159.5476919914,37782.50327550472,69629.61763259718,0.0,701593.7048557986,0.0,0.0,0.0,0.0,0.0,0.0,161173.80276717615,16249.409411255821,701593.7048557985,1.0
 ,58,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,71006.66204908385,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,161173.80276717615,16249.409411255821,666078.1517768241,1.0
 ,59,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,72383.70646557053,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,194998.13903286614,16249.409411255821,667769.3685901086,1.0
 ,60,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.044416486664,0.0,73760.7508820572,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,194998.13903286614,16249.409411255821,666078.1517768241,1.0
 ,61,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,75137.79529854388,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,228822.47529855612,16249.409411255821,667769.3685901086,1.0
 ,62,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1572.7080600063346,195.66364351965785,76514.83971503055,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33649.17071815805,0.0,262471.64601671416,16249.409411255821,667944.5341376405,1.0
 ,63,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866785,0.0,77891.88413151723,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,262471.64601671416,16249.409411255821,666078.1517768241,1.0
 ,64,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,39159.5476919914,37782.50327550472,79268.92854800311,0.0,701593.7048557986,0.0,0.0,0.0,0.0,0.0,0.0,262471.64601671416,16249.409411255821,701593.7048557985,1.0
 ,65,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,80645.97296448979,0.0,699230.4418499685,0.0,0.0,0.0,0.0,31573.609593470843,0.0,294045.2556101844,16249.409411255821,667656.8322564977,1.0
 ,66,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,82023.01738097647,0.0,604109.1058653087,0.0,0.0,0.0,0.0,0.0,65230.574643700646,228814.68096648375,16249.409411255825,669339.6805090093,1.0
 ,67,82624.2499709397,170607.80573772537,15165.138287797812,14872.364994769145,0.0,0.0,0.0,121321.1063023825,292.7732930286701,0.0,82315.79067400514,0.0,525678.3148593237,0.0,0.0,0.0,0.0,0.0,103446.89308658168,125367.78787990207,15165.138287797812,629125.2079459053,1.0
 ,68,82624.2499709397,167314.10619115282,14872.364994769141,14872.364994769145,0.0,0.0,0.0,118978.91995815313,0.0,0.0,82315.79067400514,0.0,493478.8564048891,0.0,0.0,0.0,0.0,0.0,125367.78787990207,0.0,14872.364994769143,618846.6442847912,1.0
 ,69,82624.2499709397,167877.0162437754,14922.401443891147,14872.364994769145,0.0,0.0,0.0,119379.21155112918,50.03644912200421,0.0,82365.82712312715,0.0,614522.2334847474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14922.401443891145,614522.2334847472,1.0
 ,70,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,83742.87153961383,0.0,675302.4039159392,0.0,0.0,0.0,9224.25213911503,0.0,0.0,0.0,16249.409411255821,666078.1517768241,1.0
 ,71,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,85119.9159561005,0.0,676114.7755741932,0.0,0.0,0.0,0.0,9558.689330827689,0.0,9558.689330827689,16249.409411255821,666556.0862433655,1.0
 ,72,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,86496.96037258719,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,9558.689330827689,16249.409411255821,666078.1517768241,1.0
 ,73,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,87874.00478907386,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,9558.689330827689,16249.409411255821,666078.1517768241,1.0
 ,74,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,89251.04920556054,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,43383.02559651766,16249.409411255821,667769.3685901086,1.0
 ,75,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,90628.09362204722,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,43383.02559651766,16249.409411255821,666078.1517768241,1.0
 ,76,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,92005.1380385339,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626569,0.0,77207.36186220766,16249.409411255821,667769.3685901086,1.0
 ,77,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866785,0.0,93382.18245502058,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,77207.36186220766,16249.409411255821,666078.1517768241,1.0
 ,78,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,94759.22687150726,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,111031.69812789763,16249.409411255821,667769.3685901086,1.0
 ,79,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,96136.27128799394,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,111031.69812789763,16249.409411255821,666078.1517768241,1.0
 ,80,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,39159.5476919914,37782.50327550472,97513.31570448061,0.0,701593.7048557986,0.0,0.0,0.0,0.0,0.0,0.0,111031.69812789763,16249.409411255821,701593.7048557985,1.0
 ,81,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,98890.36012096729,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,111031.69812789763,16249.409411255821,666078.1517768241,1.0
 ,82,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,100267.40453745397,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,111031.69812789763,16249.409411255821,666078.1517768241,1.0
 ,83,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866785,0.0,101644.44895394065,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,111031.69812789763,16249.409411255821,666078.1517768241,1.0
 ,84,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164864748,0.0,103021.49337042712,0.0,701593.7048557986,0.0,0.0,0.0,35515.553078974735,0.0,0.0,111031.69812789763,16249.409411255821,666078.1517768239,1.0
 ,85,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,104398.5377869138,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,111031.69812789763,16249.409411255821,666078.1517768241,1.0
 ,86,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,105775.58220340048,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,144856.03439358762,16249.409411255821,667769.3685901086,1.0
 ,87,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,107152.62661988716,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,144856.03439358762,16249.409411255821,666078.1517768241,1.0
 ,88,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,108529.67103637384,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,144856.03439358762,16249.409411255821,666078.1517768241,1.0
 ,89,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,109906.71545286052,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,144856.03439358762,16249.409411255821,666078.1517768241,1.0
 ,90,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,111283.7598693472,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,178680.3706592776,16249.409411255821,667769.3685901086,1.0
 ,91,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,112660.80428583387,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,178680.3706592776,16249.409411255821,666078.1517768241,1.0
 ,92,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,114037.84870232054,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,212504.70692496758,16249.409411255821,667769.3685901086,1.0
 ,93,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,115414.89311880722,0.0,701593.7048557986,0.0,0.0,0.0,35515.5530789745,0.0,0.0,212504.70692496758,16249.409411255821,666078.1517768241,1.0
 ,94,82624.2499709397,182805.855876628,16249.409411255821,14872.364994769145,0.0,0.0,0.0,129995.27529004657,1377.0444164866767,0.0,116791.9375352939,0.0,701593.7048557986,0.0,0.0,0.0,0.0,33824.33626568998,0.0,246329.04319065757,16249.409411255821,667769.3685901086,1.0
