Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,30205.969704940195,0.0,0.0,661315.0164729388,207087.39497911156,0.0,0.0,38769.11364924429,0.0,38769.11364924429,20532.92958148103,829633.297802806,1.0
 ,12,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,12538.44817804561,4674.972816159356,38069.44506682648,0.0,0.0,702055.1276991364,223330.30239812355,0.0,0.0,88853.4414568822,0.0,127622.55510612649,20532.92958148103,836531.9886403778,1.0
 ,13,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,45932.920428712736,0.0,0.0,650904.6519853924,212106.45825190868,0.0,0.0,33634.54106376883,0.0,161257.09616989532,20532.92958148103,829376.5691735323,1.0
 ,14,70385.85677552652,203968.4933306434,18130.532740501636,12669.454219594774,0.0,0.0,0.0,145044.2619240131,5461.078520906861,0.0,51393.9989496196,0.0,0.0,552478.7944539934,181839.38695155832,0.0,0.0,0.0,0.0,161257.09616989532,18130.532740501636,734318.1814055517,1.0
 ,15,70385.85677552652,178844.85969922366,15897.320862153216,12669.454219594774,0.0,0.0,0.0,127178.56689722573,3227.8666425584397,0.0,54621.86559217804,0.0,0.0,489515.09135928,158002.3316071405,0.0,0.0,0.0,0.0,161257.09616989532,15897.320862153216,647517.4229664205,1.0
 ,16,70385.85677552652,191818.76599360688,17050.5569772095,12669.454219594774,0.0,0.0,0.0,136404.455817676,4381.102757614727,0.0,59002.96834979276,0.0,0.0,527145.5384575159,165196.0099834268,0.0,0.0,0.0,0.0,161257.09616989532,17050.5569772095,692341.5484409425,1.0
 ,17,70385.85677552652,173702.55973501384,15440.22753200123,12669.454219594774,0.0,0.0,0.0,123521.82025600984,2770.7733124064544,0.0,61773.741662199216,0.0,0.0,481581.0700917574,148169.99218164946,0.0,0.0,0.0,0.0,161257.09616989532,15440.22753200123,629751.0622734069,1.0
 ,18,70385.85677552652,142531.35997044123,12669.454219594778,12669.454219594774,0.0,0.0,0.0,101355.63375675822,0.0,0.0,61773.741662199216,0.0,0.0,389971.3265824745,121150.3868593628,0.0,0.0,0.0,11510.08987188575,149747.00629800957,12669.454219594778,522631.8033137231,1.0
 ,19,70385.85677552652,142531.3599704412,12669.454219594774,12669.454219594774,0.0,0.0,0.0,101355.6337567582,0.0,0.0,61773.741662199216,0.0,0.0,375758.72050853615,117571.98033559651,0.0,0.0,0.0,30237.471553679974,119509.53474432959,12669.454219594774,523568.17239781265,1.0
 ,20,70385.85677552652,117182.29074826119,10416.203622067662,12669.454219594774,0.0,0.0,0.0,83329.6289765413,0.0,2253.2505975271124,59520.491064672104,0.0,0.0,332140.4402304107,104454.28827038498,0.0,0.0,0.0,0.0,119509.53474432959,10416.203622067662,436594.72850079567,1.0
 ,21,54500.30515198154,110363.11793276262,9810.054927356678,9810.054927356678,0.0,0.0,0.0,78480.43941885342,0.0,0.0,59520.491064672104,0.0,0.0,308029.85803080373,96202.31155051538,0.0,0.0,0.0,0.0,119509.53474432959,9810.054927356678,404232.1695813191,1.0
 ,22,70385.85677552652,142531.3599704412,12669.454219594774,12669.454219594774,0.0,0.0,0.0,101355.6337567582,0.0,0.0,59520.491064672104,0.0,0.0,321628.8015518321,99825.09389891237,0.0,0.0,0.0,105897.26670461493,13612.268039714661,12669.454219594774,527351.1621553594,1.0
 ,23,70385.85677552652,119296.10273498921,10604.09802088793,12669.454219594774,0.0,0.0,0.0,84832.78416710344,0.0,2065.356198706846,57455.13486596526,0.0,0.0,341961.9879898754,101759.22275617528,0.0,0.0,0.0,0.0,13612.268039714661,10604.09802088793,443721.2107460507,1.0
 ,24,54019.84943008674,109390.19509592564,9723.572897415612,9723.572897415614,0.0,0.0,0.0,77788.5831793249,0.0,0.0,57455.13486596526,0.0,0.0,307160.0306431241,93508.56882041866,0.0,0.0,0.0,0.0,13612.268039714661,9723.572897415612,400668.59946354263,1.0
 ,25,33414.75484890208,67664.87856902671,6014.655872802375,6014.655872802374,0.0,0.0,0.0,48117.246982419,0.0,0.0,57455.13486596526,0.0,0.0,191604.1648116385,56235.16032484629,0.0,0.0,0.0,0.0,13612.268039714661,6014.655872802375,247839.32513648478,1.0
 ,26,70385.85677552652,36417.344329816566,3237.0972737614725,12669.454219594774,0.0,0.0,0.0,25896.77819009178,0.0,9432.356945833302,48022.777920131964,0.0,0.0,132480.12392200262,31824.561611942398,0.0,0.0,0.0,0.0,13612.268039714661,3237.0972737614725,164304.68553394498,1.0
 ,27,23820.532996345697,48236.57931760004,4287.695939342226,4287.695939342226,0.0,0.0,0.0,34301.567514737806,0.0,0.0,48022.777920131964,0.0,0.0,148641.52009384386,28036.861923364464,0.0,0.0,0.0,0.0,13612.268039714661,4287.695939342226,176678.38201720832,1.0
 ,28,19303.60042155847,39089.790853655904,3474.648075880525,3474.6480758805246,0.0,0.0,0.0,27797.1846070442,0.0,0.0,48022.777920131964,0.0,0.0,123363.43825654259,19812.572545182924,0.0,0.0,0.0,0.0,13612.268039714661,3474.648075880525,143176.01080172553,1.0
 ,29,14269.785017556855,28896.31466055263,2568.561303160234,2568.561303160234,0.0,0.0,0.0,20548.49042528187,0.0,0.0,48022.777920131964,0.0,0.0,93338.51271419556,12501.374622587247,0.0,0.0,0.0,0.0,13612.268039714661,2568.561303160234,105839.88733678279,1.0
 ,30,35438.853418379076,71763.67817221764,6378.993615308234,6378.9936153082335,0.0,0.0,0.0,51031.948922465876,0.0,0.0,48022.777920131964,0.0,0.0,225794.76957003953,37057.42116241674,0.0,0.0,0.0,0.0,13612.268039714661,6378.993615308234,262852.1907324563,1.0
 ,31,58728.115564814485,118924.43401874934,10571.060801666608,10571.060801666608,0.0,0.0,0.0,84568.48641333287,0.0,0.0,48022.777920131964,0.0,0.0,374031.5710334137,61558.53261803821,0.0,0.0,0.0,0.0,13612.268039714661,10571.060801666608,435590.1036514518,1.0
 ,32,45679.19156023015,92500.36290946607,8222.25448084143,8222.254480841428,0.0,0.0,0.0,65778.03584673144,0.0,0.0,48022.777920131964,0.0,0.0,297828.7392323775,40976.679519322126,0.0,0.0,0.0,0.0,13612.268039714661,8222.25448084143,338805.4187516996,1.0
 ,33,47507.84441471132,96203.38493979037,8551.411994648033,8551.411994648037,0.0,0.0,0.0,68411.29595718427,0.0,0.0,48022.777920131964,0.0,0.0,299132.78944669256,40304.20717976835,0.0,0.0,0.0,13612.268039714661,0.0,8551.411994648033,353049.26466617535,1.0
 ,34,70385.85677552652,179719.49641707714,15975.066348184635,12669.454219594774,0.0,0.0,0.0,127800.53078547708,3305.612128589859,0.0,51328.39004872182,0.0,0.0,562804.1645027866,87735.07973288886,0.0,0.0,0.0,0.0,0.0,15975.066348184635,650539.2442356754,1.0
 ,35,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,59191.86541060807,0.0,0.0,909533.8788713973,159639.7392474102,0.0,241478.77599846374,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,36,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,67055.34077249432,0.0,0.0,920975.2804015962,168050.17121967874,0.0,261330.6095009311,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,37,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,74918.81613438058,0.0,0.0,881375.8606023246,182042.63949065874,0.0,235723.65797263954,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,38,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,82782.29149626684,0.0,0.0,861131.4591092973,190920.966838437,0.0,224357.58382739045,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,39,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,90645.76685815307,0.0,0.0,836773.2630856513,202368.25604858148,0.0,211446.67701388896,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,40,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,98509.24222003933,0.0,0.0,845041.6897109568,215222.28795291457,0.0,232569.13554352755,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,41,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,106372.7175819256,0.0,0.0,955994.4570258969,252854.6266128577,0.0,381154.24151841074,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,42,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,114236.19294381184,0.0,0.0,967349.4018813715,262391.0371867178,0.0,402045.59694774554,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,43,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,122099.6683056981,0.0,0.0,920383.422301678,261107.26266479687,0.0,353795.84284613107,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,44,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,129963.14366758436,0.0,0.0,906545.3373456863,266145.7213954939,0.0,344996.2166208364,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,45,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,137826.6190294706,0.0,0.0,872276.9795650137,261776.7085192287,0.0,306358.8459638986,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,46,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,145690.09439135686,0.0,0.0,801141.9450199101,249525.74874597785,0.0,222972.85164554417,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,47,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,153553.56975324312,0.0,0.0,740676.6269079085,238045.33014125668,0.0,93703.90248442814,54593.53566132688,0.0,54593.53566132688,20532.92958148103,830424.5189034102,1.0
 ,48,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,161417.04511512938,0.0,0.0,709503.5930759619,230187.98757837882,0.0,0.0,106663.56050856844,0.0,161257.09616989532,20532.92958148103,833028.0201457723,1.0
 ,49,70385.85677552652,229020.4507305796,20357.373398273743,12669.454219594774,0.0,0.0,0.0,162858.98718618994,7687.919178678964,0.0,169104.9642938083,0.0,0.0,625932.3660768018,194938.93637011835,0.0,0.0,0.0,0.0,161257.09616989532,20357.373398273743,820871.3024469202,1.0
 ,50,70385.85677552652,207485.03232338652,18443.113984301024,12669.454219594774,0.0,0.0,0.0,147544.9118744082,5773.659764706245,0.0,174878.62405851454,0.0,0.0,581242.2881939757,165225.34006822613,0.0,0.0,0.0,0.0,161257.09616989532,18443.113984301024,746467.6282622018,1.0
 ,51,70385.85677552652,171963.15933363256,15285.614162989561,12669.454219594774,0.0,0.0,0.0,122284.91330391649,2616.159943394782,0.0,177494.7840019093,0.0,0.0,491619.2513704794,132122.2791495107,0.0,0.0,0.0,0.0,161257.09616989532,15285.614162989561,623741.5305199901,1.0
 ,52,70385.85677552652,142531.3599704412,12669.454219594774,12669.454219594774,0.0,0.0,0.0,101355.6337567582,0.0,0.0,177494.7840019093,0.0,0.0,331075.8561972037,87251.13826087871,0.0,0.0,0.0,109188.74143373295,52068.354736162364,12669.454219594774,527515.7358918153,1.0
 ,53,70385.85677552652,39291.07986132783,3492.5404321180295,12669.454219594774,0.0,0.0,0.0,27940.323456944236,0.0,9176.913787476744,168317.87021443257,0.0,0.0,138106.17509607904,35886.99047840825,0.0,0.0,0.0,0.0,52068.354736162364,3492.5404321180295,173993.16557448727,1.0
 ,54,5939.733207693973,12027.959745580296,1069.1519773849152,1069.1519773849152,0.0,0.0,0.0,8553.215819079322,0.0,0.0,168317.87021443257,0.0,0.0,34655.1653848406,9400.207049951086,0.0,0.0,0.0,0.0,52068.354736162364,1069.1519773849152,44055.37243479168,1.0
 ,55,6669.0737740654395,13504.874392482512,1200.433279331779,1200.4332793317792,0.0,0.0,0.0,9603.466234654232,0.0,0.0,168317.87021443257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52068.354736162364,0.0,1200.433279331779,52068.35473616235,1.0
 ,56,1177.0668224755657,0.0,0.0,211.87202804560184,0.0,0.0,0.0,0.0,0.0,211.87202804560184,168105.99818638698,0.0,0.0,0.0,694.4694252605838,0.0,0.0,0.0,0.0,0.0,0.0,694.4694252605838,1.0
 ,57,70385.85677552652,1136.7142899912503,101.04127022144448,12669.454219594774,0.0,0.0,0.0,808.3301617715558,0.0,12568.41294937333,155537.58523701364,0.0,0.0,34381.048266620535,10978.91315805784,0.0,0.0,0.0,0.0,0.0,101.04127022144448,45359.961424678375,1.0
 ,58,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,163401.0605988999,0.0,0.0,1.0449120974008867e6,248885.02841405157,0.0,466102.2836945944,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,59,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,171264.53596078616,0.0,0.0,1.05663362123711e6,276768.42070009233,0.0,505707.1998168586,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,60,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,179128.0113226724,0.0,0.0,1.0559373688205772e6,283357.51159811276,0.0,511600.0382983461,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,61,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,186991.48668455865,0.0,0.0,1.051665425907993e6,283662.29315281776,0.0,507632.87694046693,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,62,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,194854.9620464449,0.0,0.0,1.0375968597720575e6,281678.74301234714,0.0,491580.7606640608,0.0,0.0,0.0,20532.92958148103,827694.8421203438,1.0
 ,63,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,202718.43740833117,0.0,0.0,848808.9031562379,258909.93949816606,0.0,153040.35856531782,120936.80187499276,0.0,120936.80187499276,20532.92958148103,833741.6822140934,1.0
 ,64,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,210581.91277021743,0.0,0.0,662200.2495077463,207830.90162224523,0.0,0.0,40320.29429490257,0.0,161257.09616989532,20532.92958148103,829710.8568350889,1.0
 ,65,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,218445.3881321037,0.0,0.0,609334.0279311193,186363.52097219822,0.0,0.0,0.0,33681.3612810803,127575.73488881502,20532.92958148103,829378.9101843978,1.0
 ,66,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,226308.86349398995,0.0,0.0,591800.0590258082,171352.96723893192,0.0,0.0,0.0,67938.75353221435,59636.98135660066,20532.92958148103,831091.7797969545,1.0
 ,67,70385.85677552652,228168.21752541084,20281.619335592077,12669.454219594774,0.0,0.0,0.0,162252.95468473661,7612.1651159973535,0.0,233921.0286099873,0.0,0.0,609966.5832100352,167532.92107294963,0.0,0.0,0.0,42555.136617228345,17081.844739372318,20281.619335592077,820054.6409002128,1.0
 ,68,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,241784.50397187355,0.0,0.0,651627.1220238687,178012.96015333978,0.0,0.0,1852.6095779663592,0.0,18934.454317338677,20532.92958148103,827787.4725992421,1.0
 ,69,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,249647.9793337598,0.0,0.0,726528.7956355388,199567.7590862002,0.0,0.0,93715.91676323344,0.0,112650.37108057212,20532.92958148103,832380.6379585054,1.0
 ,70,70385.85677552652,230995.45779166155,20532.92958148103,12669.454219594774,0.0,0.0,0.0,164263.43665184823,7863.475361886254,0.0,257511.45469564607,0.0,0.0,690219.4045672459,188512.4988968873,0.0,0.0,48606.7250893232,0.0,161257.09616989532,20532.92958148103,830125.1783748099,1.0
 ,71,70385.85677552652,229068.33326755144,20361.62962378235,12669.454219594774,0.0,0.0,0.0,162893.0369902588,7692.175404187575,0.0,265203.63009983365,0.0,0.0,645095.786227767,175940.94772424997,0.0,0.0,0.0,0.0,161257.09616989532,20361.62962378235,821036.733952017,1.0
 ,72,70385.85677552652,203836.05960041977,18118.760853370648,12669.454219594774,0.0,0.0,0.0,144950.08682696518,5449.306633775871,0.0,270652.93673360953,0.0,0.0,576273.8103979711,157586.81982708743,0.0,0.0,0.0,0.0,161257.09616989532,18118.760853370648,733860.6302250585,1.0
 ,73,70385.85677552652,156215.23014009048,13885.79823467471,12669.454219594774,0.0,0.0,0.0,111086.38587739768,1216.344015079936,0.0,271869.2807486895,0.0,0.0,447518.785138738,121814.52490251958,0.0,0.0,0.0,0.0,161257.09616989532,13885.79823467471,569333.3100412575,1.0
 ,74,70385.85677552652,142531.35997044132,12669.454219594783,12669.454219594774,0.0,0.0,0.0,101355.63375675827,0.0,0.0,271869.2807486895,0.0,0.0,341059.7328560726,91866.54066049057,0.0,0.0,0.0,93821.07926691142,67436.0169029839,12669.454219594783,526747.3527834746,1.0
 ,75,68568.29771505827,138850.80287299302,12342.29358871049,12342.29358871049,0.0,0.0,0.0,98738.34870968392,0.0,0.0,271869.2807486895,0.0,0.0,400401.56953812245,108173.78013307205,0.0,0.0,0.0,0.0,67436.0169029839,12342.29358871049,508575.34967119445,1.0
 ,76,70385.85677552652,155611.34066592305,13832.119170304273,12669.454219594774,0.0,0.0,0.0,110656.95336243419,1162.6649507094958,0.0,273031.94569939893,0.0,0.0,446224.3977756403,121022.50768178403,0.0,0.0,0.0,0.0,67436.0169029839,13832.119170304273,567246.9054574243,1.0
 ,77,70385.85677552652,155704.74873355468,13840.422109649306,12669.454219594774,0.0,0.0,0.0,110723.37687719445,1170.9678900545273,0.0,274202.91358945344,0.0,0.0,446599.6238766546,120970.00126509985,0.0,0.0,0.0,0.0,67436.0169029839,13840.422109649306,567569.6251417544,1.0
 ,78,70385.85677552652,154554.71709433876,13738.197075052336,12669.454219594774,0.0,0.0,0.0,109905.57660041869,1068.7428554575583,0.0,275271.65644490893,0.0,0.0,443745.4676000113,119850.86211889883,0.0,0.0,0.0,0.0,67436.0169029839,13738.197075052336,563596.3297189102,1.0
 ,79,70385.85677552652,162064.6189399669,14405.743905774836,12669.454219594774,0.0,0.0,0.0,115245.95124619869,1736.2896861800605,0.0,277007.946131089,0.0,0.0,464300.0139476705,125242.60943111562,0.0,0.0,0.0,0.0,67436.0169029839,14405.743905774836,589542.623378786,1.0
 ,80,70385.85677552652,184749.7536794954,16422.200327066257,12669.454219594774,0.0,0.0,0.0,131377.60261653006,3752.7461074714815,0.0,280760.69223856047,0.0,0.0,526023.1815828558,141895.322035738,0.0,0.0,0.0,0.0,67436.0169029839,16422.200327066257,667918.5036185938,1.0
 ,81,70385.85677552652,196090.22540932448,17430.24225860662,12669.454219594774,0.0,0.0,0.0,139441.93806885296,4760.788039011845,0.0,285521.4802775723,0.0,0.0,556373.6128494196,150725.59056952642,0.0,0.0,0.0,0.0,67436.0169029839,17430.24225860662,707099.203418946,1.0
 ,82,70385.85677552652,198948.03130726158,17684.269449534364,12669.454219594774,0.0,0.0,0.0,141474.1555962749,5014.815229939589,0.0,290536.2955075119,0.0,0.0,563755.4395811117,153217.32444821275,0.0,0.0,0.0,0.0,67436.0169029839,17684.269449534364,716972.7640293244,1.0
 ,83,70385.85677552652,198694.65399129177,17661.74702144816,12669.454219594774,0.0,0.0,0.0,141293.97617158527,4992.292801853383,0.0,295528.58830936527,0.0,0.0,562254.1314291733,153843.22804999293,0.0,0.0,0.0,0.0,67436.0169029839,17661.74702144816,716097.3594791662,1.0
 ,84,70385.85677552652,206197.13256748774,18328.634005998912,12669.454219594774,0.0,0.0,0.0,146629.0720479913,5659.1797864041355,0.0,301187.7680957694,0.0,0.0,582185.4111779591,159832.594977599,0.0,0.0,0.0,0.0,67436.0169029839,18328.634005998912,742018.006155558,1.0
 ,85,70385.85677552652,221024.97731675673,19646.664650378378,12669.454219594774,0.0,0.0,0.0,157173.31720302702,6977.210430783601,0.0,308164.978526553,0.0,0.0,622947.312312058,170300.0736830716,0.0,0.0,0.0,0.0,67436.0169029839,19646.664650378378,793247.3859951296,1.0
 ,86,70385.85677552652,195579.42980350342,17384.83820475586,12669.454219594774,0.0,0.0,0.0,139078.70563804687,4715.383985161082,0.0,312880.3625117141,0.0,0.0,553781.1953697206,151553.23760864727,0.0,0.0,0.0,0.0,67436.0169029839,17384.83820475586,705334.4329783678,1.0
 ,87,70385.85677552652,164472.8746520116,14619.811080178812,12669.454219594774,0.0,0.0,0.0,116958.4886414305,1950.3568605840392,0.0,314830.71937229816,0.0,0.0,469273.81492338696,128589.19814852973,0.0,0.0,0.0,0.0,67436.0169029839,14619.811080178812,597863.0130719165,1.0
 ,88,70385.85677552652,138823.18133904907,12339.838341248807,12669.454219594774,0.0,0.0,0.0,98718.70672999046,0.0,329.61587834596685,314501.1034939522,0.0,0.0,400021.48271807365,109533.10386616441,0.0,0.0,0.0,0.0,67436.0169029839,12339.838341248807,509554.58658423804,1.0
 ,89,70385.85677552652,149603.8646827009,13298.121305128969,12669.454219594774,0.0,0.0,0.0,106384.97044103175,628.6670855341932,0.0,315129.7705794864,0.0,0.0,429223.5209792066,117267.88870485085,0.0,0.0,0.0,0.0,67436.0169029839,13298.121305128969,546491.4096840575,1.0
 ,90,70385.85677552652,174624.52201494825,15522.179734662068,12669.454219594774,0.0,0.0,0.0,124177.43787729654,2852.725515067294,0.0,317982.4960945537,0.0,0.0,496768.5365267701,136167.85420368356,0.0,0.0,0.0,0.0,67436.0169029839,15522.179734662068,632936.3907304537,1.0
 ,91,70385.85677552652,156040.71539278625,13870.285812692113,12669.454219594774,0.0,0.0,0.0,110962.2865015369,1200.8315930973356,0.0,319183.32768765104,0.0,0.0,446537.8756579341,122192.49562665098,0.0,0.0,0.0,0.0,67436.0169029839,13870.285812692113,568730.3712845852,1.0
 ,92,69433.51355172244,140602.86494223794,12498.03243931004,12498.03243931004,0.0,0.0,0.0,99984.25951448032,0.0,0.0,319183.32768765104,0.0,0.0,405159.98046520934,109832.72914251301,0.0,0.0,0.0,0.0,67436.0169029839,12498.03243931004,514992.70960772235,1.0
 ,93,70385.85677552652,133208.9411537854,11840.794769225367,12669.454219594774,0.0,0.0,0.0,94726.35815380294,0.0,828.6594503694068,318354.6682372816,0.0,0.0,385752.5117868653,104874.28781722128,0.0,0.0,0.0,0.0,67436.0169029839,11840.794769225367,490626.7996040865,1.0
