Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,70765.05851016875,158795.37467637906,14115.14441567814,12737.710531830375,0.0,80117.55970338911,0.0,112921.15532542512,1377.4338838477672,0.0,16246.921002588433,0.0,0.0,0.0,736470.2445178551,0.0,0.0,0.0,0.0,0.0,14115.14441567814,736470.2445178551,1.0
 ,12,67884.15035864459,137465.4044762553,12219.147064556026,12219.147064556028,0.0,69355.87873842,0.0,97753.1765164482,0.0,0.0,16246.921002588433,0.0,0.0,0.0,639405.0549874709,0.0,0.0,0.0,0.0,0.0,12219.147064556026,639405.0549874707,1.0
 ,13,0.0,113077.32400950285,10051.317689733587,0.0,0.0,57051.27920692783,0.0,80410.5415178687,10051.317689733583,0.0,26298.238692322015,0.0,0.0,0.0,510286.5528871059,0.0,0.0,0.0,0.0,0.0,10051.317689733587,510286.5528871059,1.0
 ,14,40877.365745319854,82776.66563427271,7357.925834157574,7357.925834157574,0.0,41763.587034678385,0.0,58863.40667326059,0.0,0.0,26298.238692322015,0.0,0.0,0.0,385026.4627905268,0.0,0.0,0.0,0.0,0.0,7357.925834157574,385026.4627905268,1.0
 ,15,29943.816393258225,60636.228196347896,5389.88695078648,5389.886950786481,0.0,30592.998332664058,0.0,43119.09560629184,0.0,0.0,26298.238692322015,0.0,0.0,0.0,282042.6780966238,0.0,0.0,0.0,0.0,0.0,5389.88695078648,282042.67809662374,1.0
 ,16,22487.630029027845,45537.45080878139,4047.7734052250125,4047.773405225012,0.0,22975.161848057167,0.0,32382.1872418001,0.0,0.0,26298.238692322015,0.0,0.0,0.0,211812.3927202901,0.0,0.0,0.0,0.0,0.0,4047.7734052250125,211812.39272029008,1.0
 ,17,22433.00692888851,45426.83903099923,4037.941247199932,4037.9412471999317,0.0,22919.35451910681,0.0,32303.529977599457,0.0,0.0,26298.238692322015,0.0,0.0,0.0,211297.89432613394,0.0,0.0,0.0,0.0,0.0,4037.941247199932,211297.89432613394,1.0
 ,18,27884.45503487486,56466.02144562159,5019.201906277475,5019.201906277475,0.0,28488.990020030946,0.0,40153.6152502198,0.0,0.0,26298.238692322015,0.0,0.0,0.0,262645.424751926,0.0,0.0,0.0,0.0,0.0,5019.201906277475,262645.424751926,1.0
 ,19,34752.768738029954,70374.35669451066,6255.498372845392,6255.498372845392,0.0,35506.208764270435,0.0,50043.986982763134,0.0,0.0,26298.238692322015,0.0,0.0,0.0,327338.50079155026,0.0,0.0,0.0,0.0,0.0,6255.498372845392,327338.5007915502,1.0
 ,20,43209.82022123271,87499.88594799626,7777.767639821889,7777.767639821888,0.0,44146.60912362904,0.0,62222.14111857511,0.0,0.0,26298.238692322015,0.0,0.0,0.0,406995.99727755476,0.0,0.0,0.0,0.0,0.0,7777.767639821889,406995.99727755476,1.0
 ,21,57331.82381338918,116096.94322211308,10319.728286410053,10319.728286410053,0.0,58574.77775366345,0.0,82557.82629128042,0.0,0.0,26298.238692322015,0.0,0.0,0.0,540012.031737301,0.0,0.0,0.0,0.0,0.0,10319.728286410053,540012.031737301,1.0
 ,22,70765.05851016875,161499.2354627075,14355.487596685112,12737.710531830375,0.0,81481.74759878468,0.0,114843.9007734809,1617.7770648547385,0.0,27916.01575717613,0.0,0.0,0.0,748672.0171741148,0.0,0.0,0.0,0.0,0.0,14355.487596685112,748672.0171741147,1.0
 ,23,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,29984.011151400162,0.0,0.0,0.0,831196.7012114055,0.0,0.0,56826.61296626586,0.0,56826.61296626586,14805.705926054407,774370.0882451395,1.0
 ,24,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,32052.006545624194,0.0,0.0,0.0,801460.8115096395,0.0,0.0,28506.71801220312,0.0,85333.33097846898,14805.705926054407,772954.0934974364,1.0
 ,25,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,34120.001939848225,0.0,0.0,0.0,720320.4992399486,0.0,0.0,0.0,53903.42984934496,31429.901129124017,14805.705926054407,774223.9290892935,1.0
 ,26,70765.05851016875,143546.13226469752,12759.656201306447,12737.710531830375,0.0,72423.80859861539,0.0,102077.24961045157,21.945669476075143,0.0,34141.9476093243,0.0,0.0,0.0,667654.6494146063,0.0,0.0,0.0,0.0,31429.901129124017,12759.656201306447,667654.6494146062,1.0
 ,27,65947.65191324092,133543.99512431287,11870.577344383368,11870.577344383366,0.0,67377.39700671998,0.0,94964.61875506694,0.0,0.0,34141.9476093243,0.0,0.0,0.0,621165.0550990609,0.0,0.0,0.0,0.0,31429.901129124017,11870.577344383368,621165.0550990609,1.0
 ,28,61352.39046916792,124238.59070006505,11043.430284450227,11043.430284450225,0.0,62682.51029453948,0.0,88347.44227560182,0.0,0.0,34141.9476093243,0.0,0.0,0.0,577882.000353497,0.0,0.0,0.0,0.0,31429.901129124017,11043.430284450227,577882.000353497,1.0
 ,29,0.0,111224.17386107582,9886.593232095629,0.0,0.0,56116.30318537478,0.0,79092.74585676503,9886.593232095627,0.0,44028.54084141993,0.0,0.0,0.0,501923.80103118485,0.0,0.0,0.0,0.0,31429.901129124017,9886.593232095629,501923.8010311849,1.0
 ,30,49075.01720854796,99376.90984730964,8833.503097538634,8833.503097538633,0.0,50138.96358162928,0.0,70668.02478030908,0.0,0.0,44028.54084141993,0.0,0.0,0.0,462240.6542758888,0.0,0.0,0.0,0.0,31429.901129124017,8833.503097538634,462240.65427588887,1.0
 ,31,45651.47949045975,92444.24596818099,8217.266308282755,8217.266308282755,0.0,46641.20356581291,0.0,65738.13046626204,0.0,0.0,44028.54084141993,0.0,0.0,0.0,429994.13853810856,0.0,0.0,0.0,0.0,31429.901129124017,8217.266308282755,429994.1385381085,1.0
 ,32,45295.47090808951,91723.32858888125,8153.184763456112,8153.184763456113,0.0,46277.476717376885,0.0,65225.478107648894,0.0,0.0,44028.54084141993,0.0,0.0,0.0,426640.87145022687,0.0,0.0,0.0,0.0,31429.901129124017,8153.184763456112,426640.8714502268,1.0
 ,33,46773.61015677391,94716.56056746717,8419.249828219305,8419.249828219305,0.0,47787.662024972764,0.0,67353.99862575444,0.0,0.0,44028.54084141993,0.0,0.0,0.0,440563.55741728825,0.0,0.0,0.0,0.0,31429.901129124017,8419.249828219305,440563.55741728825,1.0
 ,34,47068.25821905393,95313.2228935842,8472.286479429707,8472.286479429707,0.0,48088.69805724301,0.0,67778.29183543766,0.0,0.0,44028.54084141993,0.0,0.0,0.0,443338.86593140766,0.0,0.0,0.0,0.0,31429.901129124017,8472.286479429707,443338.86593140766,1.0
 ,35,50882.211783915416,103036.47886242875,9158.798121104777,9158.798121104775,0.0,51985.33813539071,0.0,73270.38496883822,0.0,0.0,44028.54084141993,0.0,0.0,0.0,479262.7329309359,0.0,0.0,0.0,0.0,31429.901129124017,9158.798121104777,479262.7329309359,1.0
 ,36,41854.23128942264,84754.81836108085,7533.761632096076,7533.761632096076,0.0,42761.63102377732,0.0,60270.09305676861,0.0,0.0,44028.54084141993,0.0,0.0,0.0,394227.62040452746,0.0,0.0,0.0,0.0,31429.901129124017,7533.761632096076,394227.62040452746,1.0
 ,37,26146.558057238446,52946.78006590786,4706.3804503029205,4706.3804503029205,0.0,26713.415435919374,0.0,37651.043602423364,0.0,0.0,44028.54084141993,0.0,0.0,0.0,246276.06450100752,0.0,0.0,0.0,0.0,31429.901129124017,4706.3804503029205,246276.0645010075,1.0
 ,38,0.0,32347.541983889783,2875.3370652346475,0.0,0.0,16320.413182271857,0.0,23002.69652187718,2875.337065234647,0.0,46903.877906654576,0.0,0.0,0.0,145975.47154496575,0.0,0.0,0.0,0.0,31429.901129124017,2875.3370652346475,145975.47154496575,1.0
 ,39,0.0,22730.228477395278,2020.464753546247,0.0,0.0,11468.157941128497,0.0,16163.718028369976,2020.464753546247,0.0,48924.342660200826,0.0,0.0,0.0,102575.20716613007,0.0,0.0,0.0,0.0,31429.901129124017,2020.464753546247,102575.20716613006,1.0
 ,40,14624.661300851547,29614.93913422439,2632.4390341532794,2632.4390341532785,0.0,14941.723957854012,0.0,21059.512273226235,0.0,0.0,48924.342660200826,0.0,0.0,0.0,107892.19276138426,0.0,0.0,0.0,31429.901129124017,0.0,2632.4390341532794,139322.09389050826,1.0
 ,41,19917.645116476684,40333.23136086529,3585.176120965804,3585.1761209658034,0.0,20349.4596626019,0.0,28681.40896772643,0.0,0.0,48924.342660200826,0.0,0.0,0.0,187605.5442049137,0.0,0.0,0.0,0.0,0.0,3585.176120965804,187605.5442049137,1.0
 ,42,39000.271249243655,78975.54927971838,7020.048824863857,7020.0488248638585,0.0,39845.79712992725,0.0,56160.39059891085,0.0,0.0,48924.342660200826,0.0,0.0,0.0,367345.992413579,0.0,0.0,0.0,0.0,0.0,7020.048824863857,367345.99241357896,1.0
 ,43,69217.19500527605,140164.819885684,12459.09510094969,12459.09510094969,0.0,70717.82379299043,0.0,99672.76080759751,0.0,0.0,48924.342660200826,0.0,0.0,0.0,651961.085829383,0.0,0.0,0.0,0.0,0.0,12459.09510094969,651961.0858293829,1.0
 ,44,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,50992.33805442486,0.0,0.0,0.0,841833.4079968411,0.0,70304.65040001494,0.0,0.0,0.0,14805.705926054407,771528.7575968262,1.0
 ,45,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,53060.33344864889,0.0,0.0,0.0,873714.758252972,0.0,0.0,97320.00062490081,0.0,97320.00062490081,14805.705926054407,776394.7576280712,1.0
 ,46,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,55128.32884287292,0.0,0.0,0.0,874989.1132381595,0.0,72305.47688039532,29671.31310565515,0.0,126991.31373055596,14805.705926054407,773012.323252109,1.0
 ,47,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,57196.32423709695,0.0,0.0,0.0,873036.008560304,0.0,0.0,96673.5723461693,0.0,223664.88607672526,14805.705926054407,776362.4362141347,1.0
 ,48,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,59264.319631320985,0.0,0.0,0.0,842991.6894622329,0.0,0.0,68059.93510991112,0.0,291724.8211866364,14805.705926054407,774931.7543523217,1.0
 ,49,70765.05851016875,166564.19166811206,14805.705926054407,12737.710531830375,0.0,84037.1868362848,0.0,118445.64740843525,2067.9953942240318,0.0,61332.31502554502,0.0,0.0,0.0,782027.599534644,0.0,0.0,9998.897083636062,0.0,301723.7182702725,14805.705926054407,772028.702451008,1.0
 ,50,70765.05851016875,145921.2973720715,12970.78198862858,12737.710531830375,0.0,73622.15856745582,0.0,103766.25590902864,233.0714567982074,0.0,61565.38648234322,0.0,0.0,0.0,678373.1097760997,0.0,0.0,0.0,0.0,301723.7182702725,12970.78198862858,678373.1097760997,1.0
 ,51,58363.10312781793,118185.28383383132,10505.358563007228,10505.358563007228,0.0,59628.41520362902,0.0,84042.86850405783,0.0,0.0,61565.38648234322,0.0,0.0,0.0,549725.7160548626,0.0,0.0,0.0,0.0,301723.7182702725,10505.358563007228,549725.7160548626,1.0
 ,52,47334.98731356789,95853.34930997498,8520.297716442221,8520.297716442221,0.0,48361.20983852604,0.0,68162.38173153777,0.0,0.0,61565.38648234322,0.0,0.0,0.0,445851.2039432031,0.0,0.0,0.0,0.0,301723.7182702725,8520.297716442221,445851.203943203,1.0
 ,53,38656.43771049626,78279.28636375493,6958.158787889327,6958.158787889328,0.0,39494.509280059814,0.0,55665.270303114616,0.0,0.0,61565.38648234322,0.0,0.0,0.0,364107.4028225212,0.0,0.0,0.0,0.0,301723.7182702725,6958.158787889327,364107.40282252117,1.0
 ,54,0.0,57771.05528739027,5135.204914434691,0.0,0.0,29147.4230943313,0.0,41081.63931547753,5135.20491443469,0.0,66700.59139677792,0.0,0.0,0.0,260704.7249966347,0.0,0.0,0.0,0.0,301723.7182702725,5135.204914434691,260704.72499663467,1.0
 ,55,17207.734851525485,34845.6630743391,3097.392273274587,3097.3922732745873,0.0,17580.798543106554,0.0,24779.138186196695,0.0,0.0,66700.59139677792,0.0,0.0,0.0,162080.73004994675,0.0,0.0,0.0,0.0,301723.7182702725,3097.392273274587,162080.73004994672,1.0
 ,56,13830.563653809017,28006.891398963257,2489.501457685623,2489.501457685623,0.0,14130.410273823594,0.0,19916.011661484983,0.0,0.0,66700.59139677792,0.0,0.0,0.0,130270.9434654555,0.0,0.0,0.0,0.0,301723.7182702725,2489.501457685623,130270.94346545548,1.0
 ,57,12516.395697789434,25345.701288023607,2252.9512256020985,2252.951225602098,0.0,12787.75115651751,0.0,18023.609804816788,0.0,0.0,66700.59139677792,0.0,0.0,0.0,117892.7133522098,0.0,0.0,0.0,0.0,301723.7182702725,2252.9512256020985,117892.7133522098,1.0
 ,58,12772.160621931962,25863.625259412223,2298.9889119477534,2298.9889119477534,0.0,13049.061064215446,0.0,18391.911295582027,0.0,0.0,66700.59139677792,0.0,0.0,0.0,120301.77915801603,0.0,0.0,0.0,0.0,301723.7182702725,2298.9889119477534,120301.77915801603,1.0
 ,59,16130.521328737635,32664.30569069371,2903.493839172774,2903.4938391727746,0.0,16480.231031144664,0.0,23227.950713382193,0.0,0.0,66700.59139677792,0.0,0.0,0.0,151934.38855296283,0.0,0.0,0.0,0.0,301723.7182702725,2903.493839172774,151934.38855296283,1.0
 ,60,15667.862549707843,31727.421663158384,2820.215258947412,2820.2152589474117,0.0,16007.541809785509,0.0,22561.722071579297,0.0,0.0,66700.59139677792,0.0,0.0,0.0,147576.57659710755,0.0,0.0,0.0,0.0,301723.7182702725,2820.215258947412,147576.57659710752,1.0
 ,61,13889.872588325263,28126.991991358653,2500.177065898547,2500.1770658985474,0.0,14191.005026040151,0.0,20001.416527188376,0.0,0.0,66700.59139677792,0.0,0.0,0.0,130829.57802647242,0.0,0.0,0.0,0.0,301723.7182702725,2500.177065898547,130829.57802647239,1.0
 ,62,0.0,22637.917869081586,2012.2593661405856,0.0,0.0,11421.584162213963,0.0,16098.074929124685,2012.2593661405854,0.0,68712.8507629185,0.0,0.0,0.0,102158.63503264601,0.0,0.0,0.0,0.0,301723.7182702725,2012.2593661405856,102158.63503264601,1.0
 ,63,11222.61059435228,22725.786453563367,2020.0699069834104,2020.0699069834104,0.0,11465.916792037837,0.0,16160.559255867283,0.0,0.0,68712.8507629185,0.0,0.0,0.0,105706.47060136627,0.0,0.0,0.0,0.0,301723.7182702725,2020.0699069834104,105706.47060136627,1.0
 ,64,17010.49338768953,34446.249110071294,3061.8888097841154,3061.8888097841154,0.0,17379.280884334636,0.0,24495.110478272924,0.0,0.0,68712.8507629185,0.0,0.0,0.0,160222.90037448442,0.0,0.0,0.0,0.0,301723.7182702725,3061.8888097841154,160222.9003744844,1.0
 ,65,25299.3057506131,51231.094144991526,4553.875035110358,4553.875035110358,0.0,25847.79469928639,0.0,36431.000280882865,0.0,0.0,68712.8507629185,0.0,0.0,0.0,238295.74207163422,0.0,0.0,0.0,0.0,301723.7182702725,4553.875035110358,238295.74207163422,1.0
 ,66,35679.60113995241,72251.19230840362,6422.328205191434,6422.328205191434,0.0,36453.134892666574,0.0,51378.62564153147,0.0,0.0,68712.8507629185,0.0,0.0,0.0,336068.393112283,0.0,0.0,0.0,0.0,301723.7182702725,6422.328205191434,336068.39311228297,1.0
 ,67,40765.279875531196,82549.69174795067,7337.750377595615,7337.750377595616,0.0,41649.0711432327,0.0,58702.00302076492,0.0,0.0,68712.8507629185,0.0,0.0,0.0,383970.71897762053,0.0,0.0,0.0,0.0,301723.7182702725,7337.750377595615,383970.7189776205,1.0
 ,68,45760.80630605232,92665.63276975595,8236.945135089418,8236.945135089418,0.0,46752.90058676753,0.0,65895.56108071534,0.0,0.0,68712.8507629185,0.0,0.0,0.0,431023.89464710094,0.0,0.0,0.0,0.0,301723.7182702725,8236.945135089418,431023.89464710094,1.0
 ,69,52403.711482719234,106117.51575250644,9432.668066889462,9432.668066889462,0.0,53539.82394766458,0.0,75461.3445351157,0.0,0.0,68712.8507629185,0.0,0.0,0.0,493593.83368770016,0.0,0.0,0.0,0.0,301723.7182702725,9432.668066889462,493593.83368770016,1.0
 ,70,52562.93263446335,106439.93858478828,9461.327874203404,9461.327874203404,0.0,53702.497013978515,0.0,75690.62299362723,0.0,0.0,68712.8507629185,0.0,0.0,0.0,495093.5476673,0.0,0.0,0.0,0.0,301723.7182702725,9461.327874203404,495093.5476672999,1.0
 ,71,58542.08762732759,118547.72744533839,10537.575772918968,10537.575772918966,0.0,59811.28008708805,0.0,84300.60618335175,0.0,0.0,68712.8507629185,0.0,0.0,0.0,551411.5822422754,0.0,0.0,0.0,0.0,301723.7182702725,10537.575772918968,551411.5822422754,1.0
 ,72,58911.52336556547,119295.8348152701,10604.074205801786,10604.074205801784,0.0,60188.72519213093,0.0,84832.59364641429,0.0,0.0,68712.8507629185,0.0,0.0,0.0,554891.3205504715,0.0,0.0,0.0,0.0,301723.7182702725,10604.074205801786,554891.3205504715,1.0
 ,73,14153.01170203375,111112.26868082583,9876.646104962296,2547.542106366075,0.0,56059.84329176598,0.0,79013.16883969837,7329.103998596218,0.0,76041.95476151472,0.0,0.0,0.0,505392.96972342,0.0,0.0,0.0,0.0,301723.7182702725,9876.646104962296,505392.96972342,1.0
 ,74,43873.64871788545,88844.13865371804,7897.256769219382,7897.256769219382,0.0,44824.829422089206,0.0,63178.05415375505,0.0,0.0,76041.95476151472,0.0,0.0,0.0,413248.63937680796,0.0,0.0,0.0,0.0,301723.7182702725,7897.256769219382,413248.63937680796,1.0
 ,75,36287.686083139306,73482.5643183571,6531.783494965075,6531.783494965075,0.0,37074.40311742176,0.0,52254.2679597206,0.0,0.0,76041.95476151472,0.0,0.0,0.0,341795.9831974693,0.0,0.0,0.0,0.0,301723.7182702725,6531.783494965075,341795.98319746926,1.0
 ,76,36329.52490073811,73567.28792399468,6539.314482132861,6539.314482132861,0.0,37117.14900058611,0.0,52314.515857062885,0.0,0.0,76041.95476151472,0.0,0.0,0.0,342190.06563535857,0.0,0.0,0.0,0.0,301723.7182702725,6539.314482132861,342190.06563535857,1.0
 ,77,34175.451357776044,69205.2889994965,6151.581244399688,6151.581244399688,0.0,34916.37514321263,0.0,49212.64995519751,0.0,0.0,76041.95476151472,0.0,0.0,0.0,321900.71230460244,0.0,0.0,0.0,0.0,301723.7182702725,6151.581244399688,321900.71230460244,1.0
 ,78,32008.914686669435,64818.0522405056,5761.604643600498,5761.604643600499,0.0,32702.86795707642,0.0,46092.837148803985,0.0,0.0,76041.95476151472,0.0,0.0,0.0,301493.9679909073,0.0,0.0,0.0,0.0,301723.7182702725,5761.604643600498,301493.9679909073,1.0
 ,79,32557.664626190537,65929.27086803585,5860.379632714297,5860.379632714297,0.0,33263.51479528635,0.0,46883.03706171438,0.0,0.0,76041.95476151472,0.0,0.0,0.0,306662.6779681278,0.0,0.0,0.0,0.0,301723.7182702725,5860.379632714297,306662.67796812777,1.0
 ,80,33972.278839670646,68793.86465033305,6115.010191140716,6115.010191140716,0.0,34708.797844914705,0.0,48920.08152912573,0.0,0.0,76041.95476151472,0.0,0.0,0.0,319987.01765828533,0.0,0.0,0.0,0.0,301723.7182702725,6115.010191140716,319987.0176582853,1.0
 ,81,33574.38537285515,67988.13038003164,6043.389367113924,6043.389367113927,0.0,34302.278047738626,0.0,48347.11493691139,0.0,0.0,76041.95476151472,0.0,0.0,0.0,316239.23422600835,0.0,0.0,0.0,0.0,301723.7182702725,6043.389367113924,316239.2342260083,1.0
 ,82,34474.00221536741,69809.854486119,6205.320398766134,6205.320398766134,0.0,35221.39858339657,0.0,49642.56319012907,0.0,0.0,76041.95476151472,0.0,0.0,0.0,324712.7814916841,0.0,0.0,0.0,0.0,301723.7182702725,6205.320398766134,324712.781491684,1.0
 ,83,37087.84244248525,75102.88094603264,6675.811639647346,6675.811639647345,0.0,37891.90686663833,0.0,53406.49311717877,0.0,0.0,76041.95476151472,0.0,0.0,0.0,349332.70595592126,0.0,0.0,0.0,0.0,301723.7182702725,6675.811639647346,349332.70595592126,1.0
 ,84,35333.12102266644,71549.57007089954,6359.961784079959,6359.961784079959,0.0,36099.14308643784,0.0,50879.694272639674,0.0,0.0,76041.95476151472,0.0,0.0,0.0,332804.8752325591,0.0,0.0,0.0,0.0,301723.7182702725,6359.961784079959,332804.8752325591,1.0
 ,85,27715.69062431083,56124.27351422944,4988.82431237595,4988.82431237595,0.0,28316.56679704589,0.0,39910.5944990076,0.0,0.0,76041.95476151472,0.0,0.0,0.0,261055.82222104777,0.0,0.0,0.0,0.0,301723.7182702725,4988.82431237595,261055.82222104774,1.0
 ,86,15477.805294264246,31342.555720885102,2786.004952967565,2786.0049529675643,0.0,15813.364113043895,0.0,22288.03962374052,0.0,0.0,76041.95476151472,0.0,0.0,0.0,145786.41542950584,0.0,0.0,0.0,0.0,301723.7182702725,2786.004952967565,145786.41542950584,1.0
 ,87,14153.01170203375,19376.369734847805,1722.343976430916,2547.542106366075,0.0,9776.024410221878,0.0,13778.751811447328,0.0,825.1981299351587,75216.75663157956,0.0,0.0,0.0,92190.02621651192,0.0,0.0,0.0,0.0,301723.7182702725,1722.343976430916,92190.02621651192,1.0
 ,88,14153.01170203375,11986.13929669955,1065.4346041510712,2547.542106366075,0.0,6047.4068131614795,0.0,8523.47683320857,0.0,1482.1075022150035,73734.64912936455,0.0,0.0,0.0,57238.76049554857,0.0,0.0,0.0,2335.4772687702225,299388.24100150226,1065.4346041510712,59574.237764318794,1.0
 ,89,14153.01170203375,28659.848696618337,2547.5421063660747,2547.542106366075,0.0,14459.848995733839,0.0,20380.336850928597,0.0,0.0,73734.64912936455,0.0,0.0,0.0,49220.74124865092,0.0,0.0,0.0,88513.01109056457,210875.2299109377,2547.5421063660747,137733.75233921548,1.0
 ,90,14153.01170203375,28659.848696618337,2547.5421063660747,2547.542106366075,0.0,14459.848995733839,0.0,20380.336850928597,0.0,0.0,73734.64912936455,0.0,0.0,0.0,77986.04847921531,0.0,0.0,0.0,58233.74032154942,152641.48958938828,2547.5421063660747,136219.7888007647,1.0
 ,91,14153.01170203375,34878.92992134123,3100.349326341443,2547.542106366075,0.0,17597.58277631403,0.0,24802.794610731544,552.8072199753675,0.0,74287.45634933992,0.0,0.0,0.0,161373.08782929924,0.0,0.0,0.0,0.0,152641.48958938828,3100.349326341443,161373.08782929924,1.0
 ,92,31145.75770340654,63070.15934939825,5606.236386613178,5606.236386613177,0.0,31820.997730416395,0.0,44849.891092905425,0.0,0.0,74287.45634933992,0.0,0.0,0.0,293363.8384182427,0.0,0.0,0.0,0.0,152641.48958938828,5606.236386613178,293363.8384182427,1.0
 ,93,47215.854646176565,95612.10565850757,8498.853836311784,8498.853836311782,0.0,48239.494374905684,0.0,67990.83069049427,0.0,0.0,74287.45634933992,0.0,0.0,0.0,444729.08590325253,0.0,0.0,0.0,0.0,152641.48958938828,8498.853836311784,444729.08590325253,1.0
 ,94,56479.51898613542,114371.02594692424,10166.313417504378,10166.313417504376,0.0,57703.99495775484,0.0,81330.50734003502,0.0,0.0,74287.45634933992,0.0,0.0,0.0,531984.1193003462,0.0,0.0,0.0,0.0,152641.48958938828,10166.313417504378,531984.1193003462,1.0
 ,95,61379.34846208208,124293.1806357162,11048.282723174774,11048.282723174774,0.0,62710.052736740014,0.0,88386.2617853982,0.0,0.0,74287.45634933992,0.0,0.0,0.0,578135.91937363,0.0,0.0,0.0,0.0,152641.48958938828,11048.282723174774,578135.9193736298,1.0
