Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,18,64308.85529284673,130225.43196801464,11575.593952712414,11575.593952712412,0.0,49277.30345669674,0.0,92604.75162169931,0.0,0.0,42401.286474534456,0.0,0.0,0.0,580294.9750384584,0.0,0.0,0.0,0.0,0.0,11575.593952712414,580294.9750384584,1.0
 ,19,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,46076.24297881774,0.0,0.0,0.0,927390.736958205,0.0,47142.77997263288,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,20,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,49751.19948310105,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,21,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,53426.155987384365,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,22,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,57101.11249166768,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,23,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,60776.068995951,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,24,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,64451.025500234304,0.0,0.0,0.0,1.0254048865432816e6,0.0,0.0,138244.69481686607,0.0,138244.69481686607,17730.364692925374,887160.1917264155,1.0
 ,25,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,68125.98200451762,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,26,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,71800.93850880093,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,27,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,75475.8950130859,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,28,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,79150.85151736921,0.0,0.0,0.0,1.0254048865432816e6,0.0,272846.88899656455,0.0,134410.4836198474,3834.211197018696,17730.364692925374,886968.4811665645,1.0
 ,29,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,82825.80802165253,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,3834.211197018696,17730.364692925374,880247.9569855721,1.0
 ,30,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,86500.76452593584,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,3834.211197018696,17730.364692925374,880247.9569855721,1.0
 ,31,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,90175.72103021915,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,3834.211197018696,17730.364692925374,880247.9569855721,1.0
 ,32,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,93850.67753450247,0.0,0.0,0.0,1.0244417900652869e6,0.0,144193.8330797148,0.0,0.0,3834.211197018696,17730.364692925374,880247.9569855721,1.0
 ,33,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,97525.63403878578,0.0,0.0,0.0,1.0200590350958753e6,0.0,139811.07811030303,0.0,0.0,3834.211197018696,17730.364692925374,880247.9569855721,1.0
 ,34,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,101200.59054306912,0.0,0.0,0.0,1.0043605923479307e6,0.0,0.0,118202.50986891288,0.0,122036.72106593158,17730.364692925374,886158.0824790178,1.0
 ,35,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,104875.54704735243,0.0,0.0,0.0,958390.1958909016,0.0,0.0,74421.1799098376,0.0,196457.90097576918,17730.364692925374,883969.0159810641,1.0
 ,36,78085.60104801143,160895.42302086845,14301.815379632752,14055.408188642059,0.0,60882.82807109662,0.0,114414.52303706201,246.40719099069298,0.0,105121.95423834313,0.0,0.0,0.0,716386.8710867137,0.0,0.0,0.0,0.0,196457.90097576918,14301.815379632752,716386.8710867136,1.0
 ,37,77383.91471664373,156702.42730120357,13929.104648995874,13929.104648995872,0.0,59296.19849077543,0.0,111432.83719196699,0.0,0.0,105121.95423834313,0.0,0.0,0.0,511643.5850133238,0.0,0.0,0.0,196457.90097576918,0.0,13929.104648995874,708101.485989093,1.0
 ,38,37253.744633034155,75438.83288189415,6705.674033946148,6705.6740339461485,0.0,28546.05436250875,0.0,53645.39227156918,0.0,0.0,105121.95423834313,0.0,0.0,0.0,336161.49305522325,0.0,0.0,0.0,0.0,0.0,6705.674033946148,336161.4930552232,1.0
 ,39,78085.60104801143,25304.914483469332,2249.3257318639407,14055.408188642059,0.0,9575.379640544796,0.0,17994.605854911526,0.0,11806.082456778118,93315.871781565,0.0,0.0,0.0,151458.44429906443,0.0,0.0,0.0,0.0,0.0,2249.3257318639407,151458.44429906443,1.0
 ,40,8366.47995682805,16942.1219125768,1505.966392229049,1505.9663922290492,0.0,6410.898931719061,0.0,12047.731137832392,0.0,0.0,93315.871781565,0.0,0.0,0.0,75495.45479543522,0.0,0.0,0.0,0.0,0.0,1505.966392229049,75495.4547954352,1.0
 ,41,4506.875497592473,9126.422882624758,811.2375895666452,811.2375895666452,0.0,3453.4384187852083,0.0,6489.900716533161,0.0,0.0,93315.871781565,0.0,0.0,0.0,40668.072732244276,0.0,0.0,0.0,0.0,0.0,811.2375895666452,40668.072732244276,1.0
 ,42,3947.7861350800263,7994.266923537052,710.6015043144047,710.6015043144048,0.0,3025.0306038664203,0.0,5684.812034515237,0.0,0.0,93315.871781565,0.0,0.0,0.0,35623.094926528065,0.0,0.0,0.0,0.0,0.0,710.6015043144048,35623.09492652806,1.0
 ,43,3780.306738443443,7655.12114534797,680.4552129198196,680.4552129198198,0.0,2896.6978413996717,0.0,5443.641703358557,0.0,0.0,93315.871781565,0.0,0.0,0.0,34111.83412351555,0.0,0.0,0.0,0.0,0.0,680.4552129198197,34111.83412351555,1.0
 ,44,3695.6004554673423,7483.590922321368,665.2080819841217,665.2080819841216,0.0,2831.7908050064057,0.0,5321.6646558729735,0.0,0.0,93315.871781565,0.0,0.0,0.0,33347.48168493803,0.0,0.0,0.0,0.0,0.0,665.2080819841217,33347.48168493803,1.0
 ,45,5001.763389183006,10128.570863095589,900.3174100529412,900.3174100529412,0.0,3832.6512145953707,0.0,7202.53928042353,0.0,0.0,93315.871781565,0.0,0.0,0.0,45133.72455250468,0.0,0.0,0.0,0.0,0.0,900.3174100529412,45133.72455250468,1.0
 ,46,78085.60104801143,3883.30507792745,345.1826735935511,14055.408188642059,0.0,1469.4426414877469,0.0,2761.461388748409,0.0,13710.225515048507,79605.6462665165,0.0,0.0,0.0,62243.39157203959,0.0,0.0,0.0,0.0,0.0,345.1826735935511,62243.39157203959,1.0
 ,47,10909.062937444252,22090.85244832461,1963.6313287399655,1963.6313287399655,0.0,8359.178566446033,0.0,15709.050629919724,0.0,0.0,79605.6462665165,0.0,0.0,0.0,98438.6112324618,0.0,0.0,0.0,0.0,0.0,1963.6313287399655,98438.6112324618,1.0
 ,48,16030.906047893586,32462.584746984518,2885.563088620846,2885.5630886208455,0.0,12283.84206825894,0.0,23084.504708966768,0.0,0.0,79605.6462665165,0.0,0.0,0.0,144655.88265479577,0.0,0.0,0.0,0.0,0.0,2885.563088620846,144655.88265479577,1.0
 ,49,20735.951761452587,41990.30231694149,3732.4713170614655,3732.471317061466,0.0,15889.130396730658,0.0,29859.770536491724,0.0,0.0,79605.6462665165,0.0,0.0,0.0,187112.1567164525,0.0,0.0,0.0,0.0,0.0,3732.4713170614655,187112.15671645247,1.0
 ,50,27181.81336762506,55043.172069440756,4892.726406172512,4892.726406172511,0.0,20828.336311076382,0.0,39141.811249380095,0.0,0.0,79605.6462665165,0.0,0.0,0.0,245276.79178610022,0.0,0.0,0.0,0.0,0.0,4892.726406172512,245276.79178610022,1.0
 ,51,36860.443754392945,74642.39860264571,6634.879875790731,6634.879875790731,0.0,28244.68363124114,0.0,53079.039006325846,0.0,0.0,79605.6462665165,0.0,0.0,0.0,332612.5179954994,0.0,0.0,0.0,0.0,0.0,6634.879875790731,332612.51799549937,1.0
 ,52,32752.756725451578,66324.33236903945,5895.496210581285,5895.496210581285,0.0,25097.127368444526,0.0,47163.96968465028,0.0,0.0,79605.6462665165,0.0,0.0,0.0,295546.54735940765,0.0,0.0,0.0,0.0,0.0,5895.496210581285,295546.54735940765,1.0
 ,53,29485.151978710215,59707.432756888185,5307.327356167839,5307.327356167839,0.0,22593.292555206488,0.0,42458.61884934271,0.0,0.0,79605.6462665165,0.0,0.0,0.0,266061.1117018903,0.0,0.0,0.0,0.0,0.0,5307.327356167839,266061.1117018903,1.0
 ,54,27665.330143803225,56022.293541201536,4979.759425884581,4979.759425884581,0.0,21198.83587599066,0.0,39838.07540707665,0.0,0.0,79605.6462665165,0.0,0.0,0.0,249639.8356357424,0.0,0.0,0.0,0.0,0.0,4979.759425884581,249639.8356357424,1.0
 ,55,78085.60104801143,38519.36830823026,3423.9438496204675,14055.408188642059,0.0,14575.72896783433,0.0,27391.55079696374,0.0,10631.46433902159,68974.18192749491,0.0,0.0,0.0,206492.9737975757,0.0,0.0,0.0,0.0,0.0,3423.9438496204675,206492.9737975757,1.0
 ,56,22504.00668663124,45570.61354042826,4050.721203593623,4050.7212035936236,0.0,17243.920163698054,0.0,32405.769628748985,0.0,0.0,68974.18192749491,0.0,0.0,0.0,203066.3108372349,0.0,0.0,0.0,0.0,0.0,4050.721203593623,203066.31083723487,1.0
 ,57,18745.467393594732,37959.57147202933,3374.1841308470516,3374.184130847052,0.0,14363.901845015898,0.0,26993.473046776413,0.0,0.0,68974.18192749491,0.0,0.0,0.0,169150.89661781414,0.0,0.0,0.0,0.0,0.0,3374.1841308470516,169150.89661781414,1.0
 ,58,15506.044771911998,31399.740663121796,2791.08805894416,2791.08805894416,0.0,11881.661866925288,0.0,22328.70447155328,0.0,0.0,68974.18192749491,0.0,0.0,0.0,139919.76412714616,0.0,0.0,0.0,0.0,0.0,2791.08805894416,139919.76412714616,1.0
 ,59,15314.0794077898,31011.010800774347,2756.534293402164,2756.534293402164,0.0,11734.566487013011,0.0,22052.274347217313,0.0,0.0,68974.18192749491,0.0,0.0,0.0,138187.55266615425,0.0,0.0,0.0,0.0,0.0,2756.534293402164,138187.55266615425,1.0
 ,60,18033.406095300325,36517.64734298316,3246.013097154059,3246.0130971540584,0.0,13818.277754584828,0.0,25968.10477723247,0.0,0.0,68974.18192749491,0.0,0.0,0.0,162725.56698882344,0.0,0.0,0.0,0.0,0.0,3246.013097154059,162725.56698882344,1.0
 ,61,17375.995515512495,35186.3909189128,3127.679192792249,3127.679192792249,0.0,13314.530323716603,0.0,25021.433542337993,0.0,0.0,68974.18192749491,0.0,0.0,0.0,156793.38153394673,0.0,0.0,0.0,0.0,0.0,3127.679192792249,156793.3815339467,1.0
 ,62,78085.60104801143,37970.43028298015,3375.1493584871246,14055.408188642059,0.0,14368.01081907969,0.0,27001.194867896997,0.0,10680.258830154935,58293.92309733995,0.0,0.0,0.0,204206.79940519377,0.0,0.0,0.0,0.0,0.0,3375.1493584871246,204206.79940519377,1.0
 ,63,26074.182952336938,52800.2204784823,4693.352931420649,4693.352931420649,0.0,19979.6034290577,0.0,37546.82345136519,0.0,0.0,58293.92309733995,0.0,0.0,0.0,235282.01950684687,0.0,0.0,0.0,0.0,0.0,4693.352931420649,235282.01950684687,1.0
 ,64,25517.231505894204,51672.39379943575,4593.101671060956,4593.1016710609565,0.0,19552.833813706486,0.0,36744.813368487645,0.0,0.0,58293.92309733995,0.0,0.0,0.0,230256.33332040542,0.0,0.0,0.0,0.0,0.0,4593.101671060956,230256.3333204054,1.0
 ,65,28908.712632880644,58540.1430815833,5203.568273918516,5203.568273918516,0.0,22151.59014207112,0.0,41628.54619134813,0.0,0.0,58293.92309733995,0.0,0.0,0.0,260859.57523733805,0.0,0.0,0.0,0.0,0.0,5203.568273918516,260859.57523733802,1.0
 ,66,35362.23836882148,71608.5326968635,6365.202906387867,6365.202906387867,0.0,27096.668772493147,0.0,50921.62325110294,0.0,0.0,58293.92309733995,0.0,0.0,0.0,319093.3680609587,0.0,0.0,0.0,0.0,0.0,6365.202906387867,319093.3680609587,1.0
 ,67,43436.11631347615,87958.13553478921,7818.500936425708,7818.500936425708,0.0,33283.35848636423,0.0,62548.00749140566,0.0,0.0,58293.92309733995,0.0,0.0,0.0,391948.51031192165,0.0,0.0,0.0,0.0,0.0,7818.500936425708,391948.5103119216,1.0
 ,68,41611.2039639307,84262.68802695967,7490.016713507526,7490.016713507525,0.0,31885.001149401538,0.0,59920.13370806021,0.0,0.0,58293.92309733995,0.0,0.0,0.0,375481.2996687764,0.0,0.0,0.0,0.0,0.0,7490.016713507526,375481.2996687764,1.0
 ,69,45669.52000948398,92480.77801920504,8220.513601707115,8220.513601707116,0.0,34994.72640246718,0.0,65764.10881365692,0.0,0.0,58293.92309733995,0.0,0.0,0.0,412101.7681505792,0.0,0.0,0.0,0.0,0.0,8220.513601707115,412101.7681505791,1.0
 ,70,58019.57620860277,117489.64182242061,10443.5237175485,10443.523717548498,0.0,44458.08046560396,0.0,83548.189740388,0.0,0.0,58293.92309733995,0.0,0.0,0.0,523543.27214184013,0.0,0.0,0.0,0.0,0.0,10443.5237175485,523543.27214184013,1.0
 ,71,78085.60104801143,179807.38033441873,15982.878251948332,14055.408188642059,0.0,68039.11271854404,0.0,127863.02601558666,1927.470063306274,0.0,60221.39316064623,0.0,0.0,0.0,796730.1190761514,0.0,0.0,0.0,0.0,0.0,15982.878251948332,796730.1190761513,1.0
 ,72,78085.60104801143,198131.36768641724,17611.677127681534,14055.408188642059,0.0,74972.90953254029,0.0,140893.41702145227,3556.2689390394785,0.0,63777.66209968571,0.0,0.0,0.0,874575.5073439279,0.0,0.0,0.0,0.0,0.0,17611.677127681534,874575.5073439276,1.0
 ,73,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,67452.61860396904,0.0,0.0,0.0,938715.3429387516,0.0,58467.385953179444,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,74,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,71127.57510825235,0.0,0.0,0.0,918840.478691446,0.0,38592.521705873776,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,75,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,74802.53161253566,0.0,0.0,0.0,960106.4659592828,0.0,79858.5089737107,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,76,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,78477.48811681897,0.0,0.0,0.0,995826.6322888653,0.0,115578.67530329316,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,77,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,82152.44462110229,0.0,0.0,0.0,1.0165742260260493e6,0.0,136326.26904047723,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,78,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,85827.4011253856,0.0,0.0,0.0,1.0215189337692076e6,0.0,141270.97678363544,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,79,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,89502.35762966888,0.0,0.0,0.0,1.0237286417900885e6,0.0,143480.68480451626,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,80,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,93177.3141339522,0.0,0.0,0.0,1.0242653956743457e6,0.0,144017.43868877343,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,81,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,96852.27063823551,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,0.0,17730.364692925374,880247.9569855721,1.0
 ,82,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,100527.22714251882,0.0,0.0,0.0,1.0254048865432816e6,0.0,0.0,138244.69481686607,0.0,138244.69481686607,17730.364692925374,887160.1917264155,1.0
 ,83,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,104202.18364680215,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,84,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,107877.14015108546,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,85,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,111552.09665536878,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,86,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,115227.05315965209,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,87,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,118902.0096639354,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,88,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,122576.96616821871,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,89,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,126251.92267250203,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,90,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,129926.87917678534,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,91,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833146,0.0,133601.83568106865,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.9295577095,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,92,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,137276.79218535198,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
 ,93,78085.60104801143,199466.60279541044,17730.364692925374,14055.408188642059,0.0,75478.16249778331,0.0,141842.917543403,3674.9565042833165,0.0,140951.74868963525,0.0,0.0,0.0,1.0254048865432816e6,0.0,145156.92955770937,0.0,0.0,138244.69481686607,17730.364692925374,880247.9569855721,1.0
