Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,18,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.4330237134687733e6,11667.928938959272,480787.54547677556,1.0
 ,19,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.4330237134687733e6,11667.928938959272,480787.54547677556,1.0
 ,20,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,856400.4928619422,0.0,0.0,0.0,0.0,357726.6165573015,0.0,2.790750330026075e6,11667.928938959272,498673.87630464067,1.0
 ,21,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,822274.4770173487,0.0,0.0,0.0,341486.9315405732,0.0,0.0,2.790750330026075e6,11667.928938959272,480787.54547677556,1.0
 ,22,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,721792.3192527122,0.0,0.0,0.0,241004.77377593663,0.0,0.0,2.790750330026075e6,11667.928938959272,480787.54547677556,1.0
 ,23,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,610837.6275251845,0.0,0.0,0.0,130050.08204840898,0.0,0.0,2.790750330026075e6,11667.928938959272,480787.54547677556,1.0
 ,24,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,735876.0718234968,0.0,0.0,0.0,255088.52634672128,0.0,0.0,2.790750330026075e6,11667.928938959272,480787.54547677556,1.0
 ,25,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,833288.6937714239,0.0,0.0,0.0,352501.14829464833,0.0,0.0,2.790750330026075e6,11667.928938959272,480787.54547677556,1.0
 ,26,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,833288.6937714239,0.0,0.0,0.0,352501.14829464833,0.0,0.0,2.790750330026075e6,11667.928938959272,480787.54547677556,1.0
 ,27,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,832656.7305150424,0.0,0.0,0.0,351869.1850382669,0.0,0.0,2.790750330026075e6,11667.928938959272,480787.54547677556,1.0
 ,28,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,842768.1426171443,0.0,0.0,0.0,0.0,344743.4258479702,0.0,3.135493755874045e6,11667.928938959272,498024.7167691741,1.0
 ,29,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,825795.4151600448,0.0,0.0,0.0,345007.86968326924,0.0,0.0,3.135493755874045e6,11667.928938959272,480787.54547677556,1.0
 ,30,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,796634.8249013048,0.0,0.0,0.0,315847.27942452923,0.0,0.0,3.135493755874045e6,11667.928938959272,480787.54547677556,1.0
 ,31,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,816586.8077099164,0.0,0.0,0.0,335799.2622331408,0.0,0.0,3.135493755874045e6,11667.928938959272,480787.54547677556,1.0
 ,32,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,831844.2063282664,0.0,0.0,0.0,351056.66085149086,0.0,0.0,3.135493755874045e6,11667.928938959272,480787.54547677556,1.0
 ,33,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,832205.3281890558,0.0,0.0,0.0,351417.7827122802,0.0,0.0,3.135493755874045e6,11667.928938959272,480787.54547677556,1.0
 ,34,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,832656.7305150424,0.0,0.0,0.0,0.0,335113.50956025417,0.0,3.4706072654342996e6,11667.928938959272,497543.22095478827,1.0
 ,35,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,805030.9081646573,0.0,0.0,0.0,324243.36268788174,0.0,0.0,3.4706072654342996e6,11667.928938959272,480787.54547677556,1.0
 ,36,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,816135.4053839297,0.0,0.0,0.0,335347.85990715417,0.0,0.0,3.4706072654342996e6,11667.928938959272,480787.54547677556,1.0
 ,37,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,816496.5272447191,0.0,0.0,0.0,335708.98176794354,0.0,0.0,3.4706072654342996e6,11667.928938959272,480787.54547677556,1.0
 ,38,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,790676.3141982806,0.0,0.0,0.0,309888.768721505,0.0,0.0,3.4706072654342996e6,11667.928938959272,480787.54547677556,1.0
 ,39,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,774696.6718583519,0.0,0.0,0.0,293909.12638157635,0.0,0.0,3.4706072654342996e6,11667.928938959272,480787.54547677556,1.0
 ,40,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,769279.8439465116,0.0,0.0,0.0,3.5855692006323207e6,0.0,3.4706072654342996e6,0.0,11667.928938959272,654317.9087484905,1.0
 ,41,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,794558.3742017661,0.0,0.0,0.0,313770.82872499054,0.0,0.0,0.0,11667.928938959272,480787.54547677556,1.0
 ,42,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,821281.3919001779,0.0,0.0,0.0,340493.84642340237,0.0,0.0,0.0,11667.928938959272,480787.54547677556,1.0
 ,43,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,825253.7323688609,0.0,0.0,0.0,344466.1868920853,0.0,0.0,0.0,11667.928938959272,480787.54547677556,1.0
 ,44,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,841504.2161043816,0.0,0.0,0.0,360716.67062760604,0.0,0.0,0.0,11667.928938959272,480787.54547677556,1.0
 ,45,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,845837.6784338537,0.0,0.0,0.0,365050.1329570781,0.0,0.0,0.0,11667.928938959272,480787.54547677556,1.0
 ,46,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,853782.3593712194,0.0,0.0,0.0,372994.81389444385,0.0,0.0,0.0,11667.928938959272,480787.54547677556,1.0
 ,47,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,844032.069129907,0.0,0.0,0.0,363244.5236531314,0.0,0.0,0.0,11667.928938959272,480787.54547677556,1.0
 ,48,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,851344.7868108912,0.0,0.0,0.0,0.0,352911.6584134435,0.0,352911.6584134435,11667.928938959272,498433.12839744776,1.0
 ,49,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,711842.0145067095,11667.928938959272,498734.0632814389,1.0
 ,50,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,711842.0145067095,11667.928938959272,480787.54547677556,1.0
 ,51,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,711842.0145067095,11667.928938959272,480787.54547677556,1.0
 ,52,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,711842.0145067095,11667.928938959272,480787.54547677556,1.0
 ,53,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,711842.0145067095,11667.928938959272,480787.54547677556,1.0
 ,54,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,711842.0145067095,11667.928938959272,480787.54547677556,1.0
 ,55,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,711842.0145067095,11667.928938959272,480787.54547677556,1.0
 ,56,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,1.0707723705999756e6,11667.928938959272,498734.0632814389,1.0
 ,57,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.0707723705999756e6,11667.928938959272,480787.54547677556,1.0
 ,58,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.0707723705999756e6,11667.928938959272,480787.54547677556,1.0
 ,59,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,1.4297027266932416e6,11667.928938959272,498734.0632814389,1.0
 ,60,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,61,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,62,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,63,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,64,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,65,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,854775.4444883901,0.0,0.0,0.0,373987.89901161456,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,66,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,738494.2053142196,0.0,0.0,0.0,257706.65983744402,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,67,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,642616.3512746473,0.0,0.0,0.0,161828.80579787173,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,68,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,603254.0684486083,0.0,0.0,0.0,122466.52297183272,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,69,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,751223.7509070442,0.0,0.0,0.0,270436.2054302686,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,70,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,825524.5737644528,0.0,0.0,0.0,344737.02828767727,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,71,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,826517.6588816235,0.0,0.0,0.0,345730.113404848,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,72,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,73,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,74,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,75,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,76,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,77,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,78,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,79,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.4297027266932416e6,11667.928938959272,480787.54547677556,1.0
 ,80,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,1.7886330827865077e6,11667.928938959272,498734.0632814389,1.0
 ,81,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.7886330827865077e6,11667.928938959272,480787.54547677556,1.0
 ,82,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.7886330827865077e6,11667.928938959272,480787.54547677556,1.0
 ,83,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,1.7886330827865077e6,11667.928938959272,480787.54547677556,1.0
 ,84,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,2.147563438879774e6,11667.928938959272,498734.0632814389,1.0
 ,85,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.147563438879774e6,11667.928938959272,480787.54547677556,1.0
 ,86,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,2.50649379497304e6,11667.928938959272,498734.0632814389,1.0
 ,87,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.50649379497304e6,11667.928938959272,480787.54547677556,1.0
 ,88,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.50649379497304e6,11667.928938959272,480787.54547677556,1.0
 ,89,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.50649379497304e6,11667.928938959272,480787.54547677556,1.0
 ,90,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.50649379497304e6,11667.928938959272,480787.54547677556,1.0
 ,91,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.50649379497304e6,11667.928938959272,480787.54547677556,1.0
 ,92,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,2.865424151066306e6,11667.928938959272,498734.0632814389,1.0
 ,93,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,2.865424151066306e6,11667.928938959272,480787.54547677556,1.0
 ,94,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,3.224354507159572e6,11667.928938959272,498734.0632814389,1.0
 ,95,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,376876.8738979294,0.0,0.0,3.224354507159572e6,11667.928938959272,480787.54547677556,1.0
 ,96,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,857664.419374705,0.0,0.0,0.0,0.0,358930.35609326605,0.0,3.583284863252838e6,11667.928938959272,498734.0632814389,1.0
 ,97,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,853240.6765800355,0.0,0.0,0.0,372453.1311032599,0.0,0.0,3.583284863252838e6,11667.928938959272,480787.54547677556,1.0
 ,98,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,844032.069129907,0.0,0.0,0.0,0.0,345947.1653839346,0.0,3.9292320286367727e6,11667.928938959272,498084.9037459723,1.0
 ,99,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,808461.5658421561,0.0,0.0,0.0,327674.0203653805,0.0,0.0,3.9292320286367727e6,11667.928938959272,480787.54547677556,1.0
 ,100,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,704819.5917956127,0.0,0.0,0.0,224032.04631883715,0.0,0.0,3.9292320286367727e6,11667.928938959272,480787.54547677556,1.0
 ,101,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,587906.3893650608,0.0,0.0,0.0,885381.4863616019,0.0,819223.8341824384,3.110008194454334e6,11667.928938959272,521748.7371858975,1.0
 ,102,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,442283.9990017557,0.0,0.0,0.0,0.0,0.0,40530.04892107351,3.069478145533261e6,11667.928938959272,482814.0479228292,1.0
 ,103,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,246917.0723147177,0.0,0.0,0.0,0.0,0.0,246179.44543374513,2.8232987000995157e6,11667.928938959272,493096.51774846285,1.0
 ,104,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,161692.31316843122,0.0,0.0,0.0,0.0,0.0,335889.7182193098,2.4874089818802057e6,11667.928938959272,497582.03138774104,1.0
 ,105,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,94884.76892240156,0.0,0.0,0.0,0.0,0.0,406213.44900460425,2.0811955328756012e6,11667.928938959272,501098.2179270058,1.0
 ,106,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,95155.61031799357,0.0,0.0,0.0,0.0,0.0,405928.3527987179,1.6752671800768832e6,11667.928938959272,501083.9631167115,1.0
 ,107,64821.82743866262,131264.20056329182,11667.928938959272,11667.928938959272,0.0,0.0,0.0,93343.43151167418,0.0,62654.642846952134,0.0,0.0,0.0,0.0,0.0,440139.8975050773,1.2351272825718059e6,11667.928938959272,502794.54035202943,1.0
