Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,438,78416.6717917315,158793.7603782563,14115.00092251167,14115.00092251167,0.0,80116.74523617623,0.0,112920.00738009336,0.0,738611.532648306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14115.000922511672,738611.5326483061,1.0
 ,439,67766.4014693782,137226.96297549084,12197.952264488074,12197.952264488074,0.0,69235.5770532343,0.0,97583.6181159046,0.0,638295.9708401652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12197.952264488078,638295.9708401652,1.0
 ,440,57922.5228057811,117293.10868170671,10426.054105040597,10426.054105040597,0.0,59178.28310021042,0.0,83408.43284032478,0.0,545575.8624653276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10426.054105040601,545575.8624653277,1.0
 ,441,48835.86557784532,98892.62779513677,8790.455804012157,8790.455804012157,0.0,49894.627143573,0.0,70323.64643209726,0.0,459988.07011932373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8790.45580401216,459988.07011932373,1.0
 ,442,36690.82047340735,74298.91145864989,6604.3476852133235,6604.3476852133235,0.0,37486.277461270816,0.0,52834.78148170659,0.0,345593.13121530344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6604.347685213324,345593.13121530344,1.0
 ,443,17012.89719083214,34451.11681143508,3062.321494349785,3062.321494349785,0.0,17381.73680192938,0.0,24498.57195479828,0.0,160245.54194652234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062.3214943497846,160245.5419465223,1.0
 ,444,18251.98681282338,36960.27329596734,3285.357626308208,3285.357626308208,0.0,18647.689886925386,0.0,26282.861010465665,0.0,171916.60453915925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285.357626308209,171916.60453915925,1.0
 ,445,19510.744524052578,39509.257661206466,3511.934014329464,3511.934014329464,0.0,19933.737465334034,0.0,28095.47211463571,0.0,183772.92209358403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3511.9340143294653,183772.92209358403,1.0
 ,446,11673.010962727023,23637.847199522224,2101.1419732908644,2101.1419732908644,0.0,11926.081840398945,0.0,16809.135786326915,0.0,109948.81982111101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.1419732908644,109948.819821111,1.0
 ,447,8929.312514032128,18081.857840915058,1607.276252525783,1607.276252525783,0.0,9122.900009336343,0.0,12858.210020206265,0.0,84105.75265170076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.2762525257835,84105.75265170076,1.0
 ,448,8821.13802322337,17862.804497027322,1587.8048441802066,1587.8048441802066,0.0,9012.38029556685,0.0,12702.438753441653,0.0,83086.85036186737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.8048441802066,83086.85036186737,1.0
 ,449,7601.716490470082,15393.475893201916,1368.3089682846148,1368.3089682846148,0.0,7766.521703983472,0.0,10946.471746276919,0.0,71601.04273101837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.308968284615,71601.04273101837,1.0
 ,450,8162.257033751836,16528.57049334747,1469.2062660753306,1469.2062660753306,0.0,8339.214766243576,0.0,11753.650128602645,0.0,76880.80914197316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.2062660753309,76880.80914197316,1.0
 ,451,20740.000101424845,41998.50020538531,3733.200018256472,3733.200018256472,0.0,21189.643303623732,0.0,29865.600146051776,0.0,195351.357205327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3733.200018256473,195351.357205327,1.0
 ,452,37693.89302454312,76330.13337469981,6784.900744417761,6784.900744417761,0.0,38511.09662531521,0.0,54279.20595534209,0.0,355041.13426648563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6784.900744417761,355041.13426648563,1.0
 ,453,24909.63501987157,50442.01091523993,4483.734303576883,4483.734303576883,0.0,25449.675907102384,0.0,35869.87442861506,0.0,234625.40910435907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483.734303576883,234625.40910435907,1.0
 ,454,12223.717461389797,24753.02785931434,2200.2691430501636,2200.2691430501636,0.0,12488.727655952727,0.0,17602.15314440131,0.0,115135.95875117184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.2691430501636,115135.95875117183,1.0
 ,455,16462.190692169366,33335.93615164296,2963.194324590486,2963.194324590486,0.0,16819.090986375595,0.0,23705.554596723887,0.0,155058.40301646153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.1943245904863,155058.40301646153,1.0
 ,456,15655.799033413161,31702.993042661652,2818.043826014369,2818.043826014369,0.0,15995.216756457557,0.0,22544.350608114954,0.0,147462.94958315816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2818.043826014369,147462.94958315816,1.0
 ,457,18419.16557134601,37298.81028197567,3315.4498028422818,3315.4498028422818,0.0,18818.49308093279,0.0,26523.598422738254,0.0,173491.2717143563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3315.449802842282,173491.2717143563,1.0
 ,458,20749.834146043824,42018.414145738745,3734.9701462878884,3734.9701462878884,0.0,21199.69055033005,0.0,29879.761170303107,0.0,195443.9846862209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.9701462878884,195443.9846862209,1.0
 ,459,28135.201654896387,56973.783351165184,5064.33629788135,5064.33629788135,0.0,28745.17282677454,0.0,40514.6903830508,0.0,265007.22283757257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5064.336297881351,265007.22283757257,1.0
 ,460,26040.550151054045,52732.114055884434,4687.299027189728,4687.299027189728,0.0,26605.10927832889,0.0,37498.39221751782,0.0,245277.56940716255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687.29902718973,245277.56940716255,1.0
 ,461,33907.78584623654,68663.266338629,6103.401452322578,6103.401452322578,0.0,34642.90664338295,0.0,48827.21161858062,0.0,319379.5541223174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6103.401452322579,319379.5541223174,1.0
 ,462,48226.154811468674,97657.96349322407,8680.707866064362,8680.707866064362,0.0,49271.69784778131,0.0,69445.6629285149,0.0,454245.16630389926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8680.707866064364,454245.16630389926,1.0
 ,463,67668.06102318842,137027.82357195654,12180.250984173916,12180.250984173916,0.0,69135.10458617113,0.0,97442.00787339133,0.0,637369.6960312257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12180.250984173917,637369.6960312257,1.0
 ,464,73824.17295466871,149493.95023320414,13288.351131840369,13288.351131840369,0.0,75424.68102432592,0.0,106306.80905472295,0.0,695354.4990708344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13288.35113184037,695354.4990708344,1.0
 ,465,82163.44279156215,166380.97165291334,14789.419702481187,14789.419702481187,0.0,83944.7462312832,0.0,118315.3576198495,0.0,773902.6028688985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14789.419702481191,773902.6028688985,1.0
 ,466,87001.79274409938,176178.63030680123,15660.32269393789,15660.32269393789,0.0,88887.99161079145,0.0,125282.58155150311,0.0,819475.3234687188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15660.322693937895,819475.3234687188,1.0
 ,467,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,865789.0639156905,0.0,0.0,0.0,1389.412213409203,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,468,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,870698.3204030695,0.0,0.0,0.0,6298.668700788054,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,469,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,470,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,471,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,472,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,473,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,474,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,475,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,476,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,477,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,478,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,479,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,480,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,481,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,482,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,483,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,484,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,485,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,486,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,487,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,488,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,489,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,490,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,491,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,492,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,493,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,494,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,495,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,496,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,497,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,498,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,499,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,500,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,501,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,502,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,503,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,504,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,505,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,506,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,507,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,508,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,509,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,510,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,511,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,512,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,513,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,514,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,515,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,516,86333.07771000889,174824.482362768,15539.9539878016,15539.9539878016,0.0,88204.77883476188,0.0,124319.6319024128,0.0,813176.6547679305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15539.9539878016,813176.6547679305,1.0
 ,517,73253.79836676798,148338.94169270515,13185.683706018237,13185.683706018237,0.0,74841.94071535951,0.0,105485.4696481459,0.0,689982.1051789856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13185.683706018239,689982.1051789856,1.0
 ,518,56093.39050665117,113589.11577596862,10096.810291197211,10096.810291197211,0.0,57309.49521283536,0.0,80774.48232957769,0.0,528347.1510190541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10096.810291197213,528347.1510190541,1.0
 ,519,54510.10932299569,110382.97137906628,9811.819678139225,9811.819678139225,0.0,55691.88849311823,0.0,78494.5574251138,0.0,513434.1265951292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9811.819678139227,513434.1265951292,1.0
 ,520,57066.960923930004,115560.59587095826,10272.052966307401,10272.052966307401,0.0,58304.1726367608,0.0,82176.42373045921,0.0,537517.2716275546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10272.052966307403,537517.2716275546,1.0
 ,521,59869.663640338775,121236.06887168602,10776.53945526098,10776.53945526098,0.0,61167.63794806131,0.0,86212.31564208784,0.0,563916.1036823284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10776.53945526098,563916.1036823284,1.0
 ,522,57017.79070083511,115461.0261691911,10263.20232615032,10263.20232615032,0.0,58253.93640322921,0.0,82105.61860920256,0.0,537054.1342230848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10263.202326150322,537054.1342230848,1.0
 ,523,43712.32833135773,88517.4648709994,7868.2190996443915,7868.2190996443915,0.0,44660.01160958156,0.0,62945.75279715513,0.0,411729.15257357917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7868.2190996443915,411729.15257357917,1.0
 ,524,32245.83230562924,65297.81041889921,5804.249815013263,5804.249815013263,0.0,32944.921950015276,0.0,46433.998520106106,0.0,303725.50985124096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5804.249815013264,303725.50985124096,1.0
 ,525,27968.022896373757,56635.24636515686,5034.244121347277,5034.244121347277,0.0,28574.36963276714,0.0,40273.95297077821,0.0,263432.55566237547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5034.2441213472775,263432.5556623755,1.0
 ,526,20090.95315657229,40684.18014205889,3616.371568183012,3616.371568183012,0.0,20526.525021006775,0.0,28930.972545464097,0.0,189237.94346632672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.3715681830136,189237.94346632675,1.0
 ,527,13256.292146382499,26843.991596424563,2386.13258634885,2386.13258634885,0.0,13543.688560116072,0.0,19089.0606907908,0.0,124861.84424503593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.1325863488505,124861.84424503593,1.0
 ,528,3884.4476244963553,7866.006439605119,699.200572409344,699.200572409344,0.0,3968.662448995436,0.0,5593.604579274752,0.0,36587.85495310771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.2005724093442,36587.85495310771,1.0
 ,529,2074.9834146043822,4201.841414573874,373.4970146287888,373.4970146287888,0.0,2119.969055033005,0.0,2987.9761170303104,0.0,19544.398468622094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.4970146287889,19544.398468622094,1.0
 ,530,2281.4983516029224,4620.034161995917,410.669703288526,410.669703288526,0.0,2330.961235865673,0.0,3285.357626308208,0.0,21489.575567394906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.66970328852614,21489.575567394906,1.0
 ,531,8880.14229093724,17982.28813914791,1598.4256123687032,1598.4256123687032,0.0,9072.663775804758,0.0,12787.404898949626,0.0,83642.61524723105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.4256123687032,83642.61524723105,1.0
 ,532,17170.24190473579,34769.739857089975,3090.6435428524424,3090.6435428524424,0.0,17542.49274923046,0.0,24725.14834281954,0.0,161727.58164082546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.6435428524424,161727.58164082546,1.0
 ,533,26217.562954195655,53090.5649822462,4719.161331755218,4719.161331755218,0.0,26785.959719042614,0.0,37753.290654041746,0.0,246944.86406325354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4719.161331755218,246944.86406325354,1.0
 ,534,42994.44307417232,87063.74722519895,7738.999753351018,7738.999753351018,0.0,43926.56260002037,0.0,61911.99802680814,0.0,404967.3464683212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7738.999753351019,404967.3464683212,1.0
 ,535,55168.990312467235,111717.20538274615,9930.418256244102,9930.418256244102,0.0,56365.054022441516,0.0,79443.34604995282,0.0,519640.16781502345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930.418256244104,519640.16781502345,1.0
 ,536,54205.25393980737,109765.63922810993,9756.945709165328,9756.945709165328,0.0,55380.423845222394,0.0,78055.56567332262,0.0,510562.67468741693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9756.945709165328,510562.6746874169,1.0
 ,537,52690.81106848474,106698.89241368159,9484.345992327253,9484.345992327253,0.0,53833.14785244948,0.0,75874.76793861802,0.0,496298.0426297497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9484.345992327257,496298.0426297497,1.0
 ,538,58827.25491072708,119125.19119422234,10588.905883930875,10588.905883930875,0.0,60102.629797191636,0.0,84711.247071447,0.0,554097.5907075703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10588.905883930876,554097.5907075703,1.0
 ,539,59250.11882934314,119981.49062941987,10665.021389281766,10665.021389281766,0.0,60534.661405563296,0.0,85320.17111425413,0.0,558080.57238601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10665.02138928177,558080.5723860101,1.0
 ,540,76774.38634036215,155468.13233923336,13819.389541265187,13819.389541265187,0.0,78438.8550362212,0.0,110555.1163301215,0.0,723142.7433390174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13819.38954126519,723142.7433390174,1.0
 ,541,83786.06015369353,169666.77181122938,15081.490827664835,15081.490827664835,0.0,85602.54193782559,0.0,120651.92662131868,0.0,789186.1372163992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15081.49082766484,789186.1372163992,1.0
 ,542,89666.81883584245,181575.30814258097,16140.027390451642,16140.027390451642,0.0,91610.7954682035,0.0,129120.21912361313,0.0,844577.3707909775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16140.027390451645,844577.3707909775,1.0
 ,543,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,872643.4975018423,0.0,0.0,0.0,8243.845799560891,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,544,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,545,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,546,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,547,91771.30438430377,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,548,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.41679018247,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
 ,549,91771.30438430379,185836.89137821516,16518.83478917468,16518.83478917468,0.0,93760.90626335549,0.0,132150.67831339745,0.0,879961.0684924638,0.0,0.0,0.0,15561.416790182353,0.0,0.0,0.0,16518.83478917468,864399.6517022813,1.0
