Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,775,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,776,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.7092495025,0.0,0.0,-1.2762453105928714e-9,0.0,2017.3495457143893,83126.70924950122,1.0
 ,777,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,778,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.54624750494,0.0,-1.3871170456661426e-9,0.0,-1.3871170456661426e-9,10086.747728571945,415633.5462475063,1.0
 ,779,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475064,0.0,5.543586753663562e-11,0.0,-1.331681178129507e-9,10086.747728571943,415633.5462475063,1.0
 ,780,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.331681178129507e-9,10086.747728571945,415633.5462475064,1.0
 ,781,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.331681178129507e-9,10086.747728571945,415633.5462475064,1.0
 ,782,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475064,0.0,5.543586753663562e-11,0.0,-1.2762453105928714e-9,10086.747728571943,415633.5462475063,1.0
 ,783,56037.487380955245,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571945,415633.5462475064,1.0
 ,784,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,785,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950263,0.0,1.2762453105928714e-9,0.0,0.0,2017.3495457143893,83126.70924950135,1.0
 ,786,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,787,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,788,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,789,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,790,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,791,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,792,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,793,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,794,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,795,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,796,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,797,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,798,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,799,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,800,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,801,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475063,0.0,0.0,0.0,0.0,10086.747728571943,415633.5462475063,1.0
 ,802,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,0.0,10086.747728571945,415633.5462475064,1.0
 ,803,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475063,0.0,0.0,0.0,0.0,10086.747728571943,415633.5462475063,1.0
 ,804,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475052,0.0,0.0,1.2762453105928714e-9,-1.2762453105928714e-9,10086.747728571945,415633.54624750646,1.0
 ,805,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475062,0.0,-6.12712220141763e-11,0.0,-1.3375165326070477e-9,10086.747728571943,415633.5462475063,1.0
 ,806,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,-6.127122201417621e-11,-1.2762453105928714e-9,10086.747728571943,415633.5462475063,1.0
 ,807,56037.487380955245,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.54624750646,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571947,415633.54624750646,1.0
 ,808,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,809,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.7092495025,0.0,0.0,-1.2762453105928714e-9,0.0,2017.3495457143893,83126.70924950122,1.0
 ,810,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,811,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,812,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,813,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,814,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,815,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,816,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,817,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,818,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,819,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,820,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,821,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,822,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,0.0,10086.747728571945,415633.5462475064,1.0
 ,823,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,0.0,10086.747728571945,415633.5462475064,1.0
 ,824,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,0.0,10086.747728571945,415633.5462475064,1.0
 ,825,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475047,0.0,-1.6088605158126852e-9,0.0,-1.6088605158126852e-9,10086.747728571945,415633.5462475063,1.0
 ,826,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.6088605158126852e-9,10086.747728571945,415633.5462475064,1.0
 ,827,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.6088605158126852e-9,10086.747728571945,415633.5462475064,1.0
 ,828,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475064,0.0,1.1087173507327125e-10,0.0,-1.497988780739414e-9,10086.747728571943,415633.54624750634,1.0
 ,829,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475064,0.0,1.1087173507327125e-10,0.0,-1.3871170456661426e-9,10086.747728571943,415633.54624750634,1.0
 ,830,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475064,0.0,1.1087173507327125e-10,0.0,-1.2762453105928714e-9,10086.747728571943,415633.54624750634,1.0
 ,831,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571945,415633.5462475064,1.0
 ,832,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571945,415633.5462475064,1.0
 ,833,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,834,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,835,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950263,0.0,1.2762453105928714e-9,0.0,0.0,2017.3495457143893,83126.70924950135,1.0
 ,836,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,837,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,838,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,839,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,840,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924949995,0.0,-1.2762453105928714e-9,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950122,1.0
 ,841,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,842,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,843,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,844,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,845,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,846,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950263,0.0,1.2762453105928714e-9,0.0,0.0,2017.3495457143893,83126.70924950135,1.0
 ,847,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,848,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,849,56037.487380954626,113475.91194643312,10086.747728571832,10086.747728571832,0.0,0.0,0.0,80693.98182857466,0.0,0.0,0.0,0.0,415633.54624750174,0.0,0.0,0.0,0.0,10086.747728571832,415633.54624750174,1.0
 ,850,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,0.0,10086.747728571945,415633.5462475064,1.0
 ,851,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,0.0,10086.747728571945,415633.5462475064,1.0
 ,852,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.54624750506,0.0,-1.2762453105928714e-9,0.0,-1.2762453105928714e-9,10086.747728571945,415633.5462475063,1.0
 ,853,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571945,415633.5462475064,1.0
 ,854,56037.48738095525,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571945,415633.5462475064,1.0
 ,855,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475063,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571943,415633.5462475063,1.0
 ,856,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,857,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950263,0.0,1.2762453105928714e-9,0.0,0.0,2017.3495457143893,83126.70924950135,1.0
 ,858,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,859,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950007,0.0,0.0,1.2762453105928714e-9,-1.2762453105928714e-9,2017.3495457143893,83126.70924950135,1.0
 ,860,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,861,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,862,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,863,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,864,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,865,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,866,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,867,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950263,0.0,1.2762453105928714e-9,0.0,0.0,2017.3495457143893,83126.70924950135,1.0
 ,868,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,869,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,870,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,871,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,872,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,873,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,874,56037.487380955245,113475.91194643438,10086.747728571945,10086.747728571945,0.0,0.0,0.0,80693.98182857556,0.0,0.0,0.0,0.0,415633.5462475064,0.0,0.0,0.0,0.0,10086.747728571945,415633.5462475064,1.0
 ,875,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475063,0.0,0.0,0.0,0.0,10086.747728571943,415633.5462475063,1.0
 ,876,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475049,0.0,-1.331681178129507e-9,0.0,-1.331681178129507e-9,10086.747728571943,415633.5462475062,1.0
 ,877,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475064,0.0,5.543586753663562e-11,0.0,-1.2762453105928714e-9,10086.747728571943,415633.5462475063,1.0
 ,878,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475063,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571943,415633.5462475063,1.0
 ,879,56037.48738095524,113475.91194643435,10086.747728571943,10086.747728571943,0.0,0.0,0.0,80693.98182857555,0.0,0.0,0.0,0.0,415633.5462475063,0.0,0.0,0.0,-1.2762453105928714e-9,10086.747728571943,415633.5462475063,1.0
 ,880,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,-1.2762453105928714e-9,2017.3495457143893,83126.70924950129,1.0
 ,881,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950263,0.0,1.2762453105928714e-9,0.0,0.0,2017.3495457143893,83126.70924950135,1.0
 ,882,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,883,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,884,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
 ,885,11207.49747619105,22695.182389286878,2017.3495457143893,2017.3495457143893,0.0,0.0,0.0,16138.796365715114,0.0,0.0,0.0,0.0,83126.70924950129,0.0,0.0,0.0,0.0,2017.3495457143893,83126.70924950129,1.0
