Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,41139.29384189744,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,9511.82412372678,17845.26102227474,927974.7495772784,1.0
 ,12,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,44879.22964570629,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,9511.82412372678,17845.26102227474,927974.7495772784,1.0
 ,13,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,48619.16544951519,0.0,0.0,0.0,1.0657001661767496e6,0.0,0.0,131167.06342806784,0.0,140678.8875517946,17845.26102227474,934533.1027486818,1.0
 ,14,43564.13908553318,88217.38164820465,7841.5450353959695,7841.545035395972,0.0,44508.60962090752,0.0,62732.360283167756,0.0,0.0,48619.16544951519,0.0,0.0,0.0,276688.4056311249,0.0,0.0,0.0,140678.8875517946,0.0,7841.5450353959695,417367.2931829194,1.0
 ,15,23375.664670923506,47335.720958620106,4207.619640766232,4207.619640766231,0.0,23882.44908098913,0.0,33660.957126129855,0.0,0.0,48619.16544951519,0.0,0.0,0.0,220176.84651447047,0.0,0.0,0.0,0.0,0.0,4207.619640766232,220176.84651447047,1.0
 ,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48619.16544951519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48619.16544951519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,18,64029.599004349664,129659.93798380806,11525.327820782939,11525.32782078294,0.0,65417.760710763956,0.0,92202.62256626351,0.0,0.0,48619.16544951519,0.0,0.0,0.0,603098.7948719072,0.0,0.0,0.0,0.0,0.0,11525.327820782939,603098.7948719072,1.0
 ,19,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,52359.10125332404,0.0,0.0,0.0,963834.3599266836,0.0,35859.61034940521,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,20,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808852,0.0,56099.0370571329,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,21,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,59838.97286094175,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,22,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,63578.908664750605,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,23,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,67318.84446855946,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,24,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,71058.78027236831,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,25,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,74798.71607617717,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,26,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,78538.65187998602,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,27,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,82278.58768379487,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,28,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,86018.52348760373,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,29,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,89758.45929141258,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,30,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,93498.39509522144,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,31,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,97238.33089903029,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,32,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,100978.26670283914,0.0,0.0,0.0,1.0646992229492378e6,0.0,136724.4733719594,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,33,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,104718.202506648,0.0,0.0,0.0,1.0601442390979717e6,0.0,132169.4895206933,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,34,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,42270.32656973427,38530.39076592542,108458.13831045685,0.0,0.0,0.0,1.0438288955056486e6,0.0,0.0,75843.40819847633,0.0,75843.40819847633,17845.26102227474,967985.4873071722,1.0
 ,35,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,112198.0741142657,0.0,0.0,0.0,996052.0028982627,0.0,0.0,64835.479353318275,0.0,140678.8875517946,17845.26102227474,931216.5235449444,1.0
 ,36,78362.91788036603,160110.53722792983,14232.047753593764,14105.325218465887,0.0,80781.1030493982,0.0,113856.38202875011,126.72253512787611,0.0,112324.79664939379,0.0,0.0,0.0,744538.6867012242,0.0,0.0,0.0,0.0,140678.8875517946,14232.047753593764,744538.6867012242,1.0
 ,37,56454.622202061735,114320.609959175,10161.831996371111,10161.831996371113,0.0,57678.55841140242,0.0,81294.65597096889,0.0,0.0,112324.79664939379,0.0,0.0,0.0,531749.6149351071,0.0,0.0,0.0,0.0,140678.8875517946,10161.831996371111,531749.6149351071,1.0
 ,38,78362.91788036603,100955.30365072617,8973.804768953438,14105.325218465887,0.0,50935.31586857971,0.0,71790.4381516275,0.0,5131.520449512451,107193.27619988134,0.0,0.0,0.0,349371.61282589065,0.0,0.0,0.0,140041.64839292847,637.2391588661412,8973.804768953438,489413.2612188191,1.0
 ,39,78362.91788036603,27577.870654029848,2451.3662803582088,14105.325218465887,0.0,13913.95500731319,0.0,19610.93024286567,0.0,11653.958938107677,95539.31726177366,0.0,0.0,0.0,157410.2984846386,0.0,0.0,0.0,0.0,637.2391588661412,2451.3662803582088,157410.29848463857,1.0
 ,40,8330.149157128853,16868.55204318593,1499.4268482831937,1499.4268482831937,0.0,8510.746790855406,0.0,11995.41478626555,0.0,0.0,95539.31726177366,0.0,0.0,0.0,78462.195545319,0.0,0.0,0.0,0.0,637.2391588661412,1499.4268482831937,78462.19554531899,1.0
 ,41,4487.304735238752,9086.792088858472,807.7148523429754,807.7148523429754,0.0,4584.589501898728,0.0,6461.718818743803,0.0,0.0,95539.31726177366,0.0,0.0,0.0,42266.20375775976,0.0,0.0,0.0,0.0,637.2391588661412,807.7148523429754,42266.20375775976,1.0
 ,42,3930.643175547589,7959.552430483866,707.515771598566,707.5157715985661,0.0,4015.85951959346,0.0,5660.126172788528,0.0,0.0,95539.31726177366,0.0,0.0,0.0,37022.97373568121,0.0,0.0,0.0,0.0,637.2391588661412,707.515771598566,37022.97373568121,1.0
 ,43,3763.8910453891817,7621.879366913094,677.5003881700528,677.5003881700527,0.0,3845.4922032532195,0.0,5420.0031053604225,0.0,0.0,95539.31726177366,0.0,0.0,0.0,35452.32499971104,0.0,0.0,0.0,0.0,637.2391588661412,677.5003881700527,35452.32499971103,1.0
 ,44,78362.91788036603,0.0,0.0,14105.325218465887,0.0,0.0,0.0,0.0,0.0,14105.325218465887,81433.99204330778,0.0,0.0,0.0,34657.93584524187,0.0,0.0,0.0,637.2391588661412,0.0,0.0,35295.17500410802,1.0
 ,45,4980.043613988077,10084.588318325856,896.407850517854,896.4078505178538,0.0,5088.010959539339,0.0,7171.262804142832,0.0,0.0,81433.99204330778,0.0,0.0,0.0,46907.342052879576,0.0,0.0,0.0,0.0,0.0,896.407850517854,46907.342052879576,1.0
 ,46,6867.919893265116,13907.537783861859,1236.225580787721,1236.225580787721,0.0,7016.816396551103,0.0,9889.804646301767,0.0,0.0,81433.99204330778,0.0,0.0,0.0,64689.36671965745,0.0,0.0,0.0,0.0,0.0,1236.225580787721,64689.36671965745,1.0
 ,47,10861.691165500575,21994.92461013866,1955.1044097901033,1955.1044097901035,0.0,11097.172629968625,0.0,15640.835278320827,0.0,0.0,81433.99204330778,0.0,0.0,0.0,102306.94794354776,0.0,0.0,0.0,0.0,0.0,1955.1044097901033,102306.94794354774,1.0
 ,48,15961.29306374398,32321.618454081563,2873.032751473917,2873.0327514739165,0.0,16307.33389736595,0.0,22984.262011791336,0.0,0.0,81433.99204330778,0.0,0.0,0.0,150340.41694822104,0.0,0.0,0.0,0.0,0.0,2873.032751473917,150340.41694822107,1.0
 ,49,20645.907475934077,41807.9626387665,3716.2633456681333,3716.2633456681338,0.0,21093.510750012323,0.0,29730.106765345066,0.0,0.0,81433.99204330778,0.0,0.0,0.0,194465.0928850403,0.0,0.0,0.0,0.0,0.0,3716.2633456681333,194465.09288504027,1.0
 ,50,27063.77842078769,54804.15130209507,4871.480115741784,4871.480115741784,0.0,27650.521136950363,0.0,38971.84092593427,0.0,0.0,81433.99204330778,0.0,0.0,0.0,254915.42043155056,0.0,0.0,0.0,0.0,0.0,4871.480115741784,254915.42043155053,1.0
 ,51,36700.38009491194,74318.26969219669,6606.0684170841505,6606.06841708415,0.0,37496.04433536963,0.0,52848.547336673204,0.0,0.0,81433.99204330778,0.0,0.0,0.0,345683.17388773157,0.0,0.0,0.0,0.0,0.0,6606.0684170841505,345683.17388773157,1.0
 ,52,32610.530382912173,66036.32402539715,5869.895468924191,5869.895468924191,0.0,33317.5266816137,0.0,46959.16375139353,0.0,0.0,81433.99204330778,0.0,0.0,0.0,307160.6238347987,0.0,0.0,0.0,0.0,0.0,5869.895468924191,307160.62383479864,1.0
 ,53,29357.114960015795,59448.157794031984,5284.280692802843,5284.280692802843,0.0,29993.577212348933,0.0,42274.245542422745,0.0,0.0,81433.99204330778,0.0,0.0,0.0,276516.50062807376,0.0,0.0,0.0,0.0,0.0,5284.280692802843,276516.5006280738,1.0
 ,54,27545.195562324145,55779.0210137064,4958.135201218347,4958.135201218346,0.0,28142.375402115333,0.0,39665.081609746776,0.0,0.0,81433.99204330778,0.0,0.0,0.0,259449.91857625378,0.0,0.0,0.0,0.0,0.0,4958.135201218347,259449.9185762538,1.0
 ,55,22784.381871647605,46138.3732900864,4101.188736896569,4101.188736896569,0.0,23278.347270624923,0.0,32809.50989517255,0.0,0.0,81433.99204330778,0.0,0.0,0.0,214607.5168729158,0.0,0.0,0.0,0.0,0.0,4101.188736896569,214607.5168729158,1.0
 ,56,78362.91788036603,39687.57482141299,3527.784428570044,14105.325218465887,0.0,20023.704416563567,0.0,28222.27542856035,0.0,10577.540789895844,70856.45125341193,0.0,0.0,0.0,211046.19652600645,0.0,0.0,0.0,0.0,0.0,3527.784428570044,211046.19652600642,1.0
 ,57,18664.06663429587,37794.73493444913,3359.5319941732564,3359.5319941732564,0.0,19068.7035989274,0.0,26876.25595338605,0.0,0.0,70856.45125341193,0.0,0.0,0.0,175798.01013259744,0.0,0.0,0.0,0.0,0.0,3359.5319941732564,175798.01013259744,1.0
 ,58,15438.710957734227,31263.389689411808,2778.967972392161,2778.967972392161,0.0,15773.422211297902,0.0,22231.743779137287,0.0,0.0,70856.45125341193,0.0,0.0,0.0,145418.18343033353,0.0,0.0,0.0,0.0,0.0,2778.967972392161,145418.18343033353,1.0
 ,59,15247.579188532365,30876.34785677804,2744.564253935826,2744.564253935826,0.0,15578.146705339746,0.0,21956.514031486608,0.0,0.0,70856.45125341193,0.0,0.0,0.0,143617.90135048563,0.0,0.0,0.0,0.0,0.0,2744.564253935826,143617.90135048563,1.0
 ,60,17955.097407761077,36359.07225071618,3231.9175333969933,3231.917533396994,0.0,18344.363919561332,0.0,25855.340267175947,0.0,0.0,70856.45125341193,0.0,0.0,0.0,169120.18467728957,0.0,0.0,0.0,0.0,0.0,3231.9175333969933,169120.18467728954,1.0
 ,61,17300.54158316511,35033.59670590935,3114.0974849697204,3114.0974849697204,0.0,17675.61732468813,0.0,24912.779879757763,0.0,0.0,70856.45125341193,0.0,0.0,0.0,162954.88245568116,0.0,0.0,0.0,0.0,0.0,3114.0974849697204,162954.88245568116,1.0
 ,62,22532.125974397204,45627.55509815434,4055.782675391497,4055.782675391497,0.0,23020.622465522134,0.0,32446.261403131975,0.0,0.0,70856.45125341193,0.0,0.0,0.0,212231.50281072067,0.0,0.0,0.0,0.0,0.0,4055.782675391497,212231.50281072065,1.0
 ,63,25960.957805913386,52570.93955697461,4672.97240506441,4672.97240506441,0.0,26523.791371145588,0.0,37383.77924051528,0.0,0.0,70856.45125341193,0.0,0.0,0.0,244527.88413376108,0.0,0.0,0.0,0.0,0.0,4672.97240506441,244527.88413376105,1.0
 ,64,25406.424878554815,51448.01037907351,4573.156478139867,4573.1564781398665,0.0,25957.236169921885,0.0,36585.25182511894,0.0,0.0,70856.45125341193,0.0,0.0,0.0,239304.70383266272,0.0,0.0,0.0,0.0,0.0,4573.156478139867,239304.70383266272,1.0
 ,65,28783.17875798387,58285.93698491734,5180.972176437097,5180.972176437097,0.0,29407.19807345696,0.0,41447.777411496776,0.0,0.0,70856.45125341193,0.0,0.0,0.0,271110.55967012246,0.0,0.0,0.0,0.0,0.0,5180.972176437097,271110.55967012246,1.0
 ,66,35208.68055170816,71297.57811720902,6337.562499307469,6337.562499307469,0.0,35972.004746069186,0.0,50700.49999445975,0.0,0.0,70856.45125341193,0.0,0.0,0.0,331632.76265907363,0.0,0.0,0.0,0.0,0.0,6337.562499307469,331632.76265907363,1.0
 ,67,43247.498298535706,87576.1840545348,7784.549693736427,7784.549693736427,0.0,44185.10406164795,0.0,62276.397549891415,0.0,0.0,70856.45125341193,0.0,0.0,0.0,407350.8894425515,0.0,0.0,0.0,0.0,0.0,7784.549693736427,407350.8894425515,1.0
 ,68,41430.510491376306,83896.78374503701,7457.491888447735,7457.491888447736,0.0,42328.72395882934,0.0,59659.93510758188,0.0,0.0,70856.45125341193,0.0,0.0,0.0,390236.56772517913,0.0,0.0,0.0,0.0,0.0,7457.491888447735,390236.5677251791,1.0
 ,69,45471.20360970955,92079.18730966184,8184.81664974772,8184.816649747719,0.0,46457.01930396805,0.0,65478.53319798176,0.0,0.0,70856.45125341193,0.0,0.0,0.0,428296.1087500799,0.0,0.0,0.0,0.0,0.0,8184.81664974772,428296.1087500799,1.0
 ,70,57767.63063379185,116979.45203342849,10398.173514082533,10398.173514082533,0.0,59020.03286593245,0.0,83185.38811266026,0.0,0.0,70856.45125341193,0.0,0.0,0.0,544116.9234166001,0.0,0.0,0.0,0.0,0.0,10398.173514082533,544116.9234166,1.0
 ,71,78362.91788036603,178613.89021332245,15876.790241184217,14105.325218465887,0.0,90116.6614089616,0.0,127014.32192947374,1771.4650227183317,0.0,72627.91627613026,0.0,0.0,0.0,828039.1789040272,0.0,0.0,0.0,0.0,0.0,15876.790241184217,828039.1789040272,1.0
 ,72,78362.91788036603,196541.97668541738,17470.397927592658,14105.325218465887,0.0,99161.97863701591,0.0,139763.18342074126,3365.0727091267718,0.0,75992.98898525702,0.0,0.0,0.0,908943.6531285718,0.0,0.0,0.0,0.0,0.0,17470.397927592658,908943.6531285717,1.0
 ,73,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,79732.92478906587,0.0,0.0,0.0,975603.98832785,0.0,47629.23875057162,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,74,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,83472.86059287473,0.0,0.0,0.0,954948.1026293768,0.0,26973.35305209842,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,75,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,87212.79639668358,0.0,0.0,0.0,997835.7171374682,0.0,69860.96756018978,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,76,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,90952.73220049244,0.0,0.0,0.0,1.0349595768858099e6,0.0,106984.8273085315,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,77,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,94692.66800430129,0.0,0.0,0.0,1.0565224876770992e6,0.0,128547.7380998208,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,78,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808852,0.0,98432.60380811014,0.0,0.0,0.0,1.0616615073294663e6,0.0,133686.7577521879,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,79,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808852,0.0,102172.539611919,0.0,0.0,0.0,1.06395805012535e6,0.0,135983.30054807162,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,80,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,105912.47541572785,0.0,0.0,0.0,1.0645158967975823e6,0.0,136541.1472203039,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,81,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,109652.4112195367,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,82,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,113392.34702334556,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,83,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,117132.28282715441,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,84,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,120872.21863096327,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,85,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808852,0.0,124612.15443477212,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,86,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,128352.09023858097,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,87,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,132092.02604238983,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,88,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,135831.96184619868,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,89,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,139571.89765000754,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,90,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,143311.83345381665,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,91,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808852,0.0,147051.7692576255,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,92,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,150791.70506143436,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,93,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,154531.64086524321,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
 ,94,78362.91788036603,200759.18650059082,17845.26102227474,14105.325218465887,0.0,101289.70156243141,0.0,142762.0881781979,3739.935803808854,0.0,158271.57666905207,0.0,0.0,0.0,1.0657001661767496e6,0.0,137725.41659947124,0.0,0.0,0.0,17845.26102227474,927974.7495772784,1.0
