Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,20,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,203.785160694988,0.0,0.0,0.0,0.0,486940.09877003613,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,21,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,226.42795632776324,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,22,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,249.07075196053847,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,23,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,271.7135475933137,0.0,0.0,0.0,0.0,486940.09877003613,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,24,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,294.35634322608894,0.0,0.0,0.0,0.0,486940.0987700365,0.0,0.0,-3.676273320850573e-10,3.676273320850573e-10,9306.189005075632,486940.09877003613,1.0
 ,25,51575.256719126985,104694.62630710096,9306.189005075641,9283.546209442857,0.0,52821.92879280933,0.0,74449.51204060513,22.642795632784328,0.0,316.99913885887327,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,3.676273320850573e-10,0.0,9306.189005075641,486940.0987700366,1.0
 ,26,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,339.6419344916485,0.0,0.0,0.0,0.0,486940.09877003613,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,27,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,362.28473012442373,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,28,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,384.92752575719896,0.0,0.0,0.0,0.0,486940.09877003613,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,29,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,407.5703213899742,0.0,0.0,0.0,0.0,486940.09877003613,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,30,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,430.21311702274943,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,1.596402542322482e-10,9306.189005075632,486940.09877003613,1.0
 ,31,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,452.85591265552466,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,2.580092864503202e-10,9306.189005075632,486940.09877003613,1.0
 ,32,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,475.4987082882999,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,4.176495406825684e-10,9306.189005075632,486940.09877003613,1.0
 ,33,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,498.1415039210751,0.0,0.0,0.0,0.0,486940.098770035,0.0,-1.0562105576115613e-9,0.0,-6.385610169289928e-10,9306.189005075632,486940.0987700361,1.0
 ,34,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,520.7842995538504,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,-4.789207626967446e-10,9306.189005075632,486940.09877003613,1.0
 ,35,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,543.4270951866256,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,-3.192805084644964e-10,9306.189005075632,486940.09877003613,1.0
 ,36,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,566.0698908194008,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,-1.596402542322482e-10,9306.189005075632,486940.09877003613,1.0
 ,37,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,588.7126864521761,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,0.0,9306.189005075632,486940.09877003613,1.0
 ,38,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,611.3554820849513,0.0,0.0,0.0,0.0,486940.09877003625,0.0,8.900055295920797e-11,0.0,8.900055295920797e-11,9306.189005075632,486940.09877003613,1.0
 ,39,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,633.9982777177265,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,2.4864080719145616e-10,9306.189005075632,486940.09877003613,1.0
 ,40,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,656.6410733505018,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,4.0828106142370437e-10,9306.189005075632,486940.09877003613,1.0
 ,41,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,679.283868983277,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,5.066500936417764e-10,9306.189005075632,486940.09877003613,1.0
 ,42,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,701.9266646160522,0.0,0.0,0.0,0.0,486940.09877003555,0.0,-5.066500936417764e-10,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,43,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,724.5694602488275,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,44,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,747.2122558816027,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,45,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,769.8550515143779,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,46,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,792.4978471471532,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,47,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,815.1406427799284,0.0,0.0,0.0,0.0,486940.09877003613,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,48,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,837.7834384127036,0.0,0.0,0.0,0.0,486940.09877003613,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,49,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,860.4262340454789,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,1.596402542322482e-10,9306.189005075632,486940.09877003613,1.0
 ,50,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,883.0690296782541,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,2.580092864503202e-10,9306.189005075632,486940.09877003613,1.0
 ,51,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,905.7118253110293,0.0,0.0,0.0,0.0,486940.09877003555,0.0,-5.401919847109209e-10,0.0,-2.8218269826060066e-10,9306.189005075632,486940.09877003613,1.0
 ,52,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,928.3546209438045,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.2254244402835243e-10,-1.596402542322482e-10,9306.189005075632,486940.09877003613,1.0
 ,53,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,950.9974165765798,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,0.0,9306.189005075632,486940.09877003613,1.0
 ,54,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,973.640212209355,0.0,0.0,0.0,0.0,486940.09877003625,0.0,1.444364204958436e-10,0.0,1.444364204958436e-10,9306.189005075632,486940.09877003613,1.0
 ,55,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,996.2830078421302,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,3.040766747280918e-10,9306.189005075632,486940.09877003613,1.0
 ,56,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1018.9258034749055,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,4.0244570694616375e-10,9306.189005075632,486940.09877003613,1.0
 ,57,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1041.5685991076807,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,5.008147391642357e-10,9306.189005075632,486940.09877003613,1.0
 ,58,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1064.211394740456,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,5.991837713823077e-10,9306.189005075632,486940.09877003613,1.0
 ,59,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1086.8541903732312,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,7.588240256145558e-10,9306.189005075632,486940.09877003613,1.0
 ,60,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1109.4969860060064,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,9.184642798468041e-10,9306.189005075632,486940.09877003613,1.0
 ,61,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1132.1397816387816,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,1.0781045340790523e-9,9306.189005075632,486940.09877003613,1.0
 ,62,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1154.7825772715569,0.0,0.0,0.0,0.0,486940.098770035,0.0,0.0,1.0781045340790523e-9,0.0,9306.189005075632,486940.0987700362,1.0
 ,63,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1177.425372904332,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,64,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1200.0681685371073,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,65,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1222.7109641698826,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,66,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1245.3537598026578,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,67,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1267.996555435433,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,68,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1290.6393510682083,0.0,0.0,0.0,0.0,486940.0987700361,0.0,0.0,0.0,0.0,9306.189005075632,486940.09877003613,1.0
 ,69,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1313.2821467009835,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,1.596402542322482e-10,9306.189005075632,486940.09877003613,1.0
 ,70,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1335.9249423337587,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,2.580092864503202e-10,9306.189005075632,486940.09877003613,1.0
 ,71,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1358.567737966534,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,3.5637831866839217e-10,9306.189005075632,486940.09877003613,1.0
 ,72,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1381.2105335993092,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,4.547473508864641e-10,9306.189005075632,486940.09877003613,1.0
 ,73,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1403.8533292320844,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,5.531163831045361e-10,9306.189005075632,486940.09877003613,1.0
 ,74,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1426.4961248648597,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,6.51485415322608e-10,9306.189005075632,486940.09877003613,1.0
 ,75,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1449.138920497635,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,8.111256695548563e-10,9306.189005075632,486940.09877003613,1.0
 ,76,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1471.7817161304101,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,9.707659237871045e-10,9306.189005075632,486940.09877003613,1.0
 ,77,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1494.4245117631854,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,1.0691349560051765e-9,9306.189005075632,486940.09877003613,1.0
 ,78,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1517.0673073959606,0.0,0.0,0.0,0.0,486940.09877003625,0.0,1.444364204958436e-10,0.0,1.2135713765010201e-9,9306.189005075632,486940.09877003613,1.0
 ,79,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1539.7101030287358,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,1.311940408719092e-9,9306.189005075632,486940.09877003613,1.0
 ,80,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1562.352898661511,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,1.410309440937164e-9,9306.189005075632,486940.09877003613,1.0
 ,81,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1584.9956942942863,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,1.508678473155236e-9,9306.189005075632,486940.09877003613,1.0
 ,82,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1607.6384899270615,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,1.6683187273874843e-9,9306.189005075632,486940.09877003613,1.0
 ,83,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1630.2812855598368,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,1.8279589816197325e-9,9306.189005075632,486940.09877003613,1.0
 ,84,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1652.924081192612,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,1.9263280138378045e-9,9306.189005075632,486940.09877003613,1.0
 ,85,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1675.5668768253872,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,2.0859682680700527e-9,9306.189005075632,486940.09877003613,1.0
 ,86,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1698.2096724581625,0.0,0.0,0.0,0.0,486940.09877003625,0.0,1.444364204958436e-10,0.0,2.2304046885658964e-9,9306.189005075632,486940.09877003613,1.0
 ,87,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1720.8524680909377,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,2.3287737207839683e-9,9306.189005075632,486940.09877003613,1.0
 ,88,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1743.495263723713,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,2.4884139750162166e-9,9306.189005075632,486940.09877003613,1.0
 ,89,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1766.1380593564882,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-1.596402542322482e-10,2.648054229248465e-9,9306.189005075632,486940.09877003613,1.0
 ,90,51575.256719126985,104694.62630710086,9306.189005075632,9283.546209442857,0.0,52821.92879280928,0.0,74449.51204060506,22.642795632775233,0.0,1788.7808549892634,0.0,0.0,0.0,0.0,486940.09877003625,0.0,0.0,-9.836903221807198e-11,2.746423261466537e-9,9306.189005075632,486940.09877003613,1.0
