Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,14,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,10476.835957858235,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,15,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,11864.650062699067,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,16,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,13252.4641675399,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,17,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408306,0.0,14640.27827238073,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,18,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408343,0.0,16028.092377221565,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,19,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,17415.906482062397,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,20,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,18803.72058690323,0.0,841722.1493584542,0.0,0.0,0.0,9228.241991701303,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,21,84907.25634995401,181827.10876652287,16162.409668135368,15283.306142991723,0.0,68803.37795725226,0.0,129299.27734508294,879.103525143645,0.0,19682.824112046874,0.0,808181.0390424627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16162.409668135368,808181.0390424627,1.0
 ,22,84907.25634995401,158312.07621663797,14072.184552590043,15283.306142991723,0.0,59905.289640375806,0.0,112577.47642072034,0.0,1211.121590401679,18471.702521645195,0.0,709421.1031120431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14072.18455259004,709421.1031120431,1.0
 ,23,66533.38169232315,134730.09792695436,11976.008704618167,11976.008704618167,0.0,50981.86905555953,0.0,95808.06963694534,0.0,0.0,18471.702521645195,0.0,600368.1280370336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11976.008704618165,600368.1280370336,1.0
 ,24,80152.76295804404,162309.3449900392,14427.497332447927,14427.497332447927,0.0,61417.85614423082,0.0,115419.97865958342,0.0,0.0,18471.702521645195,0.0,723263.4660995953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14427.49733244793,723263.4660995953,1.0
 ,25,84907.25634995401,184375.30318489653,16388.91583865747,15283.306142991723,0.0,69767.61472516485,0.0,131111.32670925977,1105.609695665749,0.0,19577.312217310944,0.0,819006.476763497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16388.91583865747,819006.4767634969,1.0
 ,26,84907.25634995401,184375.30318489653,16388.91583865747,15283.306142991723,0.0,69767.61472516485,0.0,131111.32670925977,1105.609695665749,0.0,20682.921912976693,0.0,819006.476763497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16388.91583865747,819006.4767634969,1.0
 ,27,84907.25634995401,184229.09530843247,16375.919582971776,15283.306142991723,0.0,69712.28966471084,0.0,131007.3566637742,1092.613439980053,0.0,21775.535352956736,0.0,818385.3450909787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16375.919582971777,818385.3450909787,1.0
 ,28,84907.25634995401,186568.42133185756,16583.859673942894,15283.306142991723,0.0,70597.4906319749,0.0,132670.87739154315,1300.5535309511706,0.0,23076.088883907905,0.0,828323.4518512724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16583.859673942894,828323.4518512726,1.0
 ,29,84907.25634995401,182641.6955068227,16234.817378384241,15283.306142991723,0.0,69111.61757978171,0.0,129878.53902707393,951.5112353922996,0.0,24027.600119300205,0.0,811641.6297893507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16234.81737838424,811641.6297893507,1.0
 ,30,84907.25634995401,175895.24634998082,15635.133008887185,15283.306142991723,0.0,66558.76121883275,0.0,125081.06407109748,351.8268658954618,0.0,24379.426985195667,0.0,782980.839757432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15635.133008887187,782980.8397574321,1.0
 ,31,84907.25634995401,180511.2378783463,16045.443366964115,15283.306142991723,0.0,68305.45241316623,0.0,128363.54693571292,762.137223972392,0.0,25141.56420916806,0.0,802590.8539897974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16045.443366964117,802590.8539897974,1.0
 ,32,84907.25634995401,184041.1137529787,16359.210111375885,15283.306142991723,0.0,69641.15744412714,0.0,130873.68089100708,1075.9039683841634,0.0,26217.468177552222,0.0,817586.7472263122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16359.210111375885,817586.7472263122,1.0
 ,33,84907.25634995401,184124.66111095817,16366.636543196282,15283.306142991723,0.0,69672.77176438656,0.0,130933.09234557026,1083.3304002045616,0.0,27300.798577756785,0.0,817941.6796106084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16366.636543196284,817941.6796106085,1.0
 ,34,84907.25634995401,184229.09530843247,16375.919582971776,15283.306142991723,0.0,69712.28966471084,0.0,131007.3566637742,1092.613439980053,0.0,28393.41201773684,0.0,818385.3450909787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16375.919582971777,818385.3450909787,1.0
 ,35,84907.25634995401,177837.7224230034,15807.797548711414,15283.306142991723,0.0,67293.79416486449,0.0,126462.38038969132,524.491405719696,0.0,28917.903423456533,0.0,791233.0176923189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15807.797548711416,791233.0176923189,1.0
 ,36,84907.25634995401,180406.80368087196,16036.16032718862,15283.306142991723,0.0,68265.93451284195,0.0,128289.28261750896,752.854184196897,0.0,29670.75760765343,0.0,802147.1885094272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16036.160327188622,802147.1885094272,1.0
 ,37,84907.25634995401,180490.3510388514,16043.586759009015,15283.306142991723,0.0,68297.54883310138,0.0,128348.69407207212,760.2806160172915,0.0,30431.038223670723,0.0,802502.1208937233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16043.586759009015,802502.1208937233,1.0
 ,38,84907.25634995401,174516.71494331965,15512.596883850636,15283.306142991723,0.0,66037.12493455215,0.0,124100.77507080509,229.29074085891472,0.0,30660.32896452964,0.0,777124.4554165446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15512.596883850636,777124.4554165445,1.0
 ,39,84381.16291779853,170871.854908542,15188.609325203735,15188.609325203735,0.0,64657.909897392296,0.0,121508.87460162988,0.0,0.0,30660.32896452964,0.0,761418.6974114374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15188.609325203739,761418.6974114375,1.0
 ,40,83791.1536210886,169677.0860827044,15082.407651795947,15082.407651795947,0.0,64205.809373695345,0.0,120659.26121436758,0.0,0.0,30660.32896452964,0.0,756094.7116469943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15082.407651795951,756094.7116469943,1.0
 ,41,84907.25634995401,175414.8490415989,15592.431025919905,15283.306142991723,0.0,66376.97887734103,0.0,124739.44820735924,309.1248829281838,0.0,30969.453847457822,0.0,780939.9785477289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15592.431025919906,780939.9785477289,1.0
 ,42,84907.25634995401,181597.35353207935,16141.986980629275,15283.306142991723,0.0,68716.43857653881,0.0,129135.8958450342,858.6808376375508,0.0,31828.134685095374,0.0,807204.9749856481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16141.986980629274,807204.9749856481,1.0
 ,43,84907.25634995401,182516.37446985344,16223.67773065364,15283.306142991723,0.0,69064.19609939255,0.0,129789.42184522912,940.3715876619203,0.0,32768.506272757295,0.0,811109.2312129064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16223.67773065364,811109.2312129063,1.0
 ,44,84907.25634995401,186276.0055789294,16557.867162571503,15283.306142991723,0.0,70486.84051106688,0.0,132462.93730057203,1274.5610195797788,0.0,34043.06729233707,0.0,827081.1885062357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16557.867162571503,827081.1885062357,1.0
 ,45,84907.25634995401,187278.57387468297,16646.984344416265,15283.306142991723,0.0,70866.21235418004,0.0,133175.87475533012,1363.678201424543,0.0,35406.74549376161,0.0,831340.3771177902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16646.984344416265,831340.3771177902,1.0
 ,46,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,36794.55959860246,0.0,839148.8895723067,0.0,0.0,0.0,6654.982205553795,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,47,84907.25634995401,186860.83708478563,16609.852185314277,15283.306142991723,0.0,70708.14075288287,0.0,132878.81748251422,1326.5460423225554,0.0,38121.10564092501,0.0,829565.7151963091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16609.852185314277,829565.7151963089,1.0
 ,48,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408306,0.0,39508.91974576584,0.0,836753.0959783073,0.0,0.0,0.0,4259.188611554448,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,49,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408215,0.0,40896.73385060666,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,50,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,42284.54795544749,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,51,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,43672.36206028832,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,52,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,45060.176165129145,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,53,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,46447.990269969974,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,54,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408434,0.0,47835.80437481082,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,55,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,49223.618479651646,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,56,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,50611.432584492475,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,57,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,51999.246689333304,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,58,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408288,0.0,53387.06079417413,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,59,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,54774.87489901496,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,60,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,56162.6890038558,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,61,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,57550.503108696634,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,62,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,58938.31721353746,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,63,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408306,0.0,60326.13131837829,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,64,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,61713.94542321913,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,65,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408306,0.0,63101.759528059956,0.0,840124.9536291213,0.0,0.0,0.0,7631.046262368443,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,66,80437.93411812051,162886.816589194,14478.82814126169,14478.828141261693,0.0,61636.37139735101,0.0,115830.62513009353,0.0,0.0,63101.759528059956,0.0,725836.7258857427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14478.828141261689,725836.7258857426,1.0
 ,67,69994.76956635473,141739.4083718683,12599.05852194385,12599.058521943853,0.0,53634.19212791497,0.0,100792.4681755508,0.0,0.0,63101.759528059956,0.0,631602.1778550998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12599.05852194385,631602.1778550997,1.0
 ,68,83709.82288589184,130507.08389721162,11600.629679752145,15067.768119460532,0.0,49383.88054670487,0.0,92805.03743801716,0.0,3467.1384397083893,59634.62108835157,0.0,592914.5479668133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600.629679752145,592914.5479668133,1.0
 ,69,81824.45596538884,165694.52332991236,14728.402073769988,14728.402073769992,0.0,62698.807628038834,0.0,117827.21659015991,0.0,0.0,59634.62108835157,0.0,738348.0924321839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14728.40207376999,738348.0924321839,1.0
 ,70,84907.25634995401,182579.03498833807,16229.247554518939,15283.306142991723,0.0,69087.90683958711,0.0,129833.98043615151,945.9414115272145,0.0,60580.56249987879,0.0,811375.4305011285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16229.247554518939,811375.4305011285,1.0
 ,71,84907.25634995401,182808.7902227816,16249.670242025031,15283.306142991723,0.0,69174.84622030055,0.0,129997.36193620025,966.3640990333051,0.0,61546.9265989121,0.0,812351.4945579431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16249.67024202503,812351.4945579431,1.0
 ,72,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408306,0.0,62934.74070375293,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,73,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.814104840836,0.0,64322.55480859376,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,74,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,65710.36891343459,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,75,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,67098.18301827542,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,76,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,68485.99712311625,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,77,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,69873.81122795765,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,78,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,71261.62533279847,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,79,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,72649.4394376393,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,80,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,74037.25354248013,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,81,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,75425.06764732096,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,82,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,76812.88175216179,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,83,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408434,0.0,78200.69585700263,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,84,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,79588.50996184346,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,85,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408143,0.0,80976.32406668428,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738192,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,86,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,82364.1381715251,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,87,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,83751.95227636593,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,88,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,85139.76638120676,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,89,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,86527.58048604759,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,90,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,87915.39459088842,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,91,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,89303.20869572925,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,92,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408288,0.0,90691.02280057008,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,93,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408324,0.0,92078.8369054109,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
 ,94,84907.25634995401,187550.10278811623,16671.120247832554,15283.306142991723,0.0,70968.95889502317,0.0,133368.96198266043,1387.8141048408306,0.0,93466.65101025173,0.0,842964.4127034909,0.0,0.0,0.0,10470.505336738075,0.0,0.0,0.0,16671.120247832554,832493.9073667529,1.0
