Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,41,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,650.4570215696986,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-3.6698909018907633e-11,9290.69445809382,465700.2131510592,1.0
 ,42,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,672.1389222886883,0.0,0.0,0.0,0.0,465700.21315105923,0.0,3.6698909018907633e-11,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,43,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,693.820823007678,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,44,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,715.5027237266677,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,45,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,737.1846244456574,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,46,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,758.8665251646471,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,47,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,780.5484258836368,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,48,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,802.2303266026265,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,49,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,823.9122273216162,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-9.633463617463254e-12,9290.69445809382,465700.2131510592,1.0
 ,50,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,845.5941280406059,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-1.9266927234926508e-11,9290.69445809382,465700.2131510592,1.0
 ,51,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,867.2760287595956,0.0,0.0,0.0,0.0,465700.21315105923,0.0,2.890039085238976e-11,0.0,9.633463617463254e-12,9290.69445809382,465700.2131510592,1.0
 ,52,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,888.9579294785854,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,9.633463617463254e-12,9290.69445809382,465700.2131510592,1.0
 ,53,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,910.6398301975751,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,0.0,9290.69445809382,465700.2131510592,1.0
 ,54,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,932.3217309165648,0.0,0.0,0.0,0.0,465700.2131510592,0.0,-8.715990891990561e-12,0.0,-8.715990891990561e-12,9290.69445809382,465700.2131510592,1.0
 ,55,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,954.0036316355545,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-1.8349454509453813e-11,9290.69445809382,465700.2131510592,1.0
 ,56,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,975.6855323545442,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-2.798291812691707e-11,9290.69445809382,465700.2131510592,1.0
 ,57,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,997.3674330735339,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-3.7616381744380324e-11,9290.69445809382,465700.2131510592,1.0
 ,58,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1019.0493337925236,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-4.724984536184358e-11,9290.69445809382,465700.2131510592,1.0
 ,59,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1040.7312345115133,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-5.6883308979306835e-11,9290.69445809382,465700.2131510592,1.0
 ,60,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1062.413135230503,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-6.651677259677009e-11,9290.69445809382,465700.2131510592,1.0
 ,61,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1084.0950359494927,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-7.615023621423334e-11,9290.69445809382,465700.2131510592,1.0
 ,62,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1105.7769366684824,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-8.578369983169659e-11,9290.69445809382,465700.2131510592,1.0
 ,63,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1127.4588373874722,0.0,0.0,0.0,0.0,465700.2131510593,0.0,8.578369983169659e-11,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,64,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1149.1407381064619,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,65,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1170.8226388254516,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,66,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1192.5045395444413,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,67,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1214.186440263431,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,68,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1235.8683409824207,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,69,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1257.5502417014104,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,70,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1279.2321424204001,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,71,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1300.9140431393898,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,72,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1322.5959438583795,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,73,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1344.2778445773693,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-9.633463617463254e-12,9290.69445809382,465700.2131510592,1.0
 ,74,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1365.959745296359,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-1.9266927234926508e-11,9290.69445809382,465700.2131510592,1.0
 ,75,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1387.6416460153487,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-2.890039085238976e-11,9290.69445809382,465700.2131510592,1.0
 ,76,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1409.3235467343384,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-3.8533854469853015e-11,9290.69445809382,465700.2131510592,1.0
 ,77,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1431.005447453328,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-4.816731808731627e-11,9290.69445809382,465700.2131510592,1.0
 ,78,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1452.6873481723178,0.0,0.0,0.0,0.0,465700.21315105923,0.0,0.0,-4.816731808731627e-11,0.0,9290.69445809382,465700.2131510592,1.0
 ,79,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1474.3692488913075,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,80,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1496.0511496102972,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,0.0,9290.69445809382,465700.2131510592,1.0
 ,81,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1517.733050329287,0.0,0.0,0.0,0.0,465700.21315105923,0.0,2.890039085238976e-11,0.0,2.890039085238976e-11,9290.69445809382,465700.2131510592,1.0
 ,82,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1539.4149510482766,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,1.9266927234926508e-11,9290.69445809382,465700.2131510592,1.0
 ,83,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1561.0968517672663,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,9.633463617463254e-12,9290.69445809382,465700.2131510592,1.0
 ,84,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1582.778752486256,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,0.0,9.633463617463254e-12,9290.69445809382,465700.2131510592,1.0
 ,85,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1604.4606532052458,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,0.0,9290.69445809382,465700.2131510592,1.0
 ,86,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1626.1425539242355,0.0,0.0,0.0,0.0,465700.2131510592,0.0,-8.715990891990561e-12,0.0,-8.715990891990561e-12,9290.69445809382,465700.2131510592,1.0
 ,87,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1647.8244546432252,0.0,0.0,0.0,0.0,465700.2131510592,0.0,-8.715990891990561e-12,0.0,-1.7431981783981122e-11,9290.69445809382,465700.2131510592,1.0
 ,88,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1669.506355362215,0.0,0.0,0.0,0.0,465700.2131510592,0.0,-8.715990891990561e-12,0.0,-2.6147972675971684e-11,9290.69445809382,465700.2131510592,1.0
 ,89,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1691.1882560812046,0.0,0.0,0.0,0.0,465700.2131510592,0.0,-8.715990891990561e-12,0.0,-3.4863963567962245e-11,9290.69445809382,465700.2131510592,1.0
 ,90,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1712.8701568001943,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-4.44974271854255e-11,9290.69445809382,465700.2131510592,1.0
 ,91,51494.51420763794,104520.31265355546,9290.69445809382,9269.01255737483,0.0,39550.486308105385,0.0,74325.55566475056,21.68190071898971,0.0,1734.552057519184,0.0,0.0,0.0,0.0,465700.2131510592,0.0,0.0,9.633463617463254e-12,-5.4130890802888756e-11,9290.69445809382,465700.2131510592,1.0
