Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,16,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,31434.87704316846,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639217,0.0,274553.91901666124,16430.627257405762,857064.4790021917,1.0
 ,17,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,34278.631531350315,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,308890.3000130538,16430.627257405755,857064.4790021913,1.0
 ,18,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,37122.38601953217,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.380996392545,0.0,343226.6810094464,16430.627257405755,857064.4790021913,1.0
 ,19,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,39966.14050771402,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.380996392545,0.0,377563.0620058389,16430.627257405755,857064.4790021913,1.0
 ,20,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,42809.89499589588,0.0,890087.2166259544,0.0,0.0,0.0,0.0,33085.2920700787,0.0,410648.3540759176,16430.627257405755,857001.9245558757,1.0
 ,21,75482.62649568834,184683.05448558318,16416.271509829618,13586.8727692239,0.0,93178.7570897929,0.0,131330.17207863694,2829.3987406057163,0.0,45639.29373650159,0.0,854618.8455649582,0.0,0.0,0.0,0.0,0.0,0.0,410648.3540759176,16416.27150982962,854618.8455649582,1.0
 ,22,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,48483.04822468344,0.0,750184.1974409135,0.0,0.0,0.0,0.0,0.0,110698.38159100869,299949.97248490894,16430.627257405755,860882.5790319222,1.0
 ,23,75482.62649568834,176646.9008318408,15701.946740608071,13586.8727692239,0.0,89124.2496996914,0.0,125615.57392486457,2115.073971384164,0.0,50598.122196067605,0.0,634865.0756579388,0.0,0.0,0.0,0.0,0.0,193146.14813956176,106803.82434534718,15701.946740608071,828011.2237975005,1.0
 ,24,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,53441.87668424946,0.0,764821.9378787851,0.0,0.0,0.0,0.0,0.0,95290.23376167017,11513.590583677013,16430.627257405755,860112.1716404553,1.0
 ,25,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,56285.63117243131,0.0,866066.3092407294,0.0,0.0,0.0,0.0,10208.237417483282,0.0,21721.828001160295,16430.62725740576,855858.0718232462,1.0
 ,26,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,59129.38566061317,0.0,866066.3092407294,0.0,0.0,0.0,0.0,10208.2374174835,0.0,31930.065418643797,16430.627257405755,855858.071823246,1.0
 ,27,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,61973.14014879502,0.0,865409.4875544147,0.0,0.0,0.0,0.0,9582.692954326578,0.0,41512.75837297038,16430.627257405755,855826.7946000881,1.0
 ,28,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,64816.894636976875,0.0,875918.6345354506,0.0,0.0,0.0,0.0,19591.404364837,0.0,61104.162737807375,16430.627257405755,856327.2301706136,1.0
 ,29,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,67660.64912515873,0.0,858278.280674426,0.0,0.0,0.0,0.0,2791.0673543370453,0.0,63895.23009214442,16430.627257405762,855487.2133200889,1.0
 ,30,75482.62649568834,178777.9283071406,15891.371405079166,13586.8727692239,0.0,90199.42409522933,0.0,127130.97124063333,2304.4986358552637,0.0,69965.147761014,0.0,827970.6514344742,0.0,0.0,0.0,0.0,0.0,0.0,63895.23009214442,15891.37140507917,827970.6514344742,1.0
 ,31,75482.62649568834,183373.11452346388,16299.83240208568,13586.8727692239,0.0,92517.84871423831,0.0,130398.65921668544,2712.9596328617777,0.0,72678.10739387578,0.0,848707.4503881254,0.0,0.0,0.0,0.0,0.0,0.0,63895.23009214442,16299.83240208568,848707.4503881254,1.0
 ,32,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,75521.86188205762,0.0,864565.0025291529,0.0,0.0,0.0,0.0,8778.42150169633,0.0,72673.65159384075,16430.627257405755,855786.5810274566,1.0
 ,33,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,78365.61637023947,0.0,864940.329207047,0.0,0.0,0.0,0.0,9135.875480643093,0.0,81809.52707448385,16430.627257405755,855804.4537264039,1.0
 ,34,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,81209.37085842132,0.0,865409.4875544147,0.0,0.0,0.0,0.0,9582.692954326434,0.0,91392.22002881029,16430.62725740576,855826.7946000883,1.0
 ,35,75482.62649568834,180711.64920360246,16063.257706986886,13586.8727692239,0.0,91175.05074485755,0.0,128506.06165589509,2476.3849377629854,0.0,83685.7557961843,0.0,836696.9966955129,0.0,0.0,0.0,0.0,0.0,0.0,91392.22002881029,16063.25770698689,836696.996695513,1.0
 ,36,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,86529.51028436614,0.0,848238.2920407577,0.0,0.0,0.0,0.0,0.0,7483.545170120013,83908.67485869028,16430.627257405755,855721.8372108778,1.0
 ,37,75482.62649568834,183352.32182565247,16297.984162280221,13586.8727692239,0.0,92507.35810510252,0.0,130383.87329824177,2711.11139305632,0.0,89240.62167742246,0.0,848613.6187186518,0.0,0.0,0.0,0.0,0.0,0.0,83908.67485869028,16297.984162280223,848613.6187186518,1.0
 ,38,75482.62649568834,177405.61025158706,15769.387577918851,13586.8727692239,0.0,89507.0438922674,0.0,126155.10062335081,2182.514808694951,0.0,91423.13648611741,0.0,821777.7612492208,0.0,0.0,0.0,0.0,0.0,0.0,83908.67485869028,15769.387577918855,821777.7612492209,1.0
 ,39,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,94266.89097429927,0.0,805169.5557524051,0.0,0.0,0.0,0.0,0.0,52819.057052596574,31089.61780609371,16430.62725740576,857988.6128050018,1.0
 ,40,75482.62649568834,172477.74087028115,15331.354744024991,13586.8727692239,0.0,87020.76952708584,0.0,122650.83795219993,1744.4819748010916,0.0,96011.37294910036,0.0,799539.655583993,0.0,0.0,0.0,0.0,0.0,0.0,31089.61780609371,15331.35474402499,799539.655583993,1.0
 ,41,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,98855.12743728222,0.0,825812.5230365829,0.0,0.0,0.0,0.0,0.0,31089.61780609371,0.0,16430.627257405755,856902.1408426764,1.0
 ,42,75482.62649568834,184454.3348096576,16395.940871969564,13586.8727692239,0.0,93063.36038929924,0.0,131167.5269757565,2809.068102745664,0.0,101664.19554002788,0.0,853586.6972007492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16395.940871969568,853586.6972007493,1.0
 ,43,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,104507.95002820977,0.0,857715.2906575848,0.0,0.0,0.0,2367.630705213058,0.0,0.0,0.0,16430.627257405755,855347.6599523717,1.0
 ,44,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,107351.70451639162,0.0,874604.9911628212,0.0,0.0,0.0,19257.331210449454,0.0,0.0,0.0,16430.627257405755,855347.6599523717,1.0
 ,45,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,110195.45900457347,0.0,879108.9112975508,0.0,0.0,0.0,0.0,22629.763185884804,0.0,22629.763185884804,16430.627257405755,856479.148111666,1.0
 ,46,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,113039.21349275531,0.0,887366.0982112219,0.0,0.0,0.0,32018.438258850132,0.0,0.0,22629.763185884804,16430.627257405755,855347.6599523717,1.0
 ,47,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,115882.96798093716,0.0,877232.27790808,0.0,0.0,0.0,0.0,20842.493291150757,0.0,43472.25647703556,16430.627257405755,856389.7846169292,1.0
 ,48,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,118726.722469119,0.0,884832.6431354363,0.0,0.0,0.0,29484.983183064614,0.0,0.0,43472.25647703556,16430.627257405755,855347.6599523717,1.0
 ,49,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,11405.121090686798,8561.366602504944,121570.47695730085,0.0,891400.8599985839,0.0,0.0,0.0,0.0,26671.919466530955,0.0,70144.17594356652,16430.627257405755,864728.940532053,1.0
 ,50,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,124414.2314454827,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,104480.55693995906,16430.627257405755,857064.4790021913,1.0
 ,51,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,127257.98593366455,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,138816.9379363516,16430.627257405755,857064.4790021913,1.0
 ,52,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,130101.74042184639,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,138816.9379363516,16430.627257405755,855347.6599523717,1.0
 ,53,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,132945.49491002824,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,173153.31893274418,16430.627257405755,857064.4790021913,1.0
 ,54,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,135789.2493982101,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,173153.31893274418,16430.627257405755,855347.6599523717,1.0
 ,55,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,138633.00388639193,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,207489.69992913672,16430.627257405755,857064.4790021913,1.0
 ,56,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,141476.75837457378,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,241826.08092552927,16430.627257405755,857064.4790021913,1.0
 ,57,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,144320.51286275563,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,276162.4619219218,16430.627257405755,857064.4790021913,1.0
 ,58,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,147164.26735093747,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,276162.4619219218,16430.627257405755,855347.6599523717,1.0
 ,59,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,41198.2226224501,38354.468134268245,150008.02183911938,0.0,891400.8599985839,0.0,0.0,0.0,0.0,0.0,0.0,276162.4619219218,16430.627257405755,891400.8599985839,1.0
 ,60,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,152851.77632730122,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,276162.4619219218,16430.627257405755,855347.6599523717,1.0
 ,61,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,155695.53081548307,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,310498.8429183144,16430.627257405755,857064.4790021913,1.0
 ,62,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,158539.28530366492,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,344835.22391470696,16430.627257405755,857064.4790021913,1.0
 ,63,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,161383.0397918468,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,379171.60491109954,16430.627257405755,857064.4790021913,1.0
 ,64,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,164226.79428002864,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,379171.60491109954,16430.627257405755,855347.6599523717,1.0
 ,65,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,167070.5487682105,0.0,888398.2465754307,0.0,0.0,0.0,0.0,31476.7491648181,0.0,410648.3540759176,16430.627257405755,856921.4974106126,1.0
 ,66,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,169914.30325639233,0.0,767543.0562935175,0.0,0.0,0.0,0.0,0.0,92425.8985882682,318222.4554876491,16430.627257405766,859968.9548817858,1.0
 ,67,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,172758.05774457418,0.0,667893.8233126232,0.0,0.0,0.0,0.0,0.0,197319.82804184058,120902.6274458085,16430.627257405755,865213.6513544638,1.0
 ,68,75482.62649568834,152852.31865376869,13586.872769223883,13586.8727692239,0.0,77119.08983811474,0.0,108694.98215379106,0.0,0.0,172758.05774457418,0.0,626983.2154221619,0.0,0.0,0.0,0.0,0.0,88413.0117946123,32489.61565119619,13586.872769223883,715396.2272167741,1.0
 ,69,75482.62649568834,175158.78357092658,15569.66965074903,13586.8727692239,0.0,88373.44493765148,0.0,124557.35720599224,1982.7968815251297,0.0,174740.85462609932,0.0,780773.3216892859,0.0,0.0,0.0,0.0,0.0,32489.61565119619,0.0,15569.66965074903,813262.9373404821,1.0
 ,70,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,177584.60911428116,0.0,857996.7856660053,0.0,0.0,0.0,2649.125713633606,0.0,0.0,0.0,16430.627257405755,855347.6599523717,1.0
 ,71,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181876,0.0,180428.36360246304,0.0,859028.9340302142,0.0,0.0,0.0,3681.2740778424777,0.0,0.0,0.0,16430.627257405755,855347.6599523717,1.0
 ,72,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,183272.1180906449,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,0.0,16430.627257405755,855347.6599523717,1.0
 ,73,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,186115.87257882673,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,34336.38099639255,16430.627257405755,857064.4790021913,1.0
 ,74,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181876,0.0,188959.6270670086,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621206,0.0,0.0,34336.38099639255,16430.627257405755,855347.6599523717,1.0
 ,75,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,191803.38155519046,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,68672.7619927851,16430.627257405755,857064.4790021913,1.0
 ,76,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,194647.1360433723,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,68672.7619927851,16430.627257405755,855347.6599523717,1.0
 ,77,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,197490.89053155415,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,103009.14298917764,16430.627257405755,857064.4790021913,1.0
 ,78,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,200334.645019736,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,103009.14298917764,16430.627257405755,855347.6599523717,1.0
 ,79,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,41198.22262244974,38354.46813426789,203178.39950791787,0.0,891400.8599985839,0.0,0.0,0.0,0.0,0.0,0.0,103009.14298917764,16430.627257405762,891400.8599985839,1.0
 ,80,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,206022.15399609972,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,103009.14298917764,16430.627257405755,855347.6599523717,1.0
 ,81,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,208865.90848428156,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,137345.52398557018,16430.627257405755,857064.4790021913,1.0
 ,82,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181934,0.0,211709.6629724635,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621206,0.0,0.0,137345.52398557018,16430.627257405755,855347.6599523718,1.0
 ,83,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,214553.41746064535,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,171681.90498196273,16430.627257405755,857064.4790021913,1.0
 ,84,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,217397.1719488272,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,171681.90498196273,16430.627257405755,855347.6599523717,1.0
 ,85,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,220240.92643700904,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,206018.28597835527,16430.627257405755,857064.4790021913,1.0
 ,86,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,223084.68092519089,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,206018.28597835527,16430.627257405755,855347.6599523717,1.0
 ,87,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,225928.43541337276,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,240354.66697474782,16430.627257405755,857064.4790021913,1.0
 ,88,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,228772.1899015546,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,240354.66697474782,16430.627257405755,855347.6599523717,1.0
 ,89,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,231615.94438973645,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,274691.04797114036,16430.627257405755,857064.4790021913,1.0
 ,90,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,234459.6988779183,0.0,891400.8599985839,0.0,0.0,0.0,36053.20004621218,0.0,0.0,274691.04797114036,16430.627257405755,855347.6599523717,1.0
 ,91,75482.62649568834,184844.55664581474,16430.627257405755,13586.8727692239,0.0,93260.24031303506,0.0,131445.01805924604,2843.754488181854,0.0,237303.45336610015,0.0,891400.8599985839,0.0,0.0,0.0,0.0,34336.38099639255,0.0,309027.42896753293,16430.627257405755,857064.4790021913,1.0
