Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,8998.288303437084,18221.533814460094,1619.691894618675,1619.6918946186752,0.0,0.0,0.0,12957.5351569494,0.0,0.0,0.0,0.0,0.0,66740.86673961181,0.0,0.0,0.0,0.0,0.0,0.0,1619.6918946186752,66740.86673961181,1.0
 ,12,47216.93238985798,95614.28808946244,8499.047830174439,8499.047830174437,0.0,0.0,0.0,67992.38264139551,0.0,0.0,0.0,0.0,0.0,350210.9385938511,0.0,0.0,0.0,0.0,0.0,0.0,8499.047830174439,350210.9385938511,1.0
 ,13,45850.41898314464,92847.09844086788,8253.075416966034,8253.075416966036,0.0,0.0,0.0,66024.60333572827,0.0,0.0,0.0,0.0,0.0,340075.4232491702,0.0,0.0,0.0,0.0,0.0,0.0,8253.075416966034,340075.4232491702,1.0
 ,14,25503.73792197127,51645.069291991815,4590.672825954828,4590.672825954829,0.0,0.0,0.0,36725.382607638625,0.0,0.0,0.0,0.0,0.0,189162.81815088104,0.0,0.0,0.0,0.0,0.0,0.0,4590.672825954828,189162.818150881,1.0
 ,15,31767.701308093383,64329.5951488891,5718.186235456809,5718.186235456809,0.0,0.0,0.0,45745.489883654474,0.0,0.0,0.0,0.0,0.0,235623.0260834604,0.0,0.0,0.0,0.0,0.0,0.0,5718.186235456809,235623.02608346037,1.0
 ,16,49730.30142371974,100703.86038303247,8951.454256269553,8951.454256269553,0.0,0.0,0.0,71611.63405015643,0.0,0.0,0.0,0.0,0.0,368852.7538035683,0.0,0.0,0.0,0.0,0.0,0.0,8951.454256269553,368852.75380356825,1.0
 ,17,64899.37087193611,149111.98599583027,13254.398755184913,11681.886756948501,0.0,0.0,0.0,106035.1900414793,1572.5119982364151,0.0,1572.5119982364151,0.0,0.0,542483.2828792824,0.0,0.0,0.0,0.0,0.0,0.0,13254.398755184913,542483.2828792823,1.0
 ,18,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,4842.236640906264,0.0,0.0,852395.5808295524,0.0,0.0,0.0,232328.40450938162,0.0,232328.40450938162,14951.611399618349,620067.1763201708,1.0
 ,19,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,8111.961283576116,0.0,0.0,983886.74214315,0.0,0.0,0.0,357558.0819509031,0.0,589886.4864602848,14951.611399618349,626328.6601922468,1.0
 ,20,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,11381.685926245966,0.0,0.0,1.7965441668853452e6,0.0,0.0,0.0,1.131517534086327e6,0.0,1.7214040205466119e6,14951.611399618349,665026.6327990179,1.0
 ,21,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,14651.410568915815,0.0,0.0,1.4810280560489574e6,0.0,0.0,0.0,831025.9999564341,0.0,2.552430020503046e6,14951.611399618349,650002.0560925234,1.0
 ,22,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,17921.135211585664,0.0,0.0,1.3389212298068842e6,0.0,0.0,0.0,695686.1654401757,0.0,3.2481161859432217e6,14951.611399618349,643235.0643667104,1.0
 ,23,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,21190.859854255512,0.0,0.0,1.2291253937976256e6,0.0,0.0,0.0,591118.7025742133,0.0,3.8392348885174347e6,14951.611399618349,638006.6912234123,1.0
 ,24,64899.37087193611,159809.83879040412,14205.319003591478,11681.886756948501,0.0,0.0,0.0,113642.55202873182,2523.4322466429753,0.0,23714.29210089849,0.0,0.0,579443.7699593797,0.0,0.0,0.0,0.0,0.0,3.8392348885174347e6,14205.319003591478,579443.7699593797,1.0
 ,25,64899.37087193611,89948.97000229867,7995.464000204326,11681.886756948501,0.0,0.0,0.0,63963.71200163461,0.0,3686.422756744173,20027.869344154315,0.0,0.0,341543.586847192,0.0,0.0,0.0,0.0,0.0,3.8392348885174347e6,7995.464000204326,341543.58684719197,1.0
 ,26,64899.37087193611,39977.89439078485,3553.590612514209,11681.886756948501,0.0,0.0,0.0,28428.724900113673,0.0,8128.29614443429,11899.573199720024,0.0,0.0,96523.78526064561,0.0,0.0,0.0,0.0,80576.7078990126,3.758658180618422e6,3553.590612514204,177100.49315965822,1.0
 ,27,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,11899.573199720024,0.0,0.0,92635.58425521322,0.0,0.0,0.0,0.0,409186.427065912,3.34947175355251e6,11681.8867569485,501822.01132112514,1.0
 ,28,17588.458091325407,35616.62763493395,3165.9224564385736,3165.922456438573,0.0,0.0,0.0,25327.37965150859,0.0,0.0,11899.573199720024,0.0,0.0,130454.69294199126,0.0,0.0,0.0,0.0,0.0,3.34947175355251e6,3165.9224564385736,130454.69294199126,1.0
 ,29,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,11899.573199720024,0.0,0.0,194558.21030633364,0.0,0.0,0.0,0.0,301899.45227525884,3.047572301277251e6,11681.8867569485,496457.6625815925,1.0
 ,30,64899.37087193611,131421.22601567063,11681.886756948501,11681.886756948501,0.0,0.0,0.0,93455.09405558801,0.0,0.0,11899.573199720024,0.0,0.0,108166.18390982141,0.0,0.0,0.0,0.0,392838.4274294824,2.6547338738477686e6,11681.886756948501,501004.6113393037,1.0
 ,31,8154.058293362781,16511.968044059628,1467.7304928053004,1467.7304928053006,0.0,0.0,0.0,11741.843942442403,0.0,0.0,11899.573199720024,0.0,0.0,60479.15999051508,0.0,0.0,0.0,0.0,0.0,2.6547338738477686e6,1467.7304928053006,60479.15999051508,1.0
 ,32,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,11899.573199720024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871891,2.1480363054605797e6,11681.8867569485,506697.568387189,1.0
 ,33,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,11899.573199720024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871891,1.6413387370733905e6,11681.8867569485,506697.568387189,1.0
 ,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11899.573199720024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6413387370733905e6,0.0,0.0,1.0
 ,35,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,11899.573199720024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871891,1.134641168686201e6,11681.8867569485,506697.568387189,1.0
 ,36,64899.37087193611,131421.22601567066,11681.886756948503,11681.886756948501,0.0,0.0,0.0,93455.09405558802,0.0,0.0,11899.573199720024,0.0,0.0,106002.40703188744,0.0,0.0,0.0,0.0,395116.08730099193,739525.0813852092,11681.886756948503,501118.4943328793,1.0
 ,37,64899.37087193611,0.0,0.0,11681.886756948501,0.0,0.0,0.0,0.0,0.0,11681.8867569485,217.6864427716264,0.0,0.0,28041.1250203378,0.0,0.0,0.0,0.0,10788.95136221508,728736.1300229941,0.0,38830.07638255305,1.0
 ,38,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,217.6864427716264,0.0,0.0,112485.33419398082,0.0,0.0,0.0,0.0,388291.9534461566,340444.17657683755,11681.8867569485,500777.28764013737,1.0
 ,39,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,217.6864427716264,0.0,0.0,157940.7222198342,0.0,0.0,0.0,0.0,340444.17657683755,0.0,11681.8867569485,498384.8987966714,1.0
 ,40,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698475,0.0,3487.411085441474,0.0,0.0,674122.3721425127,0.0,0.0,65671.616047811,0.0,0.0,0.0,14951.611399618349,608450.7560947017,1.0
 ,41,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,6757.135728111323,0.0,0.0,942404.9062623247,0.0,0.0,333954.15016762295,0.0,0.0,0.0,14951.611399618349,608450.7560947017,1.0
 ,42,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,10026.86037078117,0.0,0.0,1.0336755249621099e6,0.0,0.0,425224.76886740816,0.0,0.0,0.0,14951.611399618349,608450.7560947017,1.0
 ,43,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,13296.58501345102,0.0,0.0,1.4944930506984515e6,0.0,0.0,0.0,843849.8043845237,0.0,843849.8043845237,14951.611399618349,650643.2463139278,1.0
 ,44,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,16566.309656120866,0.0,0.0,2.8696309700496397e6,0.0,0.0,1.018908040755911e6,1.1831163554276447e6,0.0,2.0269661598121685e6,14951.611399618349,667606.5738660839,1.0
 ,45,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,19836.034298790713,0.0,0.0,2.2331581766827293e6,0.0,0.0,0.0,1.5473404005600263e6,0.0,3.5743065603721947e6,14951.611399618349,685817.776122703,1.0
 ,46,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,23105.758941460565,0.0,0.0,1.8257765010303878e6,0.0,0.0,0.0,1.159357852319701e6,0.0,4.733664412691896e6,14951.611399618349,666418.6487106867,1.0
 ,47,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,26375.483584130416,0.0,0.0,1.190411264251439e6,0.0,0.0,0.0,554248.1030064163,0.0,5.287912515698312e6,14951.611399618349,636163.1612450224,1.0
 ,48,64899.37087193611,134662.80442811368,11970.027060276772,11681.886756948501,0.0,0.0,0.0,95760.21648221418,288.14030332827195,0.0,26663.62388745869,0.0,0.0,492562.1632951309,0.0,0.0,0.0,0.0,0.0,5.287912515698312e6,11970.027060276772,492562.16329513077,1.0
 ,49,64899.37087193611,131421.22601567238,11681.886756948656,11681.886756948501,0.0,0.0,0.0,93455.09405558924,0.0,0.0,26663.62388745869,0.0,0.0,136012.7613476821,0.0,0.0,0.0,0.0,363526.2406527931,4.924386275045519e6,11681.886756948656,499539.0020004752,1.0
 ,50,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,74956.500294375,0.0,0.0,0.0,0.0,427795.9891299523,4.496590285915567e6,11681.8867569485,502752.48942432716,1.0
 ,51,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,42609.91272245516,0.0,0.0,0.0,0.0,461845.02867934154,4.034745257236225e6,11681.8867569485,504454.94140179665,1.0
 ,52,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871891,3.528047688849036e6,11681.8867569485,506697.568387189,1.0
 ,53,1995.6467456113598,4041.184659863004,359.21641421004483,359.2164142100448,0.0,0.0,0.0,2873.7313136803587,0.0,0.0,26663.62388745869,0.0,0.0,14801.83664012106,0.0,0.0,0.0,0.0,0.0,3.528047688849036e6,359.21641421004483,14801.836640121059,1.0
 ,54,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871885,3.0213501204618476e6,11681.8867569485,506697.568387189,1.0
 ,55,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,13644.95552669402,0.0,0.0,0.0,0.0,492334.45730645856,2.529015663155389e6,11681.8867569485,505979.41283315246,1.0
 ,56,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,18173.517727942322,0.0,0.0,0.0,0.0,487567.54972619715,2.041448113429192e6,11681.8867569485,505741.0674541394,1.0
 ,57,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871891,1.5347505450420028e6,11681.8867569485,506697.568387189,1.0
 ,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26663.62388745869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5347505450420028e6,0.0,0.0,1.0
 ,59,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871873,1.0280529766548155e6,11681.8867569485,506697.56838718895,1.0
 ,60,40791.192882831805,82602.16558773439,7342.414718909724,7342.414718909725,0.0,0.0,0.0,58739.31775127779,0.0,0.0,26663.62388745869,0.0,0.0,302550.8270615187,0.0,0.0,0.0,0.0,0.0,1.0280529766548155e6,7342.414718909724,302550.8270615186,1.0
 ,61,27101.137773456692,54879.803991249806,4878.204799222205,4878.204799222205,0.0,0.0,0.0,39025.63839377764,0.0,0.0,26663.62388745869,0.0,0.0,201010.83268683913,0.0,0.0,0.0,0.0,0.0,1.0280529766548155e6,4878.204799222205,201010.83268683916,1.0
 ,62,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,26663.62388745869,0.0,0.0,272514.7504711023,0.0,0.0,0.0,0.0,219839.93631234454,808213.040342471,11681.8867569485,492354.6867834468,1.0
 ,63,62191.82579504459,125938.44723496531,11194.528643108028,11194.528643108028,0.0,0.0,0.0,89556.22914486422,0.0,0.0,26663.62388745869,0.0,0.0,461280.658910958,0.0,0.0,0.0,0.0,0.0,808213.040342471,11194.528643108028,461280.658910958,1.0
 ,64,64899.37087193611,154110.64459927712,13698.72396438019,11681.886756948501,0.0,0.0,0.0,109589.79171504152,2016.8372074316883,0.0,28680.461094890372,0.0,0.0,559753.3706509355,0.0,0.0,0.0,0.0,0.0,808213.040342471,13698.72396438019,559753.3706509355,1.0
 ,65,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,31950.18573756022,0.0,0.0,941899.3319186682,0.0,0.0,0.0,317570.0722133015,0.0,1.1257831125557723e6,14951.611399618349,624329.2597053667,1.0
 ,66,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,35219.910380230074,0.0,0.0,1.2411943065608118e6,0.0,0.0,0.0,602612.9052058193,0.0,1.7283960177615916e6,14951.611399618349,638581.4013549926,1.0
 ,67,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,38489.63502289992,0.0,0.0,1.81224072634165e6,0.0,0.0,0.0,1.1464666383304277e6,0.0,2.8748626560920193e6,14951.611399618349,665774.088011223,1.0
 ,68,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,41759.35966556977,0.0,0.0,1.7692646130088414e6,0.0,0.0,0.0,1.1055370065848948e6,0.0,3.980399662676914e6,14951.611399618349,663727.6064239463,1.0
 ,69,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,45029.08430823962,0.0,0.0,1.3068449412227091e6,0.0,0.0,0.0,665137.319169532,0.0,4.645536981846446e6,14951.611399618349,641707.6220531783,1.0
 ,70,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,48298.808950909464,0.0,0.0,782717.005548476,0.0,0.0,0.0,165967.85662264223,0.0,4.811504838469088e6,14951.611399618349,616749.1489258338,1.0
 ,71,58828.136816646555,119126.97705370926,10589.064626996378,10589.06462699638,0.0,0.0,0.0,84712.51701597103,0.0,0.0,48298.808950909464,0.0,0.0,436331.9675276185,0.0,0.0,0.0,0.0,0.0,4.811504838469088e6,10589.064626996378,436331.96752761846,1.0
 ,72,58501.41681065582,118465.36904157806,10530.25502591805,10530.255025918048,0.0,0.0,0.0,84242.0402073444,0.0,0.0,48298.808950909464,0.0,0.0,433908.66482318495,0.0,0.0,0.0,0.0,0.0,4.811504838469088e6,10530.25502591805,433908.66482318495,1.0
 ,73,64899.37087193611,131421.22601567063,11681.886756948501,11681.886756948501,0.0,0.0,0.0,93455.09405558801,0.0,0.0,48298.808950909464,0.0,0.0,85534.78799374969,0.0,0.0,0.0,0.0,416660.9494464,4.394843889022688e6,11681.886756948501,502195.73744014965,1.0
 ,74,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,48298.808950909464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871891,3.8881463206354994e6,11681.8867569485,506697.568387189,1.0
 ,75,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,48298.808950909464,0.0,0.0,52171.01333568863,0.0,0.0,0.0,0.0,451780.7122443594,3.43636560839114e6,11681.8867569485,503951.7255800475,1.0
 ,76,29030.07209733592,58785.895997105246,5225.4129775204665,5225.412977520466,0.0,0.0,0.0,41803.30382016373,0.0,0.0,48298.808950909464,0.0,0.0,215317.85912544664,0.0,0.0,0.0,0.0,0.0,3.43636560839114e6,5225.412977520467,215317.85912544667,1.0
 ,77,39805.88120655378,80606.9094432714,7165.058617179681,7165.05861717968,0.0,0.0,0.0,57320.46893743745,0.0,0.0,48298.808950909464,0.0,0.0,295242.7087765848,0.0,0.0,0.0,0.0,0.0,3.43636560839114e6,7165.058617179681,295242.7087765848,1.0
 ,78,64899.37087193611,93169.64584933525,8281.74629771869,11681.886756948501,0.0,0.0,0.0,66253.97038174952,0.0,3400.1404592298095,44898.66849167965,0.0,0.0,352401.737612604,0.0,0.0,0.0,0.0,0.0,3.43636560839114e6,8281.74629771869,352401.737612604,1.0
 ,79,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,44898.66849167965,0.0,0.0,250147.03607426723,0.0,0.0,0.0,0.0,243384.89883532884,3.1929807095558112e6,11681.8867569485,493531.934909596,1.0
 ,80,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,44898.66849167965,0.0,0.0,154330.81829552865,0.0,0.0,0.0,0.0,344244.0754445273,2.848736634111284e6,11681.8867569485,498574.8937400559,1.0
 ,81,64899.37087193611,13647.12557189871,1213.0778286132188,11681.886756948501,0.0,0.0,0.0,9704.62262890575,0.0,10468.80892833528,34429.85956334439,0.0,0.0,84300.39633281303,0.0,0.0,0.0,0.0,0.0,2.848736634111284e6,1213.0778286132186,84300.39633281303,1.0
 ,82,12979.874174387223,26284.24520313401,2336.37735138969,2336.3773513897004,0.0,0.0,0.0,18691.01881111752,0.0,0.0,34429.85956334439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101339.51367743743,2.7473971204338456e6,2336.37735138969,101339.51367743741,1.0
 ,83,64899.37087193611,106945.01229468943,9506.223315083505,11681.886756948501,0.0,0.0,0.0,76049.78652066804,0.0,2175.6634418649955,32254.1961214794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419835.6368282568,2.327561483605589e6,9506.223315083505,419835.6368282567,1.0
 ,84,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,32254.1961214794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.56838718895,1.8208639152183998e6,11681.8867569485,506697.568387189,1.0
 ,85,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,32254.1961214794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506697.5683871891,1.3141663468312107e6,11681.8867569485,506697.568387189,1.0
 ,86,14866.378756817392,30104.416982555213,2675.9481762271303,2675.9481762271307,0.0,0.0,0.0,21407.585409817042,0.0,0.0,32254.1961214794,0.0,0.0,110264.8603879869,0.0,0.0,0.0,0.0,0.0,1.3141663468312107e6,2675.9481762271307,110264.8603879869,1.0
 ,87,64899.37087193611,131421.2260156706,11681.8867569485,11681.886756948501,0.0,0.0,0.0,93455.094055588,0.0,0.0,32254.1961214794,0.0,0.0,183314.80142955008,0.0,0.0,0.0,0.0,313734.61951397825,1.0004317273172324e6,11681.8867569485,497049.4209435285,1.0
 ,88,64899.37087193611,101462.30947768757,9018.871953572228,11681.886756948501,0.0,0.0,0.0,72150.97562857783,0.0,2663.0148033762707,29591.18131810314,0.0,0.0,380359.531628524,0.0,0.0,0.0,0.0,0.0,1.0004317273172324e6,9018.871953572228,380359.53162852395,1.0
 ,89,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,32860.90596077299,0.0,0.0,665094.5361676195,0.0,0.0,0.0,53946.45721230271,0.0,1.054378184529535e6,14951.611399618349,611148.0789553168,1.0
 ,90,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,36130.630603442834,0.0,0.0,914950.2125694356,0.0,0.0,0.0,291904.24426165136,0.0,1.3462824287911863e6,14951.611399618349,623045.9683077842,1.0
 ,91,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,39400.35524611268,0.0,0.0,923683.1439712119,0.0,0.0,0.0,300221.32178715256,0.0,1.6465037505783387e6,14951.611399618349,623461.8221840593,1.0
 ,92,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,42670.07988878253,0.0,0.0,1.1102255352696707e6,0.0,0.0,0.0,477880.74207139906,0.0,2.1243844926497377e6,14951.611399618349,632344.7931982717,1.0
 ,93,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,45939.80453145238,0.0,0.0,1.5785932213459178e6,0.0,0.0,0.0,923945.2050011583,0.0,3.048329697650896e6,14951.611399618349,654648.0163447596,1.0
 ,94,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,49209.529174122225,0.0,0.0,1.383342074932072e6,0.0,0.0,0.0,737991.7322260671,0.0,3.786321429876963e6,14951.611399618349,645350.342706005,1.0
 ,95,64899.37087193611,168205.6282457064,14951.611399618349,11681.886756948501,0.0,0.0,0.0,119612.89119694679,3269.7246426698493,0.0,52479.25381679207,0.0,0.0,750570.489913135,0.0,0.0,0.0,135352.12744612695,0.0,3.9216735573230903e6,14951.611399618349,615218.362467008,1.0
