Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,21766.538477147988,0.0,626560.7175138831,0.0,308779.0248441278,0.0,333721.038555952,0.0,0.0,86271.18252343629,11665.431449017095,601618.7038020589,1.0
 ,12,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,26911.409553460624,0.0,626560.7175138831,0.0,314238.57682647684,0.0,0.0,81783.67913909389,0.0,168054.86166253017,16810.302525329727,859015.6152012661,1.0
 ,13,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,32056.280629773257,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,168054.86166253017,16810.302525329727,854926.4312443114,1.0
 ,14,64807.95249453941,131236.10380144228,11665.431449017093,11665.431449017095,0.0,49659.74167846576,0.0,93323.45159213674,0.0,0.0,32056.280629773257,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,323123.67154266516,0.0,491178.53320519556,11665.431449017093,617774.887379192,1.0
 ,15,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,37201.15170608589,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,491178.53320519556,16810.302525329727,854926.4312443114,1.0
 ,16,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,42346.022782398526,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575795,0.0,573056.7500409535,16810.302525329727,859020.3420860993,1.0
 ,17,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,47490.89385871116,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575798,0.0,654934.9668767115,16810.302525329727,859020.3420860993,1.0
 ,18,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,52635.7649350238,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575798,0.0,736813.1837124694,16810.302525329727,859020.3420860993,1.0
 ,19,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,57780.636011336435,0.0,626560.7175138831,0.0,314040.0476634824,0.0,85674.33393305412,0.0,0.0,736813.1837124694,16810.302525329727,854926.4312443114,1.0
 ,20,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,62925.507087649064,0.0,625637.3648775469,0.0,305867.263786875,0.0,76578.19742011046,0.0,0.0,736813.1837124694,16810.302525329727,854926.4312443114,1.0
 ,21,64807.95249453941,145533.80419525114,12936.338150688991,11665.431449017095,0.0,55069.99150748303,0.0,103490.70520551193,1270.9067016718982,0.0,64196.41378932096,0.0,600706.8436964682,0.0,272051.1296901435,0.0,0.0,198634.4553597494,0.0,935447.6390722188,12936.338150688991,674123.5180268622,1.0
 ,22,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,69341.2848656336,0.0,527300.3091077363,0.0,230194.56449213432,0.0,0.0,0.0,102559.5343625694,832888.1047096495,16810.302525329727,860054.4079624398,1.0
 ,23,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,74486.15594194623,0.0,446243.1383893614,0.0,198231.3692500182,0.0,0.0,0.0,221528.34063677036,611359.7640728791,16810.302525329727,866002.84827615,1.0
 ,24,64807.95249453941,170126.51315659817,15122.35672503095,11665.431449017095,0.0,64375.87257845675,0.0,120978.8538002476,3456.925276013857,0.0,77943.08121796009,0.0,537589.0956269117,0.0,234231.32413968933,0.0,0.0,0.0,0.0,611359.7640728791,15122.35672503095,771820.4197666012,1.0
 ,25,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,83087.95229427272,0.0,608753.2023845413,0.0,281977.58783986897,0.0,35804.358980098856,0.0,0.0,611359.7640728791,16810.302525329727,854926.4312443114,1.0
 ,26,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,83087.95229427272,0.0,608753.2023845413,0.0,281977.58783986897,0.0,289112.0864223513,0.0,0.0,611359.7640728791,11665.431449017095,601618.7038020589,1.0
 ,27,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,88232.82337058535,0.0,608291.5260663731,0.0,281382.0003508855,0.0,0.0,33092.47159328309,0.0,644452.2356661622,16810.302525329727,856581.0548239755,1.0
 ,28,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,93377.69444689798,0.0,615678.3471570631,0.0,292665.0744477401,0.0,53416.99036049179,0.0,0.0,644452.2356661622,16810.302525329727,854926.4312443114,1.0
 ,29,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,98522.56552321061,0.0,603279.040326262,0.0,275260.68449188804,0.0,0.0,22488.851022703482,0.0,666941.0866888657,16810.302525329727,856050.8737954466,1.0
 ,30,64807.95249453941,185379.64847728814,16478.190975758946,11665.431449017095,0.0,70147.65898380583,0.0,131825.52780607156,4812.759526741853,0.0,103335.32504995246,0.0,581975.97593079,0.0,256598.94317040412,0.0,0.0,0.0,0.0,666941.0866888657,16478.190975758946,838574.919101194,1.0
 ,31,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,108480.19612626509,0.0,596551.756832955,0.0,266955.54783995106,0.0,8580.87342859467,0.0,0.0,666941.0866888657,16810.302525329727,854926.4312443114,1.0
 ,32,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,113625.06720257772,0.0,607697.9422287283,0.0,280654.06008657225,0.0,33425.571070989245,0.0,0.0,666941.0866888657,16810.302525329727,854926.4312443114,1.0
 ,33,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,113625.06720257772,0.0,607961.7572676815,0.0,281018.0302187289,0.0,287361.08368435147,0.0,0.0,666941.0866888657,11665.431449017095,601618.7038020589,1.0
 ,34,64807.95249453941,132642.73214658804,11790.465079696716,11665.431449017095,0.0,50192.00984426892,0.0,94323.72063757373,125.03363067962346,0.0,113750.10083325734,0.0,608291.5260663731,0.0,281415.0885447179,0.0,0.0,268506.5523833532,0.0,935447.6390722188,11790.465079696716,621200.0622277377,1.0
 ,35,64807.95249453941,187590.14983713327,16674.67998552296,11665.431449017095,0.0,70984.11269837123,0.0,133397.43988418367,5009.248536505866,0.0,118759.34936976321,0.0,588109.6755864522,0.0,260139.3799104729,0.0,0.0,0.0,0.0,935447.6390722188,16674.67998552296,848249.0554969251,1.0
 ,36,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,123904.22044607584,0.0,596221.9880342636,0.0,266525.40132012963,0.0,7820.958110081847,0.0,0.0,935447.6390722188,16810.302525329727,854926.4312443114,1.0
 ,37,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,129049.09152238847,0.0,596485.8030732167,0.0,266856.2832584538,0.0,8415.655087359133,0.0,0.0,935447.6390722188,16810.302525329727,854926.4312443114,1.0
 ,38,64807.95249453941,183802.85728173578,16338.031758376514,11665.431449017095,0.0,69551.00119540881,0.0,130704.25406701211,4672.600309359419,0.0,133721.69183174788,0.0,577623.027788062,0.0,254051.15224530795,0.0,0.0,0.0,0.0,935447.6390722188,16338.031758376514,831674.1800333699,1.0
 ,39,64807.95249453941,179585.53076391484,15963.158290125764,11665.431449017095,0.0,67955.16484106537,0.0,127705.26632100611,4297.726841108672,0.0,138019.41867285655,0.0,565949.2123143822,0.0,247268.07250966216,0.0,0.0,0.0,0.0,935447.6390722188,15963.158290125764,813217.2848240443,1.0
 ,40,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,143164.2897491692,0.0,561991.986730084,0.0,244984.9871352253,0.0,0.0,0.0,50473.11303052843,884974.5260416904,16810.302525329727,857450.0868958378,1.0
 ,41,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,143164.2897491692,0.0,580459.0394568089,0.0,255705.56193692886,0.0,1.0752716973312846e6,0.0,884974.5260416904,0.0,11665.431449017095,645867.4301041435,1.0
 ,42,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,148309.16082548184,0.0,599981.3523393468,0.0,271157.7484566682,0.0,16212.669551703613,0.0,0.0,0.0,16810.302525329727,854926.4312443114,1.0
 ,43,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,153454.0319017945,0.0,602883.3177678322,0.0,274731.2733905694,0.0,22688.15991409018,0.0,0.0,0.0,16810.302525329727,854926.4312443114,1.0
 ,44,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,158598.90297810713,0.0,614754.9945207268,0.0,291076.84114378406,0.0,50905.40442019957,0.0,0.0,0.0,16810.302525329727,854926.4312443114,1.0
 ,45,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,163743.77405441977,0.0,617920.7749881654,0.0,296437.12854463584,0.0,59431.47228848981,0.0,0.0,0.0,16810.302525329727,854926.4312443114,1.0
 ,46,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,168888.64513073242,0.0,623724.7058451361,0.0,303915.06035076233,0.0,72713.33495158702,0.0,0.0,0.0,16810.302525329727,854926.4312443114,1.0
 ,47,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,174033.51620704506,0.0,616601.6997933993,0.0,294187.13136403135,0.0,0.0,53202.28563154216,0.0,53202.28563154216,16810.302525329727,857586.5455258886,1.0
 ,48,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,179178.3872833577,0.0,621943.9543322019,0.0,302128.29788381176,0.0,0.0,65853.1628301926,0.0,119055.44846173475,16810.302525329727,858219.089385821,1.0
 ,49,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,184323.25835967035,0.0,626560.7175138831,0.0,308580.49568113335,0.0,80214.7819507051,0.0,0.0,119055.44846173475,16810.302525329727,854926.4312443114,1.0
 ,50,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,189468.129435983,0.0,626560.7175138831,0.0,310731.22828024055,0.0,82365.5145498123,0.0,0.0,119055.44846173475,16810.302525329727,854926.4312443114,1.0
 ,51,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,189468.129435983,0.0,626560.7175138831,0.0,314337.8414079741,0.0,339279.8551197983,0.0,0.0,119055.44846173475,11665.431449017095,601618.7038020589,1.0
 ,52,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,194613.00051229564,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575788,0.0,200933.66529749264,16810.30252532973,859020.3420860996,1.0
 ,53,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,199757.87158860828,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,200933.66529749264,16810.302525329727,854926.4312443114,1.0
 ,54,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,204902.74266492092,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,200933.66529749264,16810.302525329727,854926.4312443114,1.0
 ,55,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,210047.61374123357,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,200933.66529749264,16810.302525329727,854926.4312443114,1.0
 ,56,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,215192.4848175462,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575798,0.0,282811.8821332506,16810.302525329727,859020.3420860993,1.0
 ,57,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,220337.35589385885,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,282811.8821332506,16810.302525329727,854926.4312443114,1.0
 ,58,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,225482.2269701715,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,282811.8821332506,16810.302525329727,854926.4312443114,1.0
 ,59,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,230627.09804648414,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,282811.8821332506,16810.302525329727,854926.4312443114,1.0
 ,60,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,235771.96912279679,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575798,0.0,364690.09896900854,16810.302525329727,859020.3420860993,1.0
 ,61,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,240916.84019910943,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,364690.09896900854,16810.302525329727,854926.4312443114,1.0
 ,62,64807.95249453941,131236.10380144228,11665.431449017093,11665.431449017095,0.0,49659.74167846576,0.0,93323.45159213674,0.0,0.0,240916.84019910943,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,323123.67154266516,0.0,687813.7705116738,11665.431449017093,617774.887379192,1.0
 ,63,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312635,0.0,246061.71127542207,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575798,0.0,769691.9873474317,16810.302525329727,859020.3420860993,1.0
 ,64,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,246061.71127542207,0.0,626560.7175138831,0.0,314337.8414079741,0.0,339279.8551197983,0.0,0.0,769691.9873474317,11665.431449017095,601618.7038020589,1.0
 ,65,64807.95249453941,166294.48547449574,14781.7320421774,11665.431449017095,0.0,62925.83330354919,0.0,118253.8563374192,3116.3005931603075,0.0,249178.01186858237,0.0,624450.1972022575,0.0,304643.0006150755,0.0,0.0,165755.6517247871,0.0,935447.6390722188,14781.7320421774,763337.546092546,1.0
 ,66,64807.95249453941,170729.8795034682,15175.989289197174,11665.431449017095,0.0,64604.18640411236,0.0,121407.91431357739,3510.5578401800813,0.0,252688.56970876246,0.0,539501.7546593226,0.0,234959.26440400255,0.0,0.0,0.0,0.0,935447.6390722188,15175.989289197174,774461.0190633251,1.0
 ,67,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,257833.4407850751,0.0,469458.8618172442,0.0,207363.71074776567,0.0,710571.3984393063,0.0,935447.6390722188,0.0,16810.302525329727,901698.8131979223,1.0
 ,68,64807.95249453941,139263.59453560686,12378.986180942831,11665.431449017095,0.0,52697.34417227363,0.0,99031.88944754265,713.5547319257385,0.0,258546.99551700085,0.0,440703.0225713439,0.0,196047.5484570786,0.0,0.0,0.0,0.0,0.0,12378.986180942831,636750.5710284226,1.0
 ,69,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,258546.99551700085,0.0,548801.2347824232,0.0,238632.05391940096,0.0,185814.58489976526,0.0,0.0,0.0,11665.431449017095,601618.7038020589,1.0
 ,70,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,263691.86659331346,0.0,603081.179047047,0.0,274962.8907473963,0.0,0.0,22016.798619173267,0.0,22016.798619173267,16810.302525329727,856027.2711752701,1.0
 ,71,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,268836.7376696261,0.0,603806.6704041684,0.0,275889.360174704,0.0,24769.599334561033,0.0,0.0,22016.798619173267,16810.302525329727,854926.4312443114,1.0
 ,72,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,273981.6087459387,0.0,626560.7175138831,0.0,311922.4032582076,0.0,0.0,79577.79955026605,0.0,101594.59816943931,16810.302525329727,858905.3212218247,1.0
 ,73,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,279126.4798222513,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575786,0.0,183472.8150051972,16810.302525329727,859020.3420860993,1.0
 ,74,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,284271.3508985639,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,183472.8150051972,16810.302525329727,854926.4312443114,1.0
 ,75,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,289416.22197487653,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,183472.8150051972,16810.302525329727,854926.4312443114,1.0
 ,76,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,294561.09305118915,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,183472.8150051972,16810.302525329727,854926.4312443114,1.0
 ,77,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,299705.96412750176,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575786,0.0,265351.031840955,16810.302525329727,859020.3420860993,1.0
 ,78,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,304850.8352038144,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575786,0.0,347229.24867671286,16810.302525329727,859020.3420860993,1.0
 ,79,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,304850.8352038144,0.0,626560.7175138831,0.0,314337.8414079741,0.0,339279.8551197983,0.0,0.0,347229.24867671286,11665.431449017095,601618.7038020589,1.0
 ,80,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,309995.706280127,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,347229.24867671286,16810.302525329727,854926.4312443114,1.0
 ,81,64807.95249453941,131236.1038014423,11665.431449017095,11665.431449017095,0.0,49659.74167846577,0.0,93323.45159213676,0.0,0.0,309995.706280127,0.0,626560.7175138831,0.0,314337.8414079741,0.0,339279.8551197983,0.0,0.0,347229.24867671286,11665.431449017095,601618.7038020589,1.0
 ,82,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,315140.5773564396,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,347229.24867671286,16810.302525329727,854926.4312443114,1.0
 ,83,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,320285.4484327522,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,347229.24867671286,16810.302525329727,854926.4312443114,1.0
 ,84,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,325430.31950906484,0.0,626560.7175138831,0.0,314337.8414079741,0.0,0.0,81878.21683575786,0.0,429107.4655124707,16810.302525329727,859020.3420860993,1.0
 ,85,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,330575.19058537745,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,429107.4655124707,16810.302525329727,854926.4312443114,1.0
 ,86,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,335720.06166169007,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,429107.4655124707,16810.302525329727,854926.4312443114,1.0
 ,87,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,340864.9327380027,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,429107.4655124707,16810.302525329727,854926.4312443114,1.0
 ,88,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,346009.8038143153,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,429107.4655124707,16810.302525329727,854926.4312443114,1.0
 ,89,64807.95249453941,189115.90340995943,16810.302525329727,11665.431449017095,0.0,71561.45785032865,0.0,134482.42020263782,5144.871076312633,0.0,351154.6748906279,0.0,626560.7175138831,0.0,314337.8414079741,0.0,85972.12767754577,0.0,0.0,429107.4655124707,16810.302525329727,854926.4312443114,1.0
