Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,36,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,115363.08102618158,0.0,828080.5084356287,0.0,0.0,0.0,17953.957926259493,0.0,0.0,92386.98466427937,16353.163118531866,810126.5505093692,1.0
 ,37,67865.45019008068,137427.53663491335,12215.781034214522,12215.781034214522,0.0,52002.57986265122,0.0,97726.24827371618,0.0,0.0,115363.08102618158,0.0,828446.9157402462,0.0,0.0,0.0,216058.78435941634,0.0,0.0,92386.98466427937,12215.781034214522,612388.1313808298,1.0
 ,38,67865.45019008068,182118.74375710313,16188.332778409167,12215.781034214522,0.0,68913.73263768782,0.0,129506.66222727334,3972.551744194645,0.0,119335.63277037622,0.0,802248.7934600925,0.0,0.0,0.0,0.0,0.0,0.0,92386.98466427937,16188.332778409167,802248.7934600925,1.0
 ,39,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,123473.01485469357,0.0,786035.2702307665,0.0,0.0,0.0,0.0,0.0,25359.2423985293,67027.74226575007,16353.163118531866,811394.5126292957,1.0
 ,40,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,127610.39693901091,0.0,780539.1606615036,0.0,0.0,0.0,0.0,0.0,31144.620892490144,35883.121373259935,16353.163118531866,811683.7815539937,1.0
 ,41,67865.45019008068,183045.91442029335,16270.74794847052,12215.781034214522,0.0,69264.574016639,0.0,130165.98358776416,4054.966914255998,0.0,131665.3638532669,0.0,806187.671984731,0.0,0.0,0.0,0.0,0.0,0.0,35883.121373259935,16270.74794847052,806187.671984731,1.0
 ,42,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,135802.74593758423,0.0,833301.8125264285,0.0,0.0,0.0,23175.262017059256,0.0,0.0,35883.121373259935,16353.163118531866,810126.5505093692,1.0
 ,43,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,139940.12802190156,0.0,837332.2928772215,0.0,0.0,0.0,27205.742367852246,0.0,0.0,35883.121373259935,16353.163118531866,810126.5505093692,1.0
 ,44,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,144077.5101062189,0.0,853820.6215850106,0.0,0.0,0.0,43694.07107564132,0.0,0.0,35883.121373259935,16353.163118531866,810126.5505093692,1.0
 ,45,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,148214.89219053622,0.0,858217.5092404209,0.0,0.0,0.0,48090.95873105165,0.0,0.0,35883.121373259935,16353.163118531866,810126.5505093692,1.0
 ,46,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,152352.27427485355,0.0,866278.4699420066,0.0,0.0,0.0,0.0,53478.01850727383,0.0,89361.13988053377,16353.163118531866,812800.4514347329,1.0
 ,47,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,156489.65635917088,0.0,856385.4727173332,0.0,0.0,0.0,46258.922207964,0.0,0.0,89361.13988053377,16353.163118531866,810126.5505093692,1.0
 ,48,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,160627.0384434882,0.0,863805.2206358382,0.0,0.0,0.0,0.0,51122.542977589546,0.0,140483.68285812333,16353.163118531866,812682.6776582487,1.0
 ,49,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,164764.42052780555,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,140483.68285812333,16353.163118531866,810126.5505093692,1.0
 ,50,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,168901.80261212288,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,140483.68285812333,16353.163118531866,810126.5505093692,1.0
 ,51,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,173039.1846964402,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,140483.68285812333,16353.163118531866,810126.5505093692,1.0
 ,52,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,177176.56678075754,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788191,0.0,197713.01424600524,16353.163118531866,812988.0170787633,1.0
 ,53,67865.45019008068,137427.53663491335,12215.781034214522,12215.781034214522,0.0,52002.57986265122,0.0,97726.24827371618,0.0,0.0,177176.56678075754,0.0,870217.3484666451,0.0,0.0,0.0,257829.21708581527,0.0,0.0,197713.01424600524,12215.781034214522,612388.1313808298,1.0
 ,54,67865.45019008068,137427.53663491335,12215.781034214522,12215.781034214522,0.0,52002.57986265122,0.0,97726.24827371618,0.0,0.0,177176.56678075754,0.0,870217.3484666451,0.0,0.0,0.0,0.0,245551.63531982407,0.0,443264.6495658293,12215.781034214522,624665.713146821,1.0
 ,55,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,181313.94886507487,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,443264.6495658293,16353.163118531866,810126.5505093692,1.0
 ,56,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,185451.3309493922,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788183,0.0,500493.98095371114,16353.163118531866,812988.0170787632,1.0
 ,57,67865.45019008068,137427.53663491335,12215.781034214522,12215.781034214522,0.0,52002.57986265122,0.0,97726.24827371618,0.0,0.0,185451.3309493922,0.0,870217.3484666451,0.0,0.0,0.0,257829.21708581527,0.0,0.0,500493.98095371114,12215.781034214522,612388.1313808298,1.0
 ,58,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,189588.71303370953,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.331387881786,0.0,557723.312341593,16353.163118531866,812988.0170787632,1.0
 ,59,67865.45019008068,137427.53663491335,12215.781034214522,12215.781034214522,0.0,52002.57986265122,0.0,97726.24827371618,0.0,0.0,189588.71303370953,0.0,870217.3484666451,0.0,0.0,0.0,257829.21708581527,0.0,0.0,557723.312341593,12215.781034214522,612388.1313808298,1.0
 ,60,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,193726.09511802686,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788182,0.0,614952.6437294747,16353.163118531866,812988.0170787632,1.0
 ,61,67865.45019008068,137427.53663491335,12215.781034214522,12215.781034214522,0.0,52002.57986265122,0.0,97726.24827371618,0.0,0.0,193726.09511802686,0.0,870217.3484666451,0.0,0.0,0.0,257829.21708581527,0.0,0.0,614952.6437294747,12215.781034214522,612388.1313808298,1.0
 ,62,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,197863.4772023442,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788191,0.0,672181.9751173566,16353.163118531866,812988.0170787633,1.0
 ,63,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,202000.85928666152,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,672181.9751173566,16353.163118531866,810126.5505093692,1.0
 ,64,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,206138.24137097885,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,672181.9751173566,16353.163118531866,810126.5505093692,1.0
 ,65,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,64945.40285063188,60808.02076631454,210275.62345529618,0.0,867286.0900297049,0.0,0.0,0.0,0.0,0.0,0.0,672181.9751173566,16353.163118531866,867286.0900297049,1.0
 ,66,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,214413.0055396135,0.0,749302.9379428587,0.0,0.0,0.0,0.0,0.0,64024.85533316897,608157.1197841876,16353.163118531866,813327.7932760277,1.0
 ,67,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,218550.38762393084,0.0,652021.7985669032,0.0,0.0,0.0,0.0,0.0,166426.05467627995,441731.0651079077,16353.163118531866,818447.8532431832,1.0
 ,68,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,222687.76970824818,0.0,612083.402363592,0.0,0.0,0.0,0.0,0.0,208466.47173239716,233264.59337551054,16353.163118531866,820549.874095989,1.0
 ,69,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,226825.1517925655,0.0,762218.7954306267,0.0,0.0,0.0,0.0,0.0,50429.21587236045,182835.37750315008,16353.163118531866,812648.0113029872,1.0
 ,70,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,230962.53387688284,0.0,837607.0983556845,0.0,0.0,0.0,0.0,26171.950329824234,0.0,209007.32783297432,16353.163118531866,811435.1480258604,1.0
 ,71,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,235099.91596120017,0.0,838614.7184433828,0.0,0.0,0.0,28488.16793401353,0.0,0.0,209007.32783297432,16353.163118531866,810126.5505093692,1.0
 ,72,67865.45019008068,137427.53663491335,12215.781034214522,12215.781034214522,0.0,52002.57986265122,0.0,97726.24827371618,0.0,0.0,235099.91596120017,0.0,870217.3484666451,0.0,0.0,0.0,257829.21708581527,0.0,0.0,209007.32783297432,12215.781034214522,612388.1313808298,1.0
 ,73,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,239237.2980455175,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.331387881786,0.0,266236.6592208561,16353.163118531866,812988.0170787632,1.0
 ,74,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,243374.68012983483,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,266236.6592208561,16353.163118531866,810126.5505093692,1.0
 ,75,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,247512.06221415216,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788183,0.0,323465.9906087379,16353.163118531866,812988.0170787632,1.0
 ,76,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,251649.4442984695,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,323465.9906087379,16353.163118531866,810126.5505093692,1.0
 ,77,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,255786.82638278682,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.331387881786,0.0,380695.3219966197,16353.163118531866,812988.0170787632,1.0
 ,78,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,259924.20846710415,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,380695.3219966197,16353.163118531866,810126.5505093692,1.0
 ,79,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,264061.5905514215,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788196,0.0,437924.65338450164,16353.163118531862,812988.0170787631,1.0
 ,80,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,268198.97263573884,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,437924.65338450164,16353.163118531866,810126.5505093692,1.0
 ,81,67865.45019008068,169701.9209270274,15084.615193513546,12215.781034214522,0.0,64215.20687878716,0.0,120676.92154810837,2868.8341592990237,0.0,271067.8067950379,0.0,870217.3484666451,0.0,0.0,0.0,0.0,114970.15952968289,0.0,552894.8129141845,15084.615193513546,755247.188936962,1.0
 ,82,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,275205.1888793552,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,552894.8129141845,16353.163118531866,810126.5505093692,1.0
 ,83,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,279342.57096367254,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788183,0.0,610124.1443020663,16353.163118531866,812988.0170787632,1.0
 ,84,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,283479.95304798987,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,610124.1443020663,16353.163118531866,810126.5505093692,1.0
 ,85,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,287617.3351323072,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,610124.1443020663,16353.163118531866,810126.5505093692,1.0
 ,86,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,291754.7172166245,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,610124.1443020663,16353.163118531866,810126.5505093692,1.0
 ,87,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,295892.09930094186,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.331387881786,0.0,667353.4756899481,16353.163118531866,812988.0170787632,1.0
 ,88,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,300029.4813852592,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,667353.4756899481,16353.163118531866,810126.5505093692,1.0
 ,89,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,304166.8634695765,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.331387881786,0.0,724582.8070778298,16353.163118531866,812988.0170787632,1.0
 ,90,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,308304.24555389385,0.0,870217.3484666451,0.0,0.0,0.0,60090.79795727588,0.0,0.0,724582.8070778298,16353.163118531866,810126.5505093692,1.0
 ,91,67865.45019008068,183973.0850834835,16353.163118531866,12215.781034214522,0.0,69615.41539559014,0.0,130825.30494825492,4137.3820843173435,0.0,312441.6276382112,0.0,870217.3484666451,0.0,0.0,0.0,0.0,57229.33138788191,0.0,781812.1384657116,16353.163118531866,812988.0170787633,1.0
