Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,57,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,66460.70169982985,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,164717.7068504925,16343.396552087099,786657.8641583003,1.0
 ,58,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,67871.03556318492,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,164717.7068504925,16343.396552087099,785092.5130943682,1.0
 ,59,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,28176.38039526672,26766.04653191165,69281.36942653998,0.0,817964.885436945,0.0,0.0,0.0,0.0,7345.0367643618665,0.0,172062.74361485438,16343.396552087099,810619.8486725832,1.0
 ,60,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,70691.70328989506,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,172062.74361485438,16343.396552087099,785092.5130943682,1.0
 ,61,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,72102.03715325013,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,203369.76489349894,16343.396552087099,786657.8641583003,1.0
 ,62,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,73512.37101660519,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,234676.78617214356,16343.396552087099,786657.8641583003,1.0
 ,63,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,74922.70487996026,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,265983.8074507882,16343.396552087099,786657.8641583003,1.0
 ,64,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,76333.03874331433,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,265983.8074507882,16343.396552087099,785092.5130943682,1.0
 ,65,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,77743.3726066694,0.0,815209.6352965258,0.0,0.0,0.0,0.0,28682.973525864403,0.0,294666.7809766526,16343.396552087099,786526.6617706614,1.0
 ,66,82961.45938184462,169828.11048016296,15095.832042681152,14933.06268873203,0.0,64262.95700569366,0.0,120766.65634144921,162.76935394912195,0.0,77906.14196061852,0.0,704310.8171446536,0.0,0.0,0.0,0.0,0.0,24754.658434047247,269912.1225426053,15095.832042681152,729065.4755787008,1.0
 ,67,82961.45938184462,167996.95524823532,14933.062688732029,14933.06268873203,0.0,63570.04786593224,0.0,119464.50150985623,0.0,0.0,77906.14196061852,0.0,612870.9531094921,0.0,0.0,0.0,0.0,0.0,113142.6028837359,156769.51965886942,14933.06268873203,726013.555993228,1.0
 ,68,82961.45938184462,167996.95524823535,14933.06268873203,14933.06268873203,0.0,63570.04786593225,0.0,119464.50150985624,0.0,0.0,77906.14196061852,0.0,575330.6699462808,0.0,0.0,0.0,0.0,0.0,152658.69042395838,4110.829234911055,14933.062688732041,727989.3603702396,1.0
 ,69,82961.45938184462,167996.95524823535,14933.06268873203,14933.06268873203,0.0,63570.04786593225,0.0,119464.50150985624,0.0,0.0,77906.14196061852,0.0,716451.1380758757,0.0,0.0,0.0,0.0,0.0,4110.829234911055,0.0,14933.06268873203,720561.9673107868,1.0
 ,70,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,79316.47582397358,0.0,787312.7276247817,0.0,0.0,0.0,2220.2145304135747,0.0,0.0,0.0,16343.396552087099,785092.5130943682,1.0
 ,71,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,80726.80968732866,0.0,788259.8448605507,0.0,0.0,0.0,3167.331766182627,0.0,0.0,0.0,16343.396552087099,785092.5130943682,1.0
 ,72,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,82137.14355068373,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257681,0.0,0.0,0.0,16343.396552087099,785092.5130943682,1.0
 ,73,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,36380.94273843689,34970.60887508182,83547.47741403879,0.0,817964.885436945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16343.396552087099,817964.885436945,1.0
 ,74,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,84957.81127739386,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,0.0,16343.396552087099,785092.5130943682,1.0
 ,75,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,86368.14514074894,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,31307.02127864462,16343.396552087099,786657.8641583003,1.0
 ,76,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,87778.47900410401,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,31307.02127864462,16343.396552087099,785092.5130943682,1.0
 ,77,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,89188.81286745908,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,31307.02127864462,16343.396552087099,785092.5130943682,1.0
 ,78,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,90599.14673081413,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,62614.04255728924,16343.396552087099,786657.8641583003,1.0
 ,79,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,92009.4805941692,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,62614.04255728924,16343.396552087099,785092.5130943682,1.0
 ,80,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,93419.81445752428,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,62614.04255728924,16343.396552087099,785092.5130943682,1.0
 ,81,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,94830.14832087935,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,93921.06383593386,16343.396552087099,786657.8641583003,1.0
 ,82,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,96240.48218423442,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,93921.06383593386,16343.396552087099,785092.5130943682,1.0
 ,83,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,97650.8160475895,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,125228.08511457848,16343.396552087099,786657.8641583003,1.0
 ,84,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,99061.14991094457,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.021278644734,0.0,156535.10639322316,16343.396552087099,786657.8641583003,1.0
 ,85,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,100471.48377429965,0.0,817964.885436945,0.0,0.0,0.0,32872.372342576855,0.0,0.0,156535.10639322316,16343.396552087099,785092.5130943682,1.0
 ,86,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,101881.81763765472,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,156535.10639322316,16343.396552087099,785092.5130943682,1.0
 ,87,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,103292.1515010098,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,187842.12767186778,16343.396552087099,786657.8641583003,1.0
 ,88,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550593,0.0,104702.48536436485,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,187842.12767186778,16343.396552087099,785092.5130943682,1.0
 ,89,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,106112.81922771993,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,187842.12767186778,16343.396552087099,785092.5130943682,1.0
 ,90,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550684,0.0,107523.153091075,0.0,817964.885436945,0.0,0.0,0.0,0.0,31307.02127864462,0.0,219149.1489505124,16343.396552087099,786657.8641583003,1.0
 ,91,82961.45938184462,183863.21121097985,16343.396552087099,14933.06268873203,0.0,69573.83912223477,0.0,130747.17241669679,1410.3338633550593,0.0,108933.48695443006,0.0,817964.885436945,0.0,0.0,0.0,32872.37234257693,0.0,0.0,219149.1489505124,16343.396552087099,785092.5130943682,1.0
