Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Flex - no H2 storage,NH3 plant + ASU - AEC,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,91.77130438430379,611.3951132169335,54.105762231587036,24.455804528677337,0.0,0.0,0.0,0.0,78.56156676026437,425.80645161289266,0.0,191.6129032258016,1.0351390903414013,55.65263926566673,200.34950135640022,0.18450064920971634,0.5507258010152412,4639.864873553407,0.26319383044682865,0.0,6.764456992080363,0.0,0.0,0.0,0.020158131721320045,58.18578314058745
Flex - no H2 storage,Waste water plant,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,185.8368913782152,19.987188809315043,2.3350941731425876,0.5996156642794513,0.0,0.0,0.0,0.05604677419354872,2.9907566116155877,862.258064516113,0.0,2.1556451612903,0.0,0.0,0.0,0.003468516833523567,0.550725801015241,4639.864873553406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
Flex - no H2 storage,Electrolysers AEC,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,16.518834789174687,658.1103780007196,58.239856460240674,65.81103780007196,0.0,0.0,0.0,0.0,124.05089426031263,76.64516129032108,0.0,3816.929032257959,0.0,0.0,0.0,1.6185091422852553,0.550725801015241,4639.864873553406,0.24072142899095597,0.0,0.0,0.0,0.37018708762540475,4.6740793892097715e-5,0.0,58.18578314058745
Flex - no H2 storage,H2 pipeline to NH3 plant,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,16.518834789174687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129032108,0.0,0.0,0.0,0.0,0.0,0.0,0.550725801015241,4639.864873553406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
Flex - no H2 storage,Heat from district heating,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
Flex - no H2 storage,Heat sent to district heating,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,93.76090626335551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.037935483869,0.0,0.0,0.0,0.0,0.0,0.0,0.5507258010152409,4639.864873553405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
Flex - no H2 storage,Heat sent to other process,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
Flex - no H2 storage,Sale of oxygen,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,132.1506783133975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.1612903225687,0.0,0.0,0.0,0.0,0.0,0.0,0.550725801015241,4639.864873553406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
Flex - no H2 storage,OFF_SP379-HH100,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
Flex - no H2 storage,OFF_SP379-HH150,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,926.2748089394358,2127.2974451724253,188.9623721059681,34.82395712422711,11.37935612168468,0.0,0.0,0.0,235.16568535187986,4041.634788753753,0.0,0.0,0.0,0.0,0.0,0.05818578314058745,0.5179016617210578,4363.321499999912,6.2605417326425785,0.0,0.0,0.0,159.28221614522542,0.020111390927427947,0.0,58.18578314058745
Flex - no H2 storage,OFF_SP450-HH100,2030 bench,Bornholm,2020,NH3,AEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18578314058745
