Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Arica - all renewables,NH3 plant + ASU - SOEC,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,56.43337927569633,375.9682020753731,34.984057501856384,15.038728083014924,0.0,0.0,0.0,0.0,50.02278558487131,425.8064516128809,0.0,251.22580645165232,0.6823510034190859,36.68553781823042,132.06793614562952,0.11747775402508272,0.8955838860959991,7545.294240358793,0.1618470757964947,0.0,16.26018082126809,0.0,0.0,0.0,0.0027968131986867845,20.30229942274209
Arica - all renewables,Waste water plant,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,222.58100695666948,23.939103686125947,2.796794589826293,0.7181731105837784,0.0,0.0,0.0,0.05605453763363602,3.571022238043707,862.377502056049,0.0,2.1559437551399228,0.0,0.0,0.0,0.004140903756800016,0.45987458150447424,3874.4433491751956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
Arica - all renewables,Electrolysers SOEC heat integrated,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,19.784978396148393,783.1681517751114,72.87424708813626,66.96087697677203,0.0,0.0,0.0,0.0,139.83512406490829,76.6557779605296,0.0,2905.253984704107,0.0,0.0,0.0,1.8241954851323798,0.4598745815044743,3874.443349175196,0.30162894623418496,0.0,0.0,0.0,0.3152934157210208,3.9809774712252186e-5,0.0,20.30229942274209
Arica - all renewables,H2 pipeline to NH3 plant,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,10.15800826962534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129031442,0.0,0.0,0.0,0.0,0.0,0.0,0.8955838860959991,7545.294240358793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
Arica - all renewables,Heat from district heating,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
Arica - all renewables,Heat sent to district heating,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
Arica - all renewables,Heat sent to other process,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
Arica - all renewables,Sale of oxygen,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,158.27982716918714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.2462236842368,0.0,0.0,0.0,0.0,0.0,0.0,0.4598745815044743,3874.443349175196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
Arica - all renewables,H2 pipes compressor,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,445.6923850692534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91923859640694,0.0,61.02408428061705,0.0,0.0,0.0,0.0,0.017288937092081846,145.65929500078957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
Arica - all renewables,H2 pipes valve,2030 bench,Arica,2020ma,NH3,SOEC,All,0.0,0.0,C1_E0,-1.0,None,0.0,455.85039333887875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.90862192619153,0.0,0.0,0.0,0.0,0.0,0.0,0.01690091218865536,142.3901851894214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30229942274209
