Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
Esbjerg - offshore,NH3 plant + ASU - SOEC,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,78.08560104801145,520.2187678780201,46.037059104249565,20.808750715120805,0.0,0.0,0.0,0.0,66.84580981937037,425.8064516128979,0.0,251.22580645161264,1.089962174771459,58.60011692319671,210.96042092350817,0.156986371545493,0.647248973420645,5453.072601068934,0.2239441683917468,0.0,7.819928362768968,0.0,0.0,0.0,0.023530556403924544,60.940455891727126
Esbjerg - offshore,Waste water plant,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,199.46660279541052,21.45309589316489,2.5063554306672535,0.6435928767949466,0.0,0.0,0.0,0.056071841014607014,3.206020148476807,862.6437079170197,0.0,2.156609269792564,0.0,0.0,0.0,0.0037165055735678115,0.5133237500661093,4324.752594306971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
Esbjerg - offshore,Electrolysers 75AEC-25SOEC_HI,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,17.730364692925377,705.2428890042542,62.41087513311984,67.98012481672059,0.0,0.0,0.0,0.0,130.39099994984042,76.67944070373879,0.0,3590.5148109526967,0.0,0.0,0.0,1.7004688447536203,0.5133237500661095,4324.752594306973,0.2613587850187394,0.0,0.0,0.0,0.36864087751295804,4.654556534254578e-5,0.0,60.940455891727126
Esbjerg - offshore,H2 pipeline to NH3 plant,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,14.055408188642062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64516129032134,0.0,0.0,0.0,0.0,0.0,0.0,0.647248973420645,5453.072601068934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
Esbjerg - offshore,Heat from district heating,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
Esbjerg - offshore,Heat sent to district heating,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,75.47816249778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.4243790758063,0.0,0.0,0.0,0.0,0.0,0.0,0.5133237500661095,4324.752594306973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
Esbjerg - offshore,Heat sent to other process,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
Esbjerg - offshore,Sale of oxygen,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,141.84291754340302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.4355256299103,0.0,0.0,0.0,0.0,0.0,0.0,0.5133237500661095,4324.752594306973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
Esbjerg - offshore,H2 pipes compressor,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,746.4576601714983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.063137850628951,0.0,13.219349579590935,0.0,0.0,0.0,0.0,0.0022361819888958327,18.839833256447392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
Esbjerg - offshore,H2 pipes valve,2030 bench,Esbjerg,2020ma,NH3,Mix,None,0.0,0.0,C1_E0,-1.0,None,0.0,760.5130683601403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.028858437213454,0.0,0.0,0.0,0.0,0.0,0.0,0.002189503995813822,18.44657116473145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.940455891727126
