Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Scenario: MeOH Biogas - Grid conn. 2030hgp,1,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,22.517586038022216,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,5.666578317686799e-12,0.0,5.666578317686799e-12,154.40630426072417,6695.861552246359,1.0
Profile: 2030hgp_DE,2,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,45.03517207604443,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,0.0,-6.263060245864357e-12,1.1929638563551156e-11,154.40630426072417,6695.861552246358,1.0
Location: Bornholm,3,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,67.55275811406665,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,0.0,-6.263060245864357e-12,1.8192698809415514e-11,154.40630426072417,6695.861552246358,1.0
Fuel: MeOH,4,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,90.07034415208886,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,0.0,-6.263060245864357e-12,2.4455759055279873e-11,154.40630426072417,6695.861552246358,1.0
Electrolyser: SOEC,5,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,112.58793019011108,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,0.0,-6.263060245864357e-12,3.071881930114423e-11,154.40630426072417,6695.861552246358,1.0
CO2 capture: None,6,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,135.1055162281333,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,0.0,-6.263060245864357e-12,3.6981879547008584e-11,154.40630426072417,6695.861552246358,1.0
CO2taxWTTup: 0,7,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,157.6231022661555,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246322,0.0,0.0,3.6981879547008584e-11,0.0,154.40630426072417,6695.86155224636,1.0
CO2taxWTTop: 0,8,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,180.14068830417773,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246358,0.0,0.0,0.0,0.0,154.40630426072417,6695.861552246358,1.0
CO2WTTop_treshhold -1,9,3475.3709198813062,4367.952522255193,1737.070922933148,154.40630426072428,131.88871822270195,0.0,0.0,0.0,1235.2504340857943,22.517586038022333,0.0,202.65827434220006,0.0,0.0,0.0,0.0,0.0,0.0,6695.861552246364,0.0,0.0,0.0,0.0,154.40630426072428,6695.861552246363,1.0
Renewable criterion: None,10,3475.3709198813062,4367.952522255193,1737.070922933147,154.40630426072417,131.88871822270195,0.0,0.0,0.0,1235.2504340857934,22.517586038022216,0.0,225.17586038022228,0.0,276.118002154489,0.0,0.0,0.0,0.0,6419.743550091869,0.0,0.0,0.0,0.0,154.40630426072417,6695.861552246358,1.0
