Informations,Time,CO2 DAC,MeOH,H2O sea,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2030,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,41667.43798033122,0.0,169520.81513666172,135387.27126631574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121357.74843527374,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2031,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,42206.67398165673,0.0,167572.30002014837,142127.14215015556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126149.10420260023,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2032,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,42745.90998298224,0.0,161726.7546706083,139064.2645750801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84782.3888016825,30912.659501240167,0.0,30912.659501240167,3411.4226599904478,185095.97094276574,1.0
 ,2033,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255093,0.0,43285.14598430775,0.0,151767.67740842892,121233.1433783368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89450.48281906199,0.0,0.0,30912.659501240167,3411.4226599904478,183550.33796770373,1.0
 ,2034,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,43824.381985633256,0.0,124921.46913646717,96920.30827141821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36468.03756207776,0.0,67380.69706331793,3411.4226599904478,185373.7398458076,1.0
 ,2035,20697.55149967129,15107.701824577582,32312.09990998059,2872.186658664941,2872.1866586649394,0.0,10273.237240712757,0.0,22977.49326931953,0.0,0.0,43824.381985633256,0.0,57156.44341772502,74805.02558740029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29206.36171602096,38174.33534729697,2872.186658664941,161167.83072114628,1.0
 ,2036,6811.977171421651,4972.246110526752,10634.55679532813,945.2939373625004,945.2939373625004,0.0,3381.1273551581917,0.0,7562.351498900003,0.0,0.0,43824.381985633256,0.0,0.0,52562.929010892134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.33534729697,945.2939373625004,52562.92901089214,1.0
 ,2037,4894.972147442864,3572.972370396251,7641.813529839891,679.2723137635459,679.2723137635459,0.0,2429.6212118694507,0.0,5434.178510108367,0.0,0.0,43824.381985633256,0.0,0.0,37770.83613488337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.33534729697,679.2723137635458,37770.83613488337,1.0
 ,2038,4139.510299934258,3021.5403649155164,4835.986150992602,429.8654356437869,574.4373317329879,0.0,2054.647448142551,0.0,3438.923485150295,0.0,144.57189608920112,43679.81008954405,0.0,0.0,25685.018187656275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.33534729697,429.865435643787,25685.01818765628,1.0
 ,2039,4139.510299934258,3021.5403649155164,2756.6530488166495,245.03582656147995,574.4373317329879,0.0,2054.647448142551,0.0,1960.2866124918396,0.0,329.4015051715079,43350.40858437254,0.0,0.0,17686.343576860923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.33534729697,245.03582656147992,17686.343576860923,1.0
 ,2040,4139.510299934258,3021.5403649155164,1820.392166431087,161.81263701609663,574.4373317329879,0.0,2054.647448142551,0.0,1294.501096128773,0.0,412.62469471689127,42937.78388965565,0.0,0.0,14084.782027544261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.33534729697,161.81263701609657,14084.782027544261,1.0
 ,2041,4139.510299934258,3021.5403649155164,253.24827156109166,22.510957472097036,574.4373317329879,0.0,2054.647448142551,0.0,180.0876597767763,0.0,551.9263742608908,42385.85751539476,0.0,0.0,8056.3712499531075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.33534729697,22.510957472097022,8056.3712499531075,1.0
 ,2042,4545.578799745547,3317.9407297412754,0.0,0.0,630.7872109774288,0.0,2256.1996962240673,0.0,0.0,0.0,630.7872109774288,41755.070304417335,0.0,0.0,3104.7270077370213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4918.099230214268,33256.2361170827,0.0,8022.826237951288,1.0
 ,2043,4139.510299934258,3021.5403649155164,0.0,0.0,574.4373317329879,0.0,2054.647448142551,0.0,0.0,0.0,574.4373317329879,41180.63297268435,0.0,0.0,2524.8452426146387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797.203388116674,28459.032728966024,0.0,7322.048630731312,1.0
 ,2044,4139.510299934258,3021.5403649155164,0.0,0.0,574.4373317329879,0.0,2054.647448142551,0.0,0.0,0.0,574.4373317329879,40606.19564095135,0.0,0.0,2641.149066168543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674.778310691511,23784.25441827451,0.0,7315.927376860054,1.0
 ,2045,4139.510299934258,3021.5403649155164,0.0,0.0,574.4373317329879,0.0,2054.647448142551,0.0,0.0,0.0,574.4373317329879,40031.75830921836,0.0,0.0,2680.4462535776033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633.41285026092,19150.84156801359,0.0,7313.859103838525,1.0
 ,2046,4139.510299934258,3021.5403649155164,0.0,0.0,574.4373317329879,0.0,2054.647448142551,0.0,0.0,0.0,574.4373317329879,39457.320977485375,0.0,0.0,2224.8176578407683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5113.021898404959,14037.819669608634,0.0,7337.839556245726,1.0
 ,2047,4139.510299934258,3021.5403649155164,0.0,0.0,574.4373317329879,0.0,2054.647448142551,0.0,0.0,0.0,574.4373317329879,38882.88364575239,0.0,0.0,1622.6735019299897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5746.8578519952525,8290.96181761338,0.0,7369.531353925241,1.0
 ,2048,4933.347118806413,3600.9832983988417,7701.722834027943,684.5975852469282,684.5975852469281,0.0,2448.6686429112124,0.0,5476.780681975426,0.0,0.0,38882.88364575239,0.0,36805.28553414111,1261.6615307729157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,684.597585246928,38066.94706491403,1.0
 ,2049,12430.993647946872,9073.717991202097,19406.716235936045,1725.041443194315,1725.041443194315,0.0,6170.128234017426,0.0,13800.33154555452,0.0,0.0,38882.88364575239,0.0,94611.23399070391,1309.4392894616599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,1725.0414431943148,95920.67328016556,1.0
 ,2050,20590.404968484258,15029.492677725733,32144.827495135843,2857.3179995676305,2857.31799956763,0.0,10220.055020853499,0.0,22858.543996541044,0.0,0.0,38882.88364575239,0.0,158046.2261171942,834.5169370409322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,2857.3179995676296,158880.74305423512,1.0
 ,2051,20697.55149967129,15107.701824577582,34808.92931995998,3094.127050663109,2872.1866586649394,0.0,10273.237240712757,0.0,24753.016405304872,221.94039199816964,0.0,39104.82403775056,0.0,169520.81513666172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3094.1270506631095,169520.81513666172,1.0
 ,2052,20697.55149967129,15107.701824577582,35690.29256890765,3172.470450569569,2872.1866586649394,0.0,10273.237240712757,0.0,25379.763604556552,300.28379190462886,0.0,39405.107829655186,0.0,172984.84201046324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3172.470450569569,172984.84201046327,1.0
 ,2053,20697.55149967129,15107.701824577582,34478.4181016046,3064.7482756981867,2872.1866586649394,0.0,10273.237240712757,0.0,24517.986205585494,192.56161703324722,0.0,39597.66944668844,0.0,168221.80505898615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3064.7482756981867,168221.80505898615,1.0
 ,2054,20697.55149967129,15107.701824577582,34979.7449241416,3109.310659923698,2872.1866586649394,0.0,10273.237240712757,0.0,24874.485279389584,237.12400125875826,0.0,39834.793447947195,0.0,169953.8184958869,238.35415886542023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3109.310659923698,170192.17265475233,1.0
 ,2055,20697.55149967129,15107.701824577582,35200.522570423534,3128.935339593203,2872.1866586649394,0.0,10273.237240712757,0.0,25031.482716745624,256.7486809282633,0.0,40091.54212887546,0.0,169737.3168162743,1322.5794482023543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3128.935339593203,171059.8962644767,1.0
 ,2056,20697.55149967129,15107.701824577582,34759.10494046181,3089.6982169299386,2872.1866586649394,0.0,10273.237240712757,0.0,24717.58573543951,217.51155826499874,0.0,40309.053687140455,0.0,165623.784903635,3701.205197482931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3089.6982169299386,169324.99010111793,1.0
 ,2057,20697.55149967129,15107.701824577582,33344.024956591325,2963.913329474785,2872.1866586649394,0.0,10273.237240712757,0.0,23711.30663579828,91.72667080985411,0.0,40400.78035795031,0.0,153283.18916571708,10480.104213239258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,2963.9133294747835,163763.2933789563,1.0
 ,2058,18808.949548889264,13729.160254663695,29363.69826330163,2610.1065122934783,2610.1065122934783,0.0,9335.828973171314,0.0,20880.852098347827,0.0,0.0,40400.78035795031,0.0,124055.46241801679,21079.122597244976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,2610.106512293478,145134.58501526178,1.0
 ,2059,12693.83961694895,9265.57636273646,19817.05971117588,1761.5164187711894,1761.51641877119,0.0,6300.5919266607925,0.0,14092.131350169515,0.0,0.0,40400.78035795031,0.0,53475.91486431091,44472.944016272915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,1761.5164187711898,97948.85888058384,1.0
 ,2060,8366.342592995175,6106.8194109453825,13061.163188809041,1160.9922834496926,1160.9922834496926,0.0,4152.63719944286,0.0,9287.938267597541,0.0,0.0,40400.78035795031,0.0,0.0,64556.80351386606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,1160.9922834496924,64556.80351386606,1.0
 ,2061,7614.844089691513,5558.28035743906,11887.957038248942,1056.7072922887949,1056.7072922887946,0.0,3779.630643058561,0.0,8453.658338310359,0.0,0.0,40400.78035795031,0.0,0.0,58758.05206668553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,1056.7072922887946,58758.05206668552,1.0
 ,2062,20697.55149967129,15107.701824577582,1861.7100570658533,165.48533840585364,2872.1866586649394,0.0,10273.237240712757,0.0,1323.882707246829,0.0,2706.701320259086,37694.07903769122,0.0,0.0,42572.47546864546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,165.48533840585367,42572.47546864546,1.0
 ,2063,20697.55149967129,15107.701824577582,668.2411542987538,59.39921371544479,2872.1866586649394,0.0,10273.237240712757,0.0,475.1937097235583,0.0,2812.7874449494952,34881.29159274173,0.0,0.0,37981.49896692612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,59.39921371544469,37981.49896692612,1.0
 ,2064,17952.279309424484,13103.85351052882,0.0,0.0,2491.226903142361,0.0,8910.620387159597,0.0,0.0,0.0,2491.226903142361,32390.064689599367,0.0,0.0,30714.1222433285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,0.0,30714.1222433285,1.0
 ,2065,4139.510299934258,3021.5403649155164,3744.091711376916,332.8081521223925,574.4373317329879,0.0,2054.647448142551,0.0,2662.46521697914,0.0,241.62917961059532,32148.435509988773,0.0,0.0,21484.773252064628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,332.80815212239247,21484.773252064628,1.0
 ,2066,4139.510299934258,3021.5403649155164,2588.8146228603973,230.11685536536865,574.4373317329879,0.0,2054.647448142551,0.0,1840.9348429229492,0.0,344.3204763676258,31804.115033621147,0.0,0.0,17040.71111181371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,230.11685536536862,17040.71111181371,1.0
 ,2067,4139.510299934258,3021.5403649155164,1853.6529465222052,164.7691508019738,574.4373317329879,0.0,2054.647448142551,0.0,1318.1532064157905,0.0,409.6681809310142,31394.446852690133,0.0,0.0,14212.727933359773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,164.7691508019738,14212.727933359773,1.0
 ,2068,7633.508790055528,5571.9042263179035,0.0,0.0,1059.2973814292593,0.0,3788.894873896175,0.0,0.0,0.0,1059.2973814292593,30335.149471260873,0.0,0.0,13059.986316066535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,0.0,13059.986316066534,1.0
 ,2069,8105.764096737206,5916.61612900526,0.0,0.0,1124.831963689213,0.0,4023.298967723577,0.0,0.0,0.0,1124.831963689213,29210.31750757166,0.0,0.0,13867.956544775428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,0.0,13867.956544775428,1.0
 ,2070,4139.510299934258,3021.5403649155164,2025.494058291523,180.04391629257984,574.4373317329879,0.0,2054.647448142551,0.0,1440.3513303406387,0.0,394.39341544040815,28815.924092131252,0.0,0.0,14873.757730058396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,180.04391629257984,14873.757730058394,1.0
 ,2071,4139.510299934258,3021.5403649155164,1853.098612455494,164.7198766627106,574.4373317329879,0.0,2054.647448142551,0.0,1317.7590133016847,0.0,409.71745507027725,28406.206637061383,0.0,0.0,14210.59554878865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,164.71987666271056,14210.59554878865,1.0
 ,2072,12264.81734717094,8952.421421292656,19147.289161509958,1701.9812588008851,1701.9812588008854,0.0,6087.646566479007,0.0,13615.850070407081,0.0,0.0,28406.206637061383,0.0,82054.13657317343,12584.278578232868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,1701.9812588008854,94638.4151514063,1.0
 ,2073,20166.824113835584,14720.309572142762,31483.551841560085,2798.537941472008,2798.5379414720082,0.0,10009.810509057079,0.0,22388.303531776062,0.0,0.0,28406.206637061383,0.0,146138.6337385015,9473.65291416521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,2798.5379414720082,155612.28665266672,1.0
 ,2074,20697.55149967129,15107.701824577582,35439.89024958386,3150.212466629677,2872.1866586649394,0.0,10273.237240712757,0.0,25201.699733037414,278.025807964737,0.0,28684.23244502612,0.0,168438.30673859874,3562.3776451022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3150.2124666296754,172000.68438370092,1.0
 ,2075,20697.55149967129,15107.701824577582,37776.34388126692,3357.8972338903927,2872.1866586649394,0.0,10273.237240712757,0.0,26863.17787112314,485.71057522545243,0.0,29169.943020251572,0.0,176015.86552503952,5167.795547563292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3357.8972338903923,181183.66107260282,1.0
 ,2076,20697.55149967129,15107.701824577582,38049.051391101944,3382.1379014312843,2872.1866586649394,0.0,10273.237240712757,0.0,27057.103211450274,509.95124276634436,0.0,29679.894263017915,0.0,177531.3772823277,4724.107631221487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3382.137901431285,182255.4849135492,1.0
 ,2077,20697.55149967129,15107.701824577582,36876.81977696238,3277.9395357299895,2872.1866586649394,0.0,10273.237240712757,0.0,26223.516285839916,405.7528770650502,0.0,30085.647140082965,0.0,176665.3705638773,982.8859242212895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3277.9395357299895,177648.2564880986,1.0
 ,2078,20697.55149967129,15107.701824577582,36380.44205756032,3233.81707178314,2872.1866586649394,0.0,10273.237240712757,0.0,25870.53657426512,361.6304131181999,0.0,30447.277553201166,0.0,175366.36048620177,330.97989367687813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3233.817071783139,175697.34037987865,1.0
 ,2079,20697.55149967129,15107.701824577582,36631.620777134005,3256.1440690785785,2872.1866586649394,0.0,10273.237240712757,0.0,26049.152552628628,383.95741041363885,0.0,30831.234963614803,0.0,173634.34704930102,3050.202447555435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3256.1440690785794,176684.5494968565,1.0
 ,2080,20697.55149967129,15107.701824577582,38278.593850511585,3402.54167560103,2872.1866586649394,0.0,10273.237240712757,0.0,27220.33340480824,530.3550169360897,0.0,31361.589980550893,0.0,169304.3134570491,13853.343459953663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8290.96181761338,3402.54167560103,183157.65691700278,1.0
 ,2081,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,31900.8259818764,0.0,158695.73115603198,27044.316706655783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2085.4379952228473,0.0,10376.399812836227,3411.4226599904473,183654.60986746487,1.0
 ,2082,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,32440.06198320191,0.0,132932.0312821332,55222.80706095245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385.238452744685,0.0,14761.638265580912,3411.4226599904478,183769.59989034096,1.0
 ,2083,19460.82166946998,14204.979320781005,30381.372121442262,2700.566410794868,2700.5664107948683,0.0,9659.385938131085,0.0,21604.531286358942,0.0,0.0,32440.06198320191,0.0,64734.00220416584,85430.59203397078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,2700.566410794867,150164.59423813657,1.0
 ,2084,11471.792655787945,8373.57128159704,17909.25416691382,1591.933703725673,1591.933703725673,0.0,5694.028471485987,0.0,12735.469629805384,0.0,0.0,32440.06198320191,0.0,0.0,88519.23719351104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,1591.9337037256728,88519.23719351104,1.0
 ,2085,9812.26970824882,7162.240662955342,15318.480505370262,1361.6427115884678,1361.642711588468,0.0,4870.323650809632,0.0,10893.141692707743,0.0,0.0,32440.06198320191,0.0,0.0,75713.94077393408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,1361.6427115884676,75713.94077393408,1.0
 ,2086,20697.55149967129,15107.701824577582,8578.712455202443,762.5522182402173,2872.1866586649394,0.0,10273.237240712757,0.0,6100.417745921738,0.0,2109.6344404247225,30330.42754277719,0.0,0.0,68411.10444367738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,762.5522182402168,68411.10444367738,1.0
 ,2087,9711.572670188587,7088.7391753201355,15161.276753298765,1347.6690447376682,1347.6690447376684,0.0,4820.3426392176925,0.0,10781.352357901345,0.0,0.0,30330.42754277719,0.0,0.0,74936.93710378489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,1347.6690447376677,74936.93710378489,1.0
 ,2088,8426.521491112653,6150.745613950841,13155.111816910066,1169.3432726142282,1169.3432726142285,0.0,4182.507017486572,0.0,9354.746180913826,0.0,0.0,30330.42754277719,0.0,0.0,65021.15902623818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,1169.3432726142282,65021.15902623818,1.0
 ,2089,7073.336569925573,5163.019394106257,11042.579502603687,981.5626224536611,981.5626224536611,0.0,3510.8531879922552,0.0,7852.500979629289,0.0,0.0,30330.42754277719,0.0,0.0,54579.64385948639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,981.5626224536609,54579.64385948639,1.0
 ,2090,5954.39730795409,4346.275407265759,9295.741127707182,826.2881002406385,826.2881002406386,0.0,2955.467276940716,0.0,6610.304801925108,0.0,0.0,30330.42754277719,0.0,0.0,45945.62711009782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,826.2881002406385,45945.62711009782,1.0
 ,2091,4945.323340166873,3609.7250658152357,7720.419579928024,686.2595182158244,686.2595182158243,0.0,2454.6130447543605,0.0,5490.076145726595,0.0,0.0,30330.42754277719,0.0,0.0,38159.35860085246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,686.2595182158243,38159.35860085246,1.0
 ,2092,4139.510299934258,3021.5403649155164,6091.171152833541,541.4374358074259,574.4373317329879,0.0,2054.647448142551,0.0,4331.499486459407,0.0,32.99989592556187,30297.42764685163,0.0,0.0,30513.401093487908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,541.437435807426,30513.40109348791,1.0
 ,2093,14203.054450278953,10367.193029400694,0.0,0.0,1970.949245133212,0.0,7049.691259992473,0.0,0.0,0.0,1970.949245133212,28326.478401718417,0.0,0.0,24299.66374161229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,0.0,24299.663741612287,1.0
 ,2094,4139.510299934258,3021.5403649155164,3517.5535974182,312.67143088161777,574.4373317329879,0.0,2054.647448142551,0.0,2501.371447052942,0.0,261.76590085137013,28064.71250086705,0.0,0.0,20613.33776219394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,312.67143088161777,20613.33776219394,1.0
 ,2095,4139.510299934258,3021.5403649155164,6462.419981996115,574.437331732988,574.4373317329879,0.0,2054.647448142551,0.0,4595.498653863904,0.0,0.0,28064.71250086705,0.0,0.0,17917.94617476717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14761.638265580912,0.0,574.437331732988,32679.584440348084,1.0
 ,2096,10760.819250782719,7854.6125918122025,16799.314003400625,1493.2723558578334,1493.2723558578332,0.0,5341.136562432298,0.0,11946.178846862667,0.0,0.0,28064.71250086705,0.0,67981.52739835475,15051.660198175216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.2723558578332,83033.18759652997,1.0
 ,2097,18914.10050791147,13805.912779497421,29527.85527934334,2624.6982470527414,2624.698247052742,0.0,9388.020690058247,0.0,20997.58597642193,0.0,0.0,28064.71250086705,0.0,134447.54303942135,11498.413220256658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.698247052742,145945.95625967803,1.0
 ,2098,20697.55149967129,15107.701824577582,36920.45096306587,3281.8178633836333,2872.1866586649394,0.0,10273.237240712757,0.0,26254.542907069066,409.63120471869416,0.0,28474.343705585743,0.0,168438.30673859874,9381.433642637881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.8178633836333,177819.74038123662,1.0
 ,2099,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,29013.579706911252,0.0,176881.87224348992,13476.643670369265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6808.17794615546,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2100,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.236001325502,0.0,29552.815708236754,0.0,178830.38736000328,14409.75328618861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9689.802678488166,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2101,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255093,0.0,30092.051709562264,0.0,177747.8789619403,17098.333595877102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11295.874590113668,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2102,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,30631.28771088777,0.0,176448.86888426472,24022.530606011194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16921.06152257219,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2103,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,31170.52371221328,0.0,174716.85544736398,36740.21250286121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27906.729982521465,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2104,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,31709.759713538788,0.0,170386.8218551121,53140.98691765081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39977.47080505916,0.0,0.0,0.0,3411.4226599904478,183550.33796770373,1.0
 ,2105,20697.55149967129,15107.701824577582,38378.504924892535,3411.4226599904478,2872.1866586649394,0.0,10273.237240712757,0.0,27291.381279923582,539.2360013255079,0.0,32248.995714864297,0.0,159994.74123370752,68149.9340352665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42470.79742978123,0.0,42470.79742978123,3411.4226599904478,185673.8778391928,1.0
