Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,0.0,0.0,2442.268457349886,217.0905295422121,0.0,0.0,0.0,0.0,1736.7242363376968,217.0905295422121,0.0,1131.0737995874335,0.0,1663.9306185390803,0.0,0.0,0.0,9555.390752505009,0.0,1630.8397259074743,0.0,0.0,0.0,217.0905295422121,9588.481645136617,1.0
 ,12,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1209.6144258848312,0.0,1236.9041766131218,0.0,0.0,0.0,9555.390752505009,0.0,1334.050193031639,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,13,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1288.1550521822292,0.0,1384.1546738289694,0.0,0.0,0.0,9555.390752505009,0.0,1175.882754006429,290.87422499148335,0.0,290.87422499148335,217.0905295422121,9472.788447336065,1.0
 ,14,2165.4268417375847,2721.57471912374,924.4906494556336,82.17694661827855,82.17694661827855,0.0,0.0,0.0,657.4155729462284,0.0,0.0,1288.1550521822292,0.0,795.1526849655781,0.0,0.0,0.0,2480.872121825786,0.0,0.0,0.0,290.87422499148335,0.0,82.17694661827858,3566.899031782848,1.0
 ,15,1338.046349549229,1681.6975977941129,571.2551977530223,50.77823980026866,50.77823980026866,0.0,0.0,0.0,406.22591840214926,0.0,0.0,1288.1550521822292,0.0,220.8757458237717,0.0,0.0,0.0,1974.1723515422173,0.0,0.0,0.0,0.0,0.0,50.77823980026865,2195.0480973659887,1.0
 ,16,3650.8983571766466,4588.560776779392,0.0,0.0,138.5499032448143,0.0,0.0,0.0,0.0,0.0,138.5499032448143,1149.605148937415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,17,3650.8983571766466,4588.560776779392,0.0,0.0,138.5499032448143,0.0,0.0,0.0,0.0,0.0,138.5499032448143,1011.0552456926007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,18,3296.3171908638487,4142.912316386258,1407.304260691707,125.09371206148506,125.09371206148506,0.0,0.0,0.0,1000.7496964918805,0.0,0.0,1011.0552456926007,0.0,0.0,0.0,0.0,0.0,5407.566621707884,0.0,0.0,0.0,0.0,0.0,125.09371206148506,5407.566621707884,1.0
 ,19,3650.8983571766466,4588.560776779392,2234.3718366667545,198.61082992593373,138.5499032448143,0.0,0.0,0.0,1588.8866394074698,60.06092668111944,0.0,1071.11617237372,0.0,0.0,0.0,0.0,0.0,8642.031053472258,0.0,0.0,0.0,0.0,0.0,198.61082992593373,8642.031053472256,1.0
 ,20,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739792,0.0,1149.656798671118,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851914,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,21,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739747,0.0,1228.1974249685154,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,0.0,92.52001563668489,0.0,92.52001563668489,217.0905295422121,9462.870736868324,1.0
 ,22,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1306.7380512659133,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851732,0.0,0.0,92.52001563668489,217.0905295422121,9458.244736086492,1.0
 ,23,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1385.2786775633112,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851914,0.0,0.0,92.52001563668489,217.0905295422121,9458.244736086492,1.0
 ,24,927.6286302199014,1165.8720489102584,2442.268457349886,217.0905295422121,35.203077267666714,0.0,0.0,0.0,1736.7242363376968,181.88745227454538,0.0,1567.1661298378567,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,0.0,0.0,0.0,92.52001563668489,217.0905295422121,9555.390752505009,1.0
 ,25,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739792,0.0,1645.7067561352546,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851914,0.0,0.0,92.52001563668489,217.0905295422121,9458.244736086492,1.0
 ,26,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1724.2473824326526,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851732,0.0,0.0,92.52001563668489,217.0905295422121,9458.244736086492,1.0
 ,27,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1802.7880087300505,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851914,0.0,0.0,92.52001563668489,217.0905295422121,9458.244736086492,1.0
 ,28,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1881.3286350274482,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851914,0.0,0.0,92.52001563668489,217.0905295422121,9458.244736086492,1.0
 ,29,927.6286302199786,1165.8720489103555,2442.268457349886,217.0905295422121,35.20307726766964,0.0,0.0,0.0,1736.7242363376968,181.88745227454245,0.0,2063.2160873019907,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,0.0,0.0,0.0,92.52001563668489,217.09052954221215,9555.39075250501,1.0
 ,30,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,2141.7567135993886,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,97.14601641851732,0.0,0.0,92.52001563668489,217.0905295422121,9458.244736086492,1.0
 ,31,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,2220.2973398967865,0.0,0.0,0.0,0.0,0.0,9555.390752505009,0.0,185.0400312733691,0.0,92.52001563668489,0.0,217.0905295422121,9462.870736868324,1.0
 ,32,1179.215820629968,1482.0745286606152,2442.268457349886,217.0905295422121,44.75069472473164,0.0,0.0,0.0,1736.7242363376968,172.33983481748047,0.0,2392.637174714267,0.0,0.0,0.0,0.0,0.0,9546.415992095368,0.0,0.0,0.0,0.0,0.0,217.0905295422121,9546.415992095368,1.0
 ,33,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,2471.1778010116645,0.0,2090.957060465039,0.0,0.0,0.0,9505.574626060545,0.0,2138.2869504390937,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,34,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,2549.7184273090625,0.0,4918.166607009317,0.0,0.0,0.0,9359.286309483356,0.0,4819.208180406183,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,35,0.0,0.0,2442.268457349886,217.0905295422121,0.0,0.0,0.0,0.0,1736.7242363376968,217.0905295422121,0.0,2766.8089568512746,0.0,6243.421081951947,0.0,0.0,0.0,8930.904206999643,0.0,5585.843643814975,0.0,0.0,0.0,217.0905295422121,9588.481645136617,1.0
 ,36,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,2845.3495831486725,0.0,6567.372175826812,0.0,0.0,0.0,6675.759568763324,0.0,3784.887008503644,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,37,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629740065,0.0,2923.890209446073,0.0,6125.620684179268,0.0,0.0,0.0,4767.828245187971,0.0,1129.7862570396883,290.87422499148335,0.0,290.87422499148335,217.0905295422121,9472.788447336068,1.0
 ,38,3650.8983571766466,4588.560776779392,2012.5031983600384,178.88917318755898,138.5499032448143,0.0,0.0,0.0,1431.1133855004718,40.339269942744686,0.0,2964.2294793888177,0.0,4638.390662299206,0.0,0.0,0.0,3132.571791145423,0.0,0.0,0.0,0.0,290.87422499148335,178.889173187559,7770.962453444629,1.0
 ,39,3650.8983571766466,4588.560776779392,808.0075920550493,71.82289707155994,138.5499032448143,0.0,0.0,0.0,574.5831765724795,0.0,66.72700617325435,2897.5024732155634,0.0,1693.38071798225,0.0,0.0,0.0,1411.3884544892774,0.0,0.0,0.0,0.0,290.87422499148335,71.82289707155994,3104.769172471527,1.0
 ,40,428.84563227138915,538.9863137837131,183.0880496413619,16.27449330145439,16.27449330145439,0.0,0.0,0.0,130.19594641163513,0.0,0.0,2897.5024732155634,0.0,0.0,0.0,0.0,0.0,703.5158307469333,0.0,0.0,0.0,0.0,290.87422499148335,16.274493301454395,703.5158307469333,1.0
 ,41,3650.8983571766466,4588.560776779392,98.62630988044415,8.766783100483925,138.5499032448143,0.0,0.0,0.0,70.1342648038714,0.0,129.78312014433035,2767.719353071233,0.0,0.0,0.0,0.0,0.0,378.97159571560667,0.0,0.0,0.0,0.0,290.87422499148335,8.766783100483925,378.97159571560667,1.0
 ,42,3650.8983571766466,4588.560776779392,86.39146541947153,7.679241370619692,138.5499032448143,0.0,0.0,0.0,61.43393096495753,0.0,130.8706618741944,2636.8486911970385,0.0,0.0,0.0,0.0,0.0,331.9592058743194,0.0,0.0,0.0,0.0,290.87422499148335,7.6792413706196925,331.9592058743194,1.0
 ,43,3650.8983571766466,4588.560776779392,154.6406784421343,13.745838083745271,138.5499032448143,0.0,0.0,0.0,109.96670466996217,0.0,124.80406516106902,2512.0446260359695,0.0,0.0,0.0,0.0,0.0,317.87629317199196,0.0,0.0,0.0,290.87422499148335,0.0,13.745838083745271,608.7505181634752,1.0
 ,44,3650.8983571766466,4588.560776779392,80.87275450807016,7.188689289606236,138.5499032448143,0.0,0.0,0.0,57.50951431684989,0.0,131.36121395520806,2380.6834120807616,0.0,0.0,0.0,0.0,0.0,310.7535591972596,0.0,0.0,0.0,0.0,0.0,7.188689289606237,310.7535591972596,1.0
 ,45,256.3783567491258,322.22416422021274,109.45620002898737,9.729440002576656,9.729440002576657,0.0,0.0,0.0,77.83552002061325,0.0,0.0,2380.6834120807616,0.0,0.0,0.0,0.0,0.0,420.58544861138404,0.0,0.0,0.0,0.0,0.0,9.729440002576656,420.58544861138404,1.0
 ,46,3650.8983571766466,4588.560776779392,150.94976508012724,13.41775689601131,138.5499032448143,0.0,0.0,0.0,107.34205516809048,0.0,125.13214634880298,2255.5512657319587,0.0,0.0,0.0,0.0,0.0,580.024472320389,0.0,0.0,0.0,0.0,0.0,13.417756896011312,580.024472320389,1.0
 ,47,3650.8983571766466,4588.560776779392,238.7287206732005,21.220330726506713,138.5499032448143,0.0,0.0,0.0,169.7626458120537,0.0,117.32957251830757,2138.221693213651,0.0,0.0,0.0,0.0,0.0,917.3151091867733,0.0,0.0,0.0,0.0,0.0,21.22033072650672,917.3151091867733,1.0
 ,48,3650.8983571766466,4588.560776779392,350.8126879449921,31.183350039554853,138.5499032448143,0.0,0.0,0.0,249.46680031643882,0.0,107.36655320525944,2030.8551400083916,0.0,0.0,0.0,0.0,0.0,1347.9977534286322,0.0,0.0,0.0,0.0,0.0,31.183350039554853,1347.9977534286322,1.0
 ,49,3650.8983571766466,4588.560776779392,453.7756601404769,40.335614234709055,138.5499032448143,0.0,0.0,0.0,322.68491387767244,0.0,98.21428901010518,1932.6408509982864,0.0,0.0,0.0,0.0,0.0,1743.6329740897827,0.0,0.0,0.0,0.0,0.0,40.33561423470906,1743.632974089783,1.0
 ,50,3650.8983571766466,4588.560776779392,594.8338155202795,52.87411693513595,138.5499032448143,0.0,0.0,0.0,422.9929354810876,0.0,85.67578630967833,1846.965064688608,0.0,0.0,0.0,0.0,0.0,2285.648936136674,0.0,0.0,0.0,0.0,0.0,52.874116935135945,2285.648936136674,1.0
 ,51,1889.3776581339753,2374.6276577640124,806.6363381889383,71.70100783901674,71.70100783901674,0.0,0.0,0.0,573.6080627121339,0.0,0.0,1846.965064688608,0.0,0.0,0.0,0.0,0.0,3099.5001294909953,0.0,0.0,0.0,0.0,0.0,71.70100783901673,3099.5001294909953,1.0
 ,52,3650.8983571766466,4588.560776779392,716.7456780132429,63.71072693451048,138.5499032448143,0.0,0.0,0.0,509.68581547608386,0.0,74.8391763103038,1772.1258883783041,0.0,0.0,0.0,0.0,0.0,2754.095267765886,0.0,0.0,0.0,0.0,0.0,63.71072693451048,2754.095267765886,1.0
 ,53,3650.8983571766466,4588.560776779392,645.2389770868299,57.35457574105155,138.5499032448143,0.0,0.0,0.0,458.8366059284124,0.0,81.19532750376274,1690.9305608745415,0.0,0.0,0.0,0.0,0.0,2479.3307694561445,0.0,0.0,0.0,0.0,0.0,57.35457574105156,2479.3307694561445,1.0
 ,54,1418.0582585192763,1782.2590134395273,605.4148656125695,53.81465472111729,53.814654721117286,0.0,0.0,0.0,430.51723776893834,0.0,0.0,1690.9305608745415,0.0,0.0,0.0,0.0,0.0,2326.306621116299,0.0,0.0,0.0,0.0,0.0,53.81465472111731,2326.306621116299,1.0
 ,55,3650.8983571766466,4588.560776779392,500.7771122074082,44.51352108510295,138.5499032448143,0.0,0.0,0.0,356.1081686808236,0.0,94.03638215971134,1596.89417871483,0.0,0.0,0.0,0.0,0.0,1924.2360536569665,0.0,0.0,0.0,0.0,0.0,44.513521085102965,1924.2360536569668,1.0
 ,56,3650.8983571766466,4588.560776779392,492.4669292978933,43.77483815981274,138.5499032448143,0.0,0.0,0.0,350.1987052785019,0.0,94.77506508500156,1502.1191136298285,0.0,0.0,0.0,0.0,0.0,1892.3041758271552,0.0,0.0,0.0,0.0,0.0,43.77483815981274,1892.3041758271552,1.0
 ,57,3650.8983571766466,4588.560776779392,992.7041793009555,88.24037149341827,138.5499032448143,0.0,0.0,0.0,705.9229719473461,0.0,50.30953175139602,1451.8095818784325,0.0,2238.2075576808866,0.0,0.0,0.0,1576.2582512830352,0.0,0.0,0.0,0.0,0.0,88.24037149341827,3814.4658089639215,1.0
 ,58,3650.8983571766466,4588.560776779392,1232.2186338794868,109.53054523373216,138.5499032448143,0.0,0.0,0.0,876.2443618698572,0.0,29.019358011082133,1422.7902238673503,0.0,3430.936585129254,0.0,0.0,0.0,1303.8635155526745,0.0,0.0,0.0,0.0,0.0,109.53054523373217,4734.800100681929,1.0
 ,59,2795.591691103127,3513.5851855394485,1193.5283743166526,106.09141105036913,106.09141105036913,0.0,0.0,0.0,848.731288402953,0.0,0.0,1422.7902238673503,0.0,3298.411137634991,0.0,0.0,0.0,1287.721640676748,0.0,0.0,0.0,0.0,0.0,106.09141105036916,4586.1327783117395,1.0
 ,60,3006.7860066273456,3779.0206640671554,1283.6940479644645,114.1061375968413,114.1061375968413,0.0,0.0,0.0,912.8491007747303,0.0,0.0,1422.7902238673503,0.0,3416.2115354076695,0.0,0.0,0.0,1516.3828438957867,0.0,0.0,0.0,0.0,0.0,114.10613759684134,4932.594379303457,1.0
 ,61,3650.8983571766466,4588.560776779392,1204.1609799172145,107.03653154819685,138.5499032448143,0.0,0.0,0.0,856.2922523855748,0.0,31.51337169661744,1391.2768521707328,0.0,3165.885690140728,0.0,0.0,0.0,1461.1028751911697,0.0,0.0,0.0,0.0,0.0,107.03653154819686,4626.988565331898,1.0
 ,62,2721.80743658612,3420.8508765836473,1162.027493260199,103.29133273423992,103.29133273423993,0.0,0.0,0.0,826.3306618739193,0.0,0.0,1391.2768521707328,0.0,2562.1586515557515,0.0,0.0,0.0,1902.9319912965636,0.0,0.0,0.0,0.0,0.0,103.29133273423992,4465.090642852315,1.0
 ,63,3650.8983571766466,4588.560776779392,865.6707782210489,76.94851361964879,138.5499032448143,0.0,0.0,0.0,615.5881089571903,0.0,61.601389625165496,1329.6754625455674,0.0,1133.828828562028,0.0,0.0,0.0,2192.5111367523527,0.0,0.0,0.0,0.0,0.0,76.94851361964879,3326.3399653143806,1.0
 ,64,3650.8983571766466,4588.560776779392,558.4069014410835,49.6361690169852,138.5499032448143,0.0,0.0,0.0,397.0893521358816,0.0,88.91373422782908,1240.7617283177383,0.0,0.0,0.0,0.0,0.0,2145.6785187873634,0.0,0.0,0.0,0.0,0.0,49.6361690169852,2145.6785187873634,1.0
 ,65,1481.7910532471724,1862.3603401467192,632.6244538812438,56.23328478944389,56.233284789443886,0.0,0.0,0.0,449.86627831555114,0.0,0.0,1240.7617283177383,0.0,0.0,0.0,0.0,0.0,2430.8594640386796,0.0,0.0,0.0,0.0,0.0,56.2332847894439,2430.8594640386796,1.0
 ,66,3650.8983571766466,4588.560776779392,773.8503274147655,68.78669577020138,138.5499032448143,0.0,0.0,0.0,550.293566161611,0.0,69.76320747461291,1170.9985208431253,0.0,0.0,0.0,0.0,0.0,2973.519883091237,0.0,0.0,0.0,0.0,0.0,68.78669577020138,2973.5198830912364,1.0
 ,67,3650.8983571766466,4588.560776779392,950.5352144350013,84.492019060889,138.5499032448143,0.0,0.0,0.0,675.936152487112,0.0,54.057884183925125,1116.9406366592002,0.0,0.0,0.0,0.0,0.0,3652.431561466493,0.0,0.0,0.0,0.0,0.0,84.492019060889,3652.431561466493,1.0
 ,68,3650.8983571766466,4588.560776779392,910.5997045707804,80.94219596184715,138.5499032448143,0.0,0.0,0.0,647.5375676947772,0.0,57.60770728296714,1059.332929376233,0.0,0.0,0.0,0.0,0.0,3498.9793648132245,0.0,0.0,0.0,0.0,0.0,80.94219596184716,3498.9793648132245,1.0
 ,69,3650.8983571766466,4588.560776779392,999.4099537368223,88.83644033216198,138.5499032448143,0.0,0.0,0.0,710.6915226572959,0.0,49.713462912652304,1009.6194664635807,0.0,0.0,0.0,0.0,0.0,3840.2327472337397,0.0,0.0,0.0,0.0,0.0,88.83644033216197,3840.2327472337397,1.0
 ,70,3650.8983571766466,4588.560776779392,1269.6726824023592,112.85979399132081,138.5499032448143,0.0,0.0,0.0,902.8783519305665,0.0,25.690109253493574,983.9293572100871,0.0,0.0,0.0,0.0,0.0,4878.717282131065,0.0,0.0,0.0,0.0,0.0,112.85979399132081,4878.717282131065,1.0
 ,71,3650.8983571766466,4588.560776779392,1924.2435815865565,171.04387391880502,138.5499032448143,0.0,0.0,0.0,1368.3509913504402,32.493970673990724,0.0,1016.4233278840778,0.0,0.0,0.0,0.0,0.0,7424.450294679895,0.0,0.0,0.0,0.0,0.0,171.04387391880502,7424.450294679896,1.0
 ,72,3650.8983571766466,4588.560776779392,2109.0127555033587,187.46780048918745,138.5499032448143,0.0,0.0,0.0,1499.7424039134996,48.91789724437315,0.0,1065.341225128451,0.0,0.0,0.0,0.0,0.0,8149.864336431368,0.0,0.0,0.0,0.0,0.0,187.46780048918748,8149.864336431368,1.0
 ,73,3650.8983571766466,4588.560776779392,2261.251246462505,201.00011079666712,138.5499032448143,0.0,0.0,0.0,1608.000886373337,62.45020755185282,0.0,1127.7914326803038,0.0,0.0,0.0,0.0,0.0,8747.561109630919,0.0,0.0,0.0,0.0,0.0,201.00011079666712,8747.561109630917,1.0
 ,74,3650.8983571766466,4588.560776779392,1558.6864115041608,138.5499032448143,138.5499032448143,0.0,0.0,0.0,1108.3992259585143,0.0,0.0,1127.7914326803038,0.0,0.0,0.0,0.0,0.0,8562.354176712737,0.0,2573.101640507999,0.0,0.0,0.0,138.5499032448143,5989.252536204738,1.0
 ,75,3650.8983571766466,4588.560776779392,2312.023941128251,205.5132392114001,138.5499032448143,0.0,0.0,0.0,1644.1059136912008,66.96333596658582,0.0,1194.7547686468897,0.0,0.0,0.0,0.0,0.0,8946.897529593896,0.0,0.0,0.0,0.0,0.0,205.5132392114001,8946.897529593896,1.0
 ,76,3650.8983571766466,4588.560776779392,2396.8071989647306,213.04952879686493,138.5499032448143,0.0,0.0,0.0,1704.3962303749195,74.49962555205066,0.0,1269.2543941989404,0.0,0.0,0.0,0.0,0.0,9279.761310040905,0.0,0.0,0.0,0.0,0.0,213.0495287968649,9279.761310040903,1.0
 ,77,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,94.34506120767355,15.804434910275745,1347.795020496338,0.0,0.0,0.0,0.0,0.0,9473.10090490215,0.0,0.0,0.0,0.0,0.0,217.09052954221212,9473.100904902152,1.0
 ,78,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,143.36421873481896,64.82359243742115,1426.335646793736,0.0,0.0,0.0,0.0,0.0,9519.178912977666,0.0,0.0,0.0,0.0,0.0,217.0905295422121,9519.178912977666,1.0
 ,79,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1504.876273091134,0.0,0.0,0.0,0.0,0.0,9539.770411872938,0.0,81.5256757864463,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,80,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,170.59115625332856,92.05052995593076,1583.4168993885319,0.0,0.0,0.0,0.0,0.0,9544.772234245065,0.0,0.0,0.0,0.0,0.0,217.0905295422121,9544.772234245065,1.0
 ,81,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,213.21734529919343,134.67671900179562,1661.9575256859298,0.0,29.450099443169563,0.0,0.0,0.0,9555.390752505009,0.0,0.0,0.0,0.0,0.0,217.0905295422121,9584.840851948178,1.0
 ,82,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1740.4981519833277,0.0,368.12624303961957,0.0,0.0,0.0,9555.390752505009,0.0,465.2722594581369,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,83,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1819.0387782807254,0.0,1030.7534805109347,0.0,0.0,0.0,9555.390752505009,0.0,1127.899496929452,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
 ,84,3650.8983571766466,4588.560776779392,2442.268457349886,217.0905295422121,138.5499032448143,0.0,0.0,0.0,1736.7242363376968,78.54062629739781,0.0,1897.579404578123,0.0,1501.9550716016477,0.0,0.0,0.0,9555.390752505009,0.0,1599.101088020165,0.0,0.0,0.0,217.0905295422121,9458.244736086492,1.0
