Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
2050 power Capex and Opex,Biomass bamboo 2,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,15.50242883868736,0.0,0.0,0.0,0.0,0.0,0.0,14.412806099997539,14.412806099997539,101.17799999999824,0.0,0.0,0.0,0.0,0.0,0.14244999999997815,0.8278272693183661,6526.590191305999,0.02917179959395795,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,Sale of biochar,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,Bamboo2-stage-SOEC,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,10.066512232913869,100.22139046991187,9.388617494111896,10.435550571372495,0.25959455553461214,0.0,0.0,0.0,20.083762621019005,65.70000000000107,0.0,11.826000000000423,1.116449483034911,38.7656070498233,139.55618537936388,0.30568892878262827,0.8278272693183663,6526.590191306,0.09828738478722891,0.0,3.1287707972242256,0.0,0.0,0.0,0.009244402686537171,61.710357509971736
2050 power Capex and Opex,Desalination plant,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,23.033108244890542,3.0964328737936153,0.3617548435702407,0.09289298621380847,0.0,0.0,0.0,0.0,0.45464782978404916,102.13224356971116,0.0,0.6893926440955441,0.0,0.0,0.0,0.004451560191896947,0.5624238229591132,4434.149420209648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,Electrolysers SOEC heat integrated,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,2.047387399545826,81.04373800994924,7.172012213269844,6.929239599850661,0.0,0.0,0.0,0.0,14.101251813120506,9.078421650640662,0.0,310.4820204519277,0.0,0.0,0.0,1.5532713015290918,0.5624238229591132,4434.149420209648,0.13064860800030653,0.0,0.0,0.0,0.03262716559916229,1.7243343902820986e-5,0.0,61.710357509971736
2050 power Capex and Opex,H2 pipeline to Bamboo-2,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.3827626693563007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.024725274725293,0.0,0.0,0.0,0.0,0.0,0.0,0.8278272693183661,6526.590191305999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,Heat from district heating,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,Heat sent to district heating,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,15.50242883868736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0235599999999425,101.17799999999824,-2.0235599999999425,0.0,0.0,0.0,0.0,-0.019999999999999782,0.8278272693183661,6526.590191305999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,Heat sent to other process,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,2.1139675689119124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46219950000002086,13.79699999999838,-0.46219950000002086,0.0,0.0,0.0,0.0,-0.03350000000000544,0.8278272693183663,6526.590191306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,Sale of oxygen,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,16.379099196366607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6273732051253,0.0,0.0,0.0,0.0,0.0,0.0,0.5624238229591133,4434.149420209649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,H2 pipes compressor,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,73.30249041761631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0463191654056376,0.0,2.8635400154813277,0.0,0.0,0.0,0.0,0.005271206830809459,41.558194654101776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
2050 power Capex and Opex,H2 pipes valve,2030 bench,Bornholm,2019,DME-B2,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,74.68525308697262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.992622789490508,0.0,0.0,0.0,0.0,0.0,0.0,0.005082419472026738,40.0697951174588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.710357509971736
