Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
MeOH Biogas - Grid conn.,MeOH - Biogas - SOEC,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,3.475370919881307,52.51600712166175,4.647434258554137,2.278931750741841,0.0,0.0,0.0,0.0,6.926366009295978,29.27999999999398,0.0,0.0,0.6938044673670731,34.864546098847896,125.51236595585243,0.23655621616452877,1.0,8425.0,0.0,0.0,13.990361888087122,12.715499674745233,0.0,0.0,0.00022329276097667427,46.47561547383134
MeOH Biogas - Grid conn.,Biogas w H2,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,4.367952522255194,0.0,0.0,0.0,0.0,0.0,0.0,10.193599999997707,10.193599999997707,36.80000000000209,0.0,0.0,0.0,0.0,0.0,0.2769999999999219,1.0,8425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
MeOH Biogas - Grid conn.,Waste water plant,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.5005270267250337,0.16138516294697938,0.018854555146521037,0.004841554888409381,0.0,0.0,0.0,0.0008125510097403511,0.02450866104467077,12.500784765237627,0.0,0.03125196191309114,0.0,0.0,0.0,0.001960569796611876,0.9888343535337144,8330.929428521544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
MeOH Biogas - Grid conn.,Electrolysers SOEC alone,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.1333801801533363,5.279718131734488,0.4672316930738485,0.45141590026329875,0.0,0.0,0.0,0.0,0.9186475933371472,1.11118086802082,0.0,48.0030134985117,0.0,0.0,0.0,0.8267309308280267,0.9888343535337144,8330.929428521544,0.027639473689217178,0.0,0.0,0.0,0.0021255465509235675,3.6479297974229145e-6,0.0,46.47561547383134
MeOH Biogas - Grid conn.,H2 pipeline to MeOH CCU plant,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.13188871822270198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111624510263565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
MeOH Biogas - Grid conn.,Heat from district heating,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
MeOH Biogas - Grid conn.,Heat sent to district heating,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
MeOH Biogas - Grid conn.,Heat sent to other process,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
MeOH Biogas - Grid conn.,Sale of oxygen,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,1.0670414412266975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88944694416656,0.0,0.0,0.0,0.0,0.0,0.0,0.988834353533714,8330.92942852154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
MeOH Biogas - Grid conn.,H2 pipes compressor,2030 bench,Bornholm,2019,MeOH,SOEC,None,0.0,0.0,C1_E0,-1.0,None,0.0,0.0014914619306352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011180753095819155,0.0,0.010509907910068875,0.0,0.0,0.0,0.0,0.889792979845851,7496.505855201295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47561547383134
